experiment_name,source_wav_id,chunk_index,chunk_start_seconds,chunk_duration_seconds,heat_flux,sample_filename,onb_threshold,q_over_onb,signal_power,band_500_1000_db,band_1000_2000_db,band_2000_3000_db,band_3000_5000_db,band_5000_10000_db,band_10000_15000_db,band_15000_22050_db,band_1000_5000_db,band_2000_5000_db
2025.07.09_0.3_1,index=11.442169,31,31.0,1,442169.29243200656,442169.29243200656_src-index=11.442169_chunk-0031.npy,442169.29243200656,1.0,6.211626035933683e-08,-76.30158613483752,-76.43505857836578,-81.20967241871853,-85.11701951907723,-89.2002454808376,-93.02721816001558,-93.51005716929143,-74.76622992948955,-79.72768322453628
2025.07.09_0.3_1,index=11.442169,32,32.0,1,442169.29243200656,442169.29243200656_src-index=11.442169_chunk-0032.npy,442169.29243200656,1.0,6.070800543825294e-08,-76.45770189681011,-76.30145248807456,-81.31064535167812,-85.27171831923889,-89.28840227122784,-93.0021820778287,-93.61942902286798,-74.71084667603948,-79.84412077854545
2025.07.09_0.3_1,index=11.442169,33,33.0,1,442169.29243200656,442169.29243200656_src-index=11.442169_chunk-0033.npy,442169.29243200656,1.0,5.949720618152237e-08,-76.34689651594992,-76.80958301474122,-81.04877174638,-85.11469251951459,-89.19926730485241,-92.88520403752871,-93.35935937222001,-74.97827711398584,-79.6120362022876
2025.07.09_0.3_1,index=11.442169,34,34.0,1,442169.29243200656,442169.29243200656_src-index=11.442169_chunk-0034.npy,442169.29243200656,1.0,6.07740028222169e-08,-76.53098394638185,-76.33011080360829,-81.17088394520584,-85.3489744994461,-89.2537226920877,-92.67035802053861,-93.44806192648309,-74.70630765469753,-79.76545082758938
2025.07.09_0.3_1,index=11.442169,35,35.0,1,442169.29243200656,442169.29243200656_src-index=11.442169_chunk-0035.npy,442169.29243200656,1.0,5.848177348892699e-08,-76.5021007612951,-76.74959722688799,-81.388443490057,-85.20685718644808,-89.15616372017172,-92.97493229976564,-93.31763441876633,-75.02853256384947,-79.88055488233871
2025.07.09_0.3_1,index=11.442169,36,36.0,1,442169.29243200656,442169.29243200656_src-index=11.442169_chunk-0036.npy,442169.29243200656,1.0,5.808813583652163e-08,-76.53580939606503,-76.75042039622848,-81.31645418493308,-85.41484978273931,-89.19073537399589,-92.97095450701715,-93.48887456437886,-75.03179616164172,-79.8888411540251
2025.07.09_0.3_1,index=11.442169,37,37.0,1,442169.29243200656,442169.29243200656_src-index=11.442169_chunk-0037.npy,442169.29243200656,1.0,6.054891496948642e-08,-76.2811447540872,-76.72924668300324,-81.47238556926524,-85.28747204322516,-89.03996876064822,-92.83179212227287,-93.40886009664793,-75.04171613838417,-79.96352069330425
2025.07.09_0.3_1,index=11.442169,38,38.0,1,442169.29243200656,442169.29243200656_src-index=11.442169_chunk-0038.npy,442169.29243200656,1.0,6.227106524588353e-08,-76.15284326406717,-76.29910421224268,-81.30667530454694,-85.3750986322139,-89.22916936494192,-92.63758246223004,-93.20910848955008,-74.71733221355885,-79.87064449901149
2025.07.09_0.3_1,index=11.442169,39,39.0,1,442169.29243200656,442169.29243200656_src-index=11.442169_chunk-0039.npy,442169.29243200656,1.0,6.07549151143632e-08,-76.60344790264358,-76.22701156591188,-80.99117747857687,-85.24645785049097,-89.3708686647748,-92.87183251488929,-93.44659870007554,-74.58584931620054,-79.60694815767654
2025.07.09_0.3_1,index=11.442169,40,40.0,1,442169.29243200656,442169.29243200656_src-index=11.442169_chunk-0040.npy,442169.29243200656,1.0,5.986680808448964e-08,-76.44648294338539,-76.40275875196564,-81.29892253671642,-85.41435130866478,-89.16469059008404,-92.76591884000453,-93.48562909688228,-74.79076661637617,-79.87607471073127
2025.07.09_0.3_1,index=11.442169,41,41.0,1,442169.29243200656,442169.29243200656_src-index=11.442169_chunk-0041.npy,442169.29243200656,1.0,6.036188404192274e-08,-76.5072047799785,-76.51846771378597,-81.30619863500479,-85.27012742879414,-88.65621824967896,-92.84032945087071,-93.30798721028289,-74.85899741991639,-79.8404922819849
2025.07.09_0.3_1,index=11.442169,42,42.0,1,442169.29243200656,442169.29243200656_src-index=11.442169_chunk-0042.npy,442169.29243200656,1.0,5.8215847095653595e-08,-76.5768677678163,-76.7551204254625,-81.45023328529939,-85.30707324473167,-89.38676622104539,-92.94032722988632,-93.42055510324255,-75.05602678161341,-79.95358140224826
2025.07.09_0.3_1,index=11.442169,43,43.0,1,442169.29243200656,442169.29243200656_src-index=11.442169_chunk-0043.npy,442169.29243200656,1.0,5.982356235599517e-08,-76.61791372874464,-76.49953676116408,-81.10103186866249,-85.24106915834076,-89.0561548625002,-92.80432302840539,-93.31670292356081,-74.79624503160197,-79.68504478237811
2025.07.09_0.3_1,index=11.442169,44,44.0,1,442169.29243200656,442169.29243200656_src-index=11.442169_chunk-0044.npy,442169.29243200656,1.0,5.9138964955060154e-08,-76.67891277569004,-76.5261061199712,-81.14621686900415,-85.54091882124047,-89.03731015420618,-93.02409514945403,-93.41663560190362,-74.85116398087851,-79.7995977578473
2025.07.09_0.3_1,index=11.442169,45,45.0,1,442169.29243200656,442169.29243200656_src-index=11.442169_chunk-0045.npy,442169.29243200656,1.0,5.8652452898910605e-08,-76.69297352092728,-76.75009161458603,-81.57910301429156,-85.22079498375683,-89.20042760019396,-92.9027168322869,-93.38964246458886,-75.07356237287017,-80.01862555710699
2025.07.09_0.3_1,index=11.442169,46,46.0,1,442169.29243200656,442169.29243200656_src-index=11.442169_chunk-0046.npy,442169.29243200656,1.0,6.23296280930322e-08,-76.40651782088017,-76.42947458006104,-81.02526321669646,-85.28113714575328,-89.00701301277353,-92.56012825898617,-93.35496289751119,-74.73466988083912,-79.64119588646115
2025.07.09_0.3_1,index=11.442169,47,47.0,1,442169.29243200656,442169.29243200656_src-index=11.442169_chunk-0047.npy,442169.29243200656,1.0,5.8214847572939964e-08,-76.87412389075408,-76.50564939109017,-81.13904692755014,-85.5167806312504,-89.33187612702949,-93.03313832137064,-93.64316158548954,-74.83350745005227,-79.78789751532913
2025.07.09_0.3_1,index=11.442169,48,48.0,1,442169.29243200656,442169.29243200656_src-index=11.442169_chunk-0048.npy,442169.29243200656,1.0,6.030124010654386e-08,-76.58672021001286,-76.45519716545284,-80.93473263272186,-85.38845225990364,-88.99312106683873,-92.96033154945653,-93.53423295065659,-74.7398880158761,-79.60376967324173
2025.07.09_0.3_1,index=11.442169,49,49.0,1,442169.29243200656,442169.29243200656_src-index=11.442169_chunk-0049.npy,442169.29243200656,1.0,6.015557753892932e-08,-76.61473642970361,-76.30026269121134,-80.94740400102076,-85.47483548203046,-89.23387569899054,-92.73977795565341,-93.41123402442172,-74.64507175503479,-79.63577652835451
2025.07.09_0.3_1,index=11.442169,50,50.0,1,442169.29243200656,442169.29243200656_src-index=11.442169_chunk-0050.npy,442169.29243200656,1.0,6.050146676502666e-08,-76.49717414273358,-76.52388098793409,-81.38175498759558,-85.20948151918776,-89.08489866739922,-92.84614741768749,-93.56242965211851,-74.8741338654415,-79.87659612820813
2025.07.09_0.3_1,index=11.442169,51,51.0,1,442169.29243200656,442169.29243200656_src-index=11.442169_chunk-0051.npy,442169.29243200656,1.0,5.9561149815794496e-08,-76.54690173539935,-76.50983236172421,-81.4572545879374,-85.24140790940987,-88.94497721950106,-92.81963980177403,-93.33241245309554,-74.88419273063074,-79.93928803412685
2025.07.09_0.3_1,index=11.442169,52,52.0,1,442169.29243200656,442169.29243200656_src-index=11.442169_chunk-0052.npy,442169.29243200656,1.0,5.96818941955542e-08,-76.55859543646342,-76.39666675883527,-81.03022544686782,-85.33436575977188,-89.12172974899578,-92.78047081116783,-93.4217460396415,-74.71823953738708,-79.65927695342161
2025.07.09_0.3_1,index=11.442169,53,53.0,1,442169.29243200656,442169.29243200656_src-index=11.442169_chunk-0053.npy,442169.29243200656,1.0,6.066548715394277e-08,-76.32376297473209,-76.57370100952822,-81.19900117819424,-85.39131587070662,-89.18217325988573,-92.845112314896,-93.2284663454962,-74.8827937250996,-79.7974959473944
2025.07.09_0.3_1,index=11.442169,54,54.0,1,442169.29243200656,442169.29243200656_src-index=11.442169_chunk-0054.npy,442169.29243200656,1.0,5.975847335250478e-08,-76.66570954923392,-76.37242009904894,-81.13084579412899,-85.13898449967813,-88.98643066717456,-92.75724992372574,-93.58662721080734,-74.70764324318688,-79.67775708431168
2025.07.09_0.3_1,index=11.442169,55,55.0,1,442169.29243200656,442169.29243200656_src-index=11.442169_chunk-0055.npy,442169.29243200656,1.0,6.091302554440611e-08,-76.32208486023436,-76.44526963029625,-81.38670747816158,-85.0804429923182,-89.1172550017682,-92.83768751566727,-93.61416747758851,-74.80934558675331,-79.84187346183776
2025.07.09_0.3_1,index=11.442169,56,56.0,1,442169.29243200656,442169.29243200656_src-index=11.442169_chunk-0056.npy,442169.29243200656,1.0,5.7403760971687364e-08,-76.81717095674938,-76.57986169695215,-81.25171690403859,-85.42129960616079,-88.79468270993983,-92.98794301135631,-93.5096402418016,-74.90190180499881,-79.843929955139
2025.07.09_0.3_1,index=11.442169,57,57.0,1,442169.29243200656,442169.29243200656_src-index=11.442169_chunk-0057.npy,442169.29243200656,1.0,5.899549380632981e-08,-76.62045001906209,-76.42560904230993,-81.23829377553784,-85.40208690076776,-88.90550807950554,-92.90251727573262,-93.48184379608702,-74.79178375088975,-79.8289031412013
2025.07.09_0.3_1,index=11.442169,58,58.0,1,442169.29243200656,442169.29243200656_src-index=11.442169_chunk-0058.npy,442169.29243200656,1.0,5.965158191761415e-08,-76.34772075629189,-76.58444153122022,-81.3648486518518,-85.4674223727654,-89.09241385060531,-92.87637542560975,-93.36254064818309,-74.93508913610836,-79.9384057398178
2025.07.09_0.3_1,index=11.442169,59,59.0,1,442169.29243200656,442169.29243200656_src-index=11.442169_chunk-0059.npy,442169.29243200656,1.0,6.104636110217066e-08,-76.23564887035292,-76.4103184891166,-80.98235716228285,-85.5476570681715,-89.18723853819897,-92.91659667823133,-93.43853272746185,-74.73433895761553,-79.68056914771067
2025.07.09_0.3_1,index=12.505101,0,0.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0000.npy,442169.29243200656,1.1423255245801283,6.037854218659033e-08,-76.17716296104082,-76.8848919535799,-81.48644100059512,-85.2351021915061,-88.7433123462356,-93.26025595061216,-93.50813468518251,-75.14480634111334,-79.95797489367708
2025.07.09_0.3_1,index=12.505101,1,1.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0001.npy,442169.29243200656,1.1423255245801283,5.791599695047915e-08,-76.78051085130082,-76.57731973689987,-81.27403623339832,-85.1581772718503,-89.01478070801295,-93.31248747684457,-93.49818912801584,-74.88131405023047,-79.78532513223891
2025.07.09_0.3_1,index=12.505101,2,2.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0002.npy,442169.29243200656,1.1423255245801283,5.940200076959437e-08,-76.59614741034801,-76.5480853493243,-81.2369361541006,-85.35073543876325,-89.27116420563203,-93.45193512387272,-93.61815185895038,-74.87059952837055,-79.81363304449212
2025.07.09_0.3_1,index=12.505101,3,3.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0003.npy,442169.29243200656,1.1423255245801283,5.870191691334406e-08,-76.3811823223391,-76.7102819657731,-81.23366768024218,-85.0646283761375,-88.77458996110616,-92.95006420485358,-93.49605125429191,-74.95232533384723,-79.7294558409447
2025.07.09_0.3_1,index=12.505101,4,4.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0004.npy,442169.29243200656,1.1423255245801283,5.626277069945512e-08,-77.18919871462106,-76.67336280838043,-81.14216365525215,-85.33486675519126,-89.10275362407154,-93.12810730240966,-93.36670404479129,-74.93140117825351,-79.74076554960875
2025.07.09_0.3_1,index=12.505101,5,5.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0005.npy,442169.29243200656,1.1423255245801283,5.8283974390675067e-08,-76.7634286164776,-76.75059018458052,-81.04357152862303,-85.60579425203946,-89.12914796777153,-93.23255808061064,-93.8016051503526,-74.98303284969963,-79.74098633024758
2025.07.09_0.3_1,index=12.505101,6,6.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0006.npy,442169.29243200656,1.1423255245801283,6.024163983282255e-08,-76.60612253435393,-76.49272344352684,-80.56742110139109,-85.35842887935988,-89.12826199697575,-93.29064433675396,-93.47801542001635,-74.67096125124664,-79.32297409064157
2025.07.09_0.3_1,index=12.505101,7,7.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0007.npy,442169.29243200656,1.1423255245801283,5.995370848029543e-08,-76.61907627089563,-76.47169446567686,-81.17051227712827,-85.1630616493324,-88.96439681369887,-93.0965721129982,-93.73780434782228,-74.78642175082543,-79.71298479830827
2025.07.09_0.3_1,index=12.505101,8,8.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0008.npy,442169.29243200656,1.1423255245801283,6.013698361689322e-08,-76.73375611223824,-76.2520646314113,-81.07727299252979,-85.1896837640566,-89.00342645835273,-93.19744945250862,-93.75414015402723,-74.6176821390357,-79.65358183105363
2025.07.09_0.3_1,index=12.505101,9,9.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0009.npy,442169.29243200656,1.1423255245801283,5.552858298155906e-08,-77.13738988688874,-76.81208878155027,-81.16900833309424,-85.31225058356225,-89.18778415903535,-93.30554520671869,-93.6675769525335,-75.02823067593697,-79.75391271246764
2025.07.09_0.3_1,index=12.505101,10,10.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0010.npy,442169.29243200656,1.1423255245801283,5.956641753431094e-08,-76.7259152434116,-76.32956909852261,-81.05729619371786,-85.35555577699958,-89.47219727021206,-93.1410793086929,-93.34894716554422,-74.6806027014222,-79.68475499006408
2025.07.09_0.3_1,index=12.505101,11,11.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0011.npy,442169.29243200656,1.1423255245801283,5.852027620765882e-08,-76.6743647389095,-76.7119303692188,-81.099998496751,-85.41448962341957,-89.1555115043222,-93.23282196088066,-93.63045565199914,-74.95422182091558,-79.73184955277422
2025.07.09_0.3_1,index=12.505101,12,12.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0012.npy,442169.29243200656,1.1423255245801283,6.057444527216247e-08,-76.40102962976341,-76.4811029446806,-81.31542170183346,-85.29465922327776,-89.15583813239395,-93.2255443699431,-93.44468233574757,-74.83775405265938,-79.8540948972084
2025.07.09_0.3_1,index=12.505101,13,13.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0013.npy,442169.29243200656,1.1423255245801283,6.083903068895539e-08,-76.67056458591338,-76.49448997968847,-80.72026374246306,-85.03582614802319,-89.1408543161832,-93.09125862071447,-93.56153749652655,-74.68218576736237,-79.35240426574681
2025.07.09_0.3_1,index=12.505101,14,14.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0014.npy,442169.29243200656,1.1423255245801283,6.186110847381293e-08,-76.53400678378452,-76.28764106211452,-81.32167621303851,-85.00374120687354,-89.08033518135005,-93.05685643025103,-93.57113669743845,-74.6794865666952,-79.77334562787749
2025.07.09_0.3_1,index=12.505101,15,15.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0015.npy,442169.29243200656,1.1423255245801283,5.99249073375576e-08,-76.61658085663656,-76.55781954789119,-80.98508187640824,-84.98206700282493,-88.95776432393477,-93.01569389702317,-93.53554992072993,-74.78376708467769,-79.52881855520609
2025.07.09_0.3_1,index=12.505101,16,16.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0016.npy,442169.29243200656,1.1423255245801283,6.360377222023171e-08,-76.1896172708675,-76.39988849213128,-80.81347278178605,-85.19743512472296,-89.02556504722865,-93.00127412675354,-93.31048770922693,-74.65683508450718,-79.46398784232423
2025.07.09_0.3_1,index=12.505101,17,17.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0017.npy,442169.29243200656,1.1423255245801283,6.057155412709265e-08,-76.47899403625358,-76.60404786933604,-81.28331734624774,-85.09712967585898,-89.10827806701903,-93.08118004239552,-93.55660292861708,-74.89572876532992,-79.77407847295302
2025.07.09_0.3_1,index=12.505101,18,18.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0018.npy,442169.29243200656,1.1423255245801283,5.767726910914721e-08,-76.62413895963262,-76.96140814329911,-81.25990870486247,-85.27878280010613,-89.13389621469888,-93.14578580243806,-93.42403188977259,-75.1458767034951,-79.80987007278321
2025.07.09_0.3_1,index=12.505101,19,19.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0019.npy,442169.29243200656,1.1423255245801283,6.046492155609723e-08,-76.70841711970164,-76.5041560932312,-80.92772227895567,-85.32830454382307,-89.23787242300163,-93.1712227597614,-93.51241413105004,-74.76586268323723,-79.5826701088994
2025.07.09_0.3_1,index=12.505101,20,20.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0020.npy,442169.29243200656,1.1423255245801283,6.15768189364282e-08,-76.38000545685887,-76.38050081897111,-80.96366126122176,-85.22299700872652,-89.14116257228105,-93.2366377732783,-93.63721307218282,-74.681917576548,-79.58053839258595
2025.07.09_0.3_1,index=12.505101,21,21.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0021.npy,442169.29243200656,1.1423255245801283,6.105172233191639e-08,-76.35069734782772,-76.53083215754815,-81.02082422584125,-85.24001250395209,-88.97467407004613,-93.07840273974391,-93.76848115249929,-74.79826006732641,-79.62671454307417
2025.07.09_0.3_1,index=12.505101,22,22.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0022.npy,442169.29243200656,1.1423255245801283,6.223709581638543e-08,-76.26234311135299,-76.59176697055074,-80.95929856243177,-85.24075285675112,-88.7712562496456,-93.0511906469166,-93.54358167070998,-74.82422103708272,-79.58219721627881
2025.07.09_0.3_1,index=12.505101,23,23.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0023.npy,442169.29243200656,1.1423255245801283,6.298927668016677e-08,-76.24378550780366,-76.25987650603713,-81.12768795286384,-85.22228235132096,-89.22357478736114,-93.10139193494948,-93.78010899193535,-74.63725627027772,-79.69900965956872
2025.07.09_0.3_1,index=12.505101,24,24.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0024.npy,442169.29243200656,1.1423255245801283,6.166977701532008e-08,-76.54474405633424,-76.5807803794391,-80.72294990883657,-85.3912962078347,-89.2094483545013,-92.79117878322796,-93.5551839073966,-74.77151807610535,-79.44761666106996
2025.07.09_0.3_1,index=12.505101,25,25.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0025.npy,442169.29243200656,1.1423255245801283,6.29426919433522e-08,-76.18871675407361,-76.27892787923253,-81.26738672668397,-85.15227499429267,-89.06141493263404,-92.89270773940075,-93.52296451601839,-74.67518138660438,-79.77889246686173
2025.07.09_0.3_1,index=12.505101,26,26.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0026.npy,442169.29243200656,1.1423255245801283,6.141032556325158e-08,-76.04672620716255,-76.6750087452856,-81.69486025952793,-85.37075718856724,-88.90015831789539,-93.09559865450663,-93.48487980207383,-75.06188584053871,-80.14467902018389
2025.07.09_0.3_1,index=12.505101,27,27.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0027.npy,442169.29243200656,1.1423255245801283,6.222223691455214e-08,-76.2763199319994,-76.50639218604799,-81.05835734475411,-85.20057758912063,-89.07503263291284,-93.2021879044012,-93.45440619163699,-74.78716802542884,-79.64297750284706
2025.07.09_0.3_1,index=12.505101,28,28.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0028.npy,442169.29243200656,1.1423255245801283,6.294417603621712e-08,-76.23395394455882,-76.53184054334147,-81.11253308417653,-85.2528054284347,-89.00723179085662,-93.03280764288864,-93.46350339342557,-74.8218102118291,-79.6966113948878
2025.07.09_0.3_1,index=12.505101,29,29.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0029.npy,442169.29243200656,1.1423255245801283,6.10981560181026e-08,-76.44815761902773,-76.43316869559457,-81.13304753532917,-84.9945604272103,-88.98946355825461,-93.16190656801308,-93.65989612014943,-74.7360580938213,-79.63775733138927
2025.07.09_0.3_1,index=12.505101,30,30.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0030.npy,442169.29243200656,1.1423255245801283,5.908003566282747e-08,-76.48015275698938,-76.60178350496236,-81.53612461416088,-85.16463164668927,-89.20057063010805,-93.19396853306256,-93.57351530773812,-74.95745386689916,-79.97166313879438
2025.07.09_0.3_1,index=12.505101,31,31.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0031.npy,442169.29243200656,1.1423255245801283,6.074723913684655e-08,-76.54503226003628,-76.55652115959414,-80.9548964525303,-85.03683542939143,-89.03278229003038,-93.09163738490446,-93.42921409292741,-74.78084050054744,-79.52266671754154
2025.07.09_0.3_1,index=12.505101,32,32.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0032.npy,442169.29243200656,1.1423255245801283,5.8014222746326934e-08,-76.75344331433477,-76.607250979244,-81.40185740918783,-85.45423924117542,-89.29628483927411,-93.03180161897632,-93.69018002044598,-74.95792668983118,-79.96130413438878
2025.07.09_0.3_1,index=12.505101,33,33.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0033.npy,442169.29243200656,1.1423255245801283,6.123963991955375e-08,-76.43624628675883,-76.50391354458337,-80.89820325215828,-85.61066132962,-89.34314909890985,-92.91697110089743,-93.41992784829466,-74.78258102213807,-79.63405258145696
2025.07.09_0.3_1,index=12.505101,34,34.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0034.npy,442169.29243200656,1.1423255245801283,6.07512269278403e-08,-76.52442340716235,-76.26250321802691,-81.25171719259609,-85.26849356576845,-89.2572400351981,-93.05759653139192,-93.6408277224019,-74.67064316762765,-79.80108299192506
2025.07.09_0.3_1,index=12.505101,35,35.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0035.npy,442169.29243200656,1.1423255245801283,6.022618653871747e-08,-76.33605794150826,-76.57504748377636,-81.00444990510083,-85.13773087504407,-89.05856514260375,-92.77890345087648,-93.15176623228929,-74.8145463674348,-79.58658198003631
2025.07.09_0.3_1,index=12.505101,36,36.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0036.npy,442169.29243200656,1.1423255245801283,6.20619818882934e-08,-76.39347110458033,-76.38795074799407,-80.80219744217887,-85.31152658790768,-89.1526896475919,-93.08978143336356,-93.6374878658418,-74.6560400424073,-79.48584392490466
2025.07.09_0.3_1,index=12.505101,37,37.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0037.npy,442169.29243200656,1.1423255245801283,5.792226545170835e-08,-76.64163812449586,-76.87262706742682,-81.09613029220584,-85.52255052163817,-89.16026953508594,-93.04552378878627,-93.7307464152356,-75.06965282738858,-79.75794480336637
2025.07.09_0.3_1,index=12.505101,38,38.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0038.npy,442169.29243200656,1.1423255245801283,5.583519418691534e-08,-76.69593588003337,-76.89609656434936,-81.28658131010313,-85.28402570948039,-89.13760473083502,-92.92997818665079,-93.36721712886589,-75.10972021839076,-79.83044882560978
2025.07.09_0.3_1,index=12.505101,39,39.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0039.npy,442169.29243200656,1.1423255245801283,6.028555316935526e-08,-76.68326498214392,-76.3644952009429,-80.88765246126752,-85.2025266704053,-89.12913251281205,-92.83885515470318,-93.59773013497386,-74.65131872568298,-79.51960703491417
2025.07.09_0.3_1,index=12.505101,40,40.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0040.npy,442169.29243200656,1.1423255245801283,6.035044057385715e-08,-76.532659929198,-76.67309309277854,-80.90868256894028,-85.11506435910835,-89.0119131585717,-92.89879764615868,-93.31509226189864,-74.85397052115755,-79.51105270748114
2025.07.09_0.3_1,index=12.505101,41,41.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0041.npy,442169.29243200656,1.1423255245801283,5.846180374068388e-08,-76.63031011259217,-76.4963109937108,-81.18227052731558,-85.54874393360969,-88.94924323382793,-92.92974182011821,-93.36313102001833,-74.83994170151999,-79.8281075956265
2025.07.09_0.3_1,index=12.505101,42,42.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0042.npy,442169.29243200656,1.1423255245801283,5.705799073149302e-08,-76.74534919555961,-76.72084232841055,-81.18133862307486,-85.51133279919856,-88.9286158665528,-92.93114573134497,-93.4847007815455,-74.98848370309946,-79.81737363775657
2025.07.09_0.3_1,index=12.505101,43,43.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0043.npy,442169.29243200656,1.1423255245801283,5.6691591315884e-08,-76.83108180241622,-76.9249940381225,-81.1423268904398,-85.2961575774597,-89.00121570701694,-92.88552586948379,-93.13372351156316,-75.09462578269802,-79.73017308794098
2025.07.09_0.3_1,index=12.505101,44,44.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0044.npy,442169.29243200656,1.1423255245801283,5.753617596913184e-08,-76.6056039261969,-76.82028690981839,-81.45205914204716,-85.41782539809722,-89.22068030862445,-93.08229179858012,-93.48128952002571,-75.1108492767967,-79.9868790356909
2025.07.09_0.3_1,index=12.505101,45,45.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0045.npy,442169.29243200656,1.1423255245801283,5.966151104780447e-08,-76.95934424934713,-76.33295021669478,-80.75023000899327,-85.22267004116327,-89.21069454592475,-92.69920538978485,-93.56005210274056,-74.59885379138584,-79.42420058152341
2025.07.09_0.3_1,index=12.505101,46,46.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0046.npy,442169.29243200656,1.1423255245801283,6.07579755005436e-08,-76.30867689785754,-76.56343721404231,-81.10708908235665,-85.31387597745798,-88.86007879541815,-93.017518500478,-93.5018647872129,-74.84733206717736,-79.70957068927639
2025.07.09_0.3_1,index=12.505101,47,47.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0047.npy,442169.29243200656,1.1423255245801283,6.224859743212121e-08,-76.29845012399628,-76.43816917167487,-81.14568731625205,-85.30096762061079,-89.02733536650939,-92.91900697540925,-93.4741623314473,-74.77034273579221,-79.73393586241801
2025.07.09_0.3_1,index=12.505101,48,48.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0048.npy,442169.29243200656,1.1423255245801283,5.981268339184649e-08,-76.57682853161141,-76.40409781292574,-81.2615393861935,-85.36996416670516,-89.27781889758116,-92.97863569219474,-93.38704139574473,-74.7794509424628,-79.83673375130513
2025.07.09_0.3_1,index=12.505101,49,49.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0049.npy,442169.29243200656,1.1423255245801283,6.024362411356808e-08,-76.38681543516452,-76.5519271120736,-81.26493412412324,-85.293653983397,-89.22219244944895,-92.90863252440133,-93.2975478745226,-74.87450962057754,-79.81768807174308
2025.07.09_0.3_1,index=12.505101,50,50.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0050.npy,442169.29243200656,1.1423255245801283,6.005220866562802e-08,-76.54587717153997,-76.45682130609522,-81.08752937369522,-85.24494876033458,-89.07793872262728,-92.87072523542791,-93.53852141147462,-74.76454462400683,-79.6763714558278
2025.07.09_0.3_1,index=12.505101,51,51.0,1,505101.26893061603,505101.26893061603_src-index=12.505101_chunk-0051.npy,442169.29243200656,1.1423255245801283,5.8717734537163405e-08,-76.6338107369046,-76.55919485682887,-81.30271700917461,-85.2828639679274,-88.97955028911058,-92.84358269179172,-93.2413008223525,-74.88711908099583,-79.84165003129546
