experiment_name,source_wav_id,chunk_index,chunk_start_seconds,chunk_duration_seconds,heat_flux,sample_filename,onb_threshold,q_over_onb,signal_power,band_500_1000_db,band_1000_2000_db,band_2000_3000_db,band_3000_5000_db,band_5000_10000_db,band_10000_15000_db,band_15000_22050_db,band_1000_5000_db,band_2000_5000_db
2025.06.18_0.3_3,index=2.2380,26,26.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0026.npy,376320.1201,0.006324469936307294,1.5747870293867557e-08,-81.48756481960446,-84.0186443220212,-86.99397835271647,-90.82733339385251,-93.11368430677172,-95.29996784861194,-90.04789266830724,-81.68220191011272,-85.49046729849587
2025.06.18_0.3_3,index=2.2380,27,27.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0027.npy,376320.1201,0.006324469936307294,1.5743781114021085e-08,-81.51216879275715,-84.05006719998147,-87.06639178701799,-90.94623815363425,-93.20264972309373,-95.36422278926,-90.04791287573433,-81.73623600108652,-85.57643388474949
2025.06.18_0.3_3,index=2.2380,28,28.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0028.npy,376320.1201,0.006324469936307294,1.559811428103898e-08,-81.54704269480959,-84.1315601295213,-87.09145101982986,-90.93675653744499,-93.09589362716449,-95.52099185064364,-90.20707977236921,-81.79014180594453,-85.59143358745425
2025.06.18_0.3_3,index=2.2380,29,29.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0029.npy,376320.1201,0.006324469936307294,1.567503792941569e-08,-81.54179312970254,-84.05748531150365,-87.10268167360516,-90.80801868444526,-93.02592877069429,-95.59306370150412,-90.23905536113126,-81.73433234554074,-85.56131702695878
2025.06.18_0.3_3,index=2.2380,30,30.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0030.npy,376320.1201,0.006324469936307294,1.556939047678409e-08,-81.56856760428853,-83.97124496117776,-87.21237944383604,-91.00275151993051,-93.0593001714165,-95.31237458233826,-90.14014834499753,-81.73835733270899,-85.69624635324713
2025.06.18_0.3_3,index=2.2380,31,31.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0031.npy,376320.1201,0.006324469936307294,1.5566447681913336e-08,-81.52070342180488,-84.03010632519829,-87.12843611924028,-91.31215100639199,-93.35699924501823,-95.57395763932128,-90.2626603334928,-81.78491198123564,-85.72455723122074
2025.06.18_0.3_3,index=2.2380,32,32.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0032.npy,376320.1201,0.006324469936307294,1.5865677462422326e-08,-81.52464805689226,-84.01367328719968,-87.1957727049417,-90.88745046946289,-92.94267216874972,-95.26522996389266,-89.86925260560952,-81.74505303883726,-85.65032265038042
2025.06.18_0.3_3,index=2.2380,33,33.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0033.npy,376320.1201,0.006324469936307294,1.5546983664243748e-08,-81.55621729391173,-84.09687021547741,-87.0750983731373,-91.03815369590785,-93.20607144474643,-95.50117514341748,-90.30477316987763,-81.77721179108593,-85.60914180350002
2025.06.18_0.3_3,index=2.2380,34,34.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0034.npy,376320.1201,0.006324469936307294,1.55858571603999e-08,-81.51340736631568,-84.11594854818381,-87.27485501277344,-90.7646732425208,-92.97364331193779,-95.20468198645986,-90.4191261282734,-81.81269643370796,-85.66797314358674
2025.06.18_0.3_3,index=2.2380,35,35.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0035.npy,376320.1201,0.006324469936307294,1.550241333097357e-08,-81.4792341884557,-84.21994340140472,-87.28680610298761,-90.57939371954515,-93.04641104512115,-95.17716995061699,-90.27679536357925,-81.852641726379,-85.61796563989
2025.06.18_0.3_3,index=2.2380,36,36.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0036.npy,376320.1201,0.006324469936307294,1.524391452773031e-08,-81.57877974784401,-84.1579893746497,-87.33245257898942,-91.3884937920073,-93.4749550345707,-95.29093509528911,-90.37499562141525,-81.92909525947206,-85.89293202469628
2025.06.18_0.3_3,index=2.2380,37,37.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0037.npy,376320.1201,0.006324469936307294,1.5482054058601604e-08,-81.57618057959304,-83.98505053488697,-87.14985996952008,-91.2990379820883,-93.44569160729719,-95.45039600903216,-90.27939320051884,-81.7627409238936,-85.73641413800107
2025.06.18_0.3_3,index=2.2380,38,38.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0038.npy,376320.1201,0.006324469936307294,1.5682968404152254e-08,-81.59464456056281,-83.81035097539186,-87.13673830498244,-90.98640598361453,-93.02929735402209,-95.24069082795592,-90.14278212724365,-81.61843290667328,-85.63799441962487
2025.06.18_0.3_3,index=2.2380,39,39.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0039.npy,376320.1201,0.006324469936307294,1.566972991592338e-08,-81.54455133784028,-83.95099758042123,-86.92428518505126,-91.25461001989017,-93.46784931470927,-95.26398195259961,-90.24000814608571,-81.671274095812,-85.56040931907695
2025.06.18_0.3_3,index=2.2380,40,40.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0040.npy,376320.1201,0.006324469936307294,1.5461774470778573e-08,-81.57399050399262,-84.15411367284578,-87.1777756408192,-91.31522551821064,-93.32289587140168,-95.58394809092468,-90.12366360915775,-81.87338662191509,-85.76106851461795
2025.06.18_0.3_3,index=2.2380,41,41.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0041.npy,376320.1201,0.006324469936307294,1.5794453444608105e-08,-81.47719951148188,-84.15417744766091,-87.10067642369233,-90.84707529455915,-92.9604817558215,-95.30180720732488,-90.28322068999165,-81.79499188470673,-85.5715390102489
2025.06.18_0.3_3,index=2.2380,42,42.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0042.npy,376320.1201,0.006324469936307294,1.5413466572036693e-08,-81.55162660699916,-84.20293297736491,-87.01943712147035,-90.97112453531734,-93.22881003953681,-95.22345458004816,-90.3524309644146,-81.81423988906963,-85.5502207971513
2025.06.18_0.3_3,index=2.2380,43,43.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0043.npy,376320.1201,0.006324469936307294,1.5754620009451808e-08,-81.5942701278943,-83.79051878518014,-86.96936843693538,-90.94101054571361,-93.28480729773077,-95.2026026677548,-90.21356341113687,-81.55374938175932,-85.50587010054448
2025.06.18_0.3_3,index=2.2380,44,44.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0044.npy,376320.1201,0.006324469936307294,1.5496280605648276e-08,-81.57835707107668,-84.10330477869813,-87.0794014387409,-91.19372559447307,-93.23336804571383,-95.13348910493897,-90.18147934417442,-81.80042950699931,-85.65624499311909
2025.06.18_0.3_3,index=2.2380,45,45.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0045.npy,376320.1201,0.006324469936307294,1.613247120941485e-08,-81.67133932032003,-83.47507758475727,-86.65989515170332,-90.71103630877221,-93.17974976600266,-95.12772362804519,-90.05867373642008,-81.2497826731675,-85.21899160200782
2025.06.18_0.3_3,index=2.2380,46,46.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0046.npy,376320.1201,0.006324469936307294,1.5403118788410773e-08,-81.60951760991966,-84.17129395266556,-87.01442362751988,-91.32718554430559,-93.33638794178498,-95.50458412651432,-90.20645427692659,-81.83597075101524,-85.64580732864644
2025.06.18_0.3_3,index=2.2380,47,47.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0047.npy,376320.1201,0.006324469936307294,1.5131072913323438e-08,-81.70752892357572,-84.06620092236818,-87.12859871061687,-91.73595081656934,-93.46704656474593,-95.65396290029726,-90.24305941655362,-81.85193014212882,-85.8376629892299
2025.06.18_0.3_3,index=2.2380,48,48.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0048.npy,376320.1201,0.006324469936307294,1.532430355726293e-08,-81.59855915099057,-84.29265516401513,-87.07492252931138,-91.10773614198278,-93.08647675988608,-95.47187225304518,-90.28067895143835,-81.89925980066087,-85.62883626437628
2025.06.18_0.3_3,index=2.2380,49,49.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0049.npy,376320.1201,0.006324469936307294,1.5526222025859718e-08,-81.64141163411881,-84.04094319426477,-86.92454886201034,-90.63126451000188,-92.83534976515556,-95.58032513042625,-90.51831552995174,-81.6502886380657,-85.38359605816014
2025.06.18_0.3_3,index=2.2380,50,50.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0050.npy,376320.1201,0.006324469936307294,1.5305245416475455e-08,-81.59685029150738,-84.1210455058457,-86.91684964483414,-91.41605392041456,-93.45774036680906,-95.31444819427298,-90.23905989527921,-81.78667361239788,-85.59784643768369
2025.06.18_0.3_3,index=2.2380,51,51.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0051.npy,376320.1201,0.006324469936307294,1.561637918499058e-08,-81.58138862935218,-84.18204528075803,-86.5590533794294,-91.2734115003264,-93.2445699472488,-94.71666451856476,-90.01976003613211,-81.69283494184661,-85.29538247713255
2025.06.18_0.3_3,index=2.2380,52,52.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0052.npy,376320.1201,0.006324469936307294,1.5304062293838164e-08,-81.61449290751912,-84.23606690665787,-87.02066569626574,-91.11027315788441,-93.14479130932418,-95.63892361094545,-90.28410679370664,-81.85043280613229,-85.59058882707609
2025.06.18_0.3_3,index=2.2380,53,53.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0053.npy,376320.1201,0.006324469936307294,1.5990506310931798e-08,-81.5813592624458,-84.03450374679763,-86.46856139751713,-91.09409708586072,-93.15872270358835,-94.56579422204776,-89.87689551376354,-81.56029036139799,-85.18229415295265
2025.06.18_0.3_3,index=2.2380,54,54.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0054.npy,376320.1201,0.006324469936307294,1.580552797383581e-08,-81.54287487860431,-84.25746257513109,-86.5272529648688,-90.84525285639656,-93.09531644260495,-94.61972143102281,-90.00320029227554,-81.67505135310421,-85.16005192024197
2025.06.18_0.3_3,index=2.2380,55,55.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0055.npy,376320.1201,0.006324469936307294,1.562503535167631e-08,-81.57712395464402,-84.1104629437244,-86.55623942272689,-91.43754720388671,-93.36584509063354,-94.63262043046845,-90.1204789283994,-81.66903449722682,-85.33411532037127
2025.06.18_0.3_3,index=2.2380,56,56.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0056.npy,376320.1201,0.006324469936307294,1.5950293707363803e-08,-81.53258949815567,-84.05841574944762,-86.59933514571114,-90.81760136644611,-93.08708023225655,-94.53041352016149,-90.05063735659975,-81.5836664298532,-85.20497226417275
2025.06.18_0.3_3,index=2.2380,57,57.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0057.npy,376320.1201,0.006324469936307294,1.563364353119305e-08,-81.64158871168749,-83.91470616155081,-86.89256190594327,-91.06665022155313,-93.28527653292015,-94.59478125934928,-89.9248561629797,-81.61938386110324,-85.4860219214402
2025.06.18_0.3_3,index=2.2380,58,58.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0058.npy,376320.1201,0.006324469936307294,1.5855228439199393e-08,-81.59248920584595,-83.96335839869931,-86.67018041904748,-91.10083113801993,-93.16850300263921,-94.43330127342655,-90.20994087845617,-81.58415734549814,-85.33311636652691
2025.06.18_0.3_3,index=2.2380,59,59.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0059.npy,376320.1201,0.006324469936307294,1.5880373920811053e-08,-81.46702281086911,-84.03386650864148,-86.67088855950277,-90.77017354523221,-93.03020529645235,-94.6047662071429,-90.19312356850642,-81.5864147004541,-85.24352467713895
2025.06.18_0.3_3,index=3.21242,0,0.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0000.npy,376320.1201,0.05644891690711384,1.67071570976309e-08,-81.50666812415822,-83.77450286214085,-87.02446062171504,-89.48440475635408,-91.88554382109561,-94.41980228177093,-89.71435905935641,-81.36477839094754,-85.07224131719224
2025.06.18_0.3_3,index=3.21242,1,1.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0001.npy,376320.1201,0.05644891690711384,1.5834086855475846e-08,-81.5406726311815,-84.10812230652829,-87.4381057096038,-90.22204517715122,-92.20009838465701,-94.81708534180402,-89.80002995340406,-81.78018773053446,-85.60042121677915
2025.06.18_0.3_3,index=3.21242,2,2.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0002.npy,376320.1201,0.05644891690711384,1.5741204213850935e-08,-81.51509164600725,-84.19020268892625,-87.58768553981909,-90.86997397741368,-92.49993299684901,-94.64198608107252,-89.7462940305136,-81.95745671715747,-85.91555648153097
2025.06.18_0.3_3,index=3.21242,3,3.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0003.npy,376320.1201,0.05644891690711384,1.570137348497227e-08,-81.4750109171655,-84.15840141579554,-87.49785524145194,-90.46138276974774,-92.48187556717741,-95.07741122581209,-90.00804115039682,-81.85961998323336,-85.72129580494783
2025.06.18_0.3_3,index=3.21242,4,4.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0004.npy,376320.1201,0.05644891690711384,1.5693749200535362e-08,-81.51797759038061,-84.25744351238055,-87.21393388059207,-90.7728326095365,-92.57780326730982,-95.1856739144523,-89.71610853941142,-81.87870536778323,-85.62829902659887
2025.06.18_0.3_3,index=3.21242,5,5.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0005.npy,376320.1201,0.05644891690711384,1.568070446564051e-08,-81.4561139988705,-84.2257177346353,-87.40191705542891,-91.20618765029845,-92.80796976928465,-95.28286489775945,-89.77388134706429,-81.96826903786926,-85.88987494896246
2025.06.18_0.3_3,index=3.21242,6,6.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0006.npy,376320.1201,0.05644891690711384,1.566345869274918e-08,-81.53120761243265,-84.28654049540519,-87.22707009039863,-90.74975988368443,-92.67260819517108,-95.30753431504797,-89.71957360970406,-81.89636608331591,-85.63032767790504
2025.06.18_0.3_3,index=3.21242,7,7.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0007.npy,376320.1201,0.05644891690711384,1.5284676849835703e-08,-81.60608941085839,-84.24303990650526,-87.59773560283736,-91.27651951927206,-92.95600050856564,-95.29773216593324,-89.74743542660492,-82.0422851300654,-86.04842079861922
2025.06.18_0.3_3,index=3.21242,8,8.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0008.npy,376320.1201,0.05644891690711384,1.574108637100552e-08,-81.47499298000325,-84.32681980589234,-87.34034773512091,-90.33789345493497,-92.32170980978692,-95.16988765702293,-89.84783118851153,-81.89599888803369,-85.57517956912292
2025.06.18_0.3_3,index=3.21242,9,9.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0009.npy,376320.1201,0.05644891690711384,1.5402299674167946e-08,-81.58197131593317,-84.28950229711846,-87.59665498238283,-91.30444192806316,-92.7540724923019,-94.5151361971244,-89.74977275955148,-82.07325683558354,-86.05602214595102
2025.06.18_0.3_3,index=3.21242,10,10.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0010.npy,376320.1201,0.05644891690711384,1.5704079870353324e-08,-81.54799674379589,-84.30475365148004,-87.46700968239847,-90.7018136622678,-92.28570164621053,-94.47880135504774,-89.63956622312458,-81.96958963701162,-85.77964976664762
2025.06.18_0.3_3,index=3.21242,11,11.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0011.npy,376320.1201,0.05644891690711384,1.5177073198209843e-08,-81.53672429612529,-84.5474828364373,-87.65823750169258,-91.61204104639707,-93.19861922894775,-95.32064566562569,-89.93228626712099,-82.28109809367352,-86.18962844021426
2025.06.18_0.3_3,index=3.21242,12,12.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0012.npy,376320.1201,0.05644891690711384,1.5292096424267146e-08,-81.56753152941101,-84.46185457530157,-87.51731774630736,-91.07453713213755,-92.86951910954446,-95.15314846078954,-89.82627652207405,-82.12436830017994,-85.931169151154
2025.06.18_0.3_3,index=3.21242,13,13.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0013.npy,376320.1201,0.05644891690711384,1.524394200867101e-08,-81.60748044898604,-84.4530527112752,-87.54322477711784,-91.43308844898327,-92.87128830069845,-94.8644403213913,-89.60561025416001,-82.17075896852873,-86.05617367412874
2025.06.18_0.3_3,index=3.21242,14,14.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0014.npy,376320.1201,0.05644891690711384,1.577945781798537e-08,-81.6934690090772,-84.04060540751826,-87.14251119514579,-90.70498649418835,-92.19741380978485,-93.92010281677574,-89.61568435074453,-81.72305383184161,-85.55797001858195
2025.06.18_0.3_3,index=3.21242,15,15.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0015.npy,376320.1201,0.05644891690711384,1.5386485408696566e-08,-81.58860066660866,-84.33597617277266,-87.4594853071679,-91.1051440334718,-92.86483486549899,-94.9964225958267,-89.64407642864208,-82.03774305526649,-85.9002048114248
2025.06.18_0.3_3,index=3.21242,16,16.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0016.npy,376320.1201,0.05644891690711384,1.5602878409968418e-08,-81.58276116854857,-84.41293100448905,-87.37499105066163,-90.31453743632946,-92.43196967535845,-94.61196899551945,-89.69117716960247,-81.9515675441017,-85.59036562892075
2025.06.18_0.3_3,index=3.21242,17,17.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0017.npy,376320.1201,0.05644891690711384,1.55248597026118e-08,-81.59918669432375,-84.37469343537622,-87.56719019497592,-90.75139422466097,-92.6331881830451,-94.41208309519033,-89.47128912934552,-82.04529920865149,-85.86347536948998
2025.06.18_0.3_3,index=3.21242,18,18.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0018.npy,376320.1201,0.05644891690711384,1.5760526794484984e-08,-81.53024474140865,-84.20649252880175,-87.34639600310828,-90.7483124766381,-92.49721752171052,-94.72695232695395,-89.60024533211907,-81.88409118864223,-85.7121387288692
2025.06.18_0.3_3,index=3.21242,19,19.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0019.npy,376320.1201,0.05644891690711384,1.5981023042828007e-08,-81.57301181219665,-84.19785503904907,-87.32603526889304,-90.67458967243914,-92.3010512876038,-94.02297868718692,-89.31649225147271,-81.8636148468719,-85.67497272079686
2025.06.18_0.3_3,index=3.21242,20,20.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0020.npy,376320.1201,0.05644891690711384,1.6028836414942437e-08,-81.65499372478595,-84.11488021762652,-87.25048770806882,-90.5757546045892,-92.17764131493398,-94.43464263724294,-89.53493336540828,-81.78066037573726,-85.59204684431145
2025.06.18_0.3_3,index=3.21242,21,21.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0021.npy,376320.1201,0.05644891690711384,1.5737655278939925e-08,-81.55898210413221,-84.24298106505293,-87.35064008762922,-90.65491449170756,-92.6054469251668,-94.95674559283854,-89.44320441122542,-81.89433228033212,-85.6855248655867
2025.06.18_0.3_3,index=3.21242,22,22.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0022.npy,376320.1201,0.05644891690711384,1.6141876722217474e-08,-81.70787172053562,-84.01258301696919,-87.30752819096355,-90.35414451809513,-91.80970379290281,-93.80313543268667,-89.30114990599812,-81.70689316058295,-85.55868734609179
2025.06.18_0.3_3,index=3.21242,23,23.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0023.npy,376320.1201,0.05644891690711384,1.567246307913441e-08,-81.58527409401849,-84.28398141395587,-87.2074438556765,-91.15824878986413,-92.47969014388673,-94.54413999322973,-89.30494754794711,-81.94011139004607,-85.73797422517515
2025.06.18_0.3_3,index=3.21242,24,24.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0024.npy,376320.1201,0.05644891690711384,1.5667220059650837e-08,-81.5017283427327,-84.43735947075608,-87.21991781748437,-90.61476736018452,-92.33961255085563,-94.91360856888201,-89.38873688558475,-81.9624047253369,-85.58344308228571
2025.06.18_0.3_3,index=3.21242,25,25.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0025.npy,376320.1201,0.05644891690711384,1.5869931494067466e-08,-81.56919665273603,-84.20453292375979,-87.24715119480501,-90.67648111911748,-92.21114220364393,-94.43075036374977,-89.34867051066396,-81.84517040607192,-85.62147229956231
2025.06.18_0.3_3,index=3.21242,26,26.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0026.npy,376320.1201,0.05644891690711384,1.5894562613608776e-08,-81.60387823510507,-84.28398101879606,-87.22146283656289,-90.76100212019986,-92.26043773500999,-93.96699853058132,-89.29833091859018,-81.89470759628455,-85.6298972094467
2025.06.18_0.3_3,index=3.21242,27,27.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0027.npy,376320.1201,0.05644891690711384,1.58536452879446e-08,-81.53706487539908,-84.2600660130215,-87.20980800916286,-90.82162419521603,-92.60654494173318,-94.97034497715813,-89.59018063962235,-81.8852768646324,-85.64029104069506
2025.06.18_0.3_3,index=3.21242,28,28.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0028.npy,376320.1201,0.05644891690711384,1.589554182539792e-08,-81.63274758759732,-84.14643687730236,-87.08392468437899,-90.32576192519176,-92.26833051180517,-94.63178329684428,-89.40569886132799,-81.7173433998675,-85.39882785888597
2025.06.18_0.3_3,index=3.21242,29,29.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0029.npy,376320.1201,0.05644891690711384,1.549757550160745e-08,-81.60505322076634,-84.3808065100219,-87.35304331717674,-90.81955081959052,-92.82446192602674,-94.91036178522387,-89.37619196079021,-81.99669801882712,-85.73893889570259
2025.06.18_0.3_3,index=3.21242,30,30.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0030.npy,376320.1201,0.05644891690711384,1.6131756985371804e-08,-81.58492009015711,-84.28859290148509,-87.15589782810325,-90.09735138328507,-91.75157182565965,-93.85779443949879,-89.2325416211071,-81.7862626464106,-85.37191495926157
2025.06.18_0.3_3,index=3.21242,31,31.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0031.npy,376320.1201,0.05644891690711384,1.5639871877054543e-08,-81.61887067658832,-84.27137009209666,-87.32518344767698,-90.68894051517665,-92.04160101473981,-94.11561179115319,-89.24440464017056,-81.9080707956342,-85.6789230767192
2025.06.18_0.3_3,index=3.21242,32,32.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0032.npy,376320.1201,0.05644891690711384,1.5938031869244706e-08,-81.5921429540461,-84.17535994759236,-87.05009071904654,-90.16948518242125,-92.05220754009812,-94.39743585549098,-89.39177261330997,-81.70205369947215,-85.325239325091
2025.06.18_0.3_3,index=3.21242,33,33.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0033.npy,376320.1201,0.05644891690711384,1.614215579190146e-08,-81.59222670596859,-84.01100473218125,-87.03985202257235,-90.35364046176488,-91.82414935085217,-94.02968350028314,-89.38622281109366,-81.63053876001433,-85.37776442177946
2025.06.18_0.3_3,index=3.21242,34,34.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0034.npy,376320.1201,0.05644891690711384,1.574603457891649e-08,-81.59368066220595,-84.19358642873631,-87.28291313627767,-90.84948535873914,-92.71776192754793,-94.79754388566062,-89.45964015022878,-81.87134717952942,-85.69962398750307
2025.06.18_0.3_3,index=3.21242,35,35.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0035.npy,376320.1201,0.05644891690711384,1.5925679407985592e-08,-81.6404925374495,-84.2499991938947,-86.93122819672446,-90.5178561915603,-92.15879522506833,-94.33581102504533,-89.40725697423723,-81.75673788738287,-85.3540563042792
2025.06.18_0.3_3,index=3.21242,36,36.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0036.npy,376320.1201,0.05644891690711384,1.6327212187029205e-08,-81.65103327969888,-83.9659786832142,-86.90304607693677,-90.0343750593839,-91.78590781708988,-93.91389031377346,-89.29883672017027,-81.52131135555784,-85.18210290425327
2025.06.18_0.3_3,index=3.21242,37,37.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0037.npy,376320.1201,0.05644891690711384,1.5934880925225392e-08,-81.63387281963142,-84.0620446296843,-87.01563511999467,-90.71537754639371,-92.42233245074375,-94.29813204258166,-89.4782434153352,-81.70000437816276,-85.47259825180971
2025.06.18_0.3_3,index=3.21242,38,38.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0038.npy,376320.1201,0.05644891690711384,1.5723835936352766e-08,-81.57573149298359,-84.3597646533881,-86.97622298346155,-90.44429652932996,-92.32439111676676,-94.78988426509004,-89.43498055487906,-81.82200273429731,-85.36260462057345
2025.06.18_0.3_3,index=3.21242,39,39.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0039.npy,376320.1201,0.05644891690711384,1.565720874341314e-08,-81.70987290754168,-84.14299163482647,-87.13747482881527,-91.07571145844582,-92.39325706077088,-94.16211772061601,-89.32325913119286,-81.82710918397365,-85.66439361851758
2025.06.18_0.3_3,index=3.21242,40,40.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0040.npy,376320.1201,0.05644891690711384,1.6124722152102346e-08,-81.63625768976645,-84.18172170707557,-86.91478133968803,-90.72625923645496,-92.12205667126278,-93.85453908239626,-89.42200009183588,-81.74007091365002,-85.4048570433201
2025.06.18_0.3_3,index=3.21242,41,41.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0041.npy,376320.1201,0.05644891690711384,1.5631413887775052e-08,-81.62966544751708,-84.27792627305374,-87.04768394674298,-90.84776049545269,-92.41640740772893,-94.60438745366315,-89.55858354572698,-81.85058494015651,-85.53440830953555
2025.06.18_0.3_3,index=3.21242,42,42.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0042.npy,376320.1201,0.05644891690711384,1.557614499819981e-08,-81.62672917069473,-84.26173827138916,-87.22928700445182,-91.1734811281765,-92.38429815901293,-94.02062661686367,-89.31830097510235,-81.93541381681098,-85.75791864535142
2025.06.18_0.3_3,index=3.21242,43,43.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0043.npy,376320.1201,0.05644891690711384,1.5965174867126293e-08,-81.59591241343087,-84.2587458279796,-87.08006048165494,-90.74733532590147,-91.34327790804116,-94.07089799628457,-89.41471387974184,-81.83656471576259,-85.52728920428694
2025.06.18_0.3_3,index=3.21242,44,44.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0044.npy,376320.1201,0.05644891690711384,1.559852162173532e-08,-81.63018353503405,-84.36852521153386,-87.10682353409106,-91.17826546832667,-91.65352555523577,-94.58847126413377,-89.59221048958531,-81.961090445471,-85.67164240320481
2025.06.18_0.3_3,index=3.21242,45,45.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0045.npy,376320.1201,0.05644891690711384,1.5773906505678077e-08,-81.52490966917695,-84.39335211434178,-87.27726776060783,-90.47408570890829,-92.25566529313559,-94.65342897404996,-89.5063603542823,-81.93495317466781,-85.57764207565896
2025.06.18_0.3_3,index=3.21242,46,46.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0046.npy,376320.1201,0.05644891690711384,1.6068761581295153e-08,-81.57743906843449,-84.3808677442799,-87.0503867737873,-89.90278684498962,-91.72569492600296,-93.6398896386052,-89.27242105102864,-81.77721111925385,-85.23620045812089
2025.06.18_0.3_3,index=3.21242,47,47.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0047.npy,376320.1201,0.05644891690711384,1.576824749185685e-08,-81.62098738146929,-84.0854921209173,-87.17512776908922,-90.97033108712488,-92.39265175229178,-94.1632335759839,-89.53543869151822,-81.79165140233644,-85.66041778657855
2025.06.18_0.3_3,index=3.21242,48,48.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0048.npy,376320.1201,0.05644891690711384,1.5474080181141628e-08,-81.57366342885238,-84.4545175785788,-87.23039958004023,-90.85989045788853,-92.27923865080449,-94.60543750968255,-89.53093300986376,-82.00795309652503,-85.66623567913811
