experiment_name,source_wav_id,chunk_index,chunk_start_seconds,chunk_duration_seconds,heat_flux,sample_filename,onb_threshold,q_over_onb,signal_power,band_500_1000_db,band_1000_2000_db,band_2000_3000_db,band_3000_5000_db,band_5000_10000_db,band_10000_15000_db,band_15000_22050_db,band_1000_5000_db,band_2000_5000_db
2025.06.11_0.3_2,index=13.4.89E+05,3,3.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0003.npy,368978.105,1.3265123091788875,0.0002451773944840886,-47.645616339216296,-42.43734954753343,-38.03946456813772,-58.739729022177805,-48.132877731856965,-59.628187100869226,-60.639347226558364,-36.666664922017574,-38.002658766926814
2025.06.11_0.3_2,index=13.4.89E+05,4,4.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0004.npy,368978.105,1.3265123091788875,0.00015026048404787867,-50.38749274509612,-45.350164365098024,-40.32245521271254,-60.02238854707818,-48.75661093356028,-60.841935359871826,-61.1491043303808,-39.100519553532266,-40.27616656537919
2025.06.11_0.3_2,index=13.4.89E+05,5,5.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0005.npy,368978.105,1.3265123091788875,0.0001224852632337504,-50.66765470578579,-45.57688265365595,-41.26069529004646,-60.03966532986663,-49.27222744377639,-60.49090009534162,-61.08933208760923,-39.85121899553773,-41.20354392532741
2025.06.11_0.3_2,index=13.4.89E+05,6,6.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0006.npy,368978.105,1.3265123091788875,0.0001304438365646523,-51.56786595272045,-45.7344112730901,-40.90148822530913,-60.50323271946002,-49.641453353219475,-61.15619564328533,-62.1867521821973,-39.63176683133036,-40.85414687466802
2025.06.11_0.3_2,index=13.4.89E+05,7,7.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0007.npy,368978.105,1.3265123091788875,9.990279975435334e-05,-51.82108334452329,-47.19159109403417,-41.93285184874008,-60.80389982915601,-50.25226501512728,-61.23800611581019,-61.64242285439512,-40.75713373716535,-41.87689174593138
2025.06.11_0.3_2,index=13.4.89E+05,8,8.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0008.npy,368978.105,1.3265123091788875,7.697102065659118e-05,-54.15027942371982,-48.713864378236245,-43.57048242601262,-60.95233796001735,-50.36446797874877,-61.6951128160738,-62.1813445984575,-42.350844307932256,-43.49183931797712
2025.06.11_0.3_2,index=13.4.89E+05,9,9.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0009.npy,368978.105,1.3265123091788875,0.00010570514147582161,-51.18444319656162,-46.1863112830098,-42.165079314535525,-59.9631969523452,-48.69991249759704,-60.46215966614032,-60.754950136642734,-40.664368665409974,-42.09356517233296
2025.06.11_0.3_2,index=13.4.89E+05,10,10.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0010.npy,368978.105,1.3265123091788875,0.00011733237642832091,-51.735504430925666,-46.19171816836176,-41.579453448148,-59.70376817082868,-49.265516792066755,-60.972918950719475,-60.90813350967299,-40.240359360725215,-41.51307460646649
2025.06.11_0.3_2,index=13.4.89E+05,11,11.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0011.npy,368978.105,1.3265123091788875,0.0001349366440529727,-51.206363875009814,-45.32269469551764,-40.96674144515549,-58.58266698478124,-48.43170660425759,-59.87414578412701,-59.41851860717002,-39.55508690378639,-40.89218952579127
2025.06.11_0.3_2,index=13.4.89E+05,12,12.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0012.npy,368978.105,1.3265123091788875,0.00013323211173823225,-50.5033431771452,-45.55035863154892,-41.21458937269309,-59.296990335749356,-47.9028029094043,-59.71001390386522,-60.0638011364968,-39.8031066476827,-41.14757174897321
2025.06.11_0.3_2,index=13.4.89E+05,13,13.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0013.npy,368978.105,1.3265123091788875,0.00011406318308827861,-51.287507090015396,-46.52096640639037,-41.52341566241931,-58.81577756462263,-49.058777253890575,-59.87981214165033,-60.76011511105225,-40.26840845179838,-41.443150208264115
2025.06.11_0.3_2,index=13.4.89E+05,14,14.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0014.npy,368978.105,1.3265123091788875,0.0001422116041778141,-50.00131406368044,-45.23636085302861,-40.95976634476934,-58.2475955064747,-48.21068143278629,-60.07338480590804,-61.34812668374998,-39.52269988122429,-40.8794178442497
2025.06.11_0.3_2,index=13.4.89E+05,15,15.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0015.npy,368978.105,1.3265123091788875,0.0001440495890824992,-50.20194190580913,-45.22731082756888,-40.679923543809345,-59.17167100631201,-48.83388134478401,-60.17041439419705,-61.32075737583311,-39.32823054531617,-40.6188919918344
2025.06.11_0.3_2,index=13.4.89E+05,16,16.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0016.npy,368978.105,1.3265123091788875,0.00016086961039507344,-49.9688061561481,-45.04405483314769,-40.04545211349318,-59.27130083314323,-48.42988883744647,-59.35913334228975,-59.85570410176139,-38.81255308574429,-39.99385598934934
2025.06.11_0.3_2,index=13.4.89E+05,17,17.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0017.npy,368978.105,1.3265123091788875,0.0001582997042697,-50.13840751176416,-45.00524284082931,-39.80669175783615,-58.962637157951605,-48.729243839184335,-60.201465211428484,-60.53752606851223,-38.61994109897818,-39.75426346464056
2025.06.11_0.3_2,index=13.4.89E+05,18,18.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0018.npy,368978.105,1.3265123091788875,0.00012423787874966472,-51.30325134877903,-45.69292736295991,-41.10920466632989,-59.65687768640478,-49.65451872861333,-60.93014834531534,-60.36428220584534,-39.76740163480558,-41.04894860741945
2025.06.11_0.3_2,index=13.4.89E+05,19,19.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0019.npy,368978.105,1.3265123091788875,0.00011359364723111443,-51.65115966816357,-46.47285418176297,-41.610074739516094,-59.549962191095354,-48.81940804385148,-59.78057290929624,-58.93556002180028,-40.33109770432024,-41.540839182697056
2025.06.11_0.3_2,index=13.4.89E+05,20,20.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0020.npy,368978.105,1.3265123091788875,0.00014537402743057673,-50.11653821770642,-44.968827213192995,-40.35791379851829,-60.067078637690656,-49.2895442192477,-60.598266770393465,-61.49186973154812,-39.033526186265476,-40.311722918501886
2025.06.11_0.3_2,index=13.4.89E+05,21,21.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0021.npy,368978.105,1.3265123091788875,0.00015627322850989678,-50.25570597831945,-44.956829666298134,-39.92223989829852,-59.517065488718714,-49.38533073929885,-60.97852785685666,-61.60936747013573,-38.70107437344363,-39.874823476875214
2025.06.11_0.3_2,index=13.4.89E+05,22,22.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0022.npy,368978.105,1.3265123091788875,0.00010839038435496068,-51.89107170902592,-46.981478008772264,-41.4961645941428,-60.58302390804616,-50.573376344110876,-61.34072695207821,-61.51044508377865,-40.37302099721793,-41.442900755020474
2025.06.11_0.3_2,index=13.4.89E+05,23,23.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0023.npy,368978.105,1.3265123091788875,0.00016805923480177348,-49.16496715632977,-44.13602462796433,-39.838306816241094,-58.56734073992432,-48.66203816656043,-60.80589955701385,-61.141814257212765,-38.423400623347625,-39.78049889972993
2025.06.11_0.3_2,index=13.4.89E+05,24,24.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0024.npy,368978.105,1.3265123091788875,0.00016725218149308424,-50.30950797310237,-44.579605480011,-39.811797311850135,-58.3479957466436,-48.31815106368178,-60.010952509285914,-61.30942574429444,-38.51617806759812,-39.75138294232683
2025.06.11_0.3_2,index=13.4.89E+05,25,25.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0025.npy,368978.105,1.3265123091788875,7.24289112724387e-05,-54.1329605545803,-48.84539504945618,-43.587165146433044,-59.819160529401316,-50.19890056543174,-61.60153276459503,-61.42397144322178,-42.375555912365755,-43.484961923712774
2025.06.11_0.3_2,index=13.4.89E+05,26,26.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0026.npy,368978.105,1.3265123091788875,7.090344605673415e-05,-54.200557204625994,-48.760499049213166,-43.49061455503599,-60.77266977988515,-51.21332629772931,-62.05627128135524,-61.832044599485194,-42.298476520622465,-43.41016014433853
2025.06.11_0.3_2,index=13.4.89E+05,27,27.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0027.npy,368978.105,1.3265123091788875,0.00011707019257688553,-51.65081234096963,-45.99615252615806,-41.49711278794097,-60.062858921319915,-50.42245756351684,-61.34995114874986,-60.86735599889853,-40.13369696632317,-41.43710524205033
2025.06.11_0.3_2,index=13.4.89E+05,28,28.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0028.npy,368978.105,1.3265123091788875,0.00014915674415996968,-50.24313299680645,-44.924169269294524,-40.47230771574263,-58.40367519255736,-48.88903212523762,-60.50950056792096,-61.66317859529401,-39.089692921225506,-40.402937279614704
2025.06.11_0.3_2,index=13.4.89E+05,29,29.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0029.npy,368978.105,1.3265123091788875,0.00023045298499200603,-48.21306893912201,-43.2405534969072,-38.402774087720395,-58.25655790899961,-47.57666020978908,-59.014735297534344,-60.38545103460884,-37.1362480329106,-38.35808826868195
2025.06.11_0.3_2,index=13.4.89E+05,30,30.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0030.npy,368978.105,1.3265123091788875,0.00016945456267307955,-49.72938610505312,-44.973165380554754,-40.03458058731827,-57.03556733813638,-47.28599435090041,-58.97762272042446,-57.61615818769475,-38.76133083404894,-39.948799895987406
2025.06.11_0.3_2,index=13.4.89E+05,31,31.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0031.npy,368978.105,1.3265123091788875,0.0001529260989350203,-50.14023234989877,-45.1569478109119,-40.03976950724387,-59.45272733534152,-49.31931903048636,-60.6213919841024,-60.292835893688064,-38.83647564289591,-39.99033678269153
2025.06.11_0.3_2,index=13.4.89E+05,32,32.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0032.npy,368978.105,1.3265123091788875,0.00013169278284710616,-51.16088487682553,-46.146115595380046,-40.87429758156328,-58.4080351175412,-48.60786119905335,-60.04700076494168,-60.485995911771994,-39.68607251681891,-40.79833375559616
2025.06.11_0.3_2,index=13.4.89E+05,33,33.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0033.npy,368978.105,1.3265123091788875,0.00018366341038012992,-48.99325015868719,-44.22234995614696,-39.26073894877309,-58.057126767393335,-47.899741653287464,-59.43995934737625,-60.239975617871416,-38.01495026612062,-39.203814843213166
2025.06.11_0.3_2,index=13.4.89E+05,34,34.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0034.npy,368978.105,1.3265123091788875,0.00013762608156987812,-50.682076314918504,-45.73507433902882,-41.11623127442261,-59.00853876372992,-49.46794402273636,-60.93758875422208,-60.60805239999773,-39.77611048400751,-41.04623913712216
2025.06.11_0.3_2,index=13.4.89E+05,35,35.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0035.npy,368978.105,1.3265123091788875,0.00018127344601574042,-49.44036746938414,-44.26002333571876,-39.34027969488508,-57.16725945705123,-47.88922792083029,-59.15482917385098,-60.6095814769313,-38.07370989998872,-39.26923538869304
2025.06.11_0.3_2,index=13.4.89E+05,36,36.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0036.npy,368978.105,1.3265123091788875,0.00014173895517904207,-50.389319378477,-45.58605820013338,-40.50767339817334,-59.15548662809438,-49.979521985137595,-61.93255225903698,-62.604099621713154,-39.28805836914367,-40.44878156553625
2025.06.11_0.3_2,index=13.4.89E+05,37,37.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0037.npy,368978.105,1.3265123091788875,7.294826003272187e-05,-54.32270947516664,-49.014286168194374,-43.39884578258938,-60.99031069795628,-50.79221323198169,-62.03374678343897,-61.975509882223704,-42.28669934447324,-43.32387639586826
2025.06.11_0.3_2,index=13.4.89E+05,38,38.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0038.npy,368978.105,1.3265123091788875,0.00010298209669508354,-51.874712493613515,-46.53334931211924,-41.94117606276134,-60.8512614540964,-50.9473507907837,-62.54744019637783,-63.73492136121648,-40.605100756795935,-41.88571353050274
2025.06.11_0.3_2,index=13.4.89E+05,39,39.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0039.npy,368978.105,1.3265123091788875,0.00010072017888789171,-51.560197972475024,-46.27898753185639,-42.15618800758836,-59.986732931732234,-49.72015399445411,-61.1576990204818,-62.03759248827459,-40.68410205475359,-42.08520152451406
2025.06.11_0.3_2,index=13.4.89E+05,40,40.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0040.npy,368978.105,1.3265123091788875,0.00010685303956678542,-52.23069458181749,-46.84851978408216,-41.67859537304474,-60.357954469795416,-50.4645902541941,-61.73143628501051,-60.75342449021986,-40.480602324966924,-41.62012690719874
2025.06.11_0.3_2,index=13.4.89E+05,41,41.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0041.npy,368978.105,1.3265123091788875,0.00015581837973664082,-50.873655638329524,-44.99287644069093,-40.229876168003514,-57.97575445259719,-47.50380676175938,-59.28469639941699,-60.2843142106679,-38.924067807092385,-40.15750379067266
2025.06.11_0.3_2,index=13.4.89E+05,42,42.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0042.npy,368978.105,1.3265123091788875,9.438442629395853e-05,-53.395062500376525,-47.43365855443272,-42.40220003055394,-59.85312476175072,-49.816523944874824,-60.38759903891797,-60.78820181470539,-41.157385054917995,-42.32478675837591
2025.06.11_0.3_2,index=13.4.89E+05,43,43.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0043.npy,368978.105,1.3265123091788875,0.0001113827110078686,-51.95776517839607,-46.43468690293715,-41.9904361715465,-60.36607945832635,-50.884596589237574,-61.323070083569945,-61.394783353151716,-40.61078034755458,-41.927762873484156
2025.06.11_0.3_2,index=13.4.89E+05,44,44.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0044.npy,368978.105,1.3265123091788875,0.00014599396598127075,-50.729862854785246,-45.180967812681644,-40.45249259512535,-59.60392788645996,-49.63458008655451,-61.00324664987507,-61.16831341677886,-39.15305701740198,-40.400010155170946
2025.06.11_0.3_2,index=13.4.89E+05,45,45.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0045.npy,368978.105,1.3265123091788875,0.00015550322868490755,-50.29170528643203,-44.79247262084449,-40.20811298280519,-57.96803045861821,-49.02767348870789,-59.31965444069547,-59.26816502749904,-38.85762153603153,-40.135972252556925
2025.06.11_0.3_2,index=13.4.89E+05,46,46.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0046.npy,368978.105,1.3265123091788875,0.0001291275347653237,-51.01546577856819,-45.81678650474524,-40.809829056363675,-59.735877310524266,-50.275600651762,-61.70973085896079,-62.4370428535369,-39.576125104726366,-40.7545687180754
2025.06.11_0.3_2,index=13.4.89E+05,47,47.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0047.npy,368978.105,1.3265123091788875,0.00010674152116583297,-52.0055922984877,-46.72828056133273,-41.52370235729802,-58.92139999136113,-50.37205707806912,-62.18296569113858,-63.49452980003454,-40.318345887787615,-41.44534303150262
2025.06.11_0.3_2,index=13.4.89E+05,48,48.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0048.npy,368978.105,1.3265123091788875,0.00012148855309648917,-50.725871312627234,-45.85405233322292,-41.34363182045079,-59.255429153113646,-50.067482998452306,-61.59665125467085,-62.28674572240412,-39.975991331917555,-41.273950582492475
2025.06.11_0.3_2,index=13.4.89E+05,49,49.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0049.npy,368978.105,1.3265123091788875,0.00013929196653044118,-50.73844519925605,-45.144914613715194,-40.751449640156885,-58.17775893600319,-48.59089833007934,-60.07711092639905,-61.09110971658964,-39.34727462424234,-40.67360027080838
2025.06.11_0.3_2,index=13.4.89E+05,50,50.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0050.npy,368978.105,1.3265123091788875,0.00011185124282339072,-51.055346866496194,-46.03723259922832,-41.78166102360685,-59.300839211863604,-49.806395500894006,-61.582158742167124,-62.48737830313737,-40.341962832799055,-41.70544433346153
2025.06.11_0.3_2,index=13.4.89E+05,51,51.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0051.npy,368978.105,1.3265123091788875,0.0001300882164264755,-50.70135855465451,-45.61231437210256,-40.77699897767467,-59.799209980648705,-49.619728175892384,-60.731877476363245,-61.25227934845927,-39.502794029051664,-40.722941282794395
2025.06.11_0.3_2,index=13.4.89E+05,52,52.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0052.npy,368978.105,1.3265123091788875,8.418717526065736e-05,-53.034578142282626,-48.08044709522906,-42.692169312894,-60.9675022496796,-51.370557963985,-62.143755779618346,-62.15787460818821,-41.53920031625199,-42.628042342338084
2025.06.11_0.3_2,index=13.4.89E+05,53,53.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0053.npy,368978.105,1.3265123091788875,0.00010389118054564526,-51.58001972580486,-46.71812248290504,-42.013789359652314,-59.420083484396365,-50.179230321380274,-61.272320901461086,-62.09913783453233,-40.68902504923025,-41.935583599274594
2025.06.11_0.3_2,index=13.4.89E+05,54,54.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0054.npy,368978.105,1.3265123091788875,0.00013617805603445053,-50.13360256224693,-44.9348706952715,-41.28508180653042,-58.42232788010543,-48.72983934252699,-59.46977213823303,-60.85354763822895,-39.66879083745779,-41.20192548807613
2025.06.11_0.3_2,index=13.4.89E+05,55,55.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0055.npy,368978.105,1.3265123091788875,0.00016159977844275398,-50.064936105490915,-44.89274123621467,-40.33196563472447,-58.02209896683813,-48.09184763569219,-59.2519824942197,-59.65101949353952,-38.97458632058177,-40.25866616214184
2025.06.11_0.3_2,index=13.4.89E+05,56,56.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0056.npy,368978.105,1.3265123091788875,0.0001701939648497787,-50.08252483695489,-44.73345967072448,-39.838454167060476,-57.44158143882696,-47.45287792994645,-58.77782712885655,-58.631345322661346,-38.56309289376686,-39.76368410905026
2025.06.11_0.3_2,index=13.4.89E+05,57,57.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0057.npy,368978.105,1.3265123091788875,0.00015780928825027867,-50.09140298898244,-45.00731314460283,-40.400171374456946,-58.109693000988585,-46.95529790023702,-58.11516607686844,-58.01446803767298,-39.05485478211499,-40.327195676984715
2025.06.11_0.3_2,index=13.4.89E+05,58,58.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0058.npy,368978.105,1.3265123091788875,0.00010460089437036562,-51.343106025924584,-46.59312896835714,-42.328150380208484,-59.27431394463002,-48.63738408822567,-60.06729062372184,-60.132119629896806,-40.88320257580739,-42.241290797737385
2025.06.11_0.3_2,index=13.4.89E+05,59,59.0,1,489453.9981,489453.9981_src-index=13.4.89E+05_chunk-0059.npy,368978.105,1.3265123091788875,0.00011924630792182297,-51.1799935004246,-46.63912576460306,-41.50786619507315,-58.25650266864691,-48.395268774166304,-59.400315450510625,-58.8503508868763,-40.276033496666,-41.41700681390353
2025.06.11_0.3_2,index=14.5.54E+05,0,0.0,1,554196.3218,554196.3218_src-index=14.5.54E+05_chunk-0000.npy,368978.105,1.501976172271794,0.00027842310193589275,-48.1167401207432,-42.626773743916154,-37.46733111218417,-55.801740969987094,-45.70759462614653,-57.36174419427265,-58.112035505112374,-36.26322738291434,-37.40406427217208
2025.06.11_0.3_2,index=14.5.54E+05,1,1.0,1,554196.3218,554196.3218_src-index=14.5.54E+05_chunk-0001.npy,368978.105,1.501976172271794,0.00020621466770832253,-48.895043196947334,-43.87169119611647,-39.05874695233076,-56.577968790588464,-46.23179176479594,-57.62447523792648,-58.00373963571799,-37.762331616905726,-38.98253102153654
2025.06.11_0.3_2,index=14.5.54E+05,2,2.0,1,554196.3218,554196.3218_src-index=14.5.54E+05_chunk-0002.npy,368978.105,1.501976172271794,0.00027857426294419617,-46.74798882604567,-42.8583643212749,-37.886018649603635,-54.45604112992022,-44.222703751231684,-55.7431376376929,-56.20859099023606,-36.61407310688061,-37.79138581916413
2025.06.11_0.3_2,index=14.5.54E+05,3,3.0,1,554196.3218,554196.3218_src-index=14.5.54E+05_chunk-0003.npy,368978.105,1.501976172271794,0.00029117938955111714,-47.46714138121388,-42.57194479641203,-37.4752876905005,-55.15511266573364,-45.304064910724186,-56.56878059198954,-57.1960136431101,-36.24877498441893,-37.40181549377401
2025.06.11_0.3_2,index=14.5.54E+05,4,4.0,1,554196.3218,554196.3218_src-index=14.5.54E+05_chunk-0004.npy,368978.105,1.501976172271794,0.00032119462866298887,-46.781691153416986,-41.61168853033278,-37.02437746230605,-55.258593331918846,-45.03729774392936,-56.31928558725018,-57.41447690760349,-35.68015742654857,-36.95964500681867
2025.06.11_0.3_2,index=14.5.54E+05,5,5.0,1,554196.3218,554196.3218_src-index=14.5.54E+05_chunk-0005.npy,368978.105,1.501976172271794,0.00026114442325850994,-48.52002187276064,-43.10684598675276,-38.001804918365536,-54.83786286323791,-44.83290433430578,-56.12926884752377,-57.38272252735101,-36.76527673227275,-37.91273776988035
2025.06.11_0.3_2,index=14.5.54E+05,6,6.0,1,554196.3218,554196.3218_src-index=14.5.54E+05_chunk-0006.npy,368978.105,1.501976172271794,0.0003011970075559148,-46.56885944693202,-42.230079341348755,-37.054155209077834,-54.81860076839144,-44.91597516959561,-56.084815276695714,-56.63620560252599,-35.84707940977715,-36.98208903540467
2025.06.11_0.3_2,index=14.5.54E+05,7,7.0,1,554196.3218,554196.3218_src-index=14.5.54E+05_chunk-0007.npy,368978.105,1.501976172271794,0.00027897714894460553,-47.679231507098045,-42.632795485772064,-37.59035687896016,-55.52210280327665,-45.73043700153826,-56.5119020861396,-57.462263203616686,-36.3542814743553,-37.52099243954475
2025.06.11_0.3_2,index=14.5.54E+05,8,8.0,1,554196.3218,554196.3218_src-index=14.5.54E+05_chunk-0008.npy,368978.105,1.501976172271794,0.00031924498331682255,-47.166675261644926,-41.719283141429926,-37.053971508677314,-54.627986199551955,-45.08772192906228,-56.39373787259106,-56.724090583762674,-35.72163716668295,-36.97870288486141
2025.06.11_0.3_2,index=14.5.54E+05,9,9.0,1,554196.3218,554196.3218_src-index=14.5.54E+05_chunk-0009.npy,368978.105,1.501976172271794,0.0002558260319218664,-48.61279477373992,-42.73079931781278,-38.10103260427475,-54.945061901061436,-46.37196161836129,-57.00388384588198,-57.54893492756872,-36.74954496080174,-38.012127125645016
2025.06.11_0.3_2,index=14.5.54E+05,10,10.0,1,554196.3218,554196.3218_src-index=14.5.54E+05_chunk-0010.npy,368978.105,1.501976172271794,0.0002419734335892504,-47.48075546230354,-42.603538669597505,-38.31825056475397,-55.14932408188797,-46.32465598777229,-57.49942406980178,-58.324450784271804,-36.8770562969464,-38.22908217747126
2025.06.11_0.3_2,index=14.5.54E+05,11,11.0,1,554196.3218,554196.3218_src-index=14.5.54E+05_chunk-0011.npy,368978.105,1.501976172271794,0.0001388756540153407,-51.62562146782872,-45.53140565413259,-40.86972117111487,-58.134916159736854,-48.241829173899745,-59.234244813781025,-59.504658625815885,-39.53236055941225,-40.78895670417943
2025.06.11_0.3_2,index=14.5.54E+05,12,12.0,1,554196.3218,554196.3218_src-index=14.5.54E+05_chunk-0012.npy,368978.105,1.501976172271794,0.00030262761615848407,-47.19525046035719,-42.361326214040005,-37.31974508546796,-55.02653832271261,-45.58874703171783,-57.31510454501449,-58.27321241686445,-36.08067224782905,-37.24672391110586
2025.06.11_0.3_2,index=14.5.54E+05,13,13.0,1,554196.3218,554196.3218_src-index=14.5.54E+05_chunk-0013.npy,368978.105,1.501976172271794,0.0002716998534739338,-47.51250856093547,-42.58915740300442,-38.1416471130882,-54.95442252782145,-45.818968282409536,-57.205019353039646,-58.18258105680705,-36.742984187881106,-38.05210609525513
2025.06.11_0.3_2,index=14.5.54E+05,14,14.0,1,554196.3218,554196.3218_src-index=14.5.54E+05_chunk-0014.npy,368978.105,1.501976172271794,0.0003054565335752023,-47.00676933219934,-41.741945565186086,-37.16618304686302,-55.06697614568728,-45.8251247770636,-56.74747711642943,-57.42234684657281,-35.81519857717378,-37.09632643962716
2025.06.11_0.3_2,index=14.5.54E+05,15,15.0,1,554196.3218,554196.3218_src-index=14.5.54E+05_chunk-0015.npy,368978.105,1.501976172271794,0.000295523484805092,-47.72094150132876,-42.4422500061295,-37.260197336873865,-54.24817838538444,-45.212163445137364,-56.78446354998586,-57.455631810739334,-36.04376624908,-37.174161906932696
2025.06.11_0.3_2,index=14.5.54E+05,16,16.0,1,554196.3218,554196.3218_src-index=14.5.54E+05_chunk-0016.npy,368978.105,1.501976172271794,0.0003397843616974506,-46.6577028317607,-41.54952518090126,-36.672601080533326,-54.65496374340897,-44.62897663871412,-56.26521080049795,-56.89536117855639,-35.39756508993698,-36.60403407487111
2025.06.11_0.3_2,index=14.5.54E+05,17,17.0,1,554196.3218,554196.3218_src-index=14.5.54E+05_chunk-0017.npy,368978.105,1.501976172271794,0.00028428962353412436,-47.53761677742201,-42.46538933925754,-37.726902669741435,-55.166247126629465,-45.94376793043858,-57.536172656135335,-58.439415335983,-36.41107680718378,-37.64928453908343
2025.06.11_0.3_2,index=14.5.54E+05,18,18.0,1,554196.3218,554196.3218_src-index=14.5.54E+05_chunk-0018.npy,368978.105,1.501976172271794,0.00021637530079756696,-48.90353509344044,-43.85672246639772,-38.745066974718256,-55.641865600275466,-46.20666237094022,-57.68122946861099,-58.99793390524617,-37.511014255666154,-38.657224427993555
2025.06.11_0.3_2,index=14.5.54E+05,19,19.0,1,554196.3218,554196.3218_src-index=14.5.54E+05_chunk-0019.npy,368978.105,1.501976172271794,0.0002668294814885753,-47.60930436441103,-42.58067072435332,-37.98328131700731,-55.17376982631547,-45.3470522601777,-56.664260090664385,-57.12023539999146,-36.62864166882775,-37.901128709032676
2025.06.11_0.3_2,index=14.5.54E+05,20,20.0,1,554196.3218,554196.3218_src-index=14.5.54E+05_chunk-0020.npy,368978.105,1.501976172271794,0.0003159856447611488,-47.643868592357805,-42.82860197944045,-36.861660834736355,-54.391315784926434,-44.76658775471616,-55.42639695701496,-55.63257193348706,-35.82099201951716,-36.785626187160545
2025.06.11_0.3_2,index=14.5.54E+05,21,21.0,1,554196.3218,554196.3218_src-index=14.5.54E+05_chunk-0021.npy,368978.105,1.501976172271794,0.00021006054225772416,-49.04565997798946,-43.25057208176419,-39.156235969711865,-56.12460637236857,-46.263074145478164,-57.58652728330692,-57.971235460057514,-37.66511894398866,-39.06981501536713
2025.06.11_0.3_2,index=14.5.54E+05,22,22.0,1,554196.3218,554196.3218_src-index=14.5.54E+05_chunk-0022.npy,368978.105,1.501976172271794,0.00031249660989926537,-46.59155151358477,-42.10844253325253,-37.14047821724867,-54.522029840044965,-45.38111206156693,-56.51750377538023,-57.259045464194216,-35.87967248674453,-37.06182965525534
