weight_randomforest,weight_conformer,weight_alexnet,mean_rmse_all_conditions,mean_rmse_clean,mean_rmse_noisy,max_rmse_excess_vs_rf,conditions_beating_rf,conditions_not_worse_than_rf
0.33,0.21,0.46,122872.24653630599,78576.16000696983,130254.92762452869,67625.0064356594,3,3
0.33,0.22,0.45,123191.5359350431,78533.46812656934,130634.5472364554,68223.73851584637,3,3
0.33,0.23,0.44,123516.31030151297,78492.86812856258,131020.21733033804,68826.65920921162,3,3
0.33,0.24,0.43,123846.51149846627,78454.36598296941,131411.8690843824,69633.58848364113,3,3
0.33,0.25,0.42,124182.08089708626,78417.96758294398,131809.43311610993,70575.74559528835,3,3
0.33,0.26,0.41,124522.95944813224,78383.67874229875,132212.83956577114,71522.81277952422,3,3
0.33,0.27,0.4,124869.08775150514,78351.5051929725,132622.01817792727,72474.7217577497,3,3
0.33,0.28,0.39,125220.40612405034,78321.45258244386,133036.89838098473,73431.40517201435,3,3
0.33,0.29,0.38,125576.85466543378,78293.52647109075,133457.409364491,74392.79657947473,3,3
0.33,0.3,0.37,125938.37332194642,78267.73232949735,133883.48015402126,75358.8304464735,3,3
0.33,0.31,0.36,126304.90194810965,78244.07553570939,134315.03968350973,76329.44214226419,3,3
0.33,0.32,0.35,126676.38036597829,78222.56137243974,134752.0168649014,77304.5679324067,3,3
0.33,0.33,0.34,127052.7484220492,78203.19502422553,135194.34065501983,78284.14497185627,3,3
0.33,0.34,0.33,127433.94604170817,78185.98157453892,135641.94011956974,79268.11129776828,3,3
0.33,0.35,0.32,127819.9132811601,78170.92600285308,136094.74449421128,80256.40582204104,3,3
0.33,0.36,0.31,128210.59037680527,78158.03318166612,136552.6832426618,81248.96832361631,3,3
0.33,0.37,0.3,128605.91779204017,78147.30787348465,137015.6861117994,82245.73944055822,3,3
0.33,0.38,0.29,129005.83626147406,78138.75472776992,137483.68318375808,83246.66066192862,3,3
0.33,0.39,0.28,129410.286832567,78132.37827784913,137956.60492502,84251.67431947787,3,3
0.33,0.4,0.27,129819.21090470564,78128.1829377945,138434.38223252413,85260.72357916759,3,3
0.33,0.41,0.26,130232.55026574548,78126.17299927364,138916.94647682412,86273.75243254239,3,3
0.33,0.42,0.25,130650.24712605693,78126.35262837376,139404.22954233745,87290.70568796594,3,3
0.33,0.43,0.24,131072.24415012158,78128.7258624038,139896.16386474122,88311.52896173668,3,3
0.33,0.44,0.23,131498.48448573385,78133.2966066774,140392.6824655766,89336.16866909765,3,3
0.33,0.45,0.22,131928.91179086774,78140.0686312809,140893.7189841322,90364.57201515313,3,3
0.33,0.46,0.21,132363.47025827723,78149.04556782999,141399.20770668512,91396.68698570633,3,3
0.33,0.47,0.2,132802.1046379006,78160.23090621897,141909.0835931809,92432.46233802909,3,3
0.33,0.48,0.19,133244.76025714533,78173.62799136719,142423.28230144174,93471.84759157634,3,3
0.33,0.49,0.18,133691.3830391324,78189.24001996644,142941.74020899337,94514.79301865539,3,3
0.33,0.5,0.17,134141.91951898127,78207.07003723439,143464.39443260577,95561.24963506148,3,3
0.33,0.51,0.16,134596.3168582194,78227.12093367802,143991.18284564294,96611.16919068852,3,3
0.33,0.52,0.15,135054.52285739972,78249.39544187246,144522.04409332096,97664.5041601249,3,3
0.33,0.53,0.14,135516.48596701256,78273.89613325936,145056.91760597145,98721.20773324315,3,3
0.33,0.54,0.13,135982.1552967753,78300.62541497037,145595.74361040947,99781.23380579156,3,3
0.33,0.55,0.12,136451.480623386,78329.5855266804,146138.4631395036,100844.53696999577,3,3
0.33,0.56,0.11,136924.41239682384,78360.77853749586,146685.01804004516,101911.07250517735,3,3
0.33,0.57,0.1,137400.9017452795,78394.20634288323,147235.35097901223,102980.79636839699,3,3
0.33,0.58,0.09,137880.9004787962,78429.87066164297,147789.40544832175,104053.66518512784,3,3
0.33,0.59,0.08,138364.36109170105,78467.77303293424,148347.1257681622,105129.63623996565,3,3
0.33,0.6,0.07,138851.23676390405,78507.9148133559,148908.4570889954,106208.66746738157,3,3
0.33,0.61,0.06,139341.48136113948,78550.29717408885,149473.3453923146,107290.71744252215,3,3
0.33,0.62,0.05,139835.04943422278,78594.92109810513,150041.73749024238,108375.74537206223,3,3
0.33,0.63,0.04,140331.896217393,78641.7873774497,150613.58102405022,109463.7110851151,3,3
0.33,0.64,0.03,140831.97762580868,78690.89661059948,151188.82446167685,110554.57502420375,3,3
0.33,0.65,0.02,141335.25025226158,78742.24919990527,151767.41709432096,111648.29823629794,3,3
0.33,0.66,0.01,141841.67136317128,78795.84534912213,152349.30903217944,112744.84236392015,3,3
0.33,0.67,0.0,142351.1988939196,78851.68506103296,152934.4511994007,113844.16963632387,3,3
0.34,0.0,0.66,116769.425955797,79806.33895629924,122929.94045571331,54953.769377188844,4,4
0.34,0.01,0.65,116958.93965826077,79723.39915501396,123164.86307546859,55452.295067997155,4,4
0.34,0.02,0.64,117154.97192624728,79642.42104620892,123407.06373958699,55955.87935591748,4,4
0.34,0.03,0.63,117357.49142157838,79563.41167525666,123656.50471263203,56464.48177663915,4,4
0.34,0.04,0.62,117566.46489469767,79486.37804747235,123913.14603590191,56978.06189947875,4,4
0.34,0.05,0.61,117781.85722378726,79411.32712673252,124176.94557329637,57496.57933757067,4,4
0.34,0.06,0.6,118003.63145848042,79338.26583404662,124447.85906255271,58019.993757790944,4,4
0.34,0.07,0.59,118231.74886795654,79267.20104608008,124725.84017160263,58548.26489041376,3,3
0.34,0.08,0.58,118466.16899317733,79198.13959362808,125010.8405597689,59081.35253850135,3,3
0.34,0.09,0.57,118706.84970300032,79131.08826003867,125302.80994349392,59619.2165870278,3,3
0.34,0.1,0.56,118953.74725388347,79066.05377958466,125601.69616626663,60161.81701173721,3,3
0.34,0.11,0.55,119206.81635287798,79003.04283578294,125907.44527239383,60709.11388773791,3,3
0.34,0.12,0.54,119466.01022358949,78942.06205966086,126220.00158424422,61261.067397834064,3,3
0.34,0.13,0.53,119731.28067477763,78883.11802796849,126539.30778257916,61817.63784059556,3,3
0.34,0.14,0.52,120002.57817125504,78826.21726133628,126865.30498957487,62378.78563816918,3,3
0.34,0.15,0.51,120279.8519067402,78771.36622237774,127197.93285413396,62944.47134383212,3,3
0.34,0.16,0.5,120563.04987831888,78718.571313736,127537.12963908272,63514.655649291,3,3
0.34,0.17,0.49,120852.11896216743,78667.8388760746,127882.83230984959,64089.29939172801,3,3
0.34,0.18,0.48,121147.00499019645,78619.1751860116,128234.97662422729,64668.363560597645,3,3
0.34,0.19,0.47,121447.65282727976,78572.58645399718,128593.49722282687,65251.80930417642,3,3
0.34,0.2,0.46,121754.00644874187,78528.07882213441,128958.32771984312,65839.59793586849,3,3
0.34,0.21,0.45,122066.00901779,78485.65836194331,129329.40079376445,66431.6909402707,3,3
0.34,0.22,0.44,122383.6029625891,78445.33107206848,129706.64827767586,67028.04997900024,3,3
0.34,0.23,0.43,122706.73005269362,78407.10287593023,130090.00124882084,67648.78992761663,3,3
0.34,0.24,0.42,123035.33147456772,78370.97961931999,130479.390117109,68583.54159486102,3,3
0.34,0.25,0.41,123369.34790594195,78336.96706794034,130874.74471227555,69523.32111814382,3,3
0.34,0.26,0.4,123708.71958877507,78305.07090489038,131275.9943694225,70468.05843085071,3,3
0.34,0.27,0.39,124053.38640060813,78275.29672809741,131683.0680126933,71417.68440279926,3,3
0.34,0.28,0.38,124403.2879241191,78247.65004769551,132095.89423685637,72372.13083524624,3,3
0.34,0.29,0.37,124758.36351470619,78222.13628335297,132514.40138659836,73331.3304554699,3,3
0.34,0.3,0.36,125118.55236594829,78198.76076154882,132938.51763334815,74295.21691095529,3,3
0.34,0.31,0.35,125483.7935728119,78177.5287128008,133368.1710494804,75263.7247632081,3,3
0.34,0.32,0.34,125854.02619249269,78158.44526884604,133803.28967976713,76236.78948122283,3,3
0.34,0.33,0.33,126229.18930279958,78141.5154597761,134243.8016099702,77214.34743462887,3,3
0.34,0.34,0.32,126609.2220580085,78126.74421112884,134689.63503248844,78196.33588653806,3,3
0.34,0.35,0.31,126994.06374212854,78114.13634093862,135140.71830899353,79182.69298611599,3,3
0.34,0.36,0.3,127383.65381954287,78103.69655674779,135596.9800300087,80173.35776089862,3,3
0.34,0.37,0.29,127777.93198299987,78095.42945258136,136058.34907140295,81168.27010887433,3,3
0.34,0.38,0.28,128176.83819894653,78089.33950588803,136524.75464778964,82167.3707903515,3,3
0.34,0.39,0.27,128580.31275020899,78085.43107445008,136996.12636283546,83170.60141963008,3,3
0.34,0.4,0.26,128988.29627603736,78083.70839326532,137472.39425649936,84177.90445649548,3,3
0.34,0.41,0.25,129400.7298095444,78084.17557140415,137953.48884923445,85189.22319755147,3,3
0.34,0.42,0.24,129817.55481257632,78086.83658884517,138439.34118319818,86204.50176740883,3,3
0.34,0.43,0.23,130238.71320806451,78091.6952932928,138929.88286052644,87223.68510974519,3,3
0.34,0.44,0.22,130664.14740991445,78098.75539698079,139425.04607873675,88246.71897825101,3,3
0.34,0.45,0.21,131093.80035049483,78108.02047346505,139924.76366333314,89273.54992747575,3,3
0.34,0.46,0.2,131527.61550579645,78119.49395441022,140428.96909769412,90304.12530358779,3,3
0.34,0.47,0.19,131965.53691833484,78133.179126374,140937.5965503283,91338.39323506062,3,3
0.34,0.48,0.18,132407.5092178762,78149.07912759332,141450.58089959002,92376.3026232979,3,3
0.34,0.49,0.17,132853.47764006702,78167.19694477707,141967.8577559487,93417.80313320807,3,3
0.34,0.5,0.16,133303.38804305284,78187.53540990982,142489.36348191,94462.8451837406,3,3
0.34,0.51,0.15,133757.18692217188,78210.09719707111,143015.0352096887,95511.37993839275,3,3
0.34,0.52,0.14,134214.8214228117,78234.88481927541,143544.8108567344,96563.35929569759,3,3
0.34,0.53,0.13,134676.23935151513,78261.90062533709,144078.62913921144,97618.73587970232,3,3
0.34,0.54,0.12,135141.3891854255,78291.14679676616,144616.4295835354,98677.46303044498,3,3
0.34,0.55,0.11,135610.22008015725,78322.62534469902,145158.15253606698,99739.4947944383,3,3
0.34,0.56,0.1,136082.6818761787,78356.33810686997,145703.7391710635,100804.78591516826,3,3
0.34,0.57,0.09,136558.72510379314,78392.2867446285,146253.13149698725,101873.29182361421,3,3
0.34,0.58,0.08,137038.3009868007,78430.4727400073,146806.27236126628,102944.96862879783,3,3
0.34,0.59,0.07,137521.36144492406,78470.89739284695,147363.10545360355,104019.7731083667,3,3
0.34,0.6,0.06,138007.85909507665,78513.56181798167,147923.5753079258,105097.66269921896,3,3
0.34,0.61,0.05,138497.74725155174,78558.46694249242,148487.62730306163,106178.59548817438,3,3
0.34,0.62,0.04,138990.97992520645,78605.61350303194,149055.2076622355,107262.53020269665,3,3
0.34,0.63,0.03,139487.51182171344,78655.00204322704,149626.26345146113,108349.42620167235,3,3
0.34,0.64,0.02,139987.29833894983,78706.63291116401,150200.7425769142,109439.24346625077,3,3
0.34,0.65,0.01,140490.29556359054,78760.50625696161,150778.59378136197,110531.94259074825,3,3
0.34,0.66,0.0,140996.46026696853,78816.622030437,151359.7666397238,111627.48477362178,3,3
0.35,0.0,0.65,116021.88073311489,79680.01438674603,122078.85845750972,53826.01594889906,4,4
0.35,0.01,0.64,116208.5191249414,79599.27922798699,122310.05910776716,54321.19167175758,4,4
0.35,0.02,0.63,116401.73186862298,79520.51463292868,122548.60140790534,54821.47442415191,4,4
0.35,0.03,0.62,116601.48769655603,79443.72757589562,122794.4477166661,55326.82337623663,4,4
0.35,0.04,0.61,116807.75338478855,79368.92498888761,123047.55811743875,55837.19772535938,4,4
0.35,0.05,0.6,117020.49379219217,79296.11376015148,123307.89046419895,56352.55670660443,4,4
0.35,0.06,0.59,117239.67190439336,79225.30073270535,123575.40043300806,56872.85960306355,4,4
0.35,0.07,0.58,117465.24888224908,79156.49270281395,123850.0415788216,57398.06575583387,4,4
0.35,0.08,0.57,117697.18411462347,79089.69641841429,124131.76539732498,57928.13457374324,4,4
0.35,0.09,0.56,117935.435275197,79024.91857749048,124420.52139148145,58463.02554280305,4,4
0.35,0.1,0.55,118179.95838301766,78962.16582639706,124716.25714245444,59002.69823538931,4,4
0.35,0.11,0.54,118430.70786648268,78901.44475812993,125018.91838454147,59547.11231915321,4,4
0.35,0.12,0.53,118687.63663042527,78842.761910544,125328.4490837388,60096.22756566218,3,3
0.35,0.13,0.52,118950.69612596586,78786.12376451709,125644.79151954065,60650.00385877318,3,3
0.35,0.14,0.51,119219.83642277925,78731.53674205959,125967.88636956587,61208.401202739624,3,3
0.35,0.15,0.5,119495.0062834225,78679.007204369,126297.67279659804,61771.37973005444,3,3
0.35,0.16,0.49,119776.15323936546,78628.54144982946,126634.08853762147,62338.89970903122,3,3
0.35,0.17,0.48,120063.22366836685,78580.14571195548,126977.06999443538,62910.9215511255,3,3
0.35,0.18,0.47,120356.16287284151,78533.82615728017,127326.55232543506,63487.40581800009,3,3
0.35,0.19,0.46,120654.91515887187,78489.58888318758,127682.46953815258,64068.31322833532,3,3
0.35,0.2,0.45,120959.42391552479,78447.43991568916,128044.75458216405,64653.60466438907,3,3
0.35,0.21,0.44,121269.63169414761,78407.38520714483,128413.3394419814,65243.24117830864,3,3
0.35,0.22,0.43,121585.48028732969,78369.43063392873,128788.15522956316,65837.18399819787,3,3
0.35,0.23,0.42,121906.91080723259,78333.58199403984,129169.13227609804,66605.1479383912,3,3
0.35,0.24,0.41,122233.86376300886,78299.84500465862,129556.20022273395,67537.42930759068,3,3
0.35,0.25,0.4,122566.27913704763,78268.22529964993,129949.28810994726,68474.7878757712,3,3
0.35,0.26,0.39,122904.09645980525,78238.72842701309,130348.32446527059,69417.15270245881,3,3
0.35,0.27,0.38,123247.25488300023,78211.35984628038,130753.23738912017,70364.4537942484,3,3
0.35,0.28,0.37,123595.69325097142,78186.12492586473,131163.95463848917,71316.62209996727,3,3
0.35,0.29,0.36,123949.35017002061,78163.02894035834,131580.40370829764,72273.58950539475,3,3
0.35,0.3,0.35,124308.16407558144,78142.07706778334,132002.51191021447,73235.28882756521,3,3
0.35,0.31,0.34,124672.07329707763,78123.27438679623,132430.20644879123,74201.6538086822,3,3
0.35,0.32,0.33,125041.0161203544,78106.62587384823,132863.4144947721,75172.61910966915,3,3
0.35,0.33,0.32,125414.9308475863,78092.13640030277,133302.06325546687,76148.12030338275,3,3
0.35,0.34,0.31,125793.75585458505,78079.81072951322,133746.08004209702,77128.0938675116,3,3
0.35,0.35,0.3,126177.42964544804,78069.65351386218,134195.39233404567,78112.47717718483,3,3
0.35,0.36,0.29,126565.89090450692,78061.66929176568,134649.9278399638,79101.2084973121,3,3
0.35,0.37,0.28,126959.07854555175,78055.8624846443,135109.61455570298,80094.22697467596,3,3
0.35,0.38,0.27,127356.93175832069,78052.23739386443,135574.38081906343,81091.47262979805,3,3
0.35,0.39,0.26,127759.390052261,78050.7981976525,136044.15536136238,82092.88634859779,3,3
0.35,0.4,0.25,128166.39329757859,78051.54894798539,136518.86735584412,83098.40987386229,3,3
0.35,0.41,0.24,128577.88176360629,78054.49356746016,136998.446462964,84107.98579654584,3,3
0.35,0.42,0.23,128993.79615453105,78059.63584614708,137482.82287259508,85121.55754691528,3,3
0.35,0.43,0.22,129414.07764253017,78066.97943842901,137971.9273432137,86139.06938555834,3,3
0.35,0.44,0.21,129838.66789837444,78076.52785983145,138465.69123813158,87160.4663942692,3,3
0.35,0.45,0.2,130267.50911956423,78088.2844838467,138964.04655885044,88185.69446682752,3,3
0.35,0.46,0.19,130700.54405607021,78102.25253875695,139466.9259756224,89214.70029968343,3,3
0.35,0.47,0.18,131137.71603375566,78118.43510445983,139974.26285530496,90247.43138256279,3,3
0.35,0.48,0.17,131578.96897556158,78136.83510930125,140485.99128660493,91283.83598900479,3,3
0.35,0.49,0.16,132024.24742053938,78157.45532691972,141002.04610280937,92323.86316684415,3,3
0.35,0.5,0.15,132473.4965408194,78180.29837310732,141522.36290210474,93367.46272864932,3,3
0.35,0.51,0.14,132926.66215660257,78205.36670269129,142046.8780655878,94414.58524212657,3,3
0.35,0.52,0.13,133383.6907492679,78232.6626064418,142575.52877307226,95465.18202050167,3,3
0.35,0.53,0.12,133844.52947268516,78262.18820801021,143108.25301679768,96519.20511288694,3,3
0.35,0.54,0.11,134309.12616282408,78293.94546090341,143644.98961314425,97576.6072946442,3,3
0.35,0.55,0.1,134777.42934575095,78327.93614549893,144185.6782124596,98637.34205775123,3,3
0.35,0.56,0.09,135249.38824410146,78364.16186610579,144730.25930710076,99701.36360117988,3,3
0.35,0.57,0.08,135724.95278211823,78402.62404807699,145278.6742377918,100768.62682129373,3,3
0.35,0.58,0.07,136204.07358933962,78443.32393497806,145830.86519839987,101839.08730227203,3,3
0.35,0.59,0.06,136686.7020030235,78486.26258581724,146386.77523922455,102912.7013065666,3,3
0.35,0.6,0.05,137172.7900693891,78531.44087234257,146946.34826889687,103989.42576539781,3,3
0.35,0.61,0.04,137662.29054375613,78578.85947641112,147509.5290549803,105069.21826929558,3,3
0.35,0.62,0.03,138155.15688965828,78628.51888743517,148076.2632233621,106152.03705869088,3,3
0.35,0.63,0.02,138651.34327700606,78680.41939991125,148646.49725652186,107237.84101456258,3,3
0.35,0.64,0.01,139150.8045793699,78734.5611110363,149220.17849075882,108326.58964914404,3,3
0.35,0.65,0.0,139653.4963704527,78790.94391841664,149797.2551124587,109418.24309669455,3,3
0.36,0.0,0.64,115285.5885558588,79565.72324941804,121238.8994402656,52704.27998898548,4,4
0.36,0.01,0.63,115469.2896373448,79487.20684885122,121466.30343542708,53196.049026001565,4,4
0.36,0.02,0.62,115659.6212014613,79410.6695899698,121701.11313670987,53692.97413107686,4,4
0.36,0.03,0.61,115856.55207545958,79336.11837220418,121943.29102600216,54195.01411061542,4,4
0.36,0.04,0.6,116060.04908423449,79263.56005036192,122192.79725654659,54702.12779140804,4,4
0.36,0.05,0.59,116270.07708950137,79193.00143315321,122449.58969889276,55214.274031539215,4,4
0.36,0.06,0.58,116486.59903390083,79124.44928166777,122713.62399260636,55731.41173101595,4,4
0.36,0.07,0.57,116709.57598981516,79057.91030780302,122984.85360348385,56253.4998421178,4,4
0.36,0.08,0.56,116938.96721265143,78993.39117264206,123263.22988598634,56780.497379468434,4,4
0.36,0.09,0.55,117174.73019831881,78930.8984847809,123548.70215057518,57312.36342982805,4,4
0.36,0.1,0.54,117416.82074460418,78870.43879860398,123841.21773560421,57849.05716160851,4,4
0.36,0.11,0.53,117665.19301612854,78812.01861250745,124140.72208339871,58390.537834110466,4,4
0.36,0.12,0.52,117919.79961255015,78755.64436706936,124447.1588201303,58936.764806485095,4,4
0.36,0.13,0.51,118180.59163966539,78701.32244316627,124760.46983908194,59487.69754642056,4,4
0.36,0.14,0.5,118447.51878304873,78649.05916003603,125080.59538688415,60043.29563855595,4,4
0.36,0.15,0.49,118720.52938386519,78598.8607732861,125407.47415229505,60603.518792623625,4,4
0.36,0.16,0.48,118999.57051648709,78550.73347284722,125741.04335709375,61168.326851322985,4,4
0.36,0.17,0.47,119284.58806754398,78504.6833808722,126081.23884865595,61737.67979792744,3,3
0.36,0.18,0.46,119575.52681604095,78460.7165495802,126427.99519378442,62311.537763627275,3,3
0.36,0.19,0.45,119872.330514184,78418.83895904568,126781.24577337371,62889.861034611444,3,3
0.36,0.2,0.44,120174.94196856284,78379.05651493334,127140.9228775011,63472.610058891034,3,3
0.36,0.21,0.43,120483.30312135027,78341.37504617829,127506.9578005456,64059.745452867384,3,3
0.36,0.22,0.42,120797.35513119437,78305.80030261273,127879.28093595797,64651.228007648606,3,3
0.36,0.23,0.41,121117.03845349287,78272.33795253908,128257.82187031848,65565.54778463801,3,3
0.36,0.24,0.4,121442.29291975925,78240.99358025077,128642.50947634394,66495.31387974089,3,3
0.36,0.25,0.39,121773.05781580757,78211.77268350123,129033.27200452528,67430.20729283933,3,3
0.36,0.26,0.38,122109.2719585045,78184.68067092229,129430.03717310155,68370.15619793194,3,3
0.36,0.27,0.37,122450.87377085752,78159.72285939289,129832.73225610162,69315.08972670216,3,3
0.36,0.28,0.36,122797.80135523004,78136.9044713599,130241.28416920842,70264.9379638528,3,3
0.36,0.29,0.35,123149.992564497,78116.23063211182,130655.61955322785,71219.63194197562,3,3
0.36,0.3,0.34,123507.3850709752,78097.70636700779,131075.6648549698,72179.10363598511,3,3
0.36,0.31,0.33,123869.91643298592,78081.33659866305,131501.34640537304,73143.28595714399,3,3
0.36,0.32,0.32,124237.52415892745,78067.12614409318,131932.5904947332,74112.11274670824,3,3
0.36,0.33,0.31,124610.14576875733,78055.07971181918,132369.3234449137,75085.51876921675,3,3
0.36,0.34,0.3,124987.71885280329,78045.20189893564,132811.4716784479,76063.43970545172,3,3
0.36,0.35,0.29,125370.18112784124,78037.49718814447,133258.96178445735,77045.8121450927,3,3
0.36,0.36,0.28,125757.47049039738,78031.96994475699,133711.72058133746,78032.57357908806,3,3
0.36,0.37,0.27,126149.52506724872,78028.62441366694,134169.67517617904,79023.66239176583,3,3
0.36,0.38,0.26,126546.28326311051,78027.46471629747,134632.7530209127,80019.01785270486,3,3
0.36,0.39,0.25,126947.68380551708,78028.4948475255,135100.88196518237,81018.58010838708,3,3
0.36,0.4,0.24,127353.66578691335,78031.71867258636,135573.99030596786,82022.29017364973,3,3
0.36,0.41,0.23,127764.16870398742,78037.13992396237,136052.0068339916,83030.08992295602,3,3
0.36,0.42,0.22,128179.13249428697,78044.76219825911,136534.86087695826,84041.92208150303,3,3
0.36,0.43,0.21,128598.49757017005,78054.5889530729,137022.48233968622,85057.73021618192,3,3
0.36,0.44,0.2,129022.20485015113,78066.62350385358,137514.80174120073,86077.45872640787,3,3
0.36,0.45,0.19,129450.1957877103,78080.8690207666,138011.75024886758,87101.05283483502,3,3
0.36,0.46,0.18,129882.41239763958,78097.32852555868,138513.25970965307,88128.45857796987,3,3
0.36,0.47,0.17,130318.7972800067,78116.00488843133,139019.26267860256,89159.62279669815,3,3
0.36,0.48,0.16,130759.29364181978,78136.90082492674,139529.69244463524,90194.49312673797,3,3
0.36,0.49,0.15,131203.84531648192,78160.01889283034,140044.48305375717,91233.01798903107,3,3
0.36,0.5,0.14,131652.39678112444,78185.36148909539,140563.56932979595,92275.1465800849,3,3
0.36,0.51,0.13,132104.89317191293,78212.93084679345,141086.8868927662,93320.82886227599,3,3
0.36,0.52,0.12,132561.28029741818,78242.72903209635,141614.3721749718,94370.01555412574,3,3
0.36,0.53,0.11,133021.50465014693,78274.75794129442,142145.9624349557,95422.65812055813,3,3
0.36,0.54,0.1,133485.51341632634,78309.0192978556,142681.59576940478,96478.7087631487,3,3
0.36,0.55,0.09,133953.25448403505,78345.51464953097,143221.21112311908,97538.12041037445,3,3
0.36,0.56,0.08,134424.67644977436,78384.24536551167,143764.74829715153,98600.84670787214,3,3
0.36,0.57,0.07,134899.72862356895,78425.21263364218,144312.14795522342,99666.84200871314,3,3
0.36,0.58,0.06,135378.36103268815,78468.41745769535,144863.35162852026,100736.0613637025,3,3
0.36,0.59,0.05,135860.52442407314,78513.86065471404,145418.3017189663,101808.46051170854,3,3
0.36,0.6,0.04,136346.17026555605,78561.54285242491,145976.94150107793,102883.99587003014,3,3
0.36,0.61,0.03,136835.25074595265,78611.4644867291,146539.21512248993,103962.62452480703,3,3
0.36,0.62,0.02,137327.7187741078,78663.62579927508,147105.06760324663,105044.30422147966,3,3
0.36,0.63,0.01,137823.5279769712,78718.02683511867,147674.44483394662,106128.99335530281,3,3
0.36,0.64,0.0,138322.63269677587,78774.66744047524,148247.29357282596,107216.65096191881,3,3
0.37,0.0,0.63,114560.76686628026,79463.5139154507,120410.30902475183,51588.67155850996,4,4
0.37,0.01,0.62,114741.46754723143,79387.22953321606,120633.8405495673,52076.97619605003,4,4
0.37,0.02,0.61,114928.85516093092,79312.93256890231,120864.84225960236,52570.48654861821,4,4
0.37,0.03,0.6,115122.89865517612,79240.62984323368,121103.27679049986,53069.16106104065,4,4
0.37,0.04,0.59,115323.56492836049,79170.32812998538,121349.10439475632,53572.958191336045,4,4
0.37,0.05,0.58,115530.81886860111,79102.03415446264,121602.28298762423,54081.836421997024,4,4
0.37,0.06,0.57,115744.6233979677,79035.75459193092,121862.76819897383,54595.75427098773,4,4
0.37,0.07,0.56,115964.93952159575,78971.49606599743,122130.51343086215,55114.67030245712,4,4
0.37,0.08,0.55,116191.72638143844,78909.26514694211,122405.4699205211,55638.543137167406,4,4
0.37,0.09,0.54,116424.94131438027,78849.06834999804,122687.58680844393,56167.331462637725,4,4
0.37,0.1,0.53,116664.53991441234,78790.91213358012,122976.81121121772,56700.99404300348,4,4
0.37,0.11,0.52,116910.47609854498,78734.80289746173,123273.08829872553,57239.489728591696,4,4
0.37,0.12,0.51,117162.70217611556,78680.74698089872,123576.36137531837,57782.777465213614,4,4
0.37,0.13,0.5,117421.16892113413,78628.75066070008,123886.57196453982,58330.81630317602,4,4
0.37,0.14,0.49,117685.82564729771,78578.82014924548,124203.65989697311,58883.56540601206,4,4
0.37,0.15,0.48,117956.62028529623,78530.96159244874,124527.5634007708,59440.98405893406,4,4
0.37,0.16,0.47,118233.49946202875,78485.18106766781,124858.21919442221,60003.03167701047,4,4
0.37,0.17,0.46,118516.4085813484,78441.4845815606,125195.56258131302,60569.6678130684,4,4
0.37,0.18,0.45,118805.29190595688,78399.87806788711,125539.5275456352,61140.85216532517,4,4
0.37,0.19,0.44,119100.09264007548,78360.36738525803,125890.04684921178,61716.54458475104,4,4
0.37,0.2,0.43,119400.75301252825,78322.95831482999,126247.05212881131,62296.705082166474,4,4
0.37,0.21,0.42,119707.21435988543,78287.65655794805,126610.4739935417,62881.29383507639,4,4
0.37,0.22,0.41,120019.41720932895,78254.46773373599,126980.24212192777,63608.10059459551,3,3
0.37,0.23,0.4,120337.30136091782,78223.39737663504,127356.28535829828,64530.053658989375,3,3
0.37,0.24,0.39,120660.80596895068,78194.4509338922,127738.53180812708,65457.25864417906,3,3
0.37,0.25,0.38,120989.86962214125,78167.6337629987,128126.90893199838,66389.6418547087,3,3
0.37,0.26,0.37,121324.43042234432,78142.95112908033,128521.34363788829,67327.13056735264,3,3
0.37,0.27,0.36,121664.426061591,78120.4082022404,128921.76237148274,68269.65302715424,3,3
0.37,0.28,0.35,122009.79389721614,78100.01005485734,129328.09120427597,69217.13844294602,3,3
0.37,0.29,0.34,122360.47102488128,78081.76165883815,129740.25591922179,70169.51698238353,3,3
0.37,0.3,0.33,122716.39434932134,78065.66788282983,130158.18209373656,71126.71976652276,3,3
0.37,0.31,0.32,123077.5006526654,78051.73348939045,130581.7951798779,72088.6788639696,3,3
0.37,0.32,0.31,123443.72666020428,78039.96313212218,131011.02058155129,73055.32728463036,3,3
0.37,0.33,0.3,123815.00910349855,78030.36135276874,131445.7837286202,74026.59897308928,3,3
0.37,0.34,0.29,124191.28478074384,78022.93257827921,131886.01014782127,75002.42880163973,3,3
0.37,0.35,0.28,124572.49061432698,78017.68111784132,132331.62553040797,75982.75256299364,3,3
0.37,0.36,0.27,124958.5637055292,78014.61115988682,132782.5557964696,76967.50696269309,3,3
0.37,0.37,0.26,125349.44138634752,78013.72676907199,133238.72715589346,77956.62961124736,3,3
0.37,0.38,0.25,125745.06126842376,78015.03188323606,133700.06616595507,78950.0590160168,3,3
0.37,0.39,0.24,126145.36128908602,78018.53031034139,134166.49978554345,79947.7345728653,3,3
0.37,0.4,0.23,126550.27975452004,78024.22572539833,134637.95542604028,80949.59655760092,3,3
0.37,0.41,0.22,126959.75538010336,78032.12166737864,135114.36099889083,81955.58611722427,3,3
0.37,0.42,0.21,127373.72732794464,78042.2215361212,135595.6449599152,82965.64526100291,3,3
0.37,0.43,0.2,127792.13524168069,78054.52858923363,136081.73635042188,83979.71685138933,3,3
0.37,0.44,0.19,128214.91927859516,78069.04593899426,136572.56483519528,84997.74459479889,3,3
