created_at,experiment_name,max_freq_hz,noise_dir_name,snr_value,threshold,model_key,model_label,epochs_completed,stopped_by_memory_error,claim_safe,r2_mean,r2_se,rmse_all_mean,rmse_all_se,mae_all_mean,mae_all_se,rmse_onb_mean,rmse_onb_se,mae_onb_mean,mae_onb_se,roc_auc_cont_mean,roc_auc_cont_se,pr_auc_cont_mean,pr_auc_cont_se,accuracy_mean,accuracy_se,precision_mean,precision_se,recall_mean,recall_se,f1_mean,f1_se
2026-09-02T23:10:13,2025.06.18_0.3_3,maxfreq=10kHz,heatflux_reference_SNR=-16,-16,271677.6816,ensemble__prediction_max,ensemble__prediction_max,,0,True,0.898511796,0.03382889622,82368.68128,12864.71963,68735.21984,11042.66302,89010.05986,0,78573.35447,0,0.9656738683,0.01862729612,0.9814355001,0.009294012599,0.9185185185,0.03916349256,0.9889620036,0.002405329746,0.8694444444,0.06532208898,0.9228336126,0.03582419583
2026-09-02T23:10:13,2025.06.18_0.3_3,maxfreq=10kHz,heatflux_reference_SNR=-16,-16,271677.6816,ensemble__simple_equal,ensemble__simple_equal,,0,True,0.9132496245,0.01377862632,78097.962,6142.09669,60107.51753,5575.973739,120805.3812,0,110955.14,0,0.9687152778,0.01764703215,0.9836779768,0.008182522828,0.9083333333,0.04738533919,1,0,0.8430555556,0.07848143997,0.9110575851,0.04447791784
2026-09-02T23:10:13,2025.06.18_0.3_3,maxfreq=10kHz,heatflux_reference_SNR=-16,-16,271677.6816,ensemble__val_fold_legacy,ensemble__val_fold_legacy,,0,False,0.9174214732,0.01337253993,76168.07792,6021.186615,58000.6258,5243.841418,115734.5195,0,105733.6512,0,0.9689210391,0.01734516648,0.9837743931,0.008122730075,0.9083333333,0.04738533919,1,0,0.8430555556,0.07848143997,0.9110575851,0.04447791784
2026-09-02T23:10:13,2025.06.18_0.3_3,maxfreq=10kHz,heatflux_reference_SNR=-16,-16,271677.6816,rf,RandomForest,,0,True,0.8741175109,0.02594773809,93475.13176,8604.435491,81211.15536,8554.097709,137421.6955,0,130029.3139,0,0.9480118313,0.02636595652,0.9720584363,0.01455737702,0.9083333333,0.04625924443,0.9957943132,0.00215096779,0.8467592593,0.07674719559,0.9115840957,0.04287091434
2026-09-02T23:29:12,2025.06.18_0.3_3,maxfreq=10kHz,heatflux_reference_SNR=-20,-20,271677.6816,alexnet,AlexNet,300,0,True,0.8562169847,0.002945581995,101229.4616,3829.09011,80424.53598,3097.170168,152198.5244,0,135426.9569,0,0.9482085905,0.02708292154,0.9729242519,0.0136857898,0.8981481481,0.05214862163,1,0,0.825,0.08753306254,0.8992761624,0.05038712926
2026-09-02T23:29:12,2025.06.18_0.3_3,maxfreq=10kHz,heatflux_reference_SNR=-20,-20,271677.6816,cnntf_v2_gap,CNN+Tf v2 GAP,300,0,True,0.8828140425,0.02582574838,90278.31382,9729.545354,69347.9453,9036.033853,127027.3061,0,117416.2027,0,0.9512165638,0.02500499443,0.9735159398,0.0135426469,0.9074074074,0.04763796655,0.9976019185,0.002398081535,0.8430555556,0.07848143997,0.9101506629,0.04492467038
2026-09-02T23:29:12,2025.06.18_0.3_3,maxfreq=10kHz,heatflux_reference_SNR=-20,-20,271677.6816,ensemble__inner_holdout,ensemble__inner_holdout,,0,True,0.8881832669,0.02049931686,88441.31884,7653.376303,70424.75935,7224.241175,134401.9311,0,127656.949,0,0.9543299897,0.02378547539,0.9757399334,0.01225582456,0.9074074074,0.04763796655,0.9976019185,0.002398081535,0.8430555556,0.07848143997,0.9101506629,0.04492467038
2026-09-02T23:29:12,2025.06.18_0.3_3,maxfreq=10kHz,heatflux_reference_SNR=-20,-20,271677.6816,ensemble__prediction_max,ensemble__prediction_max,,0,True,0.8835942388,0.04003940818,88055.41282,14239.6091,73670.56685,12568.54267,114251.9203,0,106056.0901,0,0.9528690844,0.02393482578,0.9747447338,0.01299608485,0.9111111111,0.0451620311,0.995827377,0.002128923772,0.8518518519,0.07435133296,0.9148038037,0.04134269035
2026-09-02T23:29:12,2025.06.18_0.3_3,maxfreq=10kHz,heatflux_reference_SNR=-20,-20,271677.6816,ensemble__simple_equal,ensemble__simple_equal,,0,True,0.8880823626,0.01830535058,88636.36445,6912.662324,70253.93526,5895.72927,135276.1173,0,127872.5661,0,0.9538593107,0.02415920407,0.9755971733,0.01230005176,0.9074074074,0.04763796655,1,0,0.8412037037,0.07939916045,0.9098671798,0.04506715057
2026-09-02T23:29:12,2025.06.18_0.3_3,maxfreq=10kHz,heatflux_reference_SNR=-20,-20,271677.6816,ensemble__val_fold_legacy,ensemble__val_fold_legacy,,0,False,0.891348377,0.01901218337,87239.36288,7190.98252,69083.46092,6005.16692,133434.7964,0,126359.0346,0,0.9543852881,0.02375550285,0.9757542693,0.01224645467,0.9074074074,0.04763796655,1,0,0.8412037037,0.07939916045,0.9098671798,0.04506715057
2026-09-02T23:29:12,2025.06.18_0.3_3,maxfreq=10kHz,heatflux_reference_SNR=-20,-20,271677.6816,rf,RandomForest,,0,True,0.8718459995,0.0276768166,94196.69903,9102.580425,81861.72043,9092.517048,141765.5154,0,136470.1738,0,0.9365753601,0.03179037163,0.9662395518,0.01796392182,0.9046296296,0.04763796655,0.9957429204,0.002185783477,0.8398148148,0.08009660662,0.9071414596,0.04504501845
2026-09-02T22:13:13,2025.06.18_0.3_3,maxfreq=10kHz,heatflux_reference_SNR=-4,-4,271677.6816,alexnet,AlexNet,300,0,True,0.9460293077,0.01080595591,61474.59018,7109.521827,46472.42147,4812.092415,56388.26486,0,49209.03026,0,0.9973739712,0.001532734077,0.9981495185,0.001318230865,0.9083333333,0.031221695,0.9808027923,0.01919720768,0.8592592593,0.07066216307,0.9114130977,0.02974015181
2026-09-02T22:13:13,2025.06.18_0.3_3,maxfreq=10kHz,heatflux_reference_SNR=-4,-4,271677.6816,cnntf_v2_gap,CNN+Tf v2 GAP,300,0,True,0.9516223097,0.02138102572,55865.88414,11816.05215,42018.91114,8579.170272,72216.70223,0,57398.01516,0,0.994683642,0.004295761073,0.9972893273,0.001797300526,0.9175925926,0.02412743374,0.9759450172,0.02405498282,0.8814814815,0.05934600133,0.9224748299,0.02013888994
2026-09-02T22:13:13,2025.06.18_0.3_3,maxfreq=10kHz,heatflux_reference_SNR=-4,-4,271677.6816,ensemble__inner_holdout,ensemble__inner_holdout,,0,True,0.9539363929,0.01772346209,55203.8889,10060.33172,41021.6662,7426.848811,59832.4143,0,50233.95958,0,0.9981494342,0.0009254766071,0.9986989509,0.0007447901091,0.9231481481,0.03714105763,0.9963369963,0.003663003663,0.8717592593,0.06415170046,0.927211875,0.03365400785
2026-09-02T22:13:13,2025.06.18_0.3_3,maxfreq=10kHz,heatflux_reference_SNR=-4,-4,271677.6816,ensemble__prediction_max,ensemble__prediction_max,,0,True,0.9277787999,0.03118485527,68174.39922,14208.32097,55199.24647,12249.74636,58318.56051,0,49913.79681,0,0.9980478395,0.001073862305,0.9984457891,0.001075544302,0.9185185185,0.01224884866,0.9629666238,0.03377626453,0.8944444444,0.0529966223,0.9233817399,0.01134639293
2026-09-02T22:13:13,2025.06.18_0.3_3,maxfreq=10kHz,heatflux_reference_SNR=-4,-4,271677.6816,ensemble__simple_equal,ensemble__simple_equal,,0,True,0.9490175036,0.01765455406,58476.78253,9535.101521,44393.46922,7829.983572,65583.62231,0,54052.12018,0,0.9976363169,0.001192974877,0.9983392685,0.0009929295161,0.9148148148,0.04354805932,0.9963369963,0.003663003663,0.8592592593,0.07153039969,0.919368396,0.03840014294
2026-09-02T22:13:13,2025.06.18_0.3_3,maxfreq=10kHz,heatflux_reference_SNR=-4,-4,271677.6816,ensemble__val_fold_legacy,ensemble__val_fold_legacy,,0,False,0.9554973836,0.01730611045,54196.3897,9967.220353,40247.64207,7400.46267,62022.59694,0,50881.98519,0,0.9974549897,0.001299141402,0.9983456733,0.0008692857759,0.9231481481,0.03672320744,0.9963369963,0.003663003663,0.8712962963,0.06435684766,0.9269306823,0.03377579965
2026-09-02T22:13:13,2025.06.18_0.3_3,maxfreq=10kHz,heatflux_reference_SNR=-4,-4,271677.6816,rf,RandomForest,,0,True,0.8928055613,0.02249417708,86269.88965,8180.904828,72411.54449,8556.172746,101732.7783,0,88190.84124,0,0.9569135802,0.02326675376,0.9758656368,0.01540064439,0.8972222222,0.05374359948,0.9922207043,0.004750753369,0.8342592593,0.08651835204,0.9012399598,0.04780604155
2026-09-02T22:32:13,2025.06.18_0.3_3,maxfreq=10kHz,heatflux_reference_SNR=-8,-8,271677.6816,alexnet,AlexNet,300,0,True,0.9422348088,0.00893435143,63841.09791,5798.181878,49030.76431,4223.159022,72073.84089,0,58527.00792,0,0.9909619342,0.004523880849,0.9941578307,0.00331209856,0.9018518519,0.0338058079,0.9791666667,0.02083333333,0.850462963,0.07479538848,0.90503117,0.03138115568
2026-09-02T22:32:13,2025.06.18_0.3_3,maxfreq=10kHz,heatflux_reference_SNR=-8,-8,271677.6816,cnntf_v2_gap,CNN+Tf v2 GAP,300,0,True,0.9550204572,0.017531934,54035.37451,10344.69898,40813.92506,6307.129366,65988.56854,0,53799.23307,0,0.9942078189,0.003839930132,0.9965635154,0.001837135457,0.9314814815,0.0287037037,0.9861366221,0.007809871165,0.8949074074,0.05258452272,0.9363339927,0.02499085309
2026-09-02T22:32:13,2025.06.18_0.3_3,maxfreq=10kHz,heatflux_reference_SNR=-8,-8,271677.6816,ensemble__inner_holdout,ensemble__inner_holdout,,0,True,0.9565441407,0.01410515447,54156.76445,8216.866167,40739.48377,5782.942377,65455.95211,0,54936.66477,0,0.9953407922,0.002802622671,0.9971357258,0.00144472719,0.9175925926,0.04026447205,0.9963369963,0.003663003663,0.8625,0.06884463184,0.9214943027,0.03655928978
2026-09-02T22:32:13,2025.06.18_0.3_3,maxfreq=10kHz,heatflux_reference_SNR=-8,-8,271677.6816,ensemble__prediction_max,ensemble__prediction_max,,0,True,0.9269670762,0.03259736857,68137.63653,14987.11162,55954.64699,12250.87365,63137.05721,0,51010.43086,0,0.9945897634,0.002768058855,0.9964071084,0.001872218007,0.9259259259,0.01872569298,0.9689816789,0.0206967345,0.9009259259,0.04969902556,0.9310248042,0.01582882314
2026-09-02T22:32:13,2025.06.18_0.3_3,maxfreq=10kHz,heatflux_reference_SNR=-8,-8,271677.6816,ensemble__simple_equal,ensemble__simple_equal,,0,True,0.9501325728,0.01518305024,58205.80136,8283.324027,44941.88214,6432.517283,71973.0879,0,62060.43053,0,0.9948996914,0.00286988289,0.9967936511,0.001604195635,0.9138888889,0.04203540542,0.9963369963,0.003663003663,0.8560185185,0.07204542701,0.9174469786,0.03855443804
2026-09-02T22:32:13,2025.06.18_0.3_3,maxfreq=10kHz,heatflux_reference_SNR=-8,-8,271677.6816,ensemble__val_fold_legacy,ensemble__val_fold_legacy,,0,False,0.9583199072,0.01528475807,52576.33765,9061.723595,39578.84213,6362.244093,64697.32906,0,54154.235,0,0.995163323,0.002816897333,0.9970022913,0.001501664571,0.9166666667,0.03970700304,0.9963369963,0.003663003663,0.8597222222,0.07023164933,0.919763572,0.03742369082
2026-09-02T22:32:13,2025.06.18_0.3_3,maxfreq=10kHz,heatflux_reference_SNR=-8,-8,271677.6816,rf,RandomForest,,0,True,0.8859323693,0.02223826775,89180.50741,7979.0019,76575.69431,8213.932153,119143.5656,0,104720.885,0,0.9546592078,0.02296122881,0.976133508,0.01340440402,0.8981481481,0.05295616377,0.9922207043,0.004750753369,0.8356481481,0.08551290624,0.9021894583,0.04709545799
2026-09-02T21:54:14,2025.06.18_0.3_3,maxfreq=10kHz,heatflux_reference_SNR=0,0,271677.6816,alexnet,AlexNet,300,0,True,0.9476754036,0.006414953722,60783.33435,3643.705719,46305.42721,1646.681645,68657.90737,0,61295.61027,0,0.998909465,0.0005736461671,0.999253325,0.0003864044587,0.8972222222,0.02837324712,0.9696969697,0.0303030303,0.8523148148,0.07384368106,0.9010863908,0.02564853375
2026-09-02T21:54:14,2025.06.18_0.3_3,maxfreq=10kHz,heatflux_reference_SNR=0,0,271677.6816,cnntf_v2_gap,CNN+Tf v2 GAP,300,0,True,0.9511052128,0.01755125818,57207.51505,10032.60667,42195.19611,6074.330676,53531.93811,0,44281.30038,0,0.9996270576,0.0003388137502,0.9996453358,0.0003375929691,0.8944444444,0.01546601212,0.9369369369,0.06306306306,0.8875,0.05728219619,0.9036643437,0.007633073472
2026-09-02T21:54:14,2025.06.18_0.3_3,maxfreq=10kHz,heatflux_reference_SNR=0,0,271677.6816,ensemble__inner_holdout,ensemble__inner_holdout,,0,True,0.953218749,0.01620941387,56015.83927,9143.803018,41706.1978,6431.964604,55949.52483,0,49325.98924,0,0.9994187243,0.0003918591794,0.9995181385,0.0003846263497,0.9148148148,0.03288014982,0.9824561404,0.01754385965,0.8717592593,0.0651660457,0.9199556434,0.0274475859
2026-09-02T21:54:14,2025.06.18_0.3_3,maxfreq=10kHz,heatflux_reference_SNR=0,0,271677.6816,ensemble__prediction_max,ensemble__prediction_max,,0,True,0.907746236,0.0238267215,78864.70446,9781.181893,60781.01257,8008.316142,58129.83131,0,49249.17949,0,0.9936188272,0.00509785666,0.9967513472,0.002048087776,0.8935185185,0.01979403549,0.9231228542,0.07365424982,0.9013888889,0.04932022473,0.9037674623,0.01506494285
2026-09-02T21:54:14,2025.06.18_0.3_3,maxfreq=10kHz,heatflux_reference_SNR=0,0,271677.6816,ensemble__simple_equal,ensemble__simple_equal,,0,True,0.9502839343,0.01537803708,58016.02065,8320.452383,44124.18102,6061.726103,52635.40427,0,45036.00673,0,0.9989969136,0.0008038034965,0.9991024683,0.0007971614141,0.9101851852,0.04186168354,0.990990991,0.009009009009,0.8560185185,0.07305579026,0.9146190964,0.03668248863
2026-09-02T21:54:14,2025.06.18_0.3_3,maxfreq=10kHz,heatflux_reference_SNR=0,0,271677.6816,ensemble__val_fold_legacy,ensemble__val_fold_legacy,,0,False,0.9565254306,0.01510253215,54037.75709,9015.609805,39960.82349,6303.096567,51878.81268,0,43767.86701,0,0.9995203189,0.0003960592186,0.9995697648,0.000388494509,0.9148148148,0.03399548102,0.9858156028,0.01418439716,0.8675925926,0.06644123408,0.9192291071,0.02971794824
2026-09-02T21:54:14,2025.06.18_0.3_3,maxfreq=10kHz,heatflux_reference_SNR=0,0,271677.6816,rf,RandomForest,,0,True,0.884401823,0.0244775365,89011.08213,8322.240243,72249.01112,7414.457768,72760.82037,0,62797.37705,0,0.9439467593,0.02832373033,0.9693547274,0.01572783894,0.8888888889,0.06100580152,0.9922207043,0.004750753369,0.8217592593,0.09599869434,0.8924813684,0.05470375627
2026-09-02T21:35:17,2025.06.18_0.3_3,maxfreq=10kHz,heatflux_no_noise,no_noise,271677.6816,alexnet,AlexNet,300,0,True,0.9485299637,0.009643144655,59612.46224,4551.887744,46909.85927,4291.504918,60619.74079,0,51050.38735,0,1,0,1,0,0.9037037037,0.05613891256,1,0,0.8398148148,0.08541133427,0.9083246047,0.0496882277
2026-09-02T21:35:17,2025.06.18_0.3_3,maxfreq=10kHz,heatflux_no_noise,no_noise,271677.6816,cnntf_v2_gap,CNN+Tf v2 GAP,300,0,True,0.9711345806,0.006468698993,44555.4205,4461.342805,33687.13359,3833.234424,43522.63385,0,35816.81827,0,1,0,1,0,0.9203703704,0.04219825506,0.990990991,0.009009009009,0.8763888889,0.06873246129,0.9267070085,0.03495746415
2026-09-02T21:35:17,2025.06.18_0.3_3,maxfreq=10kHz,heatflux_no_noise,no_noise,271677.6816,ensemble__inner_holdout,ensemble__inner_holdout,,0,True,0.9614308428,0.01063429124,51126.50469,6543.43195,39367.44403,5493.776275,48239.04475,0,42118.79123,0,0.9999794239,2.057613169e-05,0.9999794807,2.051929154e-05,0.9064814815,0.05396647082,0.9963369963,0.003663003663,0.8486111111,0.0833449066,0.9118942785,0.04688977357
2026-09-02T21:35:17,2025.06.18_0.3_3,maxfreq=10kHz,heatflux_no_noise,no_noise,271677.6816,ensemble__prediction_max,ensemble__prediction_max,,0,True,0.922027027,0.02356589005,71795.59639,11066.68223,55725.39928,9064.896525,41867.17148,0,32825.72427,0,0.9992952675,0.0003557573897,0.9994270119,0.000362184941,0.8953703704,0.0189984116,0.9324141049,0.0644472416,0.8949074074,0.05530227759,0.905544972,0.01183012598
2026-09-02T21:35:17,2025.06.18_0.3_3,maxfreq=10kHz,heatflux_no_noise,no_noise,271677.6816,ensemble__simple_equal,ensemble__simple_equal,,0,True,0.9552442795,0.01093002468,55365.68166,6124.142486,43069.46152,4945.472274,48658.97464,0,43517.96605,0,0.9998971193,0.0001028806584,0.9998950514,0.0001049485839,0.9037037037,0.0549113889,0.9945355191,0.005464480874,0.8458333333,0.08562812579,0.9090774381,0.04772656499
2026-09-02T21:35:17,2025.06.18_0.3_3,maxfreq=10kHz,heatflux_no_noise,no_noise,271677.6816,ensemble__val_fold_legacy,ensemble__val_fold_legacy,,0,False,0.9651180759,0.008218481618,48963.4821,5187.067298,36752.33077,3767.204681,45343.68603,0,39341.05567,0,1,0,1,0,0.9092592593,0.05057115483,0.9963369963,0.003663003663,0.8523148148,0.07913958818,0.914541236,0.04383895105
2026-09-02T21:35:17,2025.06.18_0.3_3,maxfreq=10kHz,heatflux_no_noise,no_noise,271677.6816,rf,RandomForest,,0,True,0.8890716322,0.02512053745,87092.54545,8960.150204,72181.31139,8092.236947,59447.87663,0,53063.6514,0,0.9672067901,0.02311405411,0.9793510687,0.01627160639,0.85,0.03918537772,0.9334261121,0.06315699832,0.8194444444,0.09910868208,0.8578079812,0.03198566388
2026-09-03T01:04:02,2025.06.18_0.3_3,maxfreq=15kHz,heatflux_reference_SNR=-12,-12,271677.6816,alexnet,AlexNet,300,0,True,0.9129650174,0.02035824978,77155.2657,8206.634785,59321.34126,6309.446298,142584.6186,0,123033.4544,0,0.9747055041,0.01433172352,0.9860320397,0.007012145435,0.8740740741,0.02189183411,0.9406392694,0.05936073059,0.8486111111,0.07729263377,0.8818532675,0.01425131688
2026-09-03T01:04:02,2025.06.18_0.3_3,maxfreq=15kHz,heatflux_reference_SNR=-12,-12,271677.6816,cnntf_v2_gap,CNN+Tf v2 GAP,300,0,True,0.9231972831,0.02350585869,72303.31018,10711.89403,54130.26559,8521.354731,99237.98522,0,87087.2714,0,0.9833834877,0.01006235634,0.9905108942,0.00482917323,0.9203703704,0.04077229418,0.9981583794,0.001841620626,0.8662037037,0.06724447392,0.9246847732,0.03651616505
2026-09-03T01:04:02,2025.06.18_0.3_3,maxfreq=15kHz,heatflux_reference_SNR=-12,-12,271677.6816,ensemble__inner_holdout,ensemble__inner_holdout,,0,True,0.9257806119,0.02394203277,70623.1953,10600.80693,54389.38278,8364.687707,118268.5585,0,107032.483,0,0.9819830247,0.01078352892,0.9898955962,0.005154077379,0.9101851852,0.04695823086,0.9981583794,0.001841620626,0.849537037,0.07612468339,0.9141787718,0.04217760029
2026-09-03T01:04:02,2025.06.18_0.3_3,maxfreq=15kHz,heatflux_reference_SNR=-12,-12,271677.6816,ensemble__prediction_max,ensemble__prediction_max,,0,True,0.9062923229,0.03964171625,77994.50437,15730.02285,63894.26319,13532.23723,92033.63386,0,82235.92687,0,0.9831481481,0.01021418431,0.9903459047,0.004895107755,0.8907407407,0.01286337406,0.9371864339,0.05953301143,0.8791666667,0.06100053127,0.8992664587,0.004313832752
2026-09-03T01:04:02,2025.06.18_0.3_3,maxfreq=15kHz,heatflux_reference_SNR=-12,-12,271677.6816,ensemble__simple_equal,ensemble__simple_equal,,0,True,0.9229200645,0.02503909564,71945.97317,10882.17705,56319.34057,9131.209654,120105.774,0,108906.9134,0,0.981878858,0.01096626332,0.9898109686,0.00521055215,0.9092592593,0.04709496287,0.9981583794,0.001841620626,0.8476851852,0.07681419202,0.9130249922,0.04258437618
2026-09-03T01:04:02,2025.06.18_0.3_3,maxfreq=15kHz,heatflux_reference_SNR=-12,-12,271677.6816,ensemble__val_fold_legacy,ensemble__val_fold_legacy,,0,False,0.9276239873,0.0257078418,69369.55009,11569.8409,53220.77169,9545.089386,113893.148,0,102820.6593,0,0.9826286008,0.01031507899,0.9901640711,0.004989188051,0.9111111111,0.0446465313,0.9963369963,0.003663003663,0.8523148148,0.07441616609,0.9150574272,0.04013475873
2026-09-03T01:04:02,2025.06.18_0.3_3,maxfreq=15kHz,heatflux_reference_SNR=-12,-12,271677.6816,rf,RandomForest,,0,True,0.875465198,0.02581558719,93034.44144,8764.135647,80357.04226,9031.611432,133778.9556,0,124436.5465,0,0.9390284208,0.0305083167,0.9678394823,0.01756020162,0.9092592593,0.04604561763,0.9958109615,0.002139832689,0.8486111111,0.07593298296,0.9127515138,0.04234840035
2026-09-03T01:23:02,2025.06.18_0.3_3,maxfreq=15kHz,heatflux_reference_SNR=-16,-16,271677.6816,alexnet,AlexNet,300,0,True,0.8442112463,0.02902763784,104859.8846,12827.42443,88304.29979,11616.64972,124441.2815,0,109809.5326,0,0.962965535,0.01963738678,0.9798951724,0.01005688534,0.9083333333,0.04829926428,0.9963963964,0.003603603604,0.8467592593,0.07674719559,0.9120588235,0.04415129436
2026-09-03T01:23:02,2025.06.18_0.3_3,maxfreq=15kHz,heatflux_reference_SNR=-16,-16,271677.6816,cnntf_v2_gap,CNN+Tf v2 GAP,300,0,True,0.8983047644,0.03010824667,83002.75119,11338.88008,61889.89474,10336.51625,150250.2505,0,134686.5565,0,0.9586162551,0.0220789821,0.9777836177,0.01114400952,0.9138888889,0.0451620311,1,0,0.8532407407,0.07356450889,0.917525271,0.04136845395
2026-09-03T01:23:02,2025.06.18_0.3_3,maxfreq=15kHz,heatflux_reference_SNR=-16,-16,271677.6816,ensemble__inner_holdout,ensemble__inner_holdout,,0,True,0.8930553875,0.02334614411,86253.85823,9154.212356,67560.78309,9058.694125,136857.9002,0,128386.9604,0,0.9624434156,0.02033741866,0.9797839321,0.01010813614,0.9083333333,0.04829926428,0.9976525822,0.00234741784,0.8458333333,0.07754180473,0.9118779599,0.0443000129
2026-09-03T01:23:02,2025.06.18_0.3_3,maxfreq=15kHz,heatflux_reference_SNR=-16,-16,271677.6816,ensemble__prediction_max,ensemble__prediction_max,,0,True,0.8887198464,0.04515246129,85195.88246,16464.73763,71205.43485,14270.80394,113561.3691,0,102380.6198,0,0.961253858,0.0209301637,0.9791399931,0.01043327042,0.9203703704,0.04133613757,0.9924490207,0.001473216069,0.8712962963,0.06495355521,0.9255185317,0.03632059731
2026-09-03T01:23:02,2025.06.18_0.3_3,maxfreq=15kHz,heatflux_reference_SNR=-16,-16,271677.6816,ensemble__simple_equal,ensemble__simple_equal,,0,True,0.8914636363,0.02281372753,86995.45666,9146.762689,68458.77766,8804.318753,134517.0839,0,125625.9932,0,0.9629423868,0.01993684885,0.9799487653,0.01002674938,0.9074074074,0.04899539465,0.9976525822,0.00234741784,0.8444444444,0.07837075544,0.9109730849,0.04483728329
2026-09-03T01:23:02,2025.06.18_0.3_3,maxfreq=15kHz,heatflux_reference_SNR=-16,-16,271677.6816,ensemble__val_fold_legacy,ensemble__val_fold_legacy,,0,False,0.8983472179,0.02550787593,83705.6932,9781.702076,65984.65253,9001.395073,135347.7196,0,125807.2466,0,0.9629256687,0.01997642024,0.9799873237,0.01000682271,0.9083333333,0.04882887731,1,0,0.8444444444,0.07837075544,0.91188251,0.04448820377
2026-09-03T01:23:02,2025.06.18_0.3_3,maxfreq=15kHz,heatflux_reference_SNR=-16,-16,271677.6816,rf,RandomForest,,0,True,0.8719214236,0.02754711203,94185.44221,9069.116741,81706.82107,9186.855442,143964.5152,0,137999.7172,0,0.9309162809,0.03495436166,0.9633246647,0.01908588069,0.9092592593,0.0455965639,0.9957943132,0.00215096779,0.8481481481,0.0759936464,0.9124761962,0.04239545837
2026-09-03T01:42:03,2025.06.18_0.3_3,maxfreq=15kHz,heatflux_reference_SNR=-20,-20,271677.6816,alexnet,AlexNet,300,0,True,0.835454077,0.03377954114,106493.3694,9592.589054,88157.46397,8015.596143,179691.6915,0,166247.7098,0,0.9359465021,0.03283372507,0.9658606553,0.01756948857,0.8990740741,0.04954352675,0.9921545667,0.004745399532,0.8351851852,0.08316856138,0.9022131278,0.04523399489
2026-09-03T01:42:03,2025.06.18_0.3_3,maxfreq=15kHz,heatflux_reference_SNR=-20,-20,271677.6816,cnntf_v2_gap,CNN+Tf v2 GAP,300,0,True,0.877826596,0.04289141679,90306.00771,14834.23901,68918.95812,12912.37862,110926.9483,0,98974.9503,0,0.9474897119,0.02634353027,0.9712665531,0.01523300046,0.9101851852,0.04456965388,0.9890259593,0.008365058879,0.8546296296,0.07279568152,0.9138783326,0.04168009162
2026-09-03T01:42:03,2025.06.18_0.3_3,maxfreq=15kHz,heatflux_reference_SNR=-20,-20,271677.6816,ensemble__inner_holdout,ensemble__inner_holdout,,0,True,0.8838371489,0.0344167172,88750.04079,12125.65531,72318.78712,10716.3902,137408.7067,0,129365.42,0,0.9460622428,0.0274675103,0.9711367355,0.01491386232,0.9037037037,0.04870581604,0.9957602978,0.002173937709,0.8388888889,0.08069910581,0.9065255119,0.04541186099
2026-09-03T01:42:03,2025.06.18_0.3_3,maxfreq=15kHz,heatflux_reference_SNR=-20,-20,271677.6816,ensemble__prediction_max,ensemble__prediction_max,,0,True,0.8638227044,0.06406384812,92657.03064,21435.97404,75975.1981,18434.98895,105711.7279,0,95962.43012,0,0.9461612654,0.02699267327,0.9709342732,0.01540000764,0.912962963,0.03916349256,0.9817160956,0.009713645467,0.8662037037,0.06724447392,0.9174350322,0.03578927753
2026-09-03T01:42:03,2025.06.18_0.3_3,maxfreq=15kHz,heatflux_reference_SNR=-20,-20,271677.6816,ensemble__simple_equal,ensemble__simple_equal,,0,True,0.8829617268,0.03492595959,89035.7007,12263.47612,71931.914,10441.48529,138937.8314,0,130042.9197,0,0.9458822016,0.02760327573,0.9711068319,0.01490067738,0.9037037037,0.04870581604,0.9957602978,0.002173937709,0.8388888889,0.08069910581,0.9065255119,0.04541186099
2026-09-03T01:42:03,2025.06.18_0.3_3,maxfreq=15kHz,heatflux_reference_SNR=-20,-20,271677.6816,ensemble__val_fold_legacy,ensemble__val_fold_legacy,,0,False,0.8858684189,0.0357092676,87785.66068,12726.13523,70600.47121,11348.85209,131244.7375,0,123301.1336,0,0.9474344136,0.02659956945,0.9716727631,0.01474848572,0.9046296296,0.04804119174,0.9957602978,0.002173937709,0.8402777778,0.07994259128,0.9074303869,0.0449262817
2026-09-03T01:42:03,2025.06.18_0.3_3,maxfreq=15kHz,heatflux_reference_SNR=-20,-20,271677.6816,rf,RandomForest,,0,True,0.8683164937,0.02912382506,95388.63723,9427.411945,83175.44167,9183.55479,146187.4739,0,142000.4662,0,0.9262988683,0.03726993079,0.961003998,0.02021931553,0.9037037037,0.04828151046,0.9957429204,0.002185783477,0.8384259259,0.08081190586,0.9062408731,0.04549741627
2026-09-03T00:26:05,2025.06.18_0.3_3,maxfreq=15kHz,heatflux_reference_SNR=-4,-4,271677.6816,alexnet,AlexNet,300,0,True,0.9400609235,0.002567645161,65268.09939,1737.416804,52477.67109,3578.978779,90382.79712,0,77507.02258,0,0.996093107,0.003439605416,0.9980307915,0.001537469407,0.8925925926,0.02117517894,0.9565217391,0.04347826087,0.8597222222,0.07039625499,0.8983332224,0.01638591968
2026-09-03T00:26:05,2025.06.18_0.3_3,maxfreq=15kHz,heatflux_reference_SNR=-4,-4,271677.6816,cnntf_v2_gap,CNN+Tf v2 GAP,300,0,True,0.9462060982,0.0280642723,57803.106,14776.73302,42128.27857,9840.514846,72367.41421,0,62268.01008,0,0.9971077675,0.001448399847,0.9981677109,0.0009842700888,0.9074074074,0.01126437506,0.9470404984,0.05295950156,0.8962962963,0.0522471703,0.9149840605,0.003825266576
