source_wav_id,chunk_index,heat_flux,band_hz,signal_stft_power,noise20_stft_power,realized_band_snr_at_ref_minus20,realized_band_snr_at_ref_zero
index=6.1.44E+05,0,144324.2618,500-3000,9.097737513615538e-08,4.35411990436025e-06,-16.799669820479387,3.2003301795206127
index=6.1.44E+05,0,144324.2618,3000-22050,3.372167716258533e-08,6.610361155056919e-05,-32.92316021361094,-12.923160213610942
index=6.1.44E+05,0,144324.2618,0-22050,1.2665430727191268e-07,7.047151456644572e-05,-27.45393641502914,-7.4539364150291405
index=6.1.44E+05,30,144324.2618,500-1000,3.4116403974980734e-08,1.6935737324480336e-06,-16.958408608158,3.041591391842001
index=6.1.44E+05,30,144324.2618,1000-2000,4.2433815345738387e-08,2.1421019097518153e-07,-7.031280462143848,12.968719537856153
index=6.1.44E+05,30,144324.2618,2000-3000,2.2938482085201345e-08,2.2874730006400457e-07,-9.987913009090304,10.012086990909696
index=6.1.44E+05,30,144324.2618,3000-5000,1.31234787302007e-08,3.9738488453477373e-07,-14.811623719728244,5.188376280271756
index=6.1.44E+05,30,144324.2618,5000-10000,8.679712463688535e-09,1.2332727545712567e-05,-31.525537988163702,-11.525537988163702
index=6.1.44E+05,30,144324.2618,10000-15000,4.155457361938068e-09,3.299398763413439e-05,-38.998159768086076,-18.998159768086076
index=6.1.44E+05,30,144324.2618,15000-22050,7.504117597931959e-09,1.9401005726237185e-05,-34.1252461254395,-14.125246125439503
index=6.1.44E+05,30,144324.2618,500-3000,9.948870140592046e-08,2.1365312234872198e-06,-13.319354818277008,6.680645181722992
index=6.1.44E+05,30,144324.2618,3000-22050,3.346276615375926e-08,6.512510579061892e-05,-32.891866033162714,-12.891866033162714
index=6.1.44E+05,30,144324.2618,0-22050,1.3449157193024622e-07,6.727049294886384e-05,-26.991295405187078,-6.991295405187078
index=6.1.44E+05,59,144324.2618,500-1000,3.2036684616823086e-08,1.4234308639376297e-06,-16.476888124378664,3.5231118756213355
index=6.1.44E+05,59,144324.2618,1000-2000,3.304372312681581e-08,2.1537695066987777e-07,-8.141102493263086,11.858897506736914
index=6.1.44E+05,59,144324.2618,2000-3000,1.8029761023741493e-08,1.9634717284591896e-07,-10.370346819679988,9.629653180320012
index=6.1.44E+05,59,144324.2618,3000-5000,1.242543038180487e-08,3.1352603372795725e-07,-14.019621680363743,5.980378319636257
index=6.1.44E+05,59,144324.2618,5000-10000,7.993123848118657e-09,8.803116670416599e-06,-30.419199156078353,-10.419199156078353
index=6.1.44E+05,59,144324.2618,10000-15000,3.7162076924230343e-09,3.761802899323205e-05,-40.052960588663986,-20.052960588663986
index=6.1.44E+05,59,144324.2618,15000-22050,7.0935300579475766e-09,1.8667815056408032e-05,-34.20231076299355,-14.202310762993548
index=6.1.44E+05,59,144324.2618,500-3000,8.311016876738039e-08,1.8351549874534266e-06,-13.440185841348505,6.559814158651495
index=6.1.44E+05,59,144324.2618,3000-22050,3.1228291980294136e-08,6.540248675378464e-05,-33.21046030212549,-13.21046030212549
index=6.1.44E+05,59,144324.2618,0-22050,1.1600962496326408e-07,6.724528607258909e-05,-27.631678226813637,-7.631678226813637
index=7.1.81E+05,0,181378.003,500-1000,3.481891727806761e-08,3.4340345216325014e-06,-19.939893944597816,0.0601060554021835
index=7.1.81E+05,0,181378.003,1000-2000,3.588487626327415e-08,4.7051219214316043e-07,-11.176594285062444,8.823405714937556
index=7.1.81E+05,0,181378.003,2000-3000,1.8979172915337578e-08,4.49573190584588e-07,-13.745231224497651,6.254768775502349
index=7.1.81E+05,0,181378.003,3000-5000,1.3009867349241646e-08,7.874422966769743e-07,-17.819458703295222,2.180541296704778
index=7.1.81E+05,0,181378.003,5000-10000,8.400190295282361e-09,1.319820927204971e-05,-31.96225885750307,-11.96225885750307
index=7.1.81E+05,0,181378.003,10000-15000,3.8664540490339495e-09,3.0488541387334577e-05,-38.96823794471,-18.968237944709998
index=7.1.81E+05,0,181378.003,15000-22050,7.27864506416092e-09,2.162941859450793e-05,-34.729943036646304,-14.729943036646304
index=7.1.81E+05,0,181378.003,500-3000,8.968296645667934e-08,4.35411990436025e-06,-16.8619041948468,3.138095805153199
index=7.1.81E+05,0,181378.003,3000-22050,3.2555156757718874e-08,6.610361155056919e-05,-33.076053968020624,-13.076053968020624
index=7.1.81E+05,0,181378.003,0-22050,1.2397717175015124e-07,7.047151456644572e-05,-27.546718806958424,-7.546718806958424
index=7.1.81E+05,30,181378.003,500-1000,3.171738165877778e-08,1.6935737324480336e-06,-17.275067809602543,2.724932190397457
index=7.1.81E+05,30,181378.003,1000-2000,3.562442560026405e-08,2.1421019097518153e-07,-7.7909225778350795,12.20907742216492
index=7.1.81E+05,30,181378.003,2000-3000,1.9074578002453343e-08,2.2874730006400457e-07,-10.789010381372243,9.210989618627757
index=7.1.81E+05,30,181378.003,3000-5000,1.3241181317510769e-08,3.9738488453477373e-07,-14.772846110843375,5.227153889156625
index=7.1.81E+05,30,181378.003,5000-10000,8.280291136364523e-09,1.2332727545712567e-05,-31.73013530266923,-11.730135302669229
index=7.1.81E+05,30,181378.003,10000-15000,3.8862741844417226e-09,3.299398763413439e-05,-39.28901369603863,-19.28901369603863
index=7.1.81E+05,30,181378.003,15000-22050,7.768608978657696e-09,1.9401005726237185e-05,-33.9748098141604,-13.974809814160402
index=7.1.81E+05,30,181378.003,500-3000,8.641638526149518e-08,2.1365312234872198e-06,-13.931131479109295,6.068868520890705
index=7.1.81E+05,30,181378.003,3000-22050,3.3176355616974705e-08,6.512510579061892e-05,-32.92919764206954,-12.92919764206954
index=7.1.81E+05,30,181378.003,0-22050,1.213918352871892e-07,6.727049294886384e-05,-27.43635132704632,-7.436351327046321
index=7.1.81E+05,59,181378.003,500-1000,2.9729752980978253e-08,1.4234308639376297e-06,-16.80145077557149,3.198549224428511
index=7.1.81E+05,59,181378.003,1000-2000,3.0047553939993045e-08,2.1537695066987777e-07,-8.553901004072253,11.446098995927747
index=7.1.81E+05,59,181378.003,2000-3000,1.6608502939120947e-08,1.9634717284591896e-07,-10.726941646689188,9.273058353310812
index=7.1.81E+05,59,181378.003,3000-5000,1.1807573678953625e-08,3.1352603372795725e-07,-14.241129441926804,5.7588705580731965
index=7.1.81E+05,59,181378.003,5000-10000,8.363663481990237e-09,8.803116670416599e-06,-30.222399073863187,-10.222399073863187
index=7.1.81E+05,59,181378.003,10000-15000,3.935263683183162e-09,3.761802899323205e-05,-39.80422199169512,-19.804221991695123
index=7.1.81E+05,59,181378.003,15000-22050,7.879065234793794e-09,1.8667815056408032e-05,-33.746187934036215,-13.746187934036215
index=7.1.81E+05,59,181378.003,500-3000,7.638580986009225e-08,1.8351549874534266e-06,-13.806600608664635,6.193399391335365
index=7.1.81E+05,59,181378.003,3000-22050,3.198556607892082e-08,6.540248675378464e-05,-33.10640220275442,-13.106402202754417
index=7.1.81E+05,59,181378.003,0-22050,1.1010529775822412e-07,6.724528607258909e-05,-27.858536297676466,-7.858536297676466
index=8.2.22E+05,0,221505.1102,500-1000,2.4846673362476006e-08,3.4340345216325014e-06,-21.405364059845642,-1.4053640598456418
index=8.2.22E+05,0,221505.1102,1000-2000,2.0359892057855765e-08,4.7051219214316043e-07,-13.637954103915959,6.362045896084041
index=8.2.22E+05,0,221505.1102,2000-3000,1.1355006324785979e-08,4.49573190584588e-07,-15.976130245739203,4.023869754260797
index=8.2.22E+05,0,221505.1102,3000-5000,9.110224675772941e-09,7.874422966769743e-07,-19.36689651127793,0.633103488722071
index=8.2.22E+05,0,221505.1102,5000-10000,6.741629604806709e-09,1.319820927204971e-05,-32.917501222415986,-12.917501222415986
index=8.2.22E+05,0,221505.1102,10000-15000,3.782024212798449e-09,3.0488541387334577e-05,-39.0641234272925,-19.0641234272925
index=8.2.22E+05,0,221505.1102,15000-22050,8.681431614406797e-09,2.162941859450793e-05,-33.96453497065252,-13.964534970652522
index=8.2.22E+05,0,221505.1102,500-3000,5.656157174511775e-08,4.35411990436025e-06,-18.863789153067007,1.1362108469329932
index=8.2.22E+05,0,221505.1102,3000-22050,2.8315310107784895e-08,6.610361155056919e-05,-33.682038653209446,-13.682038653209446
index=8.2.22E+05,0,221505.1102,0-22050,8.642218767213088e-08,7.047151456644572e-05,-29.11388349660557,-9.11388349660557
index=8.2.22E+05,30,221505.1102,500-1000,2.235016438782229e-08,1.6935737324480336e-06,-18.795233873373594,1.2047661266264065
index=8.2.22E+05,30,221505.1102,1000-2000,2.1575404169399134e-08,2.1421019097518153e-07,-9.968811883472593,10.031188116527407
index=8.2.22E+05,30,221505.1102,2000-3000,1.2791970777971494e-08,2.2874730006400457e-07,-12.524185180956643,7.475814819043357
index=8.2.22E+05,30,221505.1102,3000-5000,9.41233872765185e-09,3.9738488453477373e-07,-16.25513795670527,3.744862043294731
index=8.2.22E+05,30,221505.1102,5000-10000,7.501615912033185e-09,1.2332727545712567e-05,-32.15904312980341,-12.159043129803408
index=8.2.22E+05,30,221505.1102,10000-15000,3.8523488191227365e-09,3.299398763413439e-05,-39.327092029445645,-19.327092029445645
index=8.2.22E+05,30,221505.1102,15000-22050,8.723598700029589e-09,1.9401005726237185e-05,-33.47128564747888,-13.47128564747888
index=8.2.22E+05,30,221505.1102,500-3000,5.6717539335192914e-08,2.1365312234872198e-06,-15.759918631099286,4.240081368900714
index=8.2.22E+05,30,221505.1102,3000-22050,2.9489902158837365e-08,6.512510579061892e-05,-33.44075110127068,-13.440751101270678
index=8.2.22E+05,30,221505.1102,0-22050,8.765556442177734e-08,6.727049294886384e-05,-28.850451195950896,-8.850451195950896
index=8.2.22E+05,59,221505.1102,500-1000,2.0087312215782355e-08,1.4234308639376297e-06,-18.5041454847241,1.4958545152759015
index=8.2.22E+05,59,221505.1102,1000-2000,1.8986400351838415e-08,2.1537695066987777e-07,-10.547565896080581,9.452434103919419
index=8.2.22E+05,59,221505.1102,2000-3000,8.767182635473164e-09,1.9634717284591896e-07,-13.501645986046933,6.498354013953067
index=8.2.22E+05,59,221505.1102,3000-5000,6.968018206802734e-09,3.1352603372795725e-07,-16.531643316628035,3.4683566833719652
index=8.2.22E+05,59,221505.1102,5000-10000,5.5269047977536354e-09,8.803116670416599e-06,-32.02154473912233,-12.021544739122326
index=8.2.22E+05,59,221505.1102,10000-15000,3.1544977341095597e-09,3.761802899323205e-05,-40.76465817047673,-20.76465817047673
index=8.2.22E+05,59,221505.1102,15000-22050,7.721398867347677e-09,1.8667815056408032e-05,-33.833975020876615,-13.833975020876615
index=8.2.22E+05,59,221505.1102,500-3000,4.784089520309394e-08,1.8351549874534266e-06,-15.838734507312854,4.161265492687146
index=8.2.22E+05,59,221505.1102,3000-22050,2.3370819606013606e-08,6.540248675378464e-05,-34.469203183122694,-14.469203183122694
index=8.2.22E+05,59,221505.1102,0-22050,7.233918924954487e-08,6.724528607258909e-05,-29.682882084425998,-9.682882084425998
index=9.2.67E+05,0,266907.6965,500-1000,2.2286807343644474e-08,3.4340345216325014e-06,-21.877567978547038,-1.877567978547038
index=9.2.67E+05,0,266907.6965,1000-2000,1.7415111476186772e-08,4.7051219214316043e-07,-14.31644622787678,5.68355377212322
index=9.2.67E+05,0,266907.6965,2000-3000,9.224247182277349e-09,4.49573190584588e-07,-16.878694727958635,3.121305272041365
index=9.2.67E+05,0,266907.6965,3000-5000,5.639479633245925e-09,7.874422966769743e-07,-21.44979706216816,-1.4497970621681588
index=9.2.67E+05,0,266907.6965,5000-10000,5.1254970750102955e-09,1.319820927204971e-05,-34.10779020281127,-14.107790202811273
index=9.2.67E+05,0,266907.6965,10000-15000,2.659081143311605e-09,3.0488541387334577e-05,-40.59405057365733,-20.594050573657327
index=9.2.67E+05,0,266907.6965,15000-22050,6.645811902967056e-09,2.162941859450793e-05,-35.12496800385891,-15.12496800385891
index=9.2.67E+05,0,266907.6965,500-3000,4.89261660021086e-08,4.35411990436025e-06,-19.49359200027948,0.5064079997205191
index=9.2.67E+05,0,266907.6965,3000-22050,2.0069869754534883e-08,6.610361155056919e-05,-35.17680633581499,-15.176806335814987
index=9.2.67E+05,0,266907.6965,0-22050,7.036122762234076e-08,7.047151456644572e-05,-30.0068019723677,-10.0068019723677
index=9.2.67E+05,30,266907.6965,500-1000,4.3930519059208074e-07,1.6935737324480336e-06,-5.860377744149991,14.139622255850009
index=9.2.67E+05,30,266907.6965,1000-2000,1.208800490102815e-06,2.1421019097518153e-07,7.5151449901782925,27.515144990178293
index=9.2.67E+05,30,266907.6965,2000-3000,2.870841340225353e-06,2.2874730006400457e-07,10.986532147315467,30.986532147315465
index=9.2.67E+05,30,266907.6965,3000-5000,1.026849192998935e-07,3.9738488453477373e-07,-5.87704677548415,14.12295322451585
index=9.2.67E+05,30,266907.6965,5000-10000,8.527111155255514e-07,1.2332727545712567e-05,-11.60257212912988,8.39742787087012
index=9.2.67E+05,30,266907.6965,10000-15000,6.205804617267902e-08,3.299398763413439e-05,-27.25636709102343,-7.2563670910234315
index=9.2.67E+05,30,266907.6965,15000-22050,5.241742542223332e-08,1.9401005726237185e-05,-25.683485578832506,-5.6834855788325065
index=9.2.67E+05,30,266907.6965,500-3000,4.518947020920249e-06,2.1365312234872198e-06,3.2532800577009047,23.253280057700906
index=9.2.67E+05,30,266907.6965,3000-22050,1.0698715064203571e-06,6.512510579061892e-05,-17.844168205521335,2.155831794478665
index=9.2.67E+05,30,266907.6965,0-22050,5.5965010249025975e-06,6.727049294886384e-05,-10.799080225142724,9.200919774857276
index=9.2.67E+05,59,266907.6965,500-1000,1.9563758986178687e-08,1.4234308639376297e-06,-18.618840743708343,1.3811592562916566
index=9.2.67E+05,59,266907.6965,1000-2000,1.682748278239286e-08,2.1537695066987777e-07,-11.07180069014756,8.92819930985244
index=9.2.67E+05,59,266907.6965,2000-3000,9.619110452234367e-09,1.9634717284591896e-07,-13.098897407675096,6.901102592324904
index=9.2.67E+05,59,266907.6965,3000-5000,5.13060048350397e-09,3.1352603372795725e-07,-17.86105410690745,2.1389458930925507
index=9.2.67E+05,59,266907.6965,5000-10000,4.426725258628063e-09,8.803116670416599e-06,-32.98553889077894,-12.98553889077894
index=9.2.67E+05,59,266907.6965,10000-15000,2.4238107668414762e-09,3.761802899323205e-05,-41.90897326506689,-21.90897326506689
index=9.2.67E+05,59,266907.6965,15000-22050,6.377220171464345e-09,1.8667815056408032e-05,-34.66462078520332,-14.664620785203319
index=9.2.67E+05,59,266907.6965,500-3000,4.6010352220805905e-08,1.8351549874534266e-06,-16.008171904338234,3.9918280956617664
index=9.2.67E+05,59,266907.6965,3000-22050,1.835835668043785e-08,6.540248675378464e-05,-35.517604581043855,-15.517604581043855
index=9.2.67E+05,59,266907.6965,0-22050,6.573910081032954e-08,6.724528607258909e-05,-30.09838086047493,-10.09838086047493
