run,experiment,maxfreq,snr,fold,model,sample_id,val_local_index,y_true,y_pred,abs_error,method,attribution_units,attribution_sum,output_delta_from_baseline,completeness_error,completeness_relative_error,deletion_prediction_auc,deletion_linear_auc,deletion_area_between_curve,insertion_prediction_auc,insertion_linear_auc,insertion_area_between_curve,top_frequency_bin,top_frequency_hz,top_time_frame,top_time_s,source_csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,0,fold2,cnntf_v2_gap,high_heatflux_val0300,300,859343.9142,839354.0,19989.9142,integrated_gradients,heat_flux,42093527040.0,548584.125,42092978455.875,76730.2160919713,514030.2890625,565068.3125,-51038.0234375,417297.225,565068.3125,-147771.08750000002,23,2308.035714285714,70,0.31473214285714285,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,0,fold3,alexnet,near_onb_below_val0180,180,315466.1173,269004.21875,46461.89854999998,integrated_gradients,heat_flux,-24477368.0,-166560.03125,-24310807.96875,145.95823371490872,1453656.70078125,352284.328125,1101372.37265625,1278387.3890625,352284.328125,926103.0609375001,23,2308.035714285714,84,0.37723214285714285,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,0,fold3,alexnet,near_onb_above_val0240,240,489453.9981,452275.9375,37178.060600000026,integrated_gradients,heat_flux,-10320125952.0,16711.6875,-10320142663.6875,617540.4287381212,2280419.20234375,443920.421875,1836498.7804687498,1951828.9859375,443920.421875,1507908.5640625,23,2308.035714285714,18,0.08258928571428571,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,0,fold3,alexnet,worst_prediction_val0020,20,0.000328047,284987.65625,284987.655921953,integrated_gradients,heat_flux,1442984.25,-150576.59375,1593560.84375,10.583058123865948,1207220.31328125,360276.109375,846944.20390625,1157268.0484375,360276.109375,796991.9390624999,138,13602.67857142857,96,0.43080357142857145,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,0,fold3,alexnet,low_heatflux_val0000,0,0.000328047,139369.4375,139369.437171953,integrated_gradients,heat_flux,-2270909.0,-296194.8125,-1974714.1875,6.666943863171135,1335321.2671875,287466.8125,1047854.4546874999,1209377.39375,287466.8125,921910.58125,138,13602.67857142857,145,0.6495535714285714,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,0,fold3,alexnet,high_heatflux_val0300,300,698421.296,709994.5625,11573.266500000027,integrated_gradients,heat_flux,-54512156672.0,274430.3125,-54512431102.3125,198638.5199423351,2911373.55625,572779.875,2338593.68125,2406440.70625,572779.875,1833660.8312499998,23,2308.035714285714,124,0.5558035714285714,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,0,fold3,cnntf_v2_gap,near_onb_below_val0180,180,315466.1173,302519.5,12946.617299999984,integrated_gradients,heat_flux,-14744984.0,114630.9375,-14859614.9375,129.6300567854991,214459.088671875,245203.5625,-30744.47382812499,253975.955859375,245203.5625,8772.393359375012,23,2308.035714285714,60,0.2700892857142857,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,0,fold3,cnntf_v2_gap,near_onb_above_val0240,240,489453.9981,507922.625,18468.626899999974,integrated_gradients,heat_flux,1469407104.0,320034.0625,1469087069.9375,4590.408466091012,300211.3046875,347927.140625,-47715.8359375,288710.42890625,347927.140625,-59216.71171875001,23,2308.035714285714,18,0.08258928571428571,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,0,fold3,cnntf_v2_gap,worst_prediction_val0040,40,0.000328047,286725.5,286725.499671953,integrated_gradients,heat_flux,5192711.0,98836.9375,5093874.0625,51.53816165641514,146894.19345703124,237280.453125,-90386.25966796876,248832.497265625,237280.453125,11552.044140624988,138,13602.67857142857,163,0.7299107142857143,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,0,fold3,cnntf_v2_gap,low_heatflux_val0000,0,0.000328047,135355.328125,135355.327796953,integrated_gradients,heat_flux,5435948.0,-52533.234375,5488481.234375,104.47636243366179,190360.9892578125,161599.0078125,28761.9814453125,211099.444921875,161599.0078125,49500.437109374994,139,13700.892857142857,143,0.640625,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,0,fold3,cnntf_v2_gap,high_heatflux_val0300,300,698421.296,728143.25,29721.954000000027,integrated_gradients,heat_flux,-13256972288.0,540254.6875,-13257512542.6875,24539.375315808804,370979.453125,458021.25,-87041.796875,330323.9609375,458021.25,-127697.2890625,23,2308.035714285714,196,0.8772321428571429,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold1,alexnet,near_onb_below_val0120,120,266907.6965,140371.171875,126536.52462500002,integrated_gradients,heat_flux,-1068564.0,-181452.453125,-887111.546875,4.88894766423401,1792913.69921875,231097.609375,1561816.08984375,1588541.5328125,231097.609375,1357443.9234375,42,569.1964285714286,48,0.21651785714285715,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold1,alexnet,near_onb_above_val0180,180,368978.105,353759.375,15218.729999999981,integrated_gradients,heat_flux,4652217344.0,31935.75,4652185408.25,145673.27863757702,3443490.4625,337792.1875,3105698.275,3834167.078125,337792.1875,3496374.890625,170,2283.4821428571427,1,0.006696428571428571,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold1,alexnet,false_negative_val0238,238,368978.105,261257.671875,107720.43312499998,integrated_gradients,heat_flux,-3105648896.0,-60565.953125,-3105588330.046875,51276.140633622286,3011937.392578125,291541.2890625,2720396.103515625,2558106.70390625,291541.2890625,2266565.41484375,170,2283.4821428571427,69,0.31026785714285715,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold1,alexnet,worst_prediction_val0134,134,266907.6965,-20765.888671875,287673.585171875,integrated_gradients,heat_flux,1419931.875,-342589.513671875,1762521.388671875,5.144703262458817,1950087.6322753907,150528.3330078125,1799559.2992675782,1587430.6446289062,150528.3330078125,1436902.3116210937,42,569.1964285714286,81,0.3638392857142857,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold1,alexnet,low_heatflux_val0060,60,20979.71604,7665.50048828125,13314.21555171875,integrated_gradients,heat_flux,3472727.0,-314158.12451171875,3786885.1245117188,12.054073503263673,2083016.897692871,164744.57885742188,1918272.3188354492,1858436.405053711,164744.57885742188,1693691.8261962892,42,569.1964285714286,81,0.3638392857142857,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold1,cnntf_v2_gap,near_onb_below_val0120,120,266907.6965,205963.015625,60944.68087500002,integrated_gradients,heat_flux,-1067284.25,-325538.796875,-741745.453125,2.278516294356812,549623.68984375,368725.65625,180898.03359374998,561293.49375,368725.65625,192567.83750000002,42,569.1964285714286,47,0.21205357142857142,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold1,cnntf_v2_gap,near_onb_above_val0180,180,368978.105,389426.0,20447.89500000002,integrated_gradients,heat_flux,6146441216.0,-142075.8125,6146583291.8125,43262.70027005828,800741.346875,460452.46875,340288.87812500005,573309.128125,460452.46875,112856.65937500005,167,2243.3035714285716,87,0.390625,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold1,cnntf_v2_gap,false_negative_val0194,194,368978.105,288953.65625,80024.44874999998,integrated_gradients,heat_flux,2434413568.0,-242548.15625,2434656116.15625,10037.825699432626,787137.14453125,410226.984375,376910.16015625,547346.215625,410226.984375,137119.23124999995,166,2229.910714285714,213,0.953125,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold1,cnntf_v2_gap,worst_prediction_val0128,128,266907.6965,23066.345703125,243841.35079687502,integrated_gradients,heat_flux,-1626767.5,-508435.466796875,-1118332.033203125,2.199555511437029,562483.3239746094,277309.5107421875,285173.8132324219,496885.55537109374,277309.5107421875,219576.04462890624,42,569.1964285714286,86,0.3861607142857143,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold1,cnntf_v2_gap,low_heatflux_val0060,60,20979.71604,65234.53515625,44254.81911625,integrated_gradients,heat_flux,-2432254.75,-466267.27734375,-1965987.47265625,4.2164388714047565,527400.2264648437,298372.232421875,229027.99404296873,524592.0990234375,298372.232421875,226219.86660156248,42,569.1964285714286,198,0.8861607142857143,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold2,alexnet,near_onb_below_val0060,60,221505.1102,165636.734375,55868.375824999996,integrated_gradients,heat_flux,-6557873.0,-263361.015625,-6294511.984375,23.90069756314185,1434993.608203125,297317.3515625,1137676.256640625,1479484.83828125,297317.3515625,1182167.48671875,42,569.1964285714286,80,0.359375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold2,alexnet,near_onb_above_val0120,120,427276.195,393831.875,33444.32000000001,integrated_gradients,heat_flux,-17295607808.0,-35165.875,-17295572642.125,491828.30349379906,3131667.425,411415.5,2720251.925,2611433.43125,411415.5,2200017.93125,169,2270.089285714286,8,0.03794642857142857,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold2,alexnet,worst_prediction_val0303,303,859343.9142,686205.1875,173138.7267,integrated_gradients,heat_flux,-77078593536.0,257207.4375,-77078850743.4375,299675.8238899585,4079900.2796874996,557602.71875,3522297.5609374996,3247158.690625,557602.71875,2689555.971875,169,2270.089285714286,116,0.5200892857142857,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold2,alexnet,low_heatflux_val0180,180,57593.31665,97768.3828125,40175.0661625,integrated_gradients,heat_flux,-6529628.0,-331229.3671875,-6198398.6328125,18.71331242589898,1461731.73515625,263383.390625,1198348.34453125,1437666.3265625,263383.390625,1174282.9359375,42,569.1964285714286,153,0.6852678571428571,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold2,alexnet,high_heatflux_val0300,300,859343.9142,732347.9375,126995.9767,integrated_gradients,heat_flux,-426816241664.0,303350.1875,-426816545014.1875,1407009.3331133593,3728744.2296875,580673.21875,3148071.0109375,3379338.315625,580673.21875,2798665.096875,170,2283.4821428571427,70,0.31473214285714285,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold2,cnntf_v2_gap,near_onb_below_val0060,60,221505.1102,124957.9375,96547.1727,integrated_gradients,heat_flux,-171094.5,-592997.5,421903.0,0.7114751748531823,430851.9556640625,421446.73046875,9405.225195312523,419562.048046875,421446.73046875,-1884.6824218750116,42,569.1964285714286,79,0.3549107142857143,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold2,cnntf_v2_gap,near_onb_above_val0120,120,427276.195,397943.40625,29332.788750000007,integrated_gradients,heat_flux,30948786176.0,-320012.03125,30949106188.03125,96712.32068100956,586484.384375,557950.34375,28534.040625000023,466308.04375,557950.34375,-91642.29999999999,165,2216.5178571428573,7,0.033482142857142856,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold2,cnntf_v2_gap,worst_prediction_val0056,56,181378.003,-6064.26953125,187442.27253125,integrated_gradients,heat_flux,-1799565.0,-724019.70703125,-1075545.29296875,1.4855193615915312,419952.51810302737,355944.6120605469,64007.90604248049,388402.11931152345,355944.6120605469,32457.507250976574,42,569.1964285714286,38,0.171875,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold2,cnntf_v2_gap,low_heatflux_val0180,180,57593.31665,84926.28125,27332.9646,integrated_gradients,heat_flux,-661291.875,-633029.15625,-28262.71875,0.04464678833661542,411079.0982421875,401443.18359375,9635.914648437523,401196.004296875,401443.18359375,-247.17929687502328,42,569.1964285714286,158,0.7075892857142857,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold2,cnntf_v2_gap,high_heatflux_val0300,300,859343.9142,763192.6875,96151.2267,integrated_gradients,heat_flux,208926834688.0,45237.25,208926789450.75,4618467.953970456,604697.5421875,740600.28125,-135902.73906249995,568231.6765625,740600.28125,-172368.60468750005,173,2323.660714285714,70,0.31473214285714285,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold3,alexnet,near_onb_below_val0180,180,315466.1173,233803.953125,81662.16417499998,integrated_gradients,heat_flux,-4827420.0,-250225.890625,-4577194.109375,18.292248247942467,1349679.96796875,358916.8125,990763.15546875,1182202.93515625,358916.8125,823286.1226562499,170,2283.4821428571427,60,0.2700892857142857,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold3,alexnet,near_onb_above_val0240,240,489453.9981,474155.4375,15298.560600000026,integrated_gradients,heat_flux,-11410831360.0,-9874.40625,-11410821485.59375,1155595.7084096826,2659621.928125,479092.890625,2180529.0375,2488165.46796875,479092.890625,2009072.5773437498,169,2270.089285714286,18,0.08258928571428571,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold3,alexnet,worst_prediction_val0043,43,0.000328047,244372.59375,244372.593421953,integrated_gradients,heat_flux,1929147.5,-239657.25,2168804.75,9.049610433233294,1175311.0234375,364201.296875,811109.7265625,1120616.46796875,364201.296875,756415.17109375,42,569.1964285714286,82,0.36830357142857145,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold3,alexnet,low_heatflux_val0000,0,0.000328047,106213.59375,106213.593421953,integrated_gradients,heat_flux,4647579.0,-377816.25,5025395.25,13.30116227134222,1238894.894921875,295121.8515625,943773.0433593751,1161760.4484374998,295121.8515625,866638.5968749998,42,569.1964285714286,42,0.18973214285714285,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold3,alexnet,high_heatflux_val0300,300,698421.296,728238.8125,29817.516500000027,integrated_gradients,heat_flux,17760382976.0,244208.96875,17760138767.03125,72725.16999657184,3050728.325,606135.453125,2444592.871875,2782878.43671875,606135.453125,2176742.98359375,169,2270.089285714286,10,0.046875,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold3,cnntf_v2_gap,near_onb_below_val0180,180,315466.1173,278855.40625,36610.71104999998,integrated_gradients,heat_flux,56602232.0,-235423.125,56837655.125,241.4276640198366,384876.06328125,396571.234375,-11695.171093749988,438309.93359375,396571.234375,41738.69921875,167,2243.3035714285716,84,0.37723214285714285,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold3,cnntf_v2_gap,near_onb_above_val0240,240,489453.9981,508192.46875,18738.470649999974,integrated_gradients,heat_flux,28592504832.0,-6086.0625,28592510918.0625,4698031.102714193,457270.06796874997,511245.5,-53975.432031250035,453781.7171875,511245.5,-57463.78281250002,167,2243.3035714285716,19,0.08705357142857142,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold3,cnntf_v2_gap,worst_prediction_val0040,40,0.000328047,244306.859375,244306.859046953,integrated_gradients,heat_flux,-762110.625,-269971.671875,-492138.953125,1.8229281231879249,324334.453125,379275.453125,-54941.0,443223.86875,379275.453125,63948.41562500002,42,569.1964285714286,115,0.515625,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/explainability_summary.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,no_noise,fold3,cnntf_v2_gap,low_heatflux_val0000,0,0.000328047,78596.171875,78596.171546953,integrated_gradients,heat_flux,-3876325.0,-435682.359375,-3440642.640625,7.8971355314011555,339210.7470703125,296444.01953125,42766.7275390625,391476.396484375,296444.01953125,95032.376953125,78,1051.3392857142858,206,0.921875,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/explainability_summary.csv
