run,experiment,maxfreq,snr,fold,model,sample_id,method,randomized_layer,original_prediction,randomized_prediction,pearson_abs_map,cosine_abs_map,relative_l1_abs_map,source_csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold2,alexnet,high_heatflux_val0300,integrated_gradients,output,743551.0,428144.4375,0.6349466726826656,0.6589067006934316,0.7257675187970635,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/top_layer_randomization_sanity.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold2,cnntf_v2_gap,near_onb_below_val0060,integrated_gradients,output,151053.78125,1063718.625,0.614885150336273,0.6500671440082171,0.7894019657691743,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/top_layer_randomization_sanity.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold2,cnntf_v2_gap,near_onb_above_val0120,integrated_gradients,output,410841.03125,983374.5625,0.6541514520425773,0.6768564153891778,0.7977632243478117,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/top_layer_randomization_sanity.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold2,cnntf_v2_gap,worst_prediction_val0056,integrated_gradients,output,-1131.63916015625,1031582.25,0.5586681777676528,0.6401981670489731,0.7989148374267445,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/top_layer_randomization_sanity.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold2,cnntf_v2_gap,low_heatflux_val0180,integrated_gradients,output,116854.515625,1051997.875,0.6069906504344653,0.6586851845846515,0.7899757378492496,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/top_layer_randomization_sanity.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold2,cnntf_v2_gap,high_heatflux_val0300,integrated_gradients,output,791024.0625,847796.9375,0.6548779051481257,0.6765580691249439,0.8032315116659136,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/top_layer_randomization_sanity.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold3,alexnet,near_onb_below_val0180,integrated_gradients,output,241792.78125,463488.84375,0.6433762287238805,0.6501458062096621,0.7765668019339235,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/top_layer_randomization_sanity.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold3,alexnet,near_onb_above_val0240,integrated_gradients,output,496262.78125,444532.21875,0.5896363785184112,0.6064694358224458,0.7957188847390965,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/top_layer_randomization_sanity.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold3,alexnet,worst_prediction_val0023,integrated_gradients,output,259065.59375,472756.75,0.5787444430875588,0.6156472194996487,0.7876209232492954,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/top_layer_randomization_sanity.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold3,alexnet,low_heatflux_val0000,integrated_gradients,output,173677.90625,464531.9375,0.5567620939000893,0.5941004660565454,0.7860410140895724,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/top_layer_randomization_sanity.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold3,alexnet,high_heatflux_val0300,integrated_gradients,output,729968.125,444699.78125,0.6594297101050994,0.6726466163377388,0.7777537594072229,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/top_layer_randomization_sanity.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold3,cnntf_v2_gap,near_onb_below_val0180,integrated_gradients,output,256115.8125,-633157.125,0.6309528252326764,0.63871946409861,0.7446359769388876,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/top_layer_randomization_sanity.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold3,cnntf_v2_gap,near_onb_above_val0240,integrated_gradients,output,498613.3125,-580642.125,0.6044288085612146,0.6303286282289489,0.7431093569777745,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/top_layer_randomization_sanity.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold3,cnntf_v2_gap,worst_prediction_val0005,integrated_gradients,output,256826.0,-609621.3125,0.5852484703915575,0.6466735497964357,0.7582499363180879,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/top_layer_randomization_sanity.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold3,cnntf_v2_gap,low_heatflux_val0000,integrated_gradients,output,169797.53125,-662745.375,0.6269501067817221,0.6692174983858835,0.7583467510208671,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/top_layer_randomization_sanity.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold3,cnntf_v2_gap,high_heatflux_val0300,integrated_gradients,output,750185.5,-532266.5625,0.6029984192770133,0.6232730663171708,0.7532675097912931,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260914_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/top_layer_randomization_sanity.csv
