run,experiment,maxfreq,snr,fold,model,sample_id,method,repeat,noise_fraction_of_sample_std,pearson_abs_map,cosine_abs_map,relative_l1_abs_map,source_csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,cnntf_v2_gap,worst_prediction_val0017,integrated_gradients,2,0.01,0.9556657958974065,0.9634489430192072,0.4468878748882555,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,cnntf_v2_gap,low_heatflux_val0000,integrated_gradients,1,0.01,0.9760757337491631,0.9797466299038597,0.36197848209583044,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,cnntf_v2_gap,low_heatflux_val0000,integrated_gradients,2,0.01,0.9753622619790859,0.9791416244912494,0.3626571631243969,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,cnntf_v2_gap,high_heatflux_val0300,integrated_gradients,1,0.01,0.9999529495613387,0.9999518527257604,0.04943874235480965,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,cnntf_v2_gap,high_heatflux_val0300,integrated_gradients,2,0.01,0.999952548232722,0.9999514824680984,0.04968329685656647,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold1,alexnet,near_onb_below_val0120,integrated_gradients,1,0.01,0.9999608018643152,0.9999615818420544,0.033122928922459466,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold1,alexnet,near_onb_below_val0120,integrated_gradients,2,0.01,0.999961062709123,0.999961838827765,0.03318045211118687,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold1,alexnet,near_onb_above_val0180,integrated_gradients,1,0.01,0.9999595275625106,0.9999608076931867,0.02637261829274629,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold1,alexnet,near_onb_above_val0180,integrated_gradients,2,0.01,0.9999589094627054,0.9999602187972185,0.026425425990056026,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold1,alexnet,false_negative_val0230,integrated_gradients,1,0.01,0.9999622458404646,0.999962743149372,0.03744522229700338,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold1,alexnet,false_negative_val0230,integrated_gradients,2,0.01,0.9999622234635288,0.9999627198980604,0.037211240092047716,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold1,alexnet,worst_prediction_val0137,integrated_gradients,1,0.01,0.9999716319361419,0.9999718221226149,0.04005302674796216,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold1,alexnet,worst_prediction_val0137,integrated_gradients,2,0.01,0.9999712520696052,0.9999714733384237,0.04013847581291794,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold1,alexnet,low_heatflux_val0060,integrated_gradients,1,0.01,0.9999609055844201,0.9999616690944396,0.03304716338427928,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold1,alexnet,low_heatflux_val0060,integrated_gradients,2,0.01,0.999960262303782,0.9999610554662987,0.03327778858823036,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold1,cnntf_v2_gap,near_onb_below_val0120,integrated_gradients,1,0.01,0.9999387949162657,0.9999407910973551,0.036728617221042405,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold1,cnntf_v2_gap,near_onb_below_val0120,integrated_gradients,2,0.01,0.99993969700272,0.9999416616982718,0.036664196766317284,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold1,cnntf_v2_gap,near_onb_above_val0180,integrated_gradients,1,0.01,0.999963106052683,0.9999641852282819,0.02984693660798409,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold1,cnntf_v2_gap,near_onb_above_val0180,integrated_gradients,2,0.01,0.9999623114873875,0.9999634313566884,0.02997719905067125,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold1,cnntf_v2_gap,false_negative_val0230,integrated_gradients,1,0.01,0.9999365325943745,0.9999379264562348,0.042284948752575664,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold1,cnntf_v2_gap,false_negative_val0230,integrated_gradients,2,0.01,0.9999363385403188,0.9999377191326083,0.04212258592354973,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold1,cnntf_v2_gap,worst_prediction_val0100,integrated_gradients,1,0.01,0.9999486750609298,0.9999499594108072,0.03705833438717374,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold1,cnntf_v2_gap,worst_prediction_val0100,integrated_gradients,2,0.01,0.999949425276485,0.9999507233912796,0.03703558459409413,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold1,cnntf_v2_gap,low_heatflux_val0060,integrated_gradients,1,0.01,0.9999401659494436,0.9999421170820524,0.03648144610324603,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold1,cnntf_v2_gap,low_heatflux_val0060,integrated_gradients,2,0.01,0.9999393882095094,0.9999413697652385,0.036635953946558476,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold2,alexnet,near_onb_below_val0060,integrated_gradients,1,0.01,0.9999043259045964,0.9999069026224928,0.04166483333061087,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold2,alexnet,near_onb_below_val0060,integrated_gradients,2,0.01,0.9999056900663326,0.999908251899628,0.04152490669548251,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold2,alexnet,near_onb_above_val0120,integrated_gradients,1,0.01,0.9999767581796577,0.999977047691749,0.0282556019540039,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold2,alexnet,near_onb_above_val0120,integrated_gradients,2,0.01,0.9999771449843949,0.9999774315450727,0.028065102741016375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold2,alexnet,worst_prediction_val0084,integrated_gradients,1,0.01,0.9999558062515772,0.9999558245332133,0.059643499552202675,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold2,alexnet,worst_prediction_val0084,integrated_gradients,2,0.01,0.999955448214173,0.9999554316077345,0.05942809360762882,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold2,alexnet,low_heatflux_val0180,integrated_gradients,1,0.01,0.9999029903645343,0.9999056164462558,0.04175954201616454,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold2,alexnet,low_heatflux_val0180,integrated_gradients,2,0.01,0.9999062476905757,0.9999087948667628,0.04164361869395502,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold2,alexnet,high_heatflux_val0300,integrated_gradients,1,0.01,0.9999770470232096,0.9999772751310176,0.026359213397854606,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold2,alexnet,high_heatflux_val0300,integrated_gradients,2,0.01,0.9999771820371943,0.9999774307679643,0.026295579883315212,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold2,cnntf_v2_gap,near_onb_below_val0060,integrated_gradients,1,0.01,0.999923398218214,0.9999262654709892,0.037633670016541346,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold2,cnntf_v2_gap,near_onb_below_val0060,integrated_gradients,2,0.01,0.9999255083033847,0.9999283009624638,0.03742516247150864,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold2,cnntf_v2_gap,near_onb_above_val0120,integrated_gradients,1,0.01,0.9999481920393725,0.9999491435707359,0.04013782439521843,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold2,cnntf_v2_gap,near_onb_above_val0120,integrated_gradients,2,0.01,0.9999478409180715,0.9999488225766016,0.04014247867559574,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold2,cnntf_v2_gap,worst_prediction_val0065,integrated_gradients,1,0.01,0.9999573427090201,0.9999578551027076,0.0419511246433723,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold2,cnntf_v2_gap,worst_prediction_val0065,integrated_gradients,2,0.01,0.9999576418880582,0.9999581246613702,0.04182202577060591,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold2,cnntf_v2_gap,low_heatflux_val0180,integrated_gradients,1,0.01,0.9999236332688206,0.9999264846965675,0.0375022690539835,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold2,cnntf_v2_gap,low_heatflux_val0180,integrated_gradients,2,0.01,0.9999242770861698,0.9999271161581135,0.03759759487052483,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold2,cnntf_v2_gap,high_heatflux_val0300,integrated_gradients,1,0.01,0.9999715137078004,0.999971501240086,0.03645777060659127,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold2,cnntf_v2_gap,high_heatflux_val0300,integrated_gradients,2,0.01,0.9999722016914295,0.9999721270881714,0.03641923001566343,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold3,alexnet,near_onb_below_val0180,integrated_gradients,1,0.01,0.9998450454657489,0.9998490921553528,0.046972109696291765,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold3,alexnet,near_onb_below_val0180,integrated_gradients,2,0.01,0.9998533270371761,0.9998571802960634,0.04657300513575907,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold3,alexnet,near_onb_above_val0240,integrated_gradients,1,0.01,0.999985862043585,0.999985959350318,0.02208396968161608,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold3,alexnet,near_onb_above_val0240,integrated_gradients,2,0.01,0.9999856360101458,0.9999857236538722,0.022161911776506702,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold3,alexnet,worst_prediction_val0034,integrated_gradients,1,0.01,0.9998291000618771,0.9998311253138017,0.06430684639458094,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold3,alexnet,worst_prediction_val0034,integrated_gradients,2,0.01,0.9998304036067172,0.9998325413367054,0.06354633680535711,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold3,alexnet,low_heatflux_val0000,integrated_gradients,1,0.01,0.9998342839875051,0.9998382655832841,0.05010218539264891,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold3,alexnet,low_heatflux_val0000,integrated_gradients,2,0.01,0.999841101093198,0.9998449390922299,0.05004922848857489,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold3,alexnet,high_heatflux_val0300,integrated_gradients,1,0.01,0.9999793920521884,0.9999795309793155,0.024748741201887966,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/input_stability.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,-20,fold3,alexnet,high_heatflux_val0300,integrated_gradients,2,0.01,0.9999788161580495,0.9999789758904835,0.024927460843489683,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/input_stability.csv
