snr,fold,model,sample_id,val_local_index,y_true,y_pred,abs_error,source_wav_id,chunk_index,sample_filename,sample_dir,within_onb_10pct
0,1,alexnet,low_heatflux_val0060,60,20979.71604,38947.171875,17967.455835,index=3.2.10E+04,0,20979.71604_src-index=3.2.10E+04_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/low_heatflux_val0060,False
0,2,rf,near_onb_below_val0060,60,221505.1102,94998.5390625,126506.5711375,index=8.2.22E+05,0,221505.1102_src-index=8.2.22E+05_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/rf/near_onb_below_val0060,False
0,2,rf,near_onb_above_val0120,120,427276.195,443979.34375,16703.148749999993,index=12.4.27E+05,0,427276.195_src-index=12.4.27E+05_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/rf/near_onb_above_val0120,False
0,2,rf,worst_prediction_val0091,91,221505.1102,66453.6328125,155051.4773875,index=8.2.22E+05,31,221505.1102_src-index=8.2.22E+05_chunk-0031.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/rf/worst_prediction_val0091,False
0,2,rf,low_heatflux_val0180,180,57593.31665,76627.046875,19033.730225,index=4.5.76E+04,0,57593.31665_src-index=4.5.76E+04_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/rf/low_heatflux_val0180,False
0,2,rf,high_heatflux_val0300,300,859343.9142,748975.5625,110368.3517,index=18.8.59E+05,0,859343.9142_src-index=18.8.59E+05_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/rf/high_heatflux_val0300,False
0,2,cnntf_v2_gap,near_onb_below_val0060,60,221505.1102,121203.8515625,100301.2586375,index=8.2.22E+05,0,221505.1102_src-index=8.2.22E+05_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/near_onb_below_val0060,False
0,2,cnntf_v2_gap,near_onb_above_val0120,120,427276.195,411178.96875,16097.226250000007,index=12.4.27E+05,0,427276.195_src-index=12.4.27E+05_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/near_onb_above_val0120,False
0,2,cnntf_v2_gap,worst_prediction_val0013,13,181378.003,20124.849609375,161253.153390625,index=7.1.81E+05,13,181378.003_src-index=7.1.81E+05_chunk-0013.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/worst_prediction_val0013,False
0,2,cnntf_v2_gap,low_heatflux_val0180,180,57593.31665,122301.5234375,64708.2067875,index=4.5.76E+04,0,57593.31665_src-index=4.5.76E+04_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/low_heatflux_val0180,False
0,2,cnntf_v2_gap,high_heatflux_val0300,300,859343.9142,787125.0,72218.9142,index=18.8.59E+05,0,859343.9142_src-index=18.8.59E+05_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/high_heatflux_val0300,False
0,2,alexnet,near_onb_below_val0060,60,221505.1102,165275.625,56229.485199999996,index=8.2.22E+05,0,221505.1102_src-index=8.2.22E+05_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/near_onb_below_val0060,False
0,2,alexnet,near_onb_above_val0120,120,427276.195,394701.375,32574.820000000007,index=12.4.27E+05,0,427276.195_src-index=12.4.27E+05_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/near_onb_above_val0120,False
0,2,alexnet,false_negative_val0124,124,427276.195,367102.25,60173.94500000001,index=12.4.27E+05,4,427276.195_src-index=12.4.27E+05_chunk-0004.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/false_negative_val0124,False
0,2,alexnet,worst_prediction_val0330,330,859343.9142,680500.6875,178843.2267,index=18.8.59E+05,30,859343.9142_src-index=18.8.59E+05_chunk-0030.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/worst_prediction_val0330,False
0,2,alexnet,low_heatflux_val0180,180,57593.31665,140381.640625,82788.323975,index=4.5.76E+04,0,57593.31665_src-index=4.5.76E+04_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/low_heatflux_val0180,False
0,3,rf,near_onb_below_val0180,180,315466.1173,262851.21875,52614.89854999998,index=10.3.15E+05,0,315466.1173_src-index=10.3.15E+05_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/rf/near_onb_below_val0180,False
0,3,rf,near_onb_above_val0240,240,489453.9981,562598.8125,73144.81439999997,index=13.4.89E+05,0,489453.9981_src-index=13.4.89E+05_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/rf/near_onb_above_val0240,False
0,3,rf,worst_prediction_val0032,32,0.000328047,220145.890625,220145.890296953,index=1.3.28E-04,32,0.000328047_src-index=1.3.28E-04_chunk-0032.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/rf/worst_prediction_val0032,False
0,3,rf,low_heatflux_val0000,0,0.000328047,122820.4375,122820.437171953,index=1.3.28E-04,0,0.000328047_src-index=1.3.28E-04_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/rf/low_heatflux_val0000,False
0,3,rf,high_heatflux_val0300,300,698421.296,776582.3125,78161.01650000003,index=16.6.98E+05,0,698421.296_src-index=16.6.98E+05_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/rf/high_heatflux_val0300,False
0,3,cnntf_v2_gap,near_onb_below_val0180,180,315466.1173,255409.0625,60057.05479999998,index=10.3.15E+05,0,315466.1173_src-index=10.3.15E+05_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/near_onb_below_val0180,False
0,3,cnntf_v2_gap,near_onb_above_val0240,240,489453.9981,497518.0,8064.001899999974,index=13.4.89E+05,0,489453.9981_src-index=13.4.89E+05_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/near_onb_above_val0240,False
0,3,cnntf_v2_gap,worst_prediction_val0002,2,0.000328047,249509.421875,249509.421546953,index=1.3.28E-04,2,0.000328047_src-index=1.3.28E-04_chunk-0002.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/worst_prediction_val0002,False
0,3,cnntf_v2_gap,low_heatflux_val0000,0,0.000328047,151067.96875,151067.968421953,index=1.3.28E-04,0,0.000328047_src-index=1.3.28E-04_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/low_heatflux_val0000,False
0,3,cnntf_v2_gap,high_heatflux_val0300,300,698421.296,763223.25,64801.95400000003,index=16.6.98E+05,0,698421.296_src-index=16.6.98E+05_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/high_heatflux_val0300,False
0,3,alexnet,near_onb_below_val0180,180,315466.1173,250549.640625,64916.47667499998,index=10.3.15E+05,0,315466.1173_src-index=10.3.15E+05_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/near_onb_below_val0180,False
0,3,alexnet,near_onb_above_val0240,240,489453.9981,452586.625,36867.373100000026,index=13.4.89E+05,0,489453.9981_src-index=13.4.89E+05_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/near_onb_above_val0240,False
0,3,alexnet,worst_prediction_val0008,8,0.000328047,264336.96875,264336.968421953,index=1.3.28E-04,8,0.000328047_src-index=1.3.28E-04_chunk-0008.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/worst_prediction_val0008,False
0,3,alexnet,low_heatflux_val0000,0,0.000328047,176855.734375,176855.734046953,index=1.3.28E-04,0,0.000328047_src-index=1.3.28E-04_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/low_heatflux_val0000,False
0,3,alexnet,high_heatflux_val0300,300,698421.296,699658.9375,1237.641500000027,index=16.6.98E+05,0,698421.296_src-index=16.6.98E+05_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/high_heatflux_val0300,False
-4,1,rf,near_onb_below_val0120,120,266907.6965,73299.1484375,193608.54806250002,index=9.2.67E+05,0,266907.6965_src-index=9.2.67E+05_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-4/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/rf/near_onb_below_val0120,False
-4,1,rf,near_onb_above_val0180,180,368978.105,352613.59375,16364.511249999981,index=11.3.69E+05,0,368978.105_src-index=11.3.69E+05_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-4/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/rf/near_onb_above_val0180,True
-4,1,rf,false_negative_val0229,229,368978.105,293312.5625,75665.54249999998,index=11.3.69E+05,49,368978.105_src-index=11.3.69E+05_chunk-0049.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-4/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/rf/false_negative_val0229,True
-4,1,rf,worst_prediction_val0141,141,266907.6965,63864.59375,203043.10275000002,index=9.2.67E+05,21,266907.6965_src-index=9.2.67E+05_chunk-0021.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-4/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/rf/worst_prediction_val0141,False
-4,1,rf,low_heatflux_val0060,60,20979.71604,80131.171875,59151.455835,index=3.2.10E+04,0,20979.71604_src-index=3.2.10E+04_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-4/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/rf/low_heatflux_val0060,False
-4,1,cnntf_v2_gap,near_onb_below_val0120,120,266907.6965,127753.6796875,139154.01681250002,index=9.2.67E+05,0,266907.6965_src-index=9.2.67E+05_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-4/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/near_onb_below_val0120,False
-4,1,cnntf_v2_gap,near_onb_above_val0180,180,368978.105,392739.125,23761.02000000002,index=11.3.69E+05,0,368978.105_src-index=11.3.69E+05_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-4/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/near_onb_above_val0180,True
-4,1,cnntf_v2_gap,false_negative_val0230,230,368978.105,268972.375,100005.72999999998,index=11.3.69E+05,50,368978.105_src-index=11.3.69E+05_chunk-0050.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-4/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/false_negative_val0230,True
-4,1,cnntf_v2_gap,worst_prediction_val0128,128,266907.6965,-2891.599609375,269799.296109375,index=9.2.67E+05,8,266907.6965_src-index=9.2.67E+05_chunk-0008.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-4/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/worst_prediction_val0128,False
-4,1,cnntf_v2_gap,low_heatflux_val0060,60,20979.71604,58728.74609375,37749.03005375,index=3.2.10E+04,0,20979.71604_src-index=3.2.10E+04_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-4/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/low_heatflux_val0060,False
-4,1,alexnet,near_onb_below_val0120,120,266907.6965,94227.0703125,172680.62618750002,index=9.2.67E+05,0,266907.6965_src-index=9.2.67E+05_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-4/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/near_onb_below_val0120,False
-4,1,alexnet,near_onb_above_val0180,180,368978.105,354420.3125,14557.792499999981,index=11.3.69E+05,0,368978.105_src-index=11.3.69E+05_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-4/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/near_onb_above_val0180,True
-4,1,alexnet,false_negative_val0230,230,368978.105,244896.5,124081.60499999998,index=11.3.69E+05,50,368978.105_src-index=11.3.69E+05_chunk-0050.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-4/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/false_negative_val0230,True
-4,1,alexnet,worst_prediction_val0145,145,266907.6965,-25698.76171875,292606.45821875,index=9.2.67E+05,25,266907.6965_src-index=9.2.67E+05_chunk-0025.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-4/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/worst_prediction_val0145,False
-4,1,alexnet,low_heatflux_val0060,60,20979.71604,29752.837890625,8773.121850625,index=3.2.10E+04,0,20979.71604_src-index=3.2.10E+04_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-4/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/low_heatflux_val0060,False
-4,2,rf,near_onb_below_val0060,60,221505.1102,79589.84375,141915.26645,index=8.2.22E+05,0,221505.1102_src-index=8.2.22E+05_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-4/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/rf/near_onb_below_val0060,False
-4,2,rf,near_onb_above_val0120,120,427276.195,389749.78125,37526.41375000001,index=12.4.27E+05,0,427276.195_src-index=12.4.27E+05_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-4/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/rf/near_onb_above_val0120,False
-4,2,rf,worst_prediction_val0185,185,57593.31665,226703.375,169110.05835,index=4.5.76E+04,5,57593.31665_src-index=4.5.76E+04_chunk-0005.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-4/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/rf/worst_prediction_val0185,False
-4,2,rf,low_heatflux_val0180,180,57593.31665,83068.765625,25475.448975,index=4.5.76E+04,0,57593.31665_src-index=4.5.76E+04_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-4/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/rf/low_heatflux_val0180,False
-4,2,rf,high_heatflux_val0300,300,859343.9142,748412.5625,110931.3517,index=18.8.59E+05,0,859343.9142_src-index=18.8.59E+05_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-4/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/rf/high_heatflux_val0300,False
-4,2,cnntf_v2_gap,near_onb_below_val0060,60,221505.1102,103697.8828125,117807.2273875,index=8.2.22E+05,0,221505.1102_src-index=8.2.22E+05_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-4/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/near_onb_below_val0060,False
-4,2,cnntf_v2_gap,near_onb_above_val0120,120,427276.195,389388.9375,37887.25750000001,index=12.4.27E+05,0,427276.195_src-index=12.4.27E+05_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-4/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/near_onb_above_val0120,False
-4,2,cnntf_v2_gap,worst_prediction_val0033,33,181378.003,1157.796875,180220.206125,index=7.1.81E+05,33,181378.003_src-index=7.1.81E+05_chunk-0033.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-4/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/worst_prediction_val0033,False
-4,2,cnntf_v2_gap,low_heatflux_val0180,180,57593.31665,119617.0625,62023.74585,index=4.5.76E+04,0,57593.31665_src-index=4.5.76E+04_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-4/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/low_heatflux_val0180,False
-4,2,cnntf_v2_gap,high_heatflux_val0300,300,859343.9142,751178.25,108165.6642,index=18.8.59E+05,0,859343.9142_src-index=18.8.59E+05_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-4/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/high_heatflux_val0300,False
-4,2,alexnet,near_onb_below_val0060,60,221505.1102,219519.890625,1985.2195749999955,index=8.2.22E+05,0,221505.1102_src-index=8.2.22E+05_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-4/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/near_onb_below_val0060,False
-4,2,alexnet,near_onb_above_val0120,120,427276.195,409467.46875,17808.726250000007,index=12.4.27E+05,0,427276.195_src-index=12.4.27E+05_chunk-0000.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-4/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/near_onb_above_val0120,False
-4,2,alexnet,worst_prediction_val0006,6,181378.003,14094.291015625,167283.711984375,index=7.1.81E+05,6,181378.003_src-index=7.1.81E+05_chunk-0006.npy,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/15_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-4/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/worst_prediction_val0006,False
