snr,fold,model,sample_id,val_local_index,y_true,y_pred,abs_error,method,attribution_units,attribution_sum,output_delta_from_baseline,completeness_error,completeness_relative_error,deletion_prediction_auc,deletion_linear_auc,deletion_area_between_curve,insertion_prediction_auc,insertion_linear_auc,insertion_area_between_curve,top_frequency_bin,top_frequency_hz,top_time_frame,top_time_s
-8,3,cnntf_v2_gap,worst_prediction_val0038,38,0.000328047,245781.34375,245781.343421953,integrated_gradients,heat_flux,-7421456.0,-100608.53125,-7320847.46875,72.7656728290624,380453.30546875,296085.546875,84367.75859375001,494327.103125,296085.546875,198241.55625000002,55,743.3035714285714,150,0.671875
-8,3,cnntf_v2_gap,worst_prediction_val0038,38,0.000328047,245781.34375,245781.343421953,group_occlusion,heat_flux_change,nan,-100608.53125,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,168,0.7522321428571429
-8,3,cnntf_v2_gap,low_heatflux_val0000,0,0.000328047,168976.0625,168976.062171953,integrated_gradients,heat_flux,-12728193.0,-177413.8125,-12550779.1875,70.74296533422391,396157.63046875,257684.140625,138473.48984375002,478983.81875,257684.140625,221299.67812499998,55,743.3035714285714,119,0.5334821428571429
-8,3,cnntf_v2_gap,low_heatflux_val0000,0,0.000328047,168976.0625,168976.062171953,group_occlusion,heat_flux_change,nan,-177413.8125,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,168,0.7522321428571429
-8,3,cnntf_v2_gap,high_heatflux_val0300,300,698421.296,738081.4375,39660.14150000003,integrated_gradients,heat_flux,63048179712.0,391691.5625,63047788020.4375,160962.84438201934,579850.7109375,542240.5,37610.2109375,545330.0984375,542240.5,3089.5984374999534,173,2323.660714285714,197,0.8816964285714286
-8,3,cnntf_v2_gap,high_heatflux_val0300,300,698421.296,738081.4375,39660.14150000003,group_occlusion,heat_flux_change,nan,391691.5625,nan,nan,nan,nan,nan,nan,nan,nan,19,261.1607142857143,112,0.5022321428571429
-8,3,alexnet,near_onb_below_val0180,180,315466.1173,215247.25,100218.86729999998,integrated_gradients,heat_flux,234418304.0,-186293.15625,234604597.15625,1259.3301969795255,1661487.3910156249,308394.1796875,1353093.2113281249,1552060.5046875,308394.1796875,1243666.325,169,2270.089285714286,19,0.08705357142857142
-8,3,alexnet,near_onb_below_val0180,180,315466.1173,215247.25,100218.86729999998,grad_cam,relative_importance,nan,-186293.15625,nan,nan,1005167.2941406249,308394.1796875,696773.1144531249,972184.6578125,308394.1796875,663790.478125,215,2886.160714285714,215,0.9620535714285714
-8,3,alexnet,near_onb_below_val0180,180,315466.1173,215247.25,100218.86729999998,group_occlusion,heat_flux_change,nan,-186293.15625,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,56,0.25223214285714285
-8,3,alexnet,near_onb_above_val0240,240,489453.9981,456638.25,32815.748100000026,integrated_gradients,heat_flux,15086706688.0,55097.84375,15086651590.15625,273815.6443763963,3196473.09921875,429090.15625,2767382.94296875,2499610.51796875,429090.15625,2070520.36171875,168,2256.6964285714284,18,0.08258928571428571
-8,3,alexnet,near_onb_above_val0240,240,489453.9981,456638.25,32815.748100000026,grad_cam,relative_importance,nan,55097.84375,nan,nan,1744890.07421875,429090.15625,1315799.91796875,1363665.54921875,429090.15625,934575.3929687501,195,2618.3035714285716,0,0.002232142857142857
-8,3,alexnet,near_onb_above_val0240,240,489453.9981,456638.25,32815.748100000026,group_occlusion,heat_flux_change,nan,55097.84375,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,112,0.5022321428571429
-8,3,alexnet,worst_prediction_val0016,16,0.000328047,257651.28125,257651.280921953,integrated_gradients,heat_flux,17272366.0,-143889.125,17416255.125,121.03941229053967,1618596.281640625,329595.9296875,1289000.351953125,1389739.7984375,329595.9296875,1060143.86875,56,756.6964285714286,152,0.6808035714285714
-8,3,alexnet,worst_prediction_val0016,16,0.000328047,257651.28125,257651.280921953,grad_cam,relative_importance,nan,-143889.125,nan,nan,962249.114453125,329595.9296875,632653.184765625,814044.290625,329595.9296875,484448.3609375,215,2886.160714285714,215,0.9620535714285714
-8,3,alexnet,worst_prediction_val0016,16,0.000328047,257651.28125,257651.280921953,group_occlusion,heat_flux_change,nan,-143889.125,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,56,0.25223214285714285
-8,3,alexnet,low_heatflux_val0000,0,0.000328047,129374.8671875,129374.866859453,integrated_gradients,heat_flux,38571504.0,-272165.5390625,38843669.5390625,142.72074882390768,1727177.0603515625,265457.56640625,1461719.4939453125,1328356.023046875,265457.56640625,1062898.456640625,56,756.6964285714286,88,0.3950892857142857
-8,3,alexnet,low_heatflux_val0000,0,0.000328047,129374.8671875,129374.866859453,grad_cam,relative_importance,nan,-272165.5390625,nan,nan,998258.6416015625,265457.56640625,732801.0751953125,851537.121484375,265457.56640625,586079.555078125,215,2886.160714285714,215,0.9620535714285714
-8,3,alexnet,low_heatflux_val0000,0,0.000328047,129374.8671875,129374.866859453,group_occlusion,heat_flux_change,nan,-272165.5390625,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,56,0.25223214285714285
-8,3,alexnet,high_heatflux_val0300,300,698421.296,697982.5625,438.733499999973,integrated_gradients,heat_flux,19019233280.0,296442.15625,19018936837.84375,64157.32862840337,3578794.1234375,549762.140625,3029031.9828125,2779227.35390625,549762.140625,2229465.21328125,170,2283.4821428571427,10,0.046875
-8,3,alexnet,high_heatflux_val0300,300,698421.296,697982.5625,438.733499999973,grad_cam,relative_importance,nan,296442.15625,nan,nan,1986749.4859375,549762.140625,1436987.3453125,2096722.13515625,549762.140625,1546959.99453125,195,2618.3035714285716,0,0.002232142857142857
-8,3,alexnet,high_heatflux_val0300,300,698421.296,697982.5625,438.733499999973,group_occlusion,heat_flux_change,nan,296442.15625,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,0,0.002232142857142857
-12,1,rf,near_onb_below_val0120,120,266907.6965,98253.890625,168653.80587500002,group_occlusion,heat_flux_change,nan,-74283.203125,nan,nan,nan,nan,nan,nan,nan,nan,38,515.625,112,0.5022321428571429
-12,1,rf,near_onb_above_val0180,180,368978.105,362576.0625,6402.042499999981,group_occlusion,heat_flux_change,nan,190038.96875,nan,nan,nan,nan,nan,nan,nan,nan,149,2002.232142857143,168,0.7522321428571429
-12,1,rf,false_negative_val0230,230,368978.105,306328.875,62649.22999999998,group_occlusion,heat_flux_change,nan,133791.78125,nan,nan,nan,nan,nan,nan,nan,nan,149,2002.232142857143,168,0.7522321428571429
-12,1,rf,worst_prediction_val0141,141,266907.6965,76091.578125,190816.11837500002,group_occlusion,heat_flux_change,nan,-96445.515625,nan,nan,nan,nan,nan,nan,nan,nan,38,515.625,168,0.7522321428571429
-12,1,rf,low_heatflux_val0060,60,20979.71604,96996.640625,76016.924585,group_occlusion,heat_flux_change,nan,-75540.453125,nan,nan,nan,nan,nan,nan,nan,nan,19,261.1607142857143,112,0.5022321428571429
-12,1,cnntf_v2_gap,near_onb_below_val0120,120,266907.6965,105605.5859375,161302.11056250002,integrated_gradients,heat_flux,-186816480.0,-655137.8515625,-186161342.1484375,284.15598595691546,663338.7013671875,433174.38671875,230164.31464843755,692998.490234375,433174.38671875,259824.103515625,54,729.9107142857143,109,0.4888392857142857
-12,1,cnntf_v2_gap,near_onb_below_val0120,120,266907.6965,105605.5859375,161302.11056250002,group_occlusion,heat_flux_change,nan,-655137.8515625,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,112,0.5022321428571429
-12,1,cnntf_v2_gap,near_onb_above_val0180,180,368978.105,373221.09375,4242.988750000019,integrated_gradients,heat_flux,6946612224.0,-387522.34375,6946999746.34375,17926.707603795425,818269.76015625,566982.234375,251287.52578124998,700895.2578125,566982.234375,133913.0234375,167,2243.3035714285716,0,0.002232142857142857
-12,1,cnntf_v2_gap,near_onb_above_val0180,180,368978.105,373221.09375,4242.988750000019,group_occlusion,heat_flux_change,nan,-387522.34375,nan,nan,nan,nan,nan,nan,nan,nan,149,2002.232142857143,112,0.5022321428571429
-12,1,cnntf_v2_gap,false_negative_val0229,229,368978.105,290615.5625,78362.54249999998,integrated_gradients,heat_flux,1671627264.0,-470127.875,1672097391.875,3556.686341721388,787179.06484375,525684.890625,261494.17421874998,684250.1921875,525684.890625,158565.30156249995,166,2229.910714285714,47,0.21205357142857142
-12,1,cnntf_v2_gap,false_negative_val0229,229,368978.105,290615.5625,78362.54249999998,group_occlusion,heat_flux_change,nan,-470127.875,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,56,0.25223214285714285
-12,1,cnntf_v2_gap,worst_prediction_val0133,133,266907.6965,43387.296875,223520.39962500002,integrated_gradients,heat_flux,-49887800.0,-717356.140625,-49170443.859375,68.54397847146748,662808.8206054687,402065.302734375,260743.5178710937,667618.8748046875,402065.302734375,265553.57207031245,54,729.9107142857143,159,0.7120535714285714
-12,1,cnntf_v2_gap,worst_prediction_val0133,133,266907.6965,43387.296875,223520.39962500002,group_occlusion,heat_flux_change,nan,-717356.140625,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,112,0.5022321428571429
-12,1,cnntf_v2_gap,low_heatflux_val0060,60,20979.71604,122872.1796875,101892.4636475,integrated_gradients,heat_flux,-181613920.0,-637871.2578125,-180976048.7421875,283.7187700897863,631832.5033203125,441807.62890625,190024.87441406248,706652.803515625,441807.62890625,264845.17460937495,54,729.9107142857143,198,0.8861607142857143
-12,1,cnntf_v2_gap,low_heatflux_val0060,60,20979.71604,122872.1796875,101892.4636475,group_occlusion,heat_flux_change,nan,-637871.2578125,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,56,0.25223214285714285
-12,1,alexnet,near_onb_below_val0120,120,266907.6965,55619.52734375,211288.16915625002,integrated_gradients,heat_flux,-113022656.0,-321458.97265625,-112701197.02734375,350.59278668155275,2316648.9760742188,216348.958984375,2100300.0170898438,1989296.1982421875,216348.958984375,1772947.2392578125,56,756.6964285714286,153,0.6852678571428571
-12,1,alexnet,near_onb_below_val0120,120,266907.6965,55619.52734375,211288.16915625002,grad_cam,relative_importance,nan,-321458.97265625,nan,nan,1160178.5916992188,216348.958984375,943829.6327148438,1144703.6451171874,216348.958984375,928354.6861328124,215,2886.160714285714,215,0.9620535714285714
-12,1,alexnet,near_onb_below_val0120,120,266907.6965,55619.52734375,211288.16915625002,group_occlusion,heat_flux_change,nan,-321458.97265625,nan,nan,nan,nan,nan,nan,nan,nan,149,2002.232142857143,112,0.5022321428571429
-12,1,alexnet,near_onb_above_val0180,180,368978.105,391272.625,22294.52000000002,integrated_gradients,heat_flux,8749331456.0,14194.125,8749317261.875,616404.1293052583,3603958.82109375,384175.546875,3219783.27421875,3020642.9359374996,384175.546875,2636467.3890624996,168,2256.6964285714284,1,0.006696428571428571
-12,1,alexnet,near_onb_above_val0180,180,368978.105,391272.625,22294.52000000002,grad_cam,relative_importance,nan,14194.125,nan,nan,1862382.89609375,384175.546875,1478207.34921875,1961633.0484375,384175.546875,1577457.5015625,140,1881.6964285714287,0,0.002232142857142857
-12,1,alexnet,near_onb_above_val0180,180,368978.105,391272.625,22294.52000000002,group_occlusion,heat_flux_change,nan,14194.125,nan,nan,nan,nan,nan,nan,nan,nan,149,2002.232142857143,168,0.7522321428571429
-12,1,alexnet,false_negative_val0224,224,368978.105,289248.15625,79729.94874999998,integrated_gradients,heat_flux,-926397184.0,-87830.34375,-926309353.65625,10546.575523977157,3051190.571875,333163.6875,2718026.884375,2814413.8062500004,333163.6875,2481250.1187500004,170,2283.4821428571427,132,0.5915178571428571
-12,1,alexnet,false_negative_val0224,224,368978.105,289248.15625,79729.94874999998,grad_cam,relative_importance,nan,-87830.34375,nan,nan,1787619.625,333163.6875,1454455.9375,1669240.1375,333163.6875,1336076.45,158,2122.7678571428573,215,0.9620535714285714
-12,1,alexnet,false_negative_val0224,224,368978.105,289248.15625,79729.94874999998,group_occlusion,heat_flux_change,nan,-87830.34375,nan,nan,nan,nan,nan,nan,nan,nan,149,2002.232142857143,56,0.25223214285714285
-12,1,alexnet,worst_prediction_val0141,141,266907.6965,-6251.1953125,273158.8918125,integrated_gradients,heat_flux,-74600008.0,-383329.6953125,-74216678.3046875,193.61056347117642,2059713.5601074218,185413.5146484375,1874300.0454589843,2033297.6198242188,185413.5146484375,1847884.1051757813,56,756.6964285714286,160,0.7165178571428571
-12,1,alexnet,worst_prediction_val0141,141,266907.6965,-6251.1953125,273158.8918125,grad_cam,relative_importance,nan,-383329.6953125,nan,nan,1213254.910107422,185413.5146484375,1027841.3954589844,1037192.5760742187,185413.5146484375,851779.0614257812,84,1131.6964285714287,215,0.9620535714285714
-12,1,alexnet,worst_prediction_val0141,141,266907.6965,-6251.1953125,273158.8918125,group_occlusion,heat_flux_change,nan,-383329.6953125,nan,nan,nan,nan,nan,nan,nan,nan,149,2002.232142857143,112,0.5022321428571429
-12,1,alexnet,low_heatflux_val0060,60,20979.71604,40409.32421875,19429.60817875,integrated_gradients,heat_flux,-131240720.0,-336669.17578125,-130904050.82421875,388.8210155279358,2440317.154003906,208743.830078125,2231573.323925781,2063489.4900390625,208743.830078125,1854745.6599609375,56,756.6964285714286,153,0.6852678571428571
-12,1,alexnet,low_heatflux_val0060,60,20979.71604,40409.32421875,19429.60817875,grad_cam,relative_importance,nan,-336669.17578125,nan,nan,1356050.4649414062,208743.830078125,1147306.6348632812,1101328.7900390625,208743.830078125,892584.9599609375,215,2886.160714285714,215,0.9620535714285714
-12,1,alexnet,low_heatflux_val0060,60,20979.71604,40409.32421875,19429.60817875,group_occlusion,heat_flux_change,nan,-336669.17578125,nan,nan,nan,nan,nan,nan,nan,nan,149,2002.232142857143,112,0.5022321428571429
-12,2,rf,near_onb_below_val0060,60,221505.1102,84305.328125,137199.782075,group_occlusion,heat_flux_change,nan,-129039.359375,nan,nan,nan,nan,nan,nan,nan,nan,38,515.625,168,0.7522321428571429
-12,2,rf,near_onb_above_val0120,120,427276.195,389676.21875,37599.97625000001,group_occlusion,heat_flux_change,nan,176331.53125,nan,nan,nan,nan,nan,nan,nan,nan,149,2002.232142857143,56,0.25223214285714285
-12,2,rf,worst_prediction_val0091,91,221505.1102,61984.609375,159520.500825,group_occlusion,heat_flux_change,nan,-151360.078125,nan,nan,nan,nan,nan,nan,nan,nan,38,515.625,56,0.25223214285714285
-12,2,rf,low_heatflux_val0180,180,57593.31665,92244.796875,34651.480225,group_occlusion,heat_flux_change,nan,-121099.890625,nan,nan,nan,nan,nan,nan,nan,nan,38,515.625,168,0.7522321428571429
-12,2,rf,high_heatflux_val0300,300,859343.9142,749269.875,110074.0392,group_occlusion,heat_flux_change,nan,535925.1875,nan,nan,nan,nan,nan,nan,nan,nan,149,2002.232142857143,56,0.25223214285714285
-12,2,cnntf_v2_gap,near_onb_below_val0060,60,221505.1102,49399.30859375,172105.80160625,integrated_gradients,heat_flux,-4734984.0,-375693.25390625,-4359290.74609375,11.603324522780921,366978.00810546876,237250.576171875,129727.43193359376,387082.9607421875,237250.576171875,149832.3845703125,55,743.3035714285714,199,0.890625
-12,2,cnntf_v2_gap,near_onb_below_val0060,60,221505.1102,49399.30859375,172105.80160625,group_occlusion,heat_flux_change,nan,-375693.25390625,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,168,0.7522321428571429
-12,2,cnntf_v2_gap,near_onb_above_val0120,120,427276.195,396260.0625,31016.132500000007,integrated_gradients,heat_flux,26641010688.0,-28832.5,26641039520.5,923993.3935836296,495624.41015625,410676.359375,84948.05078125,451394.08515625,410676.359375,40717.72578124999,167,2243.3035714285716,7,0.033482142857142856
-12,2,cnntf_v2_gap,near_onb_above_val0120,120,427276.195,396260.0625,31016.132500000007,group_occlusion,heat_flux_change,nan,-28832.5,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,0,0.002232142857142857
-12,2,cnntf_v2_gap,worst_prediction_val0054,54,181378.003,-25343.310546875,206721.313546875,integrated_gradients,heat_flux,47750788.0,-450435.873046875,48201223.873046875,107.0101800440543,361152.8357421875,199874.44140625,161278.3943359375,346396.413671875,199874.44140625,146521.97226562502,55,743.3035714285714,183,0.8191964285714286
-12,2,cnntf_v2_gap,worst_prediction_val0054,54,181378.003,-25343.310546875,206721.313546875,group_occlusion,heat_flux_change,nan,-450435.873046875,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,112,0.5022321428571429
-12,2,cnntf_v2_gap,low_heatflux_val0180,180,57593.31665,74964.5234375,17371.2067875,integrated_gradients,heat_flux,8674980.0,-350128.0390625,9025108.0390625,25.77659322351919,360843.05078125,250028.6015625,110814.44921875,365779.65546875,250028.6015625,115751.05390624999,55,743.3035714285714,199,0.890625
-12,2,cnntf_v2_gap,low_heatflux_val0180,180,57593.31665,74964.5234375,17371.2067875,group_occlusion,heat_flux_change,nan,-350128.0390625,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,112,0.5022321428571429
-12,2,cnntf_v2_gap,high_heatflux_val0300,300,859343.9142,748231.5,111112.4142,integrated_gradients,heat_flux,1264587112448.0,323138.9375,1264586789309.0625,3913446.021369871,504866.81875000003,586652.9375,-81786.11874999997,527489.6,586652.9375,-59163.33750000002,173,2323.660714285714,69,0.31026785714285715
-12,2,cnntf_v2_gap,high_heatflux_val0300,300,859343.9142,748231.5,111112.4142,group_occlusion,heat_flux_change,nan,323138.9375,nan,nan,nan,nan,nan,nan,nan,nan,19,261.1607142857143,112,0.5022321428571429
-12,2,alexnet,near_onb_below_val0060,60,221505.1102,95520.8046875,125984.3055125,integrated_gradients,heat_flux,-47578132.0,-345701.7265625,-47232430.2734375,136.6276956238987,2098405.71484375,268371.78125,1830033.93359375,1699935.5835937501,268371.78125,1431563.8023437501,55,743.3035714285714,81,0.3638392857142857
-12,2,alexnet,near_onb_below_val0060,60,221505.1102,95520.8046875,125984.3055125,grad_cam,relative_importance,nan,-345701.7265625,nan,nan,1447218.09609375,268371.78125,1178846.31484375,1336352.30546875,268371.78125,1067980.52421875,215,2886.160714285714,215,0.9620535714285714
-12,2,alexnet,near_onb_below_val0060,60,221505.1102,95520.8046875,125984.3055125,group_occlusion,heat_flux_change,nan,-345701.7265625,nan,nan,nan,nan,nan,nan,nan,nan,149,2002.232142857143,56,0.25223214285714285
-12,2,alexnet,near_onb_above_val0120,120,427276.195,410469.6875,16806.507500000007,integrated_gradients,heat_flux,-14580187136.0,-30752.84375,-14580156383.15625,474107.58177953056,3493500.2164062504,425846.4375,3067653.7789062504,3343297.88671875,425846.4375,2917451.44921875,169,2270.089285714286,8,0.03794642857142857
-12,2,alexnet,near_onb_above_val0120,120,427276.195,410469.6875,16806.507500000007,grad_cam,relative_importance,nan,-30752.84375,nan,nan,2239728.26640625,425846.4375,1813881.8289062502,2401454.46796875,425846.4375,1975608.0304687498,121,1627.232142857143,0,0.002232142857142857
-12,2,alexnet,near_onb_above_val0120,120,427276.195,410469.6875,16806.507500000007,group_occlusion,heat_flux_change,nan,-30752.84375,nan,nan,nan,nan,nan,nan,nan,nan,149,2002.232142857143,56,0.25223214285714285
-12,2,alexnet,worst_prediction_val0303,303,859343.9142,656906.1875,202437.7267,integrated_gradients,heat_flux,-139620728832.0,215683.65625,-139620944515.65625,647341.3282359277,4174457.828125,549065.171875,3625392.65625,3961477.7289062496,549065.171875,3412412.5570312496,169,2270.089285714286,88,0.3950892857142857
-12,2,alexnet,worst_prediction_val0303,303,859343.9142,656906.1875,202437.7267,grad_cam,relative_importance,nan,215683.65625,nan,nan,2429849.740625,549065.171875,1880784.56875,2865722.76015625,549065.171875,2316657.58828125,0,6.696428571428571,0,0.002232142857142857
-12,2,alexnet,worst_prediction_val0303,303,859343.9142,656906.1875,202437.7267,group_occlusion,heat_flux_change,nan,215683.65625,nan,nan,nan,nan,nan,nan,nan,nan,149,2002.232142857143,56,0.25223214285714285
-12,2,alexnet,low_heatflux_val0180,180,57593.31665,105205.3671875,47612.0505375,integrated_gradients,heat_flux,-85333608.0,-336017.1640625,-84997590.8359375,252.95609845730306,2283102.4779296876,273214.16796875,2009888.3099609376,1739801.464453125,273214.16796875,1466587.296484375,55,743.3035714285714,121,0.5424107142857143
-12,2,alexnet,low_heatflux_val0180,180,57593.31665,105205.3671875,47612.0505375,grad_cam,relative_importance,nan,-336017.1640625,nan,nan,1325528.1560546875,273214.16796875,1052313.9880859375,1268290.167578125,273214.16796875,995075.9996093749,215,2886.160714285714,215,0.9620535714285714
-12,2,alexnet,low_heatflux_val0180,180,57593.31665,105205.3671875,47612.0505375,group_occlusion,heat_flux_change,nan,-336017.1640625,nan,nan,nan,nan,nan,nan,nan,nan,149,2002.232142857143,56,0.25223214285714285
-12,2,alexnet,high_heatflux_val0300,300,859343.9142,732251.875,127092.0392,integrated_gradients,heat_flux,-338993905664.0,291029.34375,-338994196693.34375,1164811.0541889085,4377901.0921875,586737.953125,3791163.1390624996,3923040.3070312496,586737.953125,3336302.3539062496,170,2283.4821428571427,9,0.04241071428571429
-12,2,alexnet,high_heatflux_val0300,300,859343.9142,732251.875,127092.0392,grad_cam,relative_importance,nan,291029.34375,nan,nan,2700909.3109375,586737.953125,2114171.3578125,2724322.27578125,586737.953125,2137584.32265625,0,6.696428571428571,0,0.002232142857142857
-12,2,alexnet,high_heatflux_val0300,300,859343.9142,732251.875,127092.0392,group_occlusion,heat_flux_change,nan,291029.34375,nan,nan,nan,nan,nan,nan,nan,nan,149,2002.232142857143,56,0.25223214285714285
-12,3,rf,near_onb_below_val0180,180,315466.1173,276467.96875,38998.14854999998,group_occlusion,heat_flux_change,nan,87278.890625,nan,nan,nan,nan,nan,nan,nan,nan,149,2002.232142857143,0,0.002232142857142857
-12,3,rf,near_onb_above_val0240,240,489453.9981,563969.625,74515.62689999997,group_occlusion,heat_flux_change,nan,374780.546875,nan,nan,nan,nan,nan,nan,nan,nan,149,2002.232142857143,0,0.002232142857142857
-12,3,rf,worst_prediction_val0005,5,0.000328047,191475.953125,191475.952796953,group_occlusion,heat_flux_change,nan,2286.875,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,56,0.25223214285714285
-12,3,rf,low_heatflux_val0000,0,0.000328047,121195.796875,121195.796546953,group_occlusion,heat_flux_change,nan,-67993.28125,nan,nan,nan,nan,nan,nan,nan,nan,38,515.625,0,0.002232142857142857
-12,3,rf,high_heatflux_val0300,300,698421.296,775431.375,77010.07900000003,group_occlusion,heat_flux_change,nan,586242.296875,nan,nan,nan,nan,nan,nan,nan,nan,149,2002.232142857143,0,0.002232142857142857
-12,3,cnntf_v2_gap,near_onb_below_val0180,180,315466.1173,298476.9375,16989.179799999984,integrated_gradients,heat_flux,565330176.0,-236452.125,565566628.125,2391.886425740517,480939.13828125,416703.125,64236.01328125002,503518.2234375,416703.125,86815.09843750001,55,743.3035714285714,60,0.2700892857142857
-12,3,cnntf_v2_gap,near_onb_below_val0180,180,315466.1173,298476.9375,16989.179799999984,group_occlusion,heat_flux_change,nan,-236452.125,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,112,0.5022321428571429
-12,3,cnntf_v2_gap,near_onb_above_val0240,240,489453.9981,518652.4375,29198.439399999974,integrated_gradients,heat_flux,-2835204096.0,-16276.625,-2835187819.375,174187.696735349,567859.7375,526790.84375,41068.89375000005,497486.6203125,526790.84375,-29304.22343750001,167,2243.3035714285716,19,0.08705357142857142
-12,3,cnntf_v2_gap,near_onb_above_val0240,240,489453.9981,518652.4375,29198.439399999974,group_occlusion,heat_flux_change,nan,-16276.625,nan,nan,nan,nan,nan,nan,nan,nan,19,261.1607142857143,56,0.25223214285714285
-12,3,cnntf_v2_gap,worst_prediction_val0015,15,0.000328047,284372.84375,284372.843421953,integrated_gradients,heat_flux,113538928.0,-250556.21875,113789484.21875,454.1475154216263,469990.37265625,409651.0,60339.37265625002,472995.421875,409651.0,63344.421875,55,743.3035714285714,133,0.5959821428571429
-12,3,cnntf_v2_gap,worst_prediction_val0015,15,0.000328047,284372.84375,284372.843421953,group_occlusion,heat_flux_change,nan,-250556.21875,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,168,0.7522321428571429
-12,3,cnntf_v2_gap,low_heatflux_val0000,0,0.000328047,162334.609375,162334.609046953,integrated_gradients,heat_flux,288190752.0,-372594.453125,288563346.453125,774.4703229822807,441243.08203125,348632.0078125,92611.07421875,441975.37109375,348632.0078125,93343.36328125,55,743.3035714285714,199,0.890625
-12,3,cnntf_v2_gap,low_heatflux_val0000,0,0.000328047,162334.609375,162334.609046953,group_occlusion,heat_flux_change,nan,-372594.453125,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,112,0.5022321428571429
-12,3,cnntf_v2_gap,high_heatflux_val0300,300,698421.296,747883.125,49461.82900000003,integrated_gradients,heat_flux,-161516486656.0,212954.0625,-161516699610.0625,758457.9402426874,589236.1015625,641406.21875,-52170.1171875,554313.334375,641406.21875,-87092.88437500002,169,2270.089285714286,196,0.8772321428571429
-12,3,cnntf_v2_gap,high_heatflux_val0300,300,698421.296,747883.125,49461.82900000003,group_occlusion,heat_flux_change,nan,212954.0625,nan,nan,nan,nan,nan,nan,nan,nan,19,261.1607142857143,112,0.5022321428571429
-12,3,alexnet,near_onb_below_val0180,180,315466.1173,227674.5625,87791.55479999998,integrated_gradients,heat_flux,-189006528.0,-162521.40625,-188844006.59375,1161.9638972558423,2221194.567578125,308935.2421875,1912259.3253906248,1882218.146875,308935.2421875,1573282.9046875,56,756.6964285714286,19,0.08705357142857142
-12,3,alexnet,near_onb_below_val0180,180,315466.1173,227674.5625,87791.55479999998,grad_cam,relative_importance,nan,-162521.40625,nan,nan,1270933.105078125,308935.2421875,961997.8628906249,1162159.590625,308935.2421875,853224.3484375,215,2886.160714285714,0,0.002232142857142857
-12,3,alexnet,near_onb_below_val0180,180,315466.1173,227674.5625,87791.55479999998,group_occlusion,heat_flux_change,nan,-162521.40625,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,56,0.25223214285714285
-12,3,alexnet,near_onb_above_val0240,240,489453.9981,441646.4375,47807.560600000026,integrated_gradients,heat_flux,382077952.0,51450.46875,382026501.53125,7425.131603514303,3841587.9359375,415921.359375,3425666.5765625,2943343.49921875,415921.359375,2527422.13984375,168,2256.6964285714284,18,0.08258928571428571
-12,3,alexnet,near_onb_above_val0240,240,489453.9981,441646.4375,47807.560600000026,grad_cam,relative_importance,nan,51450.46875,nan,nan,2034959.5109374998,415921.359375,1619038.1515624998,1981353.81796875,415921.359375,1565432.45859375,195,2618.3035714285716,0,0.002232142857142857
-12,3,alexnet,near_onb_above_val0240,240,489453.9981,441646.4375,47807.560600000026,group_occlusion,heat_flux_change,nan,51450.46875,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,0,0.002232142857142857
-12,3,alexnet,worst_prediction_val0004,4,0.000328047,273613.875,273613.874671953,integrated_gradients,heat_flux,-48228204.0,-116582.09375,-48111621.90625,412.6844900334448,1801579.70390625,331905.21875,1469674.48515625,1608109.33515625,331905.21875,1276204.11640625,56,756.6964285714286,49,0.22098214285714285
-12,3,alexnet,worst_prediction_val0004,4,0.000328047,273613.875,273613.874671953,grad_cam,relative_importance,nan,-116582.09375,nan,nan,1370504.58828125,331905.21875,1038599.3695312501,933007.02890625,331905.21875,601101.81015625,84,1131.6964285714287,215,0.9620535714285714
-12,3,alexnet,worst_prediction_val0004,4,0.000328047,273613.875,273613.874671953,group_occlusion,heat_flux_change,nan,-116582.09375,nan,nan,nan,nan,nan,nan,nan,nan,75,1011.1607142857143,0,0.002232142857142857
