snr,fold,model,evaluation_unit,aggregation,group,axis,low,high,unit,low_index,high_index,n_chunks,n_samples,n_source_wavs,n_onb_samples,base_r2,masked_r2,r2_drop,base_rmse_all,masked_rmse_all,rmse_all_increase,base_mae_all,masked_mae_all,mae_all_increase,base_rmse_onb,masked_rmse_onb,rmse_onb_increase,base_recall,masked_recall,recall_drop,base_f1,masked_f1,f1_drop,base_false_negatives,masked_false_negatives,false_negative_increase
0,3,rf,source_wav,median,freq_1000_2000Hz,frequency,1000.0,2000.0,Hz,75,149,360,6,6,0,0.8756025670548023,0.7324769479068183,0.14312561914798405,91464.46975246881,134130.4300582794,42665.960305810586,70991.55924011716,112587.03823074215,41595.47899062499,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
0,3,rf,source_wav,median,freq_2000_3000Hz,frequency,2000.0,3000.0,Hz,149,224,360,6,6,0,0.8756025670548023,0.5759011356701238,0.29970143138467853,91464.46975246881,168880.79570242122,77416.32594995241,70991.55924011716,143007.2862953255,72015.72705520834,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
0,3,rf,source_wav,median,time_1,time,0.0,0.25,s,0,56,360,6,6,0,0.8756025670548023,0.7992073533933894,0.07639521366141289,91464.46975246881,116203.87588838289,24739.406135914076,70991.55924011716,98276.78499324218,27285.22575312502,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
0,3,rf,source_wav,median,time_2,time,0.25,0.5,s,56,112,360,6,6,0,0.8756025670548023,0.771253152840301,0.10434941421450128,91464.46975246881,124029.29360168734,32564.823849218534,70991.55924011716,105633.13785782551,34641.57861770835,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
0,3,rf,source_wav,median,time_3,time,0.5,0.75,s,112,168,360,6,6,0,0.8756025670548023,0.8080221653930117,0.06758040166179058,91464.46975246881,113624.57091403223,22160.10116156342,70991.55924011716,95603.03238907551,24611.47314895835,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
0,3,rf,source_wav,median,time_4,time,0.75,1.0,s,168,224,360,6,6,0,0.8756025670548023,0.796433982171666,0.07916858488313627,91464.46975246881,117003.63444583384,25539.164693365034,70991.55924011716,100148.46337865882,29156.904138541664,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
0,3,cnntf_v2_gap,source_wav,median,freq_0_256Hz,frequency,0.0,256.0,Hz,0,19,360,6,6,0,0.9045316139518327,0.8980841102519681,0.006447503699864576,80126.56076046423,82788.05165117113,2661.490890706904,54921.587218763016,61436.71029949217,6515.123080729158,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
0,3,cnntf_v2_gap,source_wav,median,freq_256_512Hz,frequency,256.0,512.0,Hz,19,38,360,6,6,0,0.9045316139518327,0.5548127027028495,0.34971891124898313,80126.56076046423,173028.6796464725,92902.11888600828,54921.587218763016,146279.03889949218,91357.45168072917,nan,nan,nan,1.0,0.5,0.5,1.0,0.6666666666666666,0.33333333333333337,0,1,1
0,3,cnntf_v2_gap,source_wav,median,freq_512_1000Hz,frequency,512.0,1000.0,Hz,38,75,360,6,6,0,0.9045316139518327,-0.38333701838747647,1.2878686323393091,80126.56076046423,305007.6353035063,224881.07454304205,54921.587218763016,262008.9223078255,207087.3350890625,nan,nan,nan,1.0,1.0,0.0,1.0,0.5,0.5,0,0,0
0,3,cnntf_v2_gap,source_wav,median,freq_1000_2000Hz,frequency,1000.0,2000.0,Hz,75,149,360,6,6,0,0.9045316139518327,-1.0739584708267507,1.9784900847785833,80126.56076046423,373462.2760593206,293335.7152988564,54921.587218763016,327975.4798911589,273053.89267239586,nan,nan,nan,1.0,1.0,0.0,1.0,0.5,0.5,0,0,0
0,3,cnntf_v2_gap,source_wav,median,freq_2000_3000Hz,frequency,2000.0,3000.0,Hz,149,224,360,6,6,0,0.9045316139518327,0.006553795756557457,0.8979778181952752,80126.56076046423,258475.20543188546,178348.64467142124,54921.587218763016,226197.83834115881,171276.2511223958,nan,nan,nan,1.0,1.0,0.0,1.0,0.5714285714285714,0.4285714285714286,0,0,0
0,3,cnntf_v2_gap,source_wav,median,time_1,time,0.0,0.25,s,0,56,360,6,6,0,0.9045316139518327,0.6799349454381006,0.22459666851373206,80126.56076046423,146712.06892189395,66585.50816142972,54921.587218763016,110140.4503203255,55218.863101562485,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
0,3,cnntf_v2_gap,source_wav,median,time_2,time,0.25,0.5,s,56,112,360,6,6,0,0.9045316139518327,0.2215219733777697,0.683009640574063,80126.56076046423,228807.30779335,148680.74703288576,54921.587218763016,190508.45616199213,135586.8689432291,nan,nan,nan,1.0,1.0,0.0,1.0,0.8,0.19999999999999996,0,0,0
0,3,cnntf_v2_gap,source_wav,median,time_3,time,0.5,0.75,s,112,168,360,6,6,0,0.9045316139518327,0.024875618300646996,0.8796559956511857,80126.56076046423,256080.6240954174,175954.06333495319,54921.587218763016,216406.4613703255,161484.8741515625,nan,nan,nan,1.0,1.0,0.0,1.0,0.5714285714285714,0.4285714285714286,0,0,0
0,3,cnntf_v2_gap,source_wav,median,time_4,time,0.75,1.0,s,168,224,360,6,6,0,0.9045316139518327,0.09194284689316667,0.812588767058666,80126.56076046423,247117.38734434298,166990.82658387875,54921.587218763016,205855.6644953255,150934.0772765625,nan,nan,nan,1.0,1.0,0.0,1.0,0.6666666666666666,0.33333333333333337,0,0,0
0,3,alexnet,source_wav,median,freq_0_256Hz,frequency,0.0,256.0,Hz,0,19,360,6,6,0,0.8561428020293491,0.830626814987359,0.025515987041990096,98358.63889313587,106725.70663926062,8367.067746124754,72945.17757136717,86059.10335261717,13113.92578125,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
0,3,alexnet,source_wav,median,freq_256_512Hz,frequency,256.0,512.0,Hz,19,38,360,6,6,0,0.8561428020293491,0.7103409768613633,0.1458018251679858,98358.63889313587,139569.41001017767,41210.771117041804,72945.17757136717,110599.90277657549,37654.72520520832,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
0,3,alexnet,source_wav,median,freq_512_1000Hz,frequency,512.0,1000.0,Hz,38,75,360,6,6,0,0.8561428020293491,-0.9795515647148643,1.8356943667442134,98358.63889313587,364863.2491939502,266504.6103008143,72945.17757136717,347652.97468282556,274707.7971114584,nan,nan,nan,1.0,1.0,0.0,1.0,0.5,0.5,0,0,0
0,3,alexnet,source_wav,median,freq_1000_2000Hz,frequency,1000.0,2000.0,Hz,75,149,360,6,6,0,0.8561428020293491,-9.816432441888248,10.672575243917597,98358.63889313587,852881.5759475705,754522.9370544347,72945.17757136717,842092.1960369921,769147.018465625,nan,nan,nan,1.0,1.0,0.0,1.0,0.5,0.5,0,0,0
0,3,alexnet,source_wav,median,freq_2000_3000Hz,frequency,2000.0,3000.0,Hz,149,224,360,6,6,0,0.8561428020293491,-3.7066035372356563,4.562746339265005,98358.63889313587,562601.0264965645,464242.3876034286,72945.17757136717,556874.3783286589,483929.2007572917,nan,nan,nan,1.0,1.0,0.0,1.0,0.5,0.5,0,0,0
0,3,alexnet,source_wav,median,time_1,time,0.0,0.25,s,0,56,360,6,6,0,0.8561428020293491,-0.6268593022849713,1.4830021043143204,98358.63889313587,330766.64581244293,232408.00691930705,72945.17757136717,314545.3080161589,241600.1304447917,nan,nan,nan,1.0,1.0,0.0,1.0,0.5,0.5,0,0,0
0,3,alexnet,source_wav,median,time_2,time,0.25,0.5,s,56,112,360,6,6,0,0.8561428020293491,-1.3530528193440126,2.209195621373362,98358.63889313587,397797.9582967713,299439.3194036354,72945.17757136717,379278.3392661589,306333.1616947917,nan,nan,nan,1.0,1.0,0.0,1.0,0.5,0.5,0,0,0
0,3,alexnet,source_wav,median,time_3,time,0.5,0.75,s,112,168,360,6,6,0,0.8561428020293491,-0.8156519617194229,1.671794763748772,98358.63889313587,349432.2731335759,251073.63424044003,72945.17757136717,329665.39655782556,256720.21898645838,nan,nan,nan,1.0,1.0,0.0,1.0,0.5,0.5,0,0,0
0,3,alexnet,source_wav,median,time_4,time,0.75,1.0,s,168,224,360,6,6,0,0.8561428020293491,0.036853834713785116,0.819288967315564,98358.63889313587,254502.94473398503,156144.30584084918,72945.17757136717,218681.0059328255,145735.82836145832,nan,nan,nan,1.0,1.0,0.0,1.0,0.6666666666666666,0.33333333333333337,0,0,0
-4,1,rf,source_wav,median,freq_0_256Hz,frequency,0.0,256.0,Hz,0,19,360,6,6,1,0.9684140883839908,0.9684140883839908,0.0,44807.09706127981,44807.09706127981,0.0,40300.99662666666,40300.99662666666,0.0,20747.57374999998,20747.57374999998,0.0,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0
-4,1,rf,source_wav,median,freq_256_512Hz,frequency,256.0,512.0,Hz,19,38,360,6,6,1,0.9684140883839908,0.9684140883839908,0.0,44807.09706127981,44807.09706127981,0.0,40300.99662666666,40300.99662666666,0.0,20747.57374999998,20747.57374999998,0.0,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0
-4,1,rf,source_wav,median,freq_512_1000Hz,frequency,512.0,1000.0,Hz,38,75,360,6,6,1,0.9684140883839908,0.969209941477535,-0.0007958530935442409,44807.09706127981,44239.00569068866,-568.0913705911516,40300.99662666666,39728.57279854166,-572.423828125,20747.57374999998,20881.43312499998,133.859375,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0
-4,1,rf,source_wav,median,freq_1000_2000Hz,frequency,1000.0,2000.0,Hz,75,149,360,6,6,1,0.9684140883839908,0.9670262884030001,0.0013877999809907005,44807.09706127981,45780.86747684422,973.7704155644096,40300.99662666666,39598.634647499995,-702.3619791666642,20747.57374999998,19743.02687499998,-1004.546875,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0
-4,1,rf,source_wav,median,freq_2000_3000Hz,frequency,2000.0,3000.0,Hz,149,224,360,6,6,1,0.9684140883839908,0.4114123194535576,0.5570017689304332,44807.09706127981,193421.91733432194,148614.82027304213,40300.99662666666,153632.466919375,113331.47029270834,20747.57374999998,82387.91749999998,61640.34375,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.8,0.5,0.30000000000000004,1,2,1
-4,1,rf,source_wav,median,time_1,time,0.0,0.25,s,0,56,360,6,6,1,0.9684140883839908,0.9536493486397968,0.014764739744194011,44807.09706127981,54278.52294344632,9471.425882166506,40300.99662666666,46847.91964854167,6546.923021875009,20747.57374999998,21781.24562499998,1033.671875,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0
-4,1,rf,source_wav,median,time_2,time,0.25,0.5,s,56,112,360,6,6,1,0.9684140883839908,0.9499795720016733,0.018434516382317523,44807.09706127981,56386.326506202786,11579.229444922974,40300.99662666666,48480.96717458334,8179.9705479166805,20747.57374999998,12760.261249999981,-7987.3125,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0
-4,1,rf,source_wav,median,time_3,time,0.5,0.75,s,112,168,360,6,6,1,0.9684140883839908,0.9545053871380412,0.013908701245949562,44807.09706127981,53774.958878285244,8967.861817005432,40300.99662666666,47376.51014333334,7075.5135166666805,20747.57374999998,19604.57374999998,-1143.0,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0
-4,1,rf,source_wav,median,time_4,time,0.75,1.0,s,168,224,360,6,6,1,0.9684140883839908,0.9498804167773963,0.01853367160659447,44807.09706127981,56442.1859926728,11635.088931392987,40300.99662666666,50607.446341250004,10306.449714583345,20747.57374999998,25883.07374999998,5135.5,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0
-4,1,cnntf_v2_gap,source_wav,median,freq_0_256Hz,frequency,0.0,256.0,Hz,0,19,360,6,6,1,0.9701567075557347,0.9693540816070119,0.0008026259487228238,43553.540755773116,44135.33429993345,581.7935441603331,31405.068659791665,31749.690285833338,344.62162604167315,3231.1293750000186,3615.7856250000186,384.65625,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-4,1,cnntf_v2_gap,source_wav,median,freq_256_512Hz,frequency,256.0,512.0,Hz,19,38,360,6,6,1,0.9701567075557347,-0.00029958079684377914,0.9704562883525785,43553.540755773116,252153.58288370928,208600.04212793618,31405.068659791665,193250.52616416666,161845.457504375,3231.1293750000186,133924.40187499998,130693.27249999996,1.0,0.0,1.0,1.0,0.0,1.0,0,3,3
-4,1,cnntf_v2_gap,source_wav,median,freq_512_1000Hz,frequency,512.0,1000.0,Hz,38,75,360,6,6,1,0.9701567075557347,0.3117146523306368,0.6584420552250979,43553.540755773116,209162.7591970127,165609.2184412396,31405.068659791665,177438.65089750002,146033.58223770835,3231.1293750000186,45890.34812500002,42659.21875,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-4,1,cnntf_v2_gap,source_wav,median,freq_1000_2000Hz,frequency,1000.0,2000.0,Hz,75,149,360,6,6,1,0.9701567075557347,-0.4522954203652949,1.4224521279210296,43553.540755773116,303827.85252411803,260274.31176834492,31405.068659791665,257588.05665166667,226182.987991875,3231.1293750000186,166246.86375000002,163015.734375,1.0,1.0,0.0,1.0,0.6666666666666666,0.33333333333333337,0,0,0
-4,1,cnntf_v2_gap,source_wav,median,freq_2000_3000Hz,frequency,2000.0,3000.0,Hz,149,224,360,6,6,1,0.9701567075557347,-0.032327837153381056,1.0024845447091157,43553.540755773116,256158.58719914887,212605.04644337576,31405.068659791665,216738.21811000002,185333.14945020835,3231.1293750000186,159654.92625000002,156423.796875,1.0,1.0,0.0,1.0,0.6666666666666666,0.33333333333333337,0,0,0
-4,1,cnntf_v2_gap,source_wav,median,time_1,time,0.0,0.25,s,0,56,360,6,6,1,0.9701567075557347,0.8140935980627089,0.15606310949302582,43553.540755773116,108704.43744260687,65150.89668683375,31405.068659791665,91737.53972458334,60332.47106479168,3231.1293750000186,113331.48875000002,110100.359375,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-4,1,cnntf_v2_gap,source_wav,median,time_2,time,0.25,0.5,s,56,112,360,6,6,1,0.9701567075557347,0.4810060343322604,0.4891506732234743,43553.540755773116,181627.35324609966,138073.81249032656,31405.068659791665,157315.33790166667,125910.26924187501,3231.1293750000186,149948.83250000002,146717.703125,1.0,1.0,0.0,1.0,0.8571428571428571,0.1428571428571429,0,0,0
-4,1,cnntf_v2_gap,source_wav,median,time_3,time,0.5,0.75,s,112,168,360,6,6,1,0.9701567075557347,0.24083214184346757,0.7293245657122671,43553.540755773116,219669.11803576967,176115.57727999656,31405.068659791665,192251.67383916667,160846.605179375,3231.1293750000186,175868.83250000002,172637.703125,1.0,1.0,0.0,1.0,0.6666666666666666,0.33333333333333337,0,0,0
-4,1,cnntf_v2_gap,source_wav,median,time_4,time,0.75,1.0,s,168,224,360,6,6,1,0.9701567075557347,0.5411759485946088,0.42898075896112586,43553.540755773116,170774.56500780914,127221.02425203603,31405.068659791665,146547.30665166667,115142.23799187501,3231.1293750000186,123049.91062500002,119818.78125,1.0,1.0,0.0,1.0,0.8571428571428571,0.1428571428571429,0,0,0
-4,1,alexnet,source_wav,median,freq_0_256Hz,frequency,0.0,256.0,Hz,0,19,360,6,6,1,0.9321637260725765,0.8223438684049198,0.10981985766765667,65664.56819104568,106264.98878262322,40600.42059157754,56409.79194377605,83724.51557658854,27314.723632812493,24257.44874999998,23357.68312499998,-899.765625,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0
-4,1,alexnet,source_wav,median,freq_256_512Hz,frequency,256.0,512.0,Hz,19,38,360,6,6,1,0.9321637260725765,0.849788022999189,0.08237570307338749,65664.56819104568,97713.00761818206,32048.439427136385,56409.79194377605,84284.66381833334,27874.87187455729,24257.44874999998,88643.27000000002,64385.82125000004,0.6666666666666666,1.0,-0.33333333333333337,0.8,1.0,-0.19999999999999996,1,0,-1
-4,1,alexnet,source_wav,median,freq_512_1000Hz,frequency,512.0,1000.0,Hz,38,75,360,6,6,1,0.9321637260725765,-4.427712426501848,5.359876152574424,65664.56819104568,587365.6096117148,521701.0414206692,56409.79194377605,583451.3210933333,527041.5291495572,24257.44874999998,565729.36375,541471.915,0.6666666666666666,1.0,-0.33333333333333337,0.8,0.6666666666666666,0.13333333333333341,1,0,-1
-4,1,alexnet,source_wav,median,freq_1000_2000Hz,frequency,1000.0,2000.0,Hz,75,149,360,6,6,1,0.9321637260725765,-22.187926875495467,23.120090601568045,65664.56819104568,1214034.5911558946,1148370.022964849,56409.79194377605,1170563.7794266667,1114153.9874828907,24257.44874999998,1196723.02,1172465.57125,0.6666666666666666,1.0,-0.33333333333333337,0.8,0.6666666666666666,0.13333333333333341,1,0,-1
-4,1,alexnet,source_wav,median,freq_2000_3000Hz,frequency,2000.0,3000.0,Hz,149,224,360,6,6,1,0.9321637260725765,-32.987628775270394,33.91979250134297,65664.56819104568,1469807.7504551567,1404143.182264111,56409.79194377605,1422258.0085933332,1365848.2166495572,24257.44874999998,1720891.9575,1696634.50875,0.6666666666666666,1.0,-0.33333333333333337,0.8,0.6666666666666666,0.13333333333333341,1,0,-1
-4,1,alexnet,source_wav,median,time_1,time,0.0,0.25,s,0,56,360,6,6,1,0.9321637260725765,-1.2102986478584725,2.142462373931049,65664.56819104568,374822.4362051392,309157.86801409355,56409.79194377605,366265.4669266667,309855.6749828906,24257.44874999998,420394.7075,396137.25875000004,0.6666666666666666,1.0,-0.33333333333333337,0.8,0.6666666666666666,0.13333333333333341,1,0,-1
-4,1,alexnet,source_wav,median,time_2,time,0.25,0.5,s,56,112,360,6,6,1,0.9321637260725765,-8.120888365896633,9.05305209196921,65664.56819104568,761410.1645934032,695745.5964023576,56409.79194377605,752629.8835933333,696220.0916495572,24257.44874999998,855250.4575,830993.00875,0.6666666666666666,1.0,-0.33333333333333337,0.8,0.6666666666666666,0.13333333333333341,1,0,-1
-4,1,alexnet,source_wav,median,time_3,time,0.5,0.75,s,112,168,360,6,6,1,0.9321637260725765,-4.24521151080497,5.1773752368775465,65664.56819104568,577406.4127372965,511741.8445462509,56409.79194377605,573214.0294266667,516804.2374828906,24257.44874999998,611662.77,587405.32125,0.6666666666666666,1.0,-0.33333333333333337,0.8,0.6666666666666666,0.13333333333333341,1,0,-1
-4,1,alexnet,source_wav,median,time_4,time,0.75,1.0,s,168,224,360,6,6,1,0.9321637260725765,-0.4543401064404906,1.3865038325130672,65664.56819104568,304041.65684592666,238377.088654881,56409.79194377605,296176.82109333336,239767.02914955732,24257.44874999998,361472.11375,337214.66500000004,0.6666666666666666,1.0,-0.33333333333333337,0.8,0.6666666666666666,0.13333333333333341,1,0,-1
-4,2,rf,source_wav,median,freq_0_256Hz,frequency,0.0,256.0,Hz,0,19,360,6,6,0,0.8999309148952834,0.8999309148952834,0.0,87482.91586960047,87482.91586960047,0.0,70311.67515000001,70311.67515000001,0.0,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-4,2,rf,source_wav,median,freq_256_512Hz,frequency,256.0,512.0,Hz,19,38,360,6,6,0,0.8999309148952834,0.8999537036768699,-2.278878158645803e-05,87482.91586960047,87472.95403885288,-9.961830747590284,70311.67515000001,70304.67254583334,-7.002604166671517,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-4,2,rf,source_wav,median,freq_512_1000Hz,frequency,512.0,1000.0,Hz,38,75,360,6,6,0,0.8999309148952834,0.9403377167037529,-0.04040680180846945,87482.91586960047,67549.6682302372,-19933.247639363268,70311.67515000001,57124.704446875,-13186.970703125007,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-4,2,rf,source_wav,median,freq_1000_2000Hz,frequency,1000.0,2000.0,Hz,75,149,360,6,6,0,0.8999309148952834,0.9388054831061585,-0.03887456821087509,87482.91586960047,68411.5673733153,-19071.34849628518,70311.67515000001,59182.476582291674,-11129.198567708336,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-4,2,rf,source_wav,median,freq_2000_3000Hz,frequency,2000.0,3000.0,Hz,149,224,360,6,6,0,0.8999309148952834,0.333475858767465,0.5664550561278184,87482.91586960047,225777.7950302003,138294.87916059984,70311.67515000001,174448.01629583334,104136.34114583333,nan,nan,nan,1.0,0.6666666666666666,0.33333333333333337,1.0,0.8,0.19999999999999996,0,1,1
-4,2,rf,source_wav,median,time_1,time,0.0,0.25,s,0,56,360,6,6,0,0.8999309148952834,0.9166299173907773,-0.01669900249549383,87482.91586960047,79850.63998668925,-7632.275882911228,70311.67515000001,73171.95640000001,2860.28125,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-4,2,rf,source_wav,median,time_2,time,0.25,0.5,s,56,112,360,6,6,0,0.8999309148952834,0.9220693640167744,-0.02213844912149099,87482.91586960047,77201.79455028899,-10281.121319311482,70311.67515000001,69439.66603541667,-872.009114583343,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-4,2,rf,source_wav,median,time_3,time,0.5,0.75,s,112,168,360,6,6,0,0.8999309148952834,0.9366138928880633,-0.036682977992779864,87482.91586960047,69625.8203924881,-17857.09547711238,70311.67515000001,64220.7923375,-6090.882812500007,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-4,2,rf,source_wav,median,time_4,time,0.75,1.0,s,168,224,360,6,6,0,0.8999309148952834,0.9190941012150313,-0.019163186319747894,87482.91586960047,78661.70920624286,-8821.206663357618,70311.67515000001,68057.92873072917,-2253.746419270843,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-4,2,cnntf_v2_gap,source_wav,median,freq_0_256Hz,frequency,0.0,256.0,Hz,0,19,360,6,6,0,0.9333642763773728,0.8891630550757176,0.04420122130165527,71388.267854236,92069.45208221595,20681.18422797996,56026.16375677084,72091.82000677084,16065.65625,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-4,2,cnntf_v2_gap,source_wav,median,freq_256_512Hz,frequency,256.0,512.0,Hz,19,38,360,6,6,0,0.9333642763773728,-0.7832608738879983,1.716625150265371,71388.267854236,369301.20593243244,297912.9380781964,56026.16375677084,306157.1486199219,250130.98486315104,nan,nan,nan,1.0,0.0,1.0,1.0,0.0,1.0,0,3,3
-4,2,cnntf_v2_gap,source_wav,median,freq_512_1000Hz,frequency,512.0,1000.0,Hz,38,75,360,6,6,0,0.9333642763773728,0.21980899477520033,0.7135552816021725,71388.267854236,244272.037477923,172883.76962368703,56026.16375677084,187238.97595833335,131212.8122015625,nan,nan,nan,1.0,0.3333333333333333,0.6666666666666667,1.0,0.5,0.5,0,2,2
-4,2,cnntf_v2_gap,source_wav,median,freq_1000_2000Hz,frequency,1000.0,2000.0,Hz,75,149,360,6,6,0,0.9333642763773728,0.0442737367201671,0.8890905396572057,71388.267854236,270358.51083255827,198970.24297832226,56026.16375677084,242888.702625,186862.53886822917,nan,nan,nan,1.0,1.0,0.0,1.0,0.6666666666666666,0.33333333333333337,0,0,0
-4,2,cnntf_v2_gap,source_wav,median,freq_2000_3000Hz,frequency,2000.0,3000.0,Hz,149,224,360,6,6,0,0.9333642763773728,0.32862072217902705,0.6047435541983458,71388.267854236,226598.61530065205,155210.34744641604,56026.16375677084,202410.56189583335,146384.3981390625,nan,nan,nan,1.0,1.0,0.0,1.0,0.6666666666666666,0.33333333333333337,0,0,0
-4,2,cnntf_v2_gap,source_wav,median,time_1,time,0.0,0.25,s,0,56,360,6,6,0,0.9333642763773728,0.8234666094801812,0.1098976668971916,71388.267854236,116194.80636793298,44806.538513696985,56026.16375677084,97016.01772916666,40989.853972395824,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-4,2,cnntf_v2_gap,source_wav,median,time_2,time,0.25,0.5,s,56,112,360,6,6,0,0.9333642763773728,0.6375665574005789,0.29579771897679397,71388.267854236,166489.71791500069,95101.45006076469,56026.16375677084,144912.63491666666,88886.47115989582,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-4,2,cnntf_v2_gap,source_wav,median,time_3,time,0.5,0.75,s,112,168,360,6,6,0,0.9333642763773728,0.5317305929504703,0.40163368342690253,71388.267854236,189243.58996776916,117855.32211353317,56026.16375677084,166513.9448125,110487.78105572917,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-4,2,cnntf_v2_gap,source_wav,median,time_4,time,0.75,1.0,s,168,224,360,6,6,0,0.9333642763773728,0.767948691160481,0.16541558521689181,71388.267854236,133218.7322658159,61830.4644115799,56026.16375677084,112634.92658333333,56608.762826562495,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-4,2,alexnet,source_wav,median,freq_0_256Hz,frequency,0.0,256.0,Hz,0,19,360,6,6,0,0.9412707133121538,0.8769071573313224,0.06436355598083143,67019.41742810715,97026.34818430086,30006.930756193717,48832.6958125,69448.42497916667,20615.729166666664,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-4,2,alexnet,source_wav,median,freq_256_512Hz,frequency,256.0,512.0,Hz,19,38,360,6,6,0,0.9412707133121538,0.8418237798255878,0.09944693348656608,67019.41742810715,109987.6396194679,42968.22219136075,48832.6958125,90938.83410833334,42106.138295833334,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-4,2,alexnet,source_wav,median,freq_512_1000Hz,frequency,512.0,1000.0,Hz,38,75,360,6,6,0,0.9412707133121538,0.3937269665713209,0.547543746740833,67019.41742810715,215331.42336414786,148312.00593604072,48832.6958125,190167.20627916665,141334.51046666666,nan,nan,nan,1.0,1.0,0.0,1.0,0.6666666666666666,0.33333333333333337,0,0,0
-4,2,alexnet,source_wav,median,freq_1000_2000Hz,frequency,1000.0,2000.0,Hz,75,149,360,6,6,0,0.9412707133121538,-5.115019996979815,6.056290710291969,67019.41742810715,683867.9113933585,616848.4939652514,48832.6958125,673536.3182583334,624703.6224458334,nan,nan,nan,1.0,1.0,0.0,1.0,0.6666666666666666,0.33333333333333337,0,0,0
-4,2,alexnet,source_wav,median,freq_2000_3000Hz,frequency,2000.0,3000.0,Hz,149,224,360,6,6,0,0.9412707133121538,-3.760986887986533,4.702257601298687,67019.41742810715,603422.8866051972,536403.4691770901,48832.6958125,598848.2765916666,550015.5807791667,nan,nan,nan,1.0,1.0,0.0,1.0,0.6666666666666666,0.33333333333333337,0,0,0
-4,2,alexnet,source_wav,median,time_1,time,0.0,0.25,s,0,56,360,6,6,0,0.9412707133121538,-0.19057745102772938,1.1318481643398832,67019.41742810715,301753.3580589,234733.94063079284,48832.6958125,289996.6620083333,241163.96619583332,nan,nan,nan,1.0,1.0,0.0,1.0,0.6666666666666666,0.33333333333333337,0,0,0
-4,2,alexnet,source_wav,median,time_2,time,0.25,0.5,s,56,112,360,6,6,0,0.9412707133121538,-0.9360774292047946,1.8773481425169485,67019.41742810715,384799.6305078437,317780.21307973657,48832.6958125,372808.8651333333,323976.1693208333,nan,nan,nan,1.0,1.0,0.0,1.0,0.6666666666666666,0.33333333333333337,0,0,0
-4,2,alexnet,source_wav,median,time_3,time,0.5,0.75,s,112,168,360,6,6,0,0.9412707133121538,-0.31845540708320796,1.2597261203953618,67019.41742810715,317545.5332876728,250526.11585956565,48832.6958125,304048.0187791667,255215.3229666667,nan,nan,nan,1.0,1.0,0.0,1.0,0.6666666666666666,0.33333333333333337,0,0,0
