created_at,run_instance_id,run_hash,run_dir,save_path,experiment_name,data_source_dir,max_freq_hz,noise_dir_name,snr_value,threshold_available,threshold,parameter_set,model_key,model_label,lr,batch_size,n_estimators,max_depth,subsample,colsample_bynode,builder_params_json,requested_batch_size,actual_batch_sizes,min_actual_batch_size,epochs_completed,stopped_by_memory_error,r2_mean,r2_se,rmse_all_mean,rmse_all_se,mae_all_mean,mae_all_se,r2_high_mean,r2_high_se,rmse_high_mean,rmse_high_se,mae_high_mean,mae_high_se,rmse_onb_mean,rmse_onb_se,mae_onb_mean,mae_onb_se,auc_binary_mean,auc_binary_se,roc_auc_cont_mean,roc_auc_cont_se,pr_auc_cont_mean,pr_auc_cont_se,accuracy_mean,accuracy_se,precision_mean,precision_se,recall_mean,recall_se,f1_mean,f1_se
2026-09-15T13:12:49,121111,6f5512,e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\regression_result\npy\ensemble\20260915_selected_log_architecture\maxfreq=3kHz\heatflux_reference_SNR=-4\e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,2025.06.11_0.3_2,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260817_1s,maxfreq=3kHz,heatflux_reference_SNR=-4,-4,1,368978.105,rf__n_estimators=300__max_depth=4__subsample=0.6__colsample_bynode=0.6___cnntf_v2_gap__lr=0.001__batch_size=16___alexnet__lr=0.001__batch_size=16,rf,RandomForest,,,300,4,0.6,0.6,"{""colsample_bynode"": 0.6, ""max_depth"": 4, ""n_estimators"": 300, ""subsample"": 0.6}",,,,,0,0.8939457498,0.01999294026,84911.07028,9129.672744,70066.08583,7861.614002,0.7718114055,0.09123768441,64622.75949,8574.410287,57351.45256,8089.895838,33801.48184,0,26273.94144,0,0.9460648148,0.04683311457,0.9988168724,0.001183127572,0.9989127128,0.001087287249,0.9444444444,0.04617576904,0.9816272966,0.01837270341,0.9018518519,0.09814814815,0.9330071608,0.05345257781
2026-09-15T13:12:49,121111,6f5512,e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\regression_result\npy\ensemble\20260915_selected_log_architecture\maxfreq=3kHz\heatflux_reference_SNR=-4\e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,2025.06.11_0.3_2,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260817_1s,maxfreq=3kHz,heatflux_reference_SNR=-4,-4,1,368978.105,rf__n_estimators=300__max_depth=4__subsample=0.6__colsample_bynode=0.6___cnntf_v2_gap__lr=0.001__batch_size=16___alexnet__lr=0.001__batch_size=16,cnntf_v2_gap,CNN+Tf v2 GAP,0.001,16,,,,,{},16,16,16,300,0,0.9159954102,0.01195441824,75741.99025,5424.583743,56552.95391,4341.516209,0.9155347391,0.01952247443,42192.52634,7871.778619,33499.1496,6118.608019,25964.20786,0,20028.02544,0,0.9740740741,0.02592592593,0.9988888889,0.001111111111,0.9988578382,0.001142161832,0.9740740741,0.02592592593,0.9978354978,0.002164502165,0.95,0.05,0.9720558882,0.02794411178
2026-09-15T13:12:49,121111,6f5512,e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\regression_result\npy\ensemble\20260915_selected_log_architecture\maxfreq=3kHz\heatflux_reference_SNR=-4\e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,2025.06.11_0.3_2,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260817_1s,maxfreq=3kHz,heatflux_reference_SNR=-4,-4,1,368978.105,rf__n_estimators=300__max_depth=4__subsample=0.6__colsample_bynode=0.6___cnntf_v2_gap__lr=0.001__batch_size=16___alexnet__lr=0.001__batch_size=16,alexnet,AlexNet,0.001,16,,,,,{},16,16,16,300,0,0.8974193719,0.01917392173,82920.2142,6575.555631,61531.82326,2948.317217,0.8551251449,0.01627144937,57570.69049,11354.04754,45934.81575,8908.614184,43559.25656,0,34155.31808,0,0.9481481481,0.05185185185,0.9994444444,0.0005555555556,0.9994537959,0.000546204144,0.9481481481,0.05185185185,1,0,0.8962962963,0.1037037037,0.9385964912,0.06140350877
2026-09-15T13:12:49,121111,6f5512,e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\regression_result\npy\ensemble\20260915_selected_log_architecture\maxfreq=3kHz\heatflux_reference_SNR=-4\e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,2025.06.11_0.3_2,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260817_1s,maxfreq=3kHz,heatflux_reference_SNR=-4,-4,1,368978.105,rf__n_estimators=300__max_depth=4__subsample=0.6__colsample_bynode=0.6___cnntf_v2_gap__lr=0.001__batch_size=16___alexnet__lr=0.001__batch_size=16,ensemble__simple_equal,ensemble__simple_equal,,,,,,,{},,,,,0,0.9166030261,0.01561868691,75173.01724,6734.202725,55946.75379,5656.289,0.8994226531,0.0265354786,46334.53703,10363.21789,37146.4565,7745.549575,30644.71569,0,20697.87876,0,0.9509259259,0.04907407407,0.9996090535,0.0003909465021,0.9996210615,0.0003789384936,0.9509259259,0.04907407407,1,0,0.9018518519,0.09814814815,0.9424538545,0.05754614549
2026-09-15T13:12:49,121111,6f5512,e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\regression_result\npy\ensemble\20260915_selected_log_architecture\maxfreq=3kHz\heatflux_reference_SNR=-4\e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,2025.06.11_0.3_2,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260817_1s,maxfreq=3kHz,heatflux_reference_SNR=-4,-4,1,368978.105,rf__n_estimators=300__max_depth=4__subsample=0.6__colsample_bynode=0.6___cnntf_v2_gap__lr=0.001__batch_size=16___alexnet__lr=0.001__batch_size=16,ensemble__inner_holdout,ensemble__inner_holdout,,,,,,,{},,,,,0,0.9172306726,0.01608653773,74832.22002,6899.020308,55069.72785,5492.612088,0.909667417,0.0265219512,43904.17035,10698.61728,34691.93434,8073.809553,29056.97207,0,19289.18915,0,0.9611111111,0.03888888889,0.999526749,0.0004732510288,0.9995377421,0.000462257933,0.9611111111,0.03888888889,1,0,0.9222222222,0.07777777778,0.9559748428,0.04402515723
2026-09-15T13:33:02,121111,6f5512,e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\regression_result\npy\ensemble\20260915_selected_log_architecture\maxfreq=3kHz\heatflux_reference_SNR=-8\e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,2025.06.11_0.3_2,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260817_1s,maxfreq=3kHz,heatflux_reference_SNR=-8,-8,1,368978.105,rf__n_estimators=300__max_depth=4__subsample=0.6__colsample_bynode=0.6___cnntf_v2_gap__lr=0.001__batch_size=16___alexnet__lr=0.001__batch_size=16,rf,RandomForest,,,300,4,0.6,0.6,"{""colsample_bynode"": 0.6, ""max_depth"": 4, ""n_estimators"": 300, ""subsample"": 0.6}",,,,,0,0.8964854415,0.01811670985,84021.78068,8883.475292,69853.47832,7734.945565,0.7715057647,0.09252733363,64533.49342,8646.215298,57164.04257,8359.512044,29308.60778,0,21318.0424,0,0.9488425926,0.04406728959,0.9987654321,0.001234567901,0.9988543856,0.001145614439,0.9472222222,0.04341990403,0.9816272966,0.01837270341,0.9074074074,0.09259259259,0.9367898655,0.04971781208
2026-09-15T13:33:02,121111,6f5512,e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\regression_result\npy\ensemble\20260915_selected_log_architecture\maxfreq=3kHz\heatflux_reference_SNR=-8\e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,2025.06.11_0.3_2,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260817_1s,maxfreq=3kHz,heatflux_reference_SNR=-8,-8,1,368978.105,rf__n_estimators=300__max_depth=4__subsample=0.6__colsample_bynode=0.6___cnntf_v2_gap__lr=0.001__batch_size=16___alexnet__lr=0.001__batch_size=16,cnntf_v2_gap,CNN+Tf v2 GAP,0.001,16,,,,,{},16,16,16,300,0,0.9113399,0.01922065901,77407.29267,9286.125629,57218.99976,6699.348344,0.9231797447,0.01154033171,40806.57599,6522.549817,31695.31757,4746.177977,33482.26495,0,24815.6045,0,0.9574074074,0.04259259259,0.9956687243,0.00433127572,0.9953324349,0.004667565087,0.9574074074,0.04259259259,0.9906103286,0.009389671362,0.9222222222,0.07777777778,0.9523809524,0.04761904762
2026-09-15T13:33:02,121111,6f5512,e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\regression_result\npy\ensemble\20260915_selected_log_architecture\maxfreq=3kHz\heatflux_reference_SNR=-8\e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,2025.06.11_0.3_2,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260817_1s,maxfreq=3kHz,heatflux_reference_SNR=-8,-8,1,368978.105,rf__n_estimators=300__max_depth=4__subsample=0.6__colsample_bynode=0.6___cnntf_v2_gap__lr=0.001__batch_size=16___alexnet__lr=0.001__batch_size=16,alexnet,AlexNet,0.001,16,,,,,{},16,16,16,300,0,0.9033754585,0.01884673838,80685.77459,6965.967136,58019.18289,5348.232395,0.8737643674,0.03932250912,49854.16227,9173.787009,39242.0065,6880.529862,29541.12141,0,20850.15796,0,0.9731481481,0.02685185185,0.999537037,0.000462962963,0.9995533604,0.0004466396079,0.9731481481,0.02685185185,1,0,0.9462962963,0.0537037037,0.970795569,0.02920443102
2026-09-15T13:33:02,121111,6f5512,e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\regression_result\npy\ensemble\20260915_selected_log_architecture\maxfreq=3kHz\heatflux_reference_SNR=-8\e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,2025.06.11_0.3_2,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260817_1s,maxfreq=3kHz,heatflux_reference_SNR=-8,-8,1,368978.105,rf__n_estimators=300__max_depth=4__subsample=0.6__colsample_bynode=0.6___cnntf_v2_gap__lr=0.001__batch_size=16___alexnet__lr=0.001__batch_size=16,ensemble__simple_equal,ensemble__simple_equal,,,,,,,{},,,,,0,0.9157471872,0.01665301165,75591.41279,8092.172595,56333.61667,6973.222082,0.9045376266,0.02507107798,44799.09762,9523.01236,35676.6026,7296.652206,27313.60519,0,18415.44327,0,0.9592592593,0.04074074074,0.9989814815,0.001018518519,0.9990128064,0.0009871935737,0.9592592593,0.04074074074,1,0,0.9185185185,0.08148148148,0.9535864979,0.04641350211
2026-09-15T13:33:02,121111,6f5512,e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\regression_result\npy\ensemble\20260915_selected_log_architecture\maxfreq=3kHz\heatflux_reference_SNR=-8\e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp,2025.06.11_0.3_2,C:\Users\Casper4\Python\ueki\shibasaki\研究\Pool_boiling\Subcooling_20_degrees\0.3\2025.06.11_0.3_2\data\npy\waterflow_20260817_1s,maxfreq=3kHz,heatflux_reference_SNR=-8,-8,1,368978.105,rf__n_estimators=300__max_depth=4__subsample=0.6__colsample_bynode=0.6___cnntf_v2_gap__lr=0.001__batch_size=16___alexnet__lr=0.001__batch_size=16,ensemble__inner_holdout,ensemble__inner_holdout,,,,,,,{},,,,,0,0.9162310324,0.01753518471,75278.49689,8353.371172,55600.48275,6778.282067,0.9092800866,0.02429472275,43831.44777,9724.794111,34476.42215,7527.012007,27754.20229,0,19164.89657,0,0.9611111111,0.03888888889,0.998744856,0.001255144033,0.9987812931,0.001218706905,0.9611111111,0.03888888889,1,0,0.9222222222,0.07777777778,0.9559748428,0.04402515723
