experiment_name,source_wav_id,chunk_index,chunk_start_seconds,chunk_duration_seconds,heat_flux,sample_filename,onb_threshold,q_over_onb,spectrum_method,spectrum_unit,peak_850_1200_psd,peak_850_1200_hz,peak_1250_1650_psd,peak_1250_1650_hz,peak_2100_2500_psd,peak_2100_2500_hz
2025.06.18_0.3_3,index=2.2380,46,46.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0046.npy,376320.1201,0.0063244699363072,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.7176055954185463e-11,947.4609375,6.148534970834882e-12,1356.591796875,9.802655725075716e-12,2454.78515625
2025.06.18_0.3_3,index=2.2380,47,47.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0047.npy,376320.1201,0.0063244699363072,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.6550790680252438e-11,947.4609375,7.35319201339088e-12,1356.591796875,1.0350574264221907e-11,2454.78515625
2025.06.18_0.3_3,index=2.2380,48,48.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0048.npy,376320.1201,0.0063244699363072,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.6272705587849998e-11,947.4609375,6.143159764996286e-12,1356.591796875,1.0054568976412681e-11,2454.78515625
2025.06.18_0.3_3,index=2.2380,49,49.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0049.npy,376320.1201,0.0063244699363072,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.7162597252643968e-11,947.4609375,6.596234150757138e-12,1356.591796875,9.760325669346752e-12,2454.78515625
2025.06.18_0.3_3,index=2.2380,50,50.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0050.npy,376320.1201,0.0063244699363072,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.691640802683186e-11,947.4609375,6.743789029625476e-12,1356.591796875,1.047947766717033e-11,2454.78515625
2025.06.18_0.3_3,index=2.2380,51,51.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0051.npy,376320.1201,0.0063244699363072,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.7341253427156016e-11,947.4609375,6.771327750430886e-12,1356.591796875,1.2407704277665618e-11,2304.052734375
2025.06.18_0.3_3,index=2.2380,52,52.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0052.npy,376320.1201,0.0063244699363072,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.770544283274043e-11,947.4609375,5.801598931647182e-12,1356.591796875,1.0208110659367862e-11,2454.78515625
2025.06.18_0.3_3,index=2.2380,53,53.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0053.npy,376320.1201,0.0063244699363072,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.710985100012582e-11,947.4609375,6.323559371319342e-12,1356.591796875,1.4315712962916515e-11,2304.052734375
2025.06.18_0.3_3,index=2.2380,54,54.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0054.npy,376320.1201,0.0063244699363072,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.6586779842112302e-11,947.4609375,7.0360468519857035e-12,1356.591796875,1.306358484762316e-11,2304.052734375
2025.06.18_0.3_3,index=2.2380,55,55.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0055.npy,376320.1201,0.0063244699363072,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.6528081814333275e-11,947.4609375,6.4099127093923225e-12,1356.591796875,1.1660354392791443e-11,2304.052734375
2025.06.18_0.3_3,index=2.2380,56,56.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0056.npy,376320.1201,0.0063244699363072,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.869093688466412e-11,947.4609375,6.459626302569109e-12,1356.591796875,1.0457098544651801e-11,2304.052734375
2025.06.18_0.3_3,index=2.2380,57,57.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0057.npy,376320.1201,0.0063244699363072,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.7321611190910486e-11,947.4609375,8.108113911734945e-12,1356.591796875,1.1300582930030745e-11,2454.78515625
2025.06.18_0.3_3,index=2.2380,58,58.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0058.npy,376320.1201,0.0063244699363072,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.922061957474971e-11,947.4609375,5.133493932147733e-12,1356.591796875,9.851388671715236e-12,2454.78515625
2025.06.18_0.3_3,index=2.2380,59,59.0,1,2380.025286,2380.025286_src-index=2.2380_chunk-0059.npy,376320.1201,0.0063244699363072,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.8573299582945167e-11,947.4609375,7.576191459467593e-12,1356.591796875,1.0059729923927094e-11,2454.78515625
2025.06.18_0.3_3,index=3.21242,0,0.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0000.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,3.16712982788983e-11,947.4609375,5.561604665880228e-12,1356.591796875,7.970073097386747e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,1,1.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0001.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.9422507188453295e-11,947.4609375,6.259670354627448e-12,1356.591796875,7.358770391892921e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,2,2.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0002.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.929067103331542e-11,947.4609375,6.007900091418006e-12,1356.591796875,8.284658689350645e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,3,3.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0003.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.945032942874242e-11,947.4609375,6.463077182648913e-12,1356.591796875,8.27057875229939e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,4,4.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0004.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,3.0218813082889824e-11,947.4609375,5.5769745308966976e-12,1356.591796875,9.098640054307872e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,5,5.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0005.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.968688037474319e-11,947.4609375,6.279548747680449e-12,1356.591796875,9.261233667445814e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,6,6.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0006.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,3.086007801522153e-11,947.4609375,5.682947456626934e-12,1356.591796875,8.825985867393059e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,7,7.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0007.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.9046895824692363e-11,947.4609375,7.172871258023774e-12,1356.591796875,8.18306960407607e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,8,8.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0008.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.9460355953955366e-11,947.4609375,6.645430984501584e-12,1356.591796875,7.98752408117692e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,9,9.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0009.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.726707685616274e-11,947.4609375,7.806016299074124e-12,1356.591796875,8.373507270340311e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,10,10.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0010.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,3.0088703587040494e-11,947.4609375,5.752610228943692e-12,1356.591796875,7.774394436002937e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,11,11.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0011.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.7462603787839345e-11,947.4609375,5.623564243544442e-12,1356.591796875,9.095534341804637e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,12,12.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0012.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.8932262772250693e-11,947.4609375,6.3128245741015946e-12,1356.591796875,9.371387258856069e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,13,13.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0013.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.7963709531258773e-11,947.4609375,6.745977553040336e-12,1356.591796875,9.014074835809629e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,14,14.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0014.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.901576038121349e-11,947.4609375,6.770689403247185e-12,1356.591796875,9.595905153971807e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,15,15.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0015.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.960588356836258e-11,947.4609375,4.840482094296211e-12,1356.591796875,8.50021620203572e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,16,16.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0016.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.8829600541773368e-11,947.4609375,5.313675537564344e-12,1356.591796875,9.194174132950657e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,17,17.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0017.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,3.013807928949497e-11,947.4609375,5.427069706928846e-12,1356.591796875,8.313168887311316e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,18,18.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0018.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.987550672951668e-11,947.4609375,6.684827813874172e-12,1356.591796875,8.994644870974592e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,19,19.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0019.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,3.059356317730337e-11,947.4609375,5.2403119222298555e-12,1356.591796875,8.95951560306635e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,20,20.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0020.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,3.0616784761676714e-11,947.4609375,5.642818346546822e-12,1356.591796875,8.38674305039713e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,21,21.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0021.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,3.0637411458505776e-11,947.4609375,4.641087324227166e-12,1356.591796875,9.486856551396076e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,22,22.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0022.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,3.102405485627397e-11,947.4609375,5.801602795936904e-12,1356.591796875,8.62338303237582e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,23,23.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0023.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.8858998746252116e-11,947.4609375,5.059031594872629e-12,1356.591796875,9.744267912027647e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,24,24.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0024.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,3.007628473498811e-11,947.4609375,4.799151209518456e-12,1356.591796875,9.293430833873011e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,25,25.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0025.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,3.009001028491569e-11,947.4609375,5.441524953915819e-12,1356.591796875,9.329567791785679e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,26,26.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0026.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.797997573708664e-11,947.4609375,5.016654324320949e-12,1356.591796875,8.907992760272027e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,27,27.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0027.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,3.0135994393821193e-11,947.4609375,3.813131898778428e-12,1356.591796875,9.435463236496692e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,28,28.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0028.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.975174817639671e-11,947.4609375,5.355314487091136e-12,1356.591796875,8.90645897095095e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,29,29.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0029.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,3.0046984785264734e-11,947.4609375,6.45796694286515e-12,1356.591796875,9.547084711516147e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,30,30.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0030.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.946806928333151e-11,947.4609375,4.456145704160106e-12,1356.591796875,8.36624052599968e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,31,31.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0031.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.8779918590429234e-11,947.4609375,4.295631676599715e-12,1356.591796875,8.4428104240726e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,32,32.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0032.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.9590838865461217e-11,947.4609375,5.8077864618827e-12,1356.591796875,8.357758373713078e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,33,33.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0033.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,3.088028626773524e-11,947.4609375,5.8086036102706596e-12,1356.591796875,8.786522606089738e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,34,34.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0034.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.7561154454687515e-11,947.4609375,5.831424644805179e-12,1356.591796875,9.575411363753882e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,35,35.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0035.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.8791825172137166e-11,947.4609375,4.876849414932201e-12,1356.591796875,1.035814254394349e-11,2454.78515625
2025.06.18_0.3_3,index=3.21242,36,36.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0036.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,3.035679868017007e-11,947.4609375,4.917410942582973e-12,1356.591796875,8.982476276801203e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,37,37.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0037.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.914496756958799e-11,947.4609375,6.713292713384657e-12,1356.591796875,1.0129827369762247e-11,2454.78515625
2025.06.18_0.3_3,index=3.21242,38,38.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0038.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.8718247531824002e-11,947.4609375,4.830343124470773e-12,1356.591796875,1.0209363028535492e-11,2454.78515625
2025.06.18_0.3_3,index=3.21242,39,39.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0039.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.8417836609061846e-11,947.4609375,6.0389892884674114e-12,1356.591796875,9.948609312983434e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,40,40.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0040.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,3.1119716560487356e-11,947.4609375,6.073678091258252e-12,1356.591796875,9.188001350525522e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,41,41.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0041.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.8329829948475433e-11,947.4609375,5.586080870148071e-12,1356.591796875,9.350504937612742e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,42,42.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0042.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.901724620314099e-11,947.4609375,6.727486215425754e-12,1356.591796875,8.596919656252253e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,43,43.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0043.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.9018678509679903e-11,947.4609375,5.041360302828127e-12,1356.591796875,9.881569602085591e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,44,44.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0044.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.850574303548007e-11,947.4609375,5.9471430860288724e-12,1356.591796875,9.521685192026827e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,45,45.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0045.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.9730396564331054e-11,947.4609375,4.577579178889594e-12,1356.591796875,8.341253508770957e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,46,46.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0046.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.739441940055627e-11,947.4609375,5.3667988090412265e-12,1356.591796875,9.005292303235885e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,47,47.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0047.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.8689675975810638e-11,947.4609375,6.325824238384537e-12,1356.591796875,1.0032178162595772e-11,2454.78515625
2025.06.18_0.3_3,index=3.21242,48,48.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0048.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.8326635275780908e-11,947.4609375,4.901816850360804e-12,1356.591796875,8.882073294876279e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,49,49.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0049.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.9583356108677103e-11,947.4609375,6.1551689351962056e-12,1356.591796875,9.634745105692834e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,50,50.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0050.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.8638638886941468e-11,947.4609375,5.041725982060238e-12,1356.591796875,7.882532801940843e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,51,51.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0051.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.8851114233258644e-11,947.4609375,4.328890857486798e-12,1356.591796875,8.33060723938379e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,52,52.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0052.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.798642905824001e-11,947.4609375,5.356472648028654e-12,1356.591796875,8.975117379310297e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,53,53.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0053.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.9058237157640163e-11,947.4609375,5.475247315211945e-12,1356.591796875,9.95908990722282e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,54,54.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0054.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.908725909129098e-11,947.4609375,4.296008297553674e-12,1356.591796875,9.933393069839755e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,55,55.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0055.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.843191812963508e-11,947.4609375,6.519413000530355e-12,1356.591796875,9.301035214713769e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,56,56.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0056.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.9856656725037465e-11,947.4609375,4.983198509688323e-12,1356.591796875,9.267014204733645e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,57,57.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0057.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.8670245182464077e-11,947.4609375,6.574767433601424e-12,1356.591796875,9.393288281836016e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,58,58.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0058.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.865895005020721e-11,947.4609375,4.7763299066359996e-12,1356.591796875,8.723419312194728e-12,2454.78515625
2025.06.18_0.3_3,index=3.21242,59,59.0,1,21242.86319,21242.86319_src-index=3.21242_chunk-0059.npy,376320.1201,0.0564489169071138,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.958351677771306e-11,947.4609375,4.334338671044841e-12,1356.591796875,8.644482741341306e-12,2454.78515625
2025.06.18_0.3_3,index=4.58389,0,0.0,1,58389.85471,58389.85471_src-index=4.58389_chunk-0000.npy,376320.1201,0.1551600661013926,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,3.032736540526809e-11,947.4609375,4.957105933315089e-12,1356.591796875,1.3757962985251389e-11,2304.052734375
2025.06.18_0.3_3,index=4.58389,1,1.0,1,58389.85471,58389.85471_src-index=4.58389_chunk-0001.npy,376320.1201,0.1551600661013926,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.988281137165626e-11,861.328125,7.038748936302171e-12,1356.591796875,1.1413174677415507e-11,2454.78515625
2025.06.18_0.3_3,index=4.58389,2,2.0,1,58389.85471,58389.85471_src-index=4.58389_chunk-0002.npy,376320.1201,0.1551600661013926,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.8604891095522183e-11,947.4609375,5.880489594323678e-12,1356.591796875,1.054267138266478e-11,2454.78515625
2025.06.18_0.3_3,index=4.58389,3,3.0,1,58389.85471,58389.85471_src-index=4.58389_chunk-0003.npy,376320.1201,0.1551600661013926,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.952385064166626e-11,947.4609375,6.256141434269732e-12,1356.591796875,1.4847942809425847e-11,2304.052734375
2025.06.18_0.3_3,index=4.58389,4,4.0,1,58389.85471,58389.85471_src-index=4.58389_chunk-0004.npy,376320.1201,0.1551600661013926,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.7356572367575242e-11,947.4609375,5.3403844122068045e-12,1356.591796875,1.1781845316867267e-11,2304.052734375
2025.06.18_0.3_3,index=4.58389,5,5.0,1,58389.85471,58389.85471_src-index=4.58389_chunk-0005.npy,376320.1201,0.1551600661013926,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.8798406447982312e-11,947.4609375,4.8922902044252136e-12,1356.591796875,1.1962209305685555e-11,2304.052734375
2025.06.18_0.3_3,index=4.58389,6,6.0,1,58389.85471,58389.85471_src-index=4.58389_chunk-0006.npy,376320.1201,0.1551600661013926,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.7360374463198097e-11,861.328125,6.238955140968076e-12,1356.591796875,1.1332724621190909e-11,2454.78515625
2025.06.18_0.3_3,index=4.58389,7,7.0,1,58389.85471,58389.85471_src-index=4.58389_chunk-0007.npy,376320.1201,0.1551600661013926,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.732293128144628e-11,947.4609375,4.703354605106781e-12,1356.591796875,1.162081653650754e-11,2304.052734375
2025.06.18_0.3_3,index=4.58389,8,8.0,1,58389.85471,58389.85471_src-index=4.58389_chunk-0008.npy,376320.1201,0.1551600661013926,welch_hann_2048_overlap_1024_fs_44100,digital_amplitude_squared_per_hz,2.805391516714723e-11,947.4609375,4.5251300875694256e-12,1356.591796875,1.0665390972798795e-11,2304.052734375
