maxfreq_khz,snr,model,source_wav_id,y_true,error,fraction_squared_error
3,no_noise,rf,index=1.3.28E-04,0.0003280469999999,183862.726234453,0.30707552111802655
3,no_noise,rf,index=10.3.15E+05,315466.1173,-41681.60167499998,0.01578143913953315
3,no_noise,rf,index=11.3.69E+05,368978.105,-21374.01124999998,0.004149825873416319
3,no_noise,rf,index=12.4.27E+05,427276.195,-18551.820000000007,0.003126301439584887
3,no_noise,rf,index=13.4.89E+05,489453.9981,69448.37689999997,0.04381088307618151
3,no_noise,rf,index=14.5.54E+05,554196.3218,24632.928199999966,0.005511754797271131
3,no_noise,rf,index=15.6.24E+05,624442.5514,-8815.770149999997,0.0007059571217315325
3,no_noise,rf,index=16.6.98E+05,698421.296,-25491.952249999973,0.005902880610860839
3,no_noise,rf,index=17.7.77E+05,776647.2223,-57405.47230000002,0.02993397528030278
3,no_noise,rf,index=18.8.59E+05,859343.9142,-115986.9142,0.12220129138838544
3,no_noise,rf,index=2.2.36E+03,2355.33535,101286.59824375,0.09318838336191104
3,no_noise,rf,index=3.2.10E+04,20979.71604,49623.12771,0.022367944421668007
3,no_noise,rf,index=4.5.76E+04,57593.31665,11553.99975625,0.0012126138238799716
3,no_noise,rf,index=5.1.11E+05,111264.7017,-7722.647012500005,0.0005417390924601611
3,no_noise,rf,index=6.1.44E+05,144324.2618,-65395.57820625001,0.03884673964101228
3,no_noise,rf,index=7.1.81E+05,181378.003,-124683.985421875,0.14121445628662438
3,no_noise,rf,index=8.2.22E+05,221505.1102,-133060.2586375,0.16082536042885334
3,no_noise,rf,index=9.2.67E+05,266907.6965,19915.86599999998,0.003602933098296591
3,no_noise,cnntf_v2_gap,index=1.3.28E-04,0.0003280469999999,160129.788734453,0.4487242539151008
3,no_noise,cnntf_v2_gap,index=10.3.15E+05,315466.1173,-45531.99229999998,0.036280109592219195
3,no_noise,cnntf_v2_gap,index=11.3.69E+05,368978.105,-16000.823749999981,0.00448043277737056
3,no_noise,cnntf_v2_gap,index=12.4.27E+05,427276.195,23558.773749999993,0.009712715003257053
3,no_noise,cnntf_v2_gap,index=13.4.89E+05,489453.9981,-6206.419975000026,0.0006740895627863914
3,no_noise,cnntf_v2_gap,index=14.5.54E+05,554196.3218,-19850.978050000034,0.00689602934827858
3,no_noise,cnntf_v2_gap,index=15.6.24E+05,624442.5514,8592.448600000003,0.0012920197980353012
3,no_noise,cnntf_v2_gap,index=16.6.98E+05,698421.296,34173.86025000003,0.020437292517906838
3,no_noise,cnntf_v2_gap,index=17.7.77E+05,776647.2223,-11262.409800000023,0.002219718667096451
3,no_noise,cnntf_v2_gap,index=18.8.59E+05,859343.9142,-66984.07045,0.07851964957828202
3,no_noise,cnntf_v2_gap,index=2.2.36E+03,2355.33535,62843.119728125,0.06911156954993823
3,no_noise,cnntf_v2_gap,index=3.2.10E+04,20979.71604,-13048.178930625,0.0029794430594376666
3,no_noise,cnntf_v2_gap,index=4.5.76E+04,57593.31665,29271.7771,0.014994550859658883
3,no_noise,cnntf_v2_gap,index=5.1.11E+05,111264.7017,-14612.533731250005,0.0037366836880269737
3,no_noise,cnntf_v2_gap,index=6.1.44E+05,144324.2618,-61926.26180000001,0.0671096558582905
3,no_noise,cnntf_v2_gap,index=7.1.81E+05,181378.003,-86032.53425,0.12952712169728234
3,no_noise,cnntf_v2_gap,index=8.2.22E+05,221505.1102,-67563.875825,0.07988484427657053
3,no_noise,cnntf_v2_gap,index=9.2.67E+05,266907.6965,-36582.56368750002,0.023419820250461666
3,no_noise,alexnet,index=1.3.28E-04,0.0003280469999999,187605.655921953,0.33585971157515343
3,no_noise,alexnet,index=10.3.15E+05,315466.1173,-72425.74229999998,0.050055518701212824
3,no_noise,alexnet,index=11.3.69E+05,368978.105,-17104.24562499998,0.0027917331606552936
3,no_noise,alexnet,index=12.4.27E+05,427276.195,-5573.570000000007,0.0002964373866240668
3,no_noise,alexnet,index=13.4.89E+05,489453.9981,-42375.951225000026,0.01713582333830972
3,no_noise,alexnet,index=14.5.54E+05,554196.3218,-55814.306175000034,0.02972741300686733
3,no_noise,alexnet,index=15.6.24E+05,624442.5514,-24024.707649999997,0.005507852218707804
3,no_noise,alexnet,index=16.6.98E+05,698421.296,-25803.514749999973,0.006353657328373229
3,no_noise,alexnet,index=17.7.77E+05,776647.2223,-57582.50355000002,0.03164077716332404
3,no_noise,alexnet,index=18.8.59E+05,859343.9142,-130629.9767,0.16283649839468967
3,no_noise,alexnet,index=2.2.36E+03,2355.33535,55836.84824375,0.02975143024387761
3,no_noise,alexnet,index=3.2.10E+04,20979.71604,-32770.39328609375,0.01024776984569184
3,no_noise,alexnet,index=4.5.76E+04,57593.31665,27038.7224125,0.006976512721246076
3,no_noise,alexnet,index=5.1.11E+05,111264.7017,-28960.354043750005,0.008003386488820015
3,no_noise,alexnet,index=6.1.44E+05,144324.2618,-67251.50008125001,0.04315886430049567
3,no_noise,alexnet,index=7.1.81E+05,181378.003,-117201.6045625,0.13107901554978132
3,no_noise,alexnet,index=8.2.22E+05,221505.1102,-60580.071137499996,0.035020763818243324
3,no_noise,alexnet,index=9.2.67E+05,266907.6965,-99015.85275000002,0.09355683475792664
3,no_noise,ensemble__simple_equal,index=1.3.28E-04,0.0003280469999999,176955.59211986966,0.4051840616140294
3,no_noise,ensemble__simple_equal,index=10.3.15E+05,315466.1173,-52808.13552916673,0.03608489441172279
3,no_noise,ensemble__simple_equal,index=11.3.69E+05,368978.105,-17647.375833333354,0.004029805079450952
3,no_noise,ensemble__simple_equal,index=12.4.27E+05,427276.195,-551.0595833334373,3.9293515796992865e-06
3,no_noise,ensemble__simple_equal,index=13.4.89E+05,489453.9981,8295.751899999974,0.0008905027819324126
3,no_noise,ensemble__simple_equal,index=14.5.54E+05,554196.3218,-16277.998883333523,0.0034286708793948868
3,no_noise,ensemble__simple_equal,index=15.6.24E+05,624442.5514,-9544.613899999997,0.0011788010121114518
3,no_noise,ensemble__simple_equal,index=16.6.98E+05,698421.296,-7730.035583333462,0.000773190939797481
3,no_noise,ensemble__simple_equal,index=17.7.77E+05,776647.2223,-40635.06605000002,0.021366122310615108
3,no_noise,ensemble__simple_equal,index=18.8.59E+05,859343.9142,-104079.00795,0.1401683813505732
3,no_noise,ensemble__simple_equal,index=2.2.36E+03,2355.33535,73329.54485833332,0.06957957136640783
3,no_noise,ensemble__simple_equal,index=3.2.10E+04,20979.71604,586.1881754947899,4.446290944512134e-06
3,no_noise,ensemble__simple_equal,index=4.5.76E+04,57593.31665,26348.900797916656,0.008983566250841625
3,no_noise,ensemble__simple_equal,index=5.1.11E+05,111264.7017,-19803.94388750002,0.005074895973867856
3,no_noise,ensemble__simple_equal,index=6.1.44E+05,144324.2618,-66563.45711250001,0.057331791117058994
3,no_noise,ensemble__simple_equal,index=7.1.81E+05,181378.003,-110320.3155,0.15748339205537185
3,no_noise,ensemble__simple_equal,index=8.2.22E+05,221505.1102,-75340.05160625,0.07344725967683122
3,no_noise,ensemble__simple_equal,index=9.2.67E+05,266907.6965,-34032.30587500002,0.014986717537468627
3,no_noise,ensemble__inner_holdout,index=1.3.28E-04,0.0003280469999999,177925.0580696283,0.42111687601621145
3,no_noise,ensemble__inner_holdout,index=10.3.15E+05,315466.1173,-55161.58091662917,0.04047639470638343
3,no_noise,ensemble__inner_holdout,index=11.3.69E+05,368978.105,-17830.4638249501,0.0042291558979412535
3,no_noise,ensemble__inner_holdout,index=12.4.27E+05,427276.195,3295.5720266000135,0.00014447411042618912
3,no_noise,ensemble__inner_holdout,index=13.4.89E+05,489453.9981,-1262.1686768752406,2.1191573736286014e-05
3,no_noise,ensemble__inner_holdout,index=14.5.54E+05,554196.3218,-24665.45628937322,0.008092947466344133
3,no_noise,ensemble__inner_holdout,index=15.6.24E+05,624442.5514,-8403.813667062903,0.0009394663787292987
3,no_noise,ensemble__inner_holdout,index=16.6.98E+05,698421.296,-1004.0105858450988,1.3409265725230527e-05
3,no_noise,ensemble__inner_holdout,index=17.7.77E+05,776647.2223,-31493.513853237033,0.013193822949547844
3,no_noise,ensemble__inner_holdout,index=18.8.59E+05,859343.9142,-100161.73744188948,0.13345415878878022
3,no_noise,ensemble__inner_holdout,index=2.2.36E+03,2355.33535,68888.21767252647,0.06312745927608567
3,no_noise,ensemble__inner_holdout,index=3.2.10E+04,20979.71604,-2187.9349495150745,6.367914515427869e-05
3,no_noise,ensemble__inner_holdout,index=4.5.76E+04,57593.31665,26671.78490935373,0.00946308135503321
3,no_noise,ensemble__inner_holdout,index=5.1.11E+05,111264.7017,-21906.68653120291,0.006383837169831171
3,no_noise,ensemble__inner_holdout,index=6.1.44E+05,144324.2618,-65184.29168635908,0.05652158276101719
3,no_noise,ensemble__inner_holdout,index=7.1.81E+05,181378.003,-105967.34537137621,0.1493731443004252
3,no_noise,ensemble__inner_holdout,index=8.2.22E+05,221505.1102,-75050.50415459927,0.0749265336823777
3,no_noise,ensemble__inner_holdout,index=9.2.67E+05,266907.6965,-37250.94982110197,0.01845878515625032
3,0,rf,index=1.3.28E-04,0.0003280469999999,181391.413734453,0.30636520615898355
3,0,rf,index=10.3.15E+05,315466.1173,-42752.07042499998,0.017018461381417955
3,0,rf,index=11.3.69E+05,368978.105,-16924.80812499998,0.0026671871945973223
3,0,rf,index=12.4.27E+05,427276.195,18143.570624999993,0.0030651484215457807
3,0,rf,index=13.4.89E+05,489453.9981,69326.22064999997,0.04475082436040269
3,0,rf,index=14.5.54E+05,554196.3218,15917.584449999966,0.002359175856690097
3,0,rf,index=15.6.24E+05,624442.5514,-6385.457649999997,0.00037965580747028395
3,0,rf,index=16.6.98E+05,698421.296,-23212.264749999973,0.005016964412187659
3,0,rf,index=17.7.77E+05,776647.2223,-55709.37855000002,0.028897656035528952
3,0,rf,index=18.8.59E+05,859343.9142,-116098.4767,0.12550442339084306
3,0,rf,index=2.2.36E+03,2355.33535,100181.99668125,0.09345130190424003
3,0,rf,index=3.2.10E+04,20979.71604,55081.799585,0.028250245818384874
3,0,rf,index=4.5.76E+04,57593.31665,13070.18335,0.0015906306609898518
3,0,rf,index=5.1.11E+05,111264.7017,-9085.389200000005,0.0007685870495319172
3,0,rf,index=6.1.44E+05,144324.2618,-62639.72273750001,0.03653470821660998
3,0,rf,index=7.1.81E+05,181378.003,-128879.227609375,0.15465780389787406
3,0,rf,index=8.2.22E+05,221505.1102,-123580.73129375,0.14220259162395282
3,0,rf,index=9.2.67E+05,266907.6965,26460.72537499998,0.006519427808749149
3,0,cnntf_v2_gap,index=1.3.28E-04,0.0003280469999999,176796.179359453,0.44609366959584784
3,0,cnntf_v2_gap,index=10.3.15E+05,315466.1173,-51551.71104999998,0.03792857081224242
3,0,cnntf_v2_gap,index=11.3.69E+05,368978.105,-17923.87062499998,0.004585048250937213
3,0,cnntf_v2_gap,index=12.4.27E+05,427276.195,-231.69500000000698,7.661496947573016e-07
3,0,cnntf_v2_gap,index=13.4.89E+05,489453.9981,-1095.3262250000262,1.7122504193258294e-05
3,0,cnntf_v2_gap,index=14.5.54E+05,554196.3218,-33747.712425000034,0.016254326857757018
3,0,cnntf_v2_gap,index=15.6.24E+05,624442.5514,-1463.4263999999966,3.0564836720126976e-05
3,0,cnntf_v2_gap,index=16.6.98E+05,698421.296,25660.297750000027,0.009397312996970112
3,0,cnntf_v2_gap,index=17.7.77E+05,776647.2223,-24685.941050000023,0.008697204551526047
3,0,cnntf_v2_gap,index=18.8.59E+05,859343.9142,-65940.3517,0.062055864147340815
3,0,cnntf_v2_gap,index=2.2.36E+03,2355.33535,61480.889259375,0.05394616673505232
3,0,cnntf_v2_gap,index=3.2.10E+04,20979.71604,941.2702881250007,1.2644713960903767e-05
3,0,cnntf_v2_gap,index=4.5.76E+04,57593.31665,10486.68335,0.0015694830085271022
3,0,cnntf_v2_gap,index=5.1.11E+05,111264.7017,-12945.119668750005,0.0023916214971254307
3,0,cnntf_v2_gap,index=6.1.44E+05,144324.2618,-53792.28133125001,0.04129716468233118
3,0,cnntf_v2_gap,index=7.1.81E+05,181378.003,-111807.503,0.17841123778361226
3,0,cnntf_v2_gap,index=8.2.22E+05,221505.1102,-91346.4148875,0.11908671721002285
3,0,cnntf_v2_gap,index=9.2.67E+05,266907.6965,-35734.50900000002,0.018224513666138305
3,0,alexnet,index=1.3.28E-04,0.0003280469999999,209947.054359453,0.4041721585552595
3,0,alexnet,index=10.3.15E+05,315466.1173,-66910.67198749998,0.04105231054236386
3,0,alexnet,index=11.3.69E+05,368978.105,-32243.58937499998,0.009533087645664648
3,0,alexnet,index=12.4.27E+05,427276.195,-7844.820000000007,0.0005643035581006954
3,0,alexnet,index=13.4.89E+05,489453.9981,-45922.279350000026,0.01933720470028988
3,0,alexnet,index=14.5.54E+05,554196.3218,-55405.040550000034,0.02814785962640652
3,0,alexnet,index=15.6.24E+05,624442.5514,-28961.270149999997,0.007690986195776229
3,0,alexnet,index=16.6.98E+05,698421.296,-29115.389749999973,0.007773060333156651
3,0,alexnet,index=17.7.77E+05,776647.2223,-75793.03480000002,0.0526751057380208
3,0,alexnet,index=18.8.59E+05,859343.9142,-120872.4142,0.13396804360638043
3,0,alexnet,index=2.2.36E+03,2355.33535,80679.586525,0.05968623026453773
3,0,alexnet,index=3.2.10E+04,20979.71604,-14138.083959921874,0.0018328542683079551
3,0,alexnet,index=4.5.76E+04,57593.31665,40065.823975,0.014719565136601706
3,0,alexnet,index=5.1.11E+05,111264.7017,5096.083456249995,0.00023813316581991332
3,0,alexnet,index=6.1.44E+05,144324.2618,-56924.44539375001,0.029712858756158415
3,0,alexnet,index=7.1.81E+05,181378.003,-98135.8858125,0.08830850169379555
3,0,alexnet,index=8.2.22E+05,221505.1102,-37376.719574999996,0.012810001682642104
3,0,alexnet,index=9.2.67E+05,266907.6965,-97840.52462500002,0.08777773453071737
3,0,ensemble__simple_equal,index=1.3.28E-04,0.0003280469999999,189586.741859453,0.42475958487237464
3,0,ensemble__simple_equal,index=10.3.15E+05,315466.1173,-52494.28136249998,0.03256501262667734
3,0,ensemble__simple_equal,index=11.3.69E+05,368978.105,-17667.19874999998,0.003688609249940443
3,0,ensemble__simple_equal,index=12.4.27E+05,427276.195,5033.950833333249,0.00029946439940833534
3,0,ensemble__simple_equal,index=13.4.89E+05,489453.9981,5553.5904416665435,0.00036448105481510346
3,0,ensemble__simple_equal,index=14.5.54E+05,554196.3218,-28482.264508333523,0.009586857944685154
3,0,ensemble__simple_equal,index=15.6.24E+05,624442.5514,-13548.926399999997,0.002169386977279388
3,0,ensemble__simple_equal,index=16.6.98E+05,698421.296,-13353.327249999973,0.0021072023711545015
3,0,ensemble__simple_equal,index=17.7.77E+05,776647.2223,-48837.232716666884,0.028185734472308148
3,0,ensemble__simple_equal,index=18.8.59E+05,859343.9142,-101612.93503333349,0.12201837961712264
3,0,ensemble__simple_equal,index=2.2.36E+03,2355.33535,79784.318946875,0.0752250258916895
3,0,ensemble__simple_equal,index=3.2.10E+04,20979.71604,13866.089298541665,0.0022721408356948373
3,0,ensemble__simple_equal,index=4.5.76E+04,57593.31665,20812.071370833313,0.005118678758307176
3,0,ensemble__simple_equal,index=5.1.11E+05,111264.7017,-2928.178262500005,0.00010132632374134042
3,0,ensemble__simple_equal,index=6.1.44E+05,144324.2618,-58845.65112291668,0.04092192045417124
3,0,ensemble__simple_equal,index=7.1.81E+05,181378.003,-113654.38711458334,0.15265100583585767
3,0,ensemble__simple_equal,index=8.2.22E+05,221505.1102,-86677.72348125,0.0887855428449144
3,0,ensemble__simple_equal,index=9.2.67E+05,266907.6965,-27870.792854166735,0.009179645469858248
3,0,ensemble__inner_holdout,index=1.3.28E-04,0.0003280469999999,190656.67989597697,0.4321325299165372
3,0,ensemble__inner_holdout,index=10.3.15E+05,315466.1173,-55939.18667096627,0.0372001939055928
3,0,ensemble__inner_holdout,index=11.3.69E+05,368978.105,-20053.216645610286,0.00478058450898112
3,0,ensemble__inner_holdout,index=12.4.27E+05,427276.195,4566.9971911881,0.0002479558718904846
3,0,ensemble__inner_holdout,index=13.4.89E+05,489453.9981,-3762.772325393802,0.00016831731348193073
3,0,ensemble__inner_holdout,index=14.5.54E+05,554196.3218,-32460.58622746746,0.012526381257180396
3,0,ensemble__inner_holdout,index=15.6.24E+05,624442.5514,-12532.618053611834,0.0018672244125550554
3,0,ensemble__inner_holdout,index=16.6.98E+05,698421.296,-11303.359237011638,0.001518895757274643
3,0,ensemble__inner_holdout,index=17.7.77E+05,776647.2223,-46013.34697673668,0.02516984596163207
3,0,ensemble__inner_holdout,index=18.8.59E+05,859343.9142,-98510.30054793286,0.11536556476978614
3,0,ensemble__inner_holdout,index=2.2.36E+03,2355.33535,78618.09531083431,0.07347810446645857
3,0,ensemble__inner_holdout,index=3.2.10E+04,20979.71604,7809.960265287016,0.0007251211239249753
3,0,ensemble__inner_holdout,index=4.5.76E+04,57593.31665,20096.854085497347,0.004801413032576676
3,0,ensemble__inner_holdout,index=5.1.11E+05,111264.7017,-3872.2305718089483,0.00017825237591821913
3,0,ensemble__inner_holdout,index=6.1.44E+05,144324.2618,-56983.766578040435,0.038602480569241975
3,0,ensemble__inner_holdout,index=7.1.81E+05,181378.003,-112879.52011646239,0.15147578687879576
3,0,ensemble__inner_holdout,index=8.2.22E+05,221505.1102,-85603.5181431105,0.08711564085541636
3,0,ensemble__inner_holdout,index=9.2.67E+05,266907.6965,-32614.82884057166,0.01264570702275562
3,-4,rf,index=1.3.28E-04,0.0003280469999999,164017.819984453,0.2612521658852455
3,-4,rf,index=10.3.15E+05,315466.1173,-40507.21104999998,0.015934649479753142
3,-4,rf,index=11.3.69E+05,368978.105,-20747.57374999998,0.004180348253275182
3,-4,rf,index=12.4.27E+05,427276.195,-35757.05437500001,0.01241656021318457
3,-4,rf,index=13.4.89E+05,489453.9981,68950.90814999997,0.04616978055689316
3,-4,rf,index=14.5.54E+05,554196.3218,18086.115699999966,0.003176643207109991
3,-4,rf,index=15.6.24E+05,624442.5514,-6109.613899999997,0.00036249778769487394
3,-4,rf,index=16.6.98E+05,698421.296,-22673.608499999973,0.004992511985149408
3,-4,rf,index=17.7.77E+05,776647.2223,-60746.03480000002,0.03583551897194408
3,-4,rf,index=18.8.59E+05,859343.9142,-116438.9767,0.13166628720371037
3,-4,rf,index=2.2.36E+03,2355.33535,105559.21543125,0.1082106825618872
3,-4,rf,index=3.2.10E+04,20979.71604,56907.71755375,0.03144996480680179
3,-4,rf,index=4.5.76E+04,57593.31665,15328.980225,0.002281940714039856
3,-4,rf,index=5.1.11E+05,111264.7017,-7304.107950000005,0.0005180983336181157
3,-4,rf,index=6.1.44E+05,144324.2618,-61636.76570625001,0.03689415028970938
3,-4,rf,index=7.1.81E+05,181378.003,-124466.19440625,0.15044600202979203
3,-4,rf,index=8.2.22E+05,221505.1102,-123769.23129375,0.14876583916311234
3,-4,rf,index=9.2.67E+05,266907.6965,23681.77224999998,0.005446358557079146
3,-4,cnntf_v2_gap,index=1.3.28E-04,0.0003280469999999,176003.929359453,0.39118443863336516
3,-4,cnntf_v2_gap,index=10.3.15E+05,315466.1173,-37329.14854999998,0.017596772161367263
3,-4,cnntf_v2_gap,index=11.3.69E+05,368978.105,3231.1293750000186,0.0001318394971504031
3,-4,cnntf_v2_gap,index=12.4.27E+05,427276.195,-12220.163750000007,0.0018857794279583029
3,-4,cnntf_v2_gap,index=13.4.89E+05,489453.9981,-9213.466850000026,0.0010719709045960448
3,-4,cnntf_v2_gap,index=14.5.54E+05,554196.3218,20686.428199999966,0.0054039069590549865
3,-4,cnntf_v2_gap,index=15.6.24E+05,624442.5514,-21647.051399999997,0.005917446490566612
3,-4,cnntf_v2_gap,index=16.6.98E+05,698421.296,25945.547750000027,0.008500853468920627
3,-4,cnntf_v2_gap,index=17.7.77E+05,776647.2223,11013.340199999977,0.0015317043725334024
3,-4,cnntf_v2_gap,index=18.8.59E+05,859343.9142,-84448.32045,0.09005729035824327
3,-4,cnntf_v2_gap,index=2.2.36E+03,2355.33535,63435.17636875,0.05081561032413179
3,-4,cnntf_v2_gap,index=3.2.10E+04,20979.71604,-7425.530493124999,0.0006962926558234417
3,-4,cnntf_v2_gap,index=4.5.76E+04,57593.31665,5337.032959374999,0.0003596968316523425
3,-4,cnntf_v2_gap,index=5.1.11E+05,111264.7017,-8751.346231250005,0.0009671338304889656
3,-4,cnntf_v2_gap,index=6.1.44E+05,144324.2618,-80032.00594062501,0.08088430297652174
3,-4,cnntf_v2_gap,index=7.1.81E+05,181378.003,-116757.34284375,0.17214929492089334
3,-4,cnntf_v2_gap,index=8.2.22E+05,221505.1102,-95747.0711375,0.11576781557021744
3,-4,cnntf_v2_gap,index=9.2.67E+05,266907.6965,-66041.97775000002,0.055077850616514906
3,-4,alexnet,index=1.3.28E-04,0.0003280469999999,203035.937171953,0.4084242711942348
3,-4,alexnet,index=10.3.15E+05,315466.1173,-63120.09386249998,0.03947307737567486
3,-4,alexnet,index=11.3.69E+05,368978.105,-24257.44874999998,0.0058298309143597375
3,-4,alexnet,index=12.4.27E+05,427276.195,12002.773749999993,0.001427344985058745
3,-4,alexnet,index=13.4.89E+05,489453.9981,-15884.138725000026,0.0024997297365505944
3,-4,alexnet,index=14.5.54E+05,554196.3218,-52708.196800000034,0.0275246643409096
3,-4,alexnet,index=15.6.24E+05,624442.5514,-13474.332649999997,0.0017987890850160312
3,-4,alexnet,index=16.6.98E+05,698421.296,-10014.420999999973,0.0009936133173716597
3,-4,alexnet,index=17.7.77E+05,776647.2223,-74972.00355000002,0.05568829841916616
3,-4,alexnet,index=18.8.59E+05,859343.9142,-117926.32045,0.13778032650024796
3,-4,alexnet,index=2.2.36E+03,2355.33535,47465.272071875,0.022321206387373504
3,-4,alexnet,index=3.2.10E+04,20979.71604,-6855.972387656249,0.0004656974216832966
3,-4,alexnet,index=4.5.76E+04,57593.31665,44798.67163125,0.019883644367502704
3,-4,alexnet,index=5.1.11E+05,111264.7017,-17301.592325000005,0.002965772699102273
3,-4,alexnet,index=6.1.44E+05,144324.2618,-71166.41805000001,0.050178298279112125
3,-4,alexnet,index=7.1.81E+05,181378.003,-103483.00690625,0.10609716831327068
3,-4,alexnet,index=8.2.22E+05,221505.1102,1311.0694875000045,1.703009749451868e-05
3,-4,alexnet,index=9.2.67E+05,266907.6965,-108498.71212500002,0.11663123656587078
3,-4,ensemble__simple_equal,index=1.3.28E-04,0.0003280469999999,186973.218421953,0.4314828786631212
3,-4,ensemble__simple_equal,index=10.3.15E+05,315466.1173,-47269.192820833356,0.02757789619446268
3,-4,ensemble__simple_equal,index=11.3.69E+05,368978.105,-10581.344583333354,0.0013819313685293473
3,-4,ensemble__simple_equal,index=12.4.27E+05,427276.195,-10399.825208333437,0.0013349249193874925
3,-4,ensemble__simple_equal,index=13.4.89E+05,489453.9981,11778.465441666543,0.0017123091764536117
3,-4,ensemble__simple_equal,index=14.5.54E+05,554196.3218,-9617.639508333523,0.0011416730500446526
3,-4,ensemble__simple_equal,index=15.6.24E+05,624442.5514,-15236.165983333485,0.0028652079696956313
3,-4,ensemble__simple_equal,index=16.6.98E+05,698421.296,-5421.712666666717,0.0003628087522988219
3,-4,ensemble__simple_equal,index=17.7.77E+05,776647.2223,-34363.11813333351,0.01457437333959801
3,-4,ensemble__simple_equal,index=18.8.59E+05,859343.9142,-107534.45586666686,0.14272499740745492
3,-4,ensemble__simple_equal,index=2.2.36E+03,2355.33535,70636.27793125,0.06158293360960526
3,-4,ensemble__simple_equal,index=3.2.10E+04,20979.71604,13491.828068072915,0.0022467065753742806
3,-4,ensemble__simple_equal,index=4.5.76E+04,57593.31665,22960.544678125,0.006506825091185675
3,-4,ensemble__simple_equal,index=5.1.11E+05,111264.7017,-9866.653522916691,0.0012015573810876805
3,-4,ensemble__simple_equal,index=6.1.44E+05,144324.2618,-70616.05086250001,0.06154766946714672
3,-4,ensemble__simple_equal,index=7.1.81E+05,181378.003,-111772.84154166667,0.15419750400526028
3,-4,ensemble__simple_equal,index=8.2.22E+05,221505.1102,-74818.81072083334,0.0690917767799692
3,-4,ensemble__simple_equal,index=9.2.67E+05,266907.6965,-38679.81108333339,0.01846602624932429
3,-4,ensemble__inner_holdout,index=1.3.28E-04,0.0003280469999999,186737.0545090731,0.44181839841785214
3,-4,ensemble__inner_holdout,index=10.3.15E+05,315466.1173,-49095.91362546629,0.03054031281365963
3,-4,ensemble__inner_holdout,index=11.3.69E+05,368978.105,-10065.278331875394,0.0012836137666365514
3,-4,ensemble__inner_holdout,index=12.4.27E+05,427276.195,-7870.746030026989,0.0007849004654121614
3,-4,ensemble__inner_holdout,index=13.4.89E+05,489453.9981,2360.256415032374,7.058317044000033e-05
3,-4,ensemble__inner_holdout,index=14.5.54E+05,554196.3218,-7167.989344872301,0.0006509947569083147
3,-4,ensemble__inner_holdout,index=15.6.24E+05,624442.5514,-16523.80386200105,0.00345941648908155
3,-4,ensemble__inner_holdout,index=16.6.98E+05,698421.296,-5456.889768859255,0.00037728813750646887
3,-4,ensemble__inner_holdout,index=17.7.77E+05,776647.2223,-25919.128050733474,0.008511842189993742
3,-4,ensemble__inner_holdout,index=18.8.59E+05,859343.9142,-103970.3533396424,0.13696254849953224
3,-4,ensemble__inner_holdout,index=2.2.36E+03,2355.33535,65719.84387229779,0.05472374804541068
3,-4,ensemble__inner_holdout,index=3.2.10E+04,20979.71604,8180.305720804918,0.0008478555320206773
3,-4,ensemble__inner_holdout,index=4.5.76E+04,57593.31665,20151.734973653896,0.005145264134746451
3,-4,ensemble__inner_holdout,index=5.1.11E+05,111264.7017,-12847.984553511546,0.00209147559009507
3,-4,ensemble__inner_holdout,index=6.1.44E+05,144324.2618,-70047.68927152181,0.062168503799011746
3,-4,ensemble__inner_holdout,index=7.1.81E+05,181378.003,-111088.78544460799,0.15635912296497836
3,-4,ensemble__inner_holdout,index=8.2.22E+05,221505.1102,-73904.03028009736,0.06920206185262939
3,-4,ensemble__inner_holdout,index=9.2.67E+05,266907.6965,-44421.84410250254,0.02500206937408497
3,-8,rf,index=1.3.28E-04,0.0003280469999999,142867.890296953,0.20821646759298654
3,-8,rf,index=10.3.15E+05,315466.1173,-38721.66417499998,0.01529515347979274
3,-8,rf,index=11.3.69E+05,368978.105,-13875.979999999981,0.0019641431717333777
3,-8,rf,index=12.4.27E+05,427276.195,-34927.50750000001,0.012444601672977828
3,-8,rf,index=13.4.89E+05,489453.9981,70364.22064999997,0.050506767585937674
3,-8,rf,index=14.5.54E+05,554196.3218,22563.990699999966,0.005193709268593571
3,-8,rf,index=15.6.24E+05,624442.5514,-8368.113899999997,0.0007143334327390172
3,-8,rf,index=16.6.98E+05,698421.296,-22558.358499999973,0.005191116787597377
3,-8,rf,index=17.7.77E+05,776647.2223,-58977.31605000002,0.03548263146550969
3,-8,rf,index=18.8.59E+05,859343.9142,-116063.57045,0.13741611442232504
3,-8,rf,index=2.2.36E+03,2355.33535,110000.742775,0.12343463766724057
3,-8,rf,index=3.2.10E+04,20979.71604,62150.13942875,0.03940306686640922
3,-8,rf,index=4.5.76E+04,57593.31665,17468.61694375,0.0031128834057975526
3,-8,rf,index=5.1.11E+05,111264.7017,1582.040487499995,2.553177441560614e-05
3,-8,rf,index=6.1.44E+05,144324.2618,-54870.55867500001,0.030713165164592132
3,-8,rf,index=7.1.81E+05,181378.003,-116571.3858125,0.1386212242261802
3,-8,rf,index=8.2.22E+05,221505.1102,-133525.407075,0.18187526219945535
3,-8,rf,index=9.2.67E+05,266907.6965,31913.02224999998,0.01038918981571646
3,-8,cnntf_v2_gap,index=1.3.28E-04,0.0003280469999999,186625.632484453,0.4238744916619848
3,-8,cnntf_v2_gap,index=10.3.15E+05,315466.1173,-29691.398549999984,0.010728919974741595
