run,experiment,maxfreq,snr,fold,model,evaluation_unit,aggregation,group,axis,low,high,unit,low_index,high_index,n_chunks,n_samples,n_source_wavs,n_onb_samples,base_r2,masked_r2,r2_drop,base_rmse_all,masked_rmse_all,rmse_all_increase,base_mae_all,masked_mae_all,mae_all_increase,base_rmse_onb,masked_rmse_onb,rmse_onb_increase,base_recall,masked_recall,recall_drop,base_f1,masked_f1,f1_drop,base_false_negatives,masked_false_negatives,false_negative_increase,source_csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold1,alexnet,source_wav,median,time_2,time,0.25,0.5,s,56,112,360,6,6,1,0.9844628733171068,-3.834051508683793,4.8185143820009,31425.735689064742,554313.858907552,522888.1232184873,28201.687939869804,532526.6075516667,504324.91961179685,7594.073749999981,668597.23875,661003.165,0.6666666666666666,1.0,-0.3333333333333333,0.8,0.6666666666666666,0.1333333333333334,1,0,-1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold2,alexnet,source_wav,median,freq_1000_2000Hz,frequency,1000.0,2000.0,Hz,10,20,360,6,6,0,0.9439563931840664,-2.5607420081754726,3.504698401359539,65469.09297281284,521847.41855596425,456378.3255831514,57939.77410833334,499932.359925,441992.58581666666,,,,1.0,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0,0,0,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold2,alexnet,source_wav,median,time_2,time,0.25,0.5,s,56,112,360,6,6,0,0.9439563931840664,-0.3642778341076176,1.3082342272916838,65469.09297281284,323016.49241258873,257547.3994397759,57939.77410833334,314564.9068,256625.13269166663,,,,1.0,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0,0,0,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,alexnet,source_wav,median,freq_5000_10000Hz,frequency,5000.0,10000.0,Hz,51,102,360,6,6,0,0.940994477817239,-4.4034686003531816,5.3444630781704205,62993.108642044,602813.5806170268,539820.4719749828,49255.44775365883,586809.2220786589,537553.774325,,,,1.0,1.0,0.0,1.0,0.5,0.5,0,0,0,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,alexnet,source_wav,median,time_2,time,0.25,0.5,s,56,112,360,6,6,0,0.940994477817239,0.1551370384449668,0.7858574393722721,62993.108642044,238363.551409026,175370.44276698196,49255.44775365883,203229.7168703255,153974.26911666666,,,,1.0,1.0,0.0,1.0,0.8,0.1999999999999999,0,0,0,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold1,cnntf_v2_gap,source_wav,median,freq_5000_10000Hz,frequency,5000.0,10000.0,Hz,51,102,360,6,6,1,0.9904060694214798,-1.791128460284121,2.781534529705601,24694.394729769487,421201.600388696,396507.20565892645,20211.80080770835,388911.01901,368699.2182022917,21813.00437500002,451613.0825,429800.078125,1.0,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0,0,0,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold1,cnntf_v2_gap,source_wav,median,time_3,time,0.5,0.75,s,112,168,360,6,6,1,0.9904060694214798,0.3667759881896034,0.6236300812318764,24694.394729769487,200622.10715748623,175927.71242771676,20211.80080770835,154774.40725166668,134562.60644395833,21813.00437500002,53516.35499999998,31703.350624999963,1.0,0.3333333333333333,0.6666666666666667,1.0,0.5,0.5,0,2,2,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold2,cnntf_v2_gap,source_wav,median,freq_15000_22000Hz,frequency,15000.0,22000.0,Hz,153,224,360,6,6,0,0.9776362748948564,-1.4073636395720328,2.3849999144668894,41356.65052419102,429085.79142802337,387729.14090383233,36312.409525,405399.99945,369087.589925,,,,1.0,0.0,1.0,1.0,0.0,1.0,0,3,3,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold2,cnntf_v2_gap,source_wav,median,time_3,time,0.5,0.75,s,112,168,360,6,6,0,0.9776362748948564,0.3990010163822954,0.5786352585125609,41356.65052419102,214392.77920170312,173036.1286775121,36312.409525,155773.2441875,119460.8346625,,,,1.0,0.6666666666666666,0.3333333333333333,1.0,0.8,0.1999999999999999,0,1,1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,cnntf_v2_gap,source_wav,median,freq_15000_22000Hz,frequency,15000.0,22000.0,Hz,153,224,360,6,6,0,0.9119776516738708,-2.5415238046212485,3.453501456295119,76938.40649461604,488024.6902014328,411086.2837068167,59976.24945990883,475706.6529213411,415730.4034614323,,,,1.0,0.0,1.0,1.0,0.0,1.0,0,2,2,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,cnntf_v2_gap,source_wav,median,time_3,time,0.5,0.75,s,112,168,360,6,6,0,0.9119776516738708,0.4819497844309048,0.4300278672429658,76938.40649461604,186651.9971467722,109713.59065215616,59976.24945990883,164692.16650365884,104715.91704375,,,,1.0,0.0,1.0,1.0,0.0,1.0,0,2,2,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold1,rf,source_wav,median,freq_2000_5000Hz,frequency,2000.0,5000.0,Hz,20,51,360,6,6,1,0.9714579086549016,0.5380425101070112,0.4334153985478904,42593.46738828348,171356.70656354813,128763.23917526464,37682.57605375,141170.02356,103487.44750625,12448.79249999998,76709.16749999998,64260.375,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.8,0.5,0.3,1,2,1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/rf/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold1,rf,source_wav,median,time_4,time,0.75,1.0,s,168,224,360,6,6,1,0.9714579086549016,0.951176374874338,0.0202815337805635,42593.46738828348,55707.685009892935,13114.21762160946,37682.57605375,49363.04790375,11680.471850000007,12448.79249999998,21621.79249999998,9173.0,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/rf/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold2,rf,source_wav,median,freq_2000_5000Hz,frequency,2000.0,5000.0,Hz,20,51,360,6,6,0,0.8759126641876676,0.3190325410993164,0.5568801230883511,97417.50791535618,228210.94262910343,130793.43471374724,74443.85158229167,180674.03843125,106230.18684895836,,,,1.0,0.6666666666666666,0.3333333333333333,1.0,0.8,0.1999999999999999,0,1,1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/rf/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold2,rf,source_wav,median,time_1,time,0.0,0.25,s,0,56,360,6,6,0,0.8759126641876676,0.8851149173589188,-0.0092022531712512,97417.50791535618,93735.71702640252,-3681.790888953663,74443.85158229167,79191.32261093751,4747.471028645843,,,,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/rf/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,rf,source_wav,median,freq_2000_5000Hz,frequency,2000.0,5000.0,Hz,20,51,360,6,6,0,0.89224706353735,0.5576557319129214,0.3345913316244285,85125.81226369823,172475.301902017,87349.48963831877,66893.37629740883,151404.49267553384,84511.116378125,,,,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/rf/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,rf,source_wav,median,time_4,time,0.75,1.0,s,168,224,360,6,6,0,0.89224706353735,0.7862374104515266,0.1060096530858233,85125.81226369823,119898.17226986212,34772.3600061639,66893.37629740883,101602.73030574218,34709.35400833335,,,,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=22kHz/heatflux_no_noise/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/rf/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold1,alexnet,source_wav,median,freq_2000_3000Hz,frequency,2000.0,3000.0,Hz,149,224,360,6,6,1,0.9591393902227688,-86.38280412711596,87.34194351733873,50962.71091282957,2356747.682390706,2305784.9714778764,44503.67525270834,2324600.9044266664,2280097.2291739583,16539.30812499998,2531720.02,2515180.711875,0.6666666666666666,1.0,-0.3333333333333333,0.8,0.6666666666666666,0.1333333333333334,1,0,-1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold1,alexnet,source_wav,median,time_3,time,0.5,0.75,s,112,168,360,6,6,1,0.9591393902227688,-18.91765066010075,19.87679005032352,50962.71091282957,1125172.620166954,1074209.9092541244,44503.67525270834,1117327.1960933332,1072823.5208406248,16539.30812499998,1134375.145,1117835.836875,0.6666666666666666,1.0,-0.3333333333333333,0.8,0.6666666666666666,0.1333333333333334,1,0,-1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold2,alexnet,source_wav,median,freq_1000_2000Hz,frequency,1000.0,2000.0,Hz,75,149,360,6,6,0,0.8777335665190181,-10.055217407997787,10.932950974516803,96700.09647225092,919511.000378418,822810.9039061671,74589.00848333334,908724.3963833334,834135.3879,,,,1.0,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0,0,0,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold2,alexnet,source_wav,median,time_2,time,0.25,0.5,s,56,112,360,6,6,0,0.8777335665190181,-7.145977100682709,8.023710667201726,96700.09647225092,789305.0433857499,692604.946913499,74589.00848333334,782967.2193,708378.2108166667,,,,1.0,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0,0,0,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold3,alexnet,source_wav,median,freq_2000_3000Hz,frequency,2000.0,3000.0,Hz,149,224,360,6,6,0,0.8851528719704637,-18.33394136270214,19.219094234672607,87883.3860474025,1140267.9309608906,1052384.5449134882,79467.07944011717,1135231.446036992,1055764.366596875,,,,1.0,1.0,0.0,1.0,0.5,0.5,0,0,0,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold3,alexnet,source_wav,median,time_2,time,0.25,0.5,s,56,112,360,6,6,0,0.8851528719704637,-7.1320986639491295,8.017251535919593,87883.3860474025,739516.7775521252,651633.3915047226,79467.07944011717,730071.9512453256,650604.8718052085,,,,1.0,1.0,0.0,1.0,0.5,0.5,0,0,0,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold1,cnntf_v2_gap,source_wav,median,freq_2000_3000Hz,frequency,2000.0,3000.0,Hz,149,224,360,6,6,1,0.9720669682138346,-1.1431737943493667,2.115240762563201,42136.565885094526,369087.0395275274,326950.4736424329,37221.37527875002,321636.07109333336,284414.69581458333,8161.363750000019,306784.11375,298622.75,1.0,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0,0,0,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold1,cnntf_v2_gap,source_wav,median,time_3,time,0.5,0.75,s,112,168,360,6,6,1,0.9720669682138346,0.1775572047782811,0.7945097634355535,42136.565885094526,228640.3889826328,186503.8230975383,37221.37527875002,198216.81706833336,160995.44178958333,8161.363750000019,173089.36375000002,164928.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0,0,0,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/cnntf_v2_gap/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold2,cnntf_v2_gap,source_wav,median,freq_1000_2000Hz,frequency,1000.0,2000.0,Hz,75,149,360,6,6,0,0.9165284684395998,-1.1348804135817856,2.051408882021385,79899.20837337608,404073.2137525094,324174.0053791333,65651.95108958334,351980.65424166666,286328.7031520833,,,,1.0,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0,0,0,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold2,cnntf_v2_gap,source_wav,median,time_3,time,0.5,0.75,s,112,168,360,6,6,0,0.9165284684395998,-0.0548738831931814,0.9714023516327812,79899.20837337608,284036.1095057304,204136.9011323543,65651.95108958334,252789.8287208333,187137.87763125,,,,1.0,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0,0,0,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/cnntf_v2_gap/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold3,cnntf_v2_gap,source_wav,median,freq_1000_2000Hz,frequency,1000.0,2000.0,Hz,75,149,360,6,6,0,0.9129569221854518,-1.205793918624945,2.1187508408103968,76509.23003096093,385149.3589148566,308640.1288838957,56357.2917953255,330082.6801203255,273725.38832499995,,,,1.0,1.0,0.0,1.0,0.5,0.5,0,0,0,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold3,cnntf_v2_gap,source_wav,median,time_3,time,0.5,0.75,s,112,168,360,6,6,0,0.9129569221854518,-0.2409958762623658,1.1539527984478175,76509.23003096093,288889.5823157522,212380.3522847913,56357.2917953255,245269.8285578255,188912.5367625,,,,1.0,1.0,0.0,1.0,0.5,0.5,0,0,0,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold1,rf,source_wav,median,freq_2000_3000Hz,frequency,2000.0,3000.0,Hz,149,224,360,6,6,1,0.9664337996595208,0.4489087892878477,0.5175250103716731,46190.34342706965,187159.48537985768,140969.14195278802,40130.61641833333,148459.20975791666,108328.59333958334,7401.433124999981,64824.29249999998,57422.859375,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.8,0.5,0.3,1,2,1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/rf/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold1,rf,source_wav,median,time_2,time,0.25,0.5,s,56,112,360,6,6,1,0.9664337996595208,0.9325929818033488,0.0338408178561721,46190.34342706965,65456.48170128375,19266.13827421409,40130.61641833333,50803.98800791667,10673.371589583345,7401.433124999981,5632.386249999981,-1769.046875,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/rf/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold2,rf,source_wav,median,freq_2000_3000Hz,frequency,2000.0,3000.0,Hz,149,224,360,6,6,0,0.8926498245381951,0.3062700167403894,0.5863798077978056,90609.6941928114,230339.55209138276,139729.85789857132,72453.84702500001,183111.13999375,110657.29296875,,,,1.0,0.6666666666666666,0.3333333333333333,1.0,0.8,0.1999999999999999,0,1,1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/rf/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold2,rf,source_wav,median,time_2,time,0.25,0.5,s,56,112,360,6,6,0,0.8926498245381951,0.9104566329456282,-0.017806808407433,90609.6941928114,82754.19069803647,-7855.503494774937,72453.84702500001,74010.20965520834,1556.3626302083285,,,,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/rf/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold3,rf,source_wav,median,freq_2000_3000Hz,frequency,2000.0,3000.0,Hz,149,224,360,6,6,0,0.8938416895284941,0.594003891567049,0.299837797961445,84493.5798472953,165237.1315462915,80743.55169899619,69208.46922032548,143809.2954099088,74600.82618958333,,,,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/rf/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,-20,fold3,rf,source_wav,median,time_1,time,0.0,0.25,s,0,56,360,6,6,0,0.8938416895284941,0.8681989120186504,0.0256427775098436,84493.5798472953,94146.94009576582,9653.36024847052,69208.46922032548,81961.17040990882,12752.701189583342,,,,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=-20/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/rf/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold1,alexnet,source_wav,median,freq_2000_3000Hz,frequency,2000.0,3000.0,Hz,149,224,360,6,6,1,0.9557558882678222,-12.527988931619603,13.483744819887423,53030.75867119929,927292.441321848,874261.6826506486,45054.487581796886,910044.3731766666,864989.8855948697,6243.448749999981,1053543.5825,1047300.13375,0.6666666666666666,1.0,-0.3333333333333333,0.8,0.6666666666666666,0.1333333333333334,1,0,-1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold1,alexnet,source_wav,median,time_2,time,0.25,0.5,s,56,112,360,6,6,1,0.9557558882678222,-2.723707463585746,3.679463351853568,53030.75867119929,486505.6381552076,433474.8794840083,45054.487581796886,475843.7169266667,430789.2293448698,6243.448749999981,576714.17625,570470.7275,0.6666666666666666,1.0,-0.3333333333333333,0.8,0.6666666666666666,0.1333333333333334,1,0,-1,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/group_mask_performance.csv
20260914_selected_log_architecture,2025.06.11_0.3_2,maxfreq=3kHz,0,fold2,alexnet,source_wav,median,freq_1000_2000Hz,frequency,1000.0,2000.0,Hz,75,149,360,6,6,0,0.9418536624415862,-18.10257107455393,19.04442473699552,66685.96926878813,1208701.8796277796,1142015.9103589917,50496.44923854168,1178417.0734666665,1127920.6242281247,,,,1.0,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0,0,0,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/202609/14_selected_log_architecture/maxfreq=3kHz/heatflux_reference_SNR=0/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/alexnet/group_mask_performance.csv
