run,experiment,maxfreq,snr,fold,model,source_csv,evaluation_unit,aggregation,group,axis,low,high,unit,low_index,high_index,n_chunks,n_samples,n_source_wavs,n_onb_samples,base_r2,masked_r2,r2_drop,base_rmse_all,masked_rmse_all,rmse_all_increase,base_mae_all,masked_mae_all,mae_all_increase,base_rmse_onb,masked_rmse_onb,rmse_onb_increase,base_recall,masked_recall,recall_drop,base_f1,masked_f1,f1_drop,base_false_negatives,masked_false_negatives,false_negative_increase
20260908_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold2,rf,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260908_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/rf/group_mask_performance.csv,source_wav,median,time_3,time,0.5,0.75,s,112,168,360,6,6,0,0.8759126641876676,0.9323942365783947,-0.05648157239072715,97417.50791535618,71906.00258336963,-25511.505331986555,74443.85158229167,66896.15822291667,-7547.693359375,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
20260908_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold2,rf,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260908_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold2/rf/group_mask_performance.csv,source_wav,median,time_4,time,0.75,1.0,s,168,224,360,6,6,0,0.8759126641876676,0.8931763264202512,-0.017263662232583687,97417.50791535618,90387.22221144651,-7030.285703909671,74443.85158229167,76982.14333020833,2538.2917479166645,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
20260908_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,alexnet,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260908_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/group_mask_performance.csv,source_wav,median,freq_0_256Hz,frequency,0.0,256.0,Hz,0,3,360,6,6,0,0.9442916960102923,0.944984373153041,-0.0006926771427486766,61207.78735956914,60826.06820988586,-381.719149683282,44365.426920325495,42653.53401667966,-1711.8929036458358,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
20260908_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,alexnet,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260908_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/group_mask_performance.csv,source_wav,median,freq_256_512Hz,frequency,256.0,512.0,Hz,3,5,360,6,6,0,0.9442916960102923,0.9667062966526071,-0.02241460064231482,61207.78735956914,47318.15086337484,-13889.636496194304,44365.426920325495,35050.015749231745,-9315.41117109375,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
20260908_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,alexnet,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260908_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/group_mask_performance.csv,source_wav,median,freq_512_1000Hz,frequency,512.0,1000.0,Hz,5,10,360,6,6,0,0.9442916960102923,-0.5621871498620037,1.506478845872296,61207.78735956914,324125.5318022963,262917.7444427271,44365.426920325495,317637.8913494922,273272.4644291667,nan,nan,nan,1.0,1.0,0.0,1.0,0.5,0.5,0,0,0
20260908_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,alexnet,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260908_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/group_mask_performance.csv,source_wav,median,freq_1000_2000Hz,frequency,1000.0,2000.0,Hz,10,20,360,6,6,0,0.9442916960102923,-1.9282013202810724,2.8724930162913647,61207.78735956914,443759.0037276709,382551.2163681017,44365.426920325495,432518.0580161589,388152.6310958334,nan,nan,nan,1.0,1.0,0.0,1.0,0.5,0.5,0,0,0
20260908_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,alexnet,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260908_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/group_mask_performance.csv,source_wav,median,freq_2000_5000Hz,frequency,2000.0,5000.0,Hz,20,51,360,6,6,0,0.9442916960102923,-3.2049524277450825,4.149244123755375,61207.78735956914,531774.1905563487,470566.4031967795,44365.426920325495,525566.4824953255,481201.055575,nan,nan,nan,1.0,1.0,0.0,1.0,0.5,0.5,0,0,0
20260908_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,alexnet,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260908_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/group_mask_performance.csv,source_wav,median,freq_5000_10000Hz,frequency,5000.0,10000.0,Hz,51,102,360,6,6,0,0.9442916960102923,-6.754133537593104,7.6984252336033965,61207.78735956914,722126.6115510876,660918.8241915185,44365.426920325495,710961.5710369922,666596.1441166668,nan,nan,nan,1.0,1.0,0.0,1.0,0.5,0.5,0,0,0
20260908_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,alexnet,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260908_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/group_mask_performance.csv,source_wav,median,freq_10000_15000Hz,frequency,10000.0,15000.0,Hz,102,153,360,6,6,0,0.9442916960102923,-0.9649896342231581,1.9092813302334504,61207.78735956914,363518.7728683263,302310.9855087571,44365.426920325495,350824.0736411589,306458.6467208334,nan,nan,nan,1.0,1.0,0.0,1.0,0.5,0.5,0,0,0
20260908_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,alexnet,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260908_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/group_mask_performance.csv,source_wav,median,freq_15000_22000Hz,frequency,15000.0,22000.0,Hz,153,224,360,6,6,0,0.9442916960102923,0.8654560103507261,0.07883568565956622,61207.78735956914,95121.53777457369,33913.75041500455,44365.426920325495,83060.68197917967,38695.25505885418,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
20260908_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,alexnet,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260908_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/group_mask_performance.csv,source_wav,median,time_1,time,0.0,0.25,s,0,56,360,6,6,0,0.9442916960102923,0.4857153577312746,0.45857633827901767,61207.78735956914,185972.3973407587,124764.60998118957,44365.426920325495,167894.74030782547,123529.31338749998,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
20260908_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,alexnet,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260908_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/group_mask_performance.csv,source_wav,median,time_2,time,0.25,0.5,s,56,112,360,6,6,0,0.9442916960102923,0.2525271863896974,0.6917645096205949,61207.78735956914,224204.54517192498,162996.75781235585,44365.426920325495,194656.45645365884,150291.02953333335,nan,nan,nan,1.0,1.0,0.0,1.0,0.8,0.19999999999999996,0,0,0
20260908_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,alexnet,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260908_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/group_mask_performance.csv,source_wav,median,time_3,time,0.5,0.75,s,112,168,360,6,6,0,0.9442916960102923,0.4383171948971102,0.5059745011131821,61207.78735956914,194353.45984312549,133145.67248355635,44365.426920325495,178316.0371828255,133950.6102625,nan,nan,nan,1.0,1.0,0.0,1.0,0.8,0.19999999999999996,0,0,0
20260908_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,alexnet,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260908_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/alexnet/group_mask_performance.csv,source_wav,median,time_4,time,0.75,1.0,s,168,224,360,6,6,0,0.9442916960102923,0.7901016703194946,0.15419002569079765,61207.78735956914,118809.50954544762,57601.72218587848,44365.426920325495,91554.95750157548,47189.53058124999,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
20260908_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,cnntf_v2_gap,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260908_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/group_mask_performance.csv,source_wav,median,freq_0_256Hz,frequency,0.0,256.0,Hz,0,3,360,6,6,0,0.9096094338279427,0.9097544094872795,-0.000144975659336799,77966.54064570728,77903.99105110331,-62.549594603973674,60199.51052761716,59955.79959011716,-243.7109375,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
20260908_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,cnntf_v2_gap,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260908_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/group_mask_performance.csv,source_wav,median,freq_256_512Hz,frequency,256.0,512.0,Hz,3,5,360,6,6,0,0.9096094338279427,0.9128785545086788,-0.0032691206807361484,77966.54064570728,76543.66413992582,-1422.8765057814599,60199.51052761716,59650.94317865882,-548.5673489583423,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
20260908_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,cnntf_v2_gap,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260908_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/group_mask_performance.csv,source_wav,median,freq_512_1000Hz,frequency,512.0,1000.0,Hz,5,10,360,6,6,0,0.9096094338279427,0.8205838574522668,0.08902557637567587,77966.54064570728,109844.285772307,31877.745126599722,60199.51052761716,102971.01155574218,42771.50102812502,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
20260908_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,cnntf_v2_gap,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260908_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/group_mask_performance.csv,source_wav,median,freq_1000_2000Hz,frequency,1000.0,2000.0,Hz,10,20,360,6,6,0,0.9096094338279427,0.5240215257898201,0.3855879080381226,77966.54064570728,178912.36972000333,100945.82907429605,60199.51052761716,165987.92952449215,105788.418996875,nan,nan,nan,1.0,0.5,0.5,1.0,0.6666666666666666,0.33333333333333337,0,1,1
20260908_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,cnntf_v2_gap,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260908_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/group_mask_performance.csv,source_wav,median,freq_2000_5000Hz,frequency,2000.0,5000.0,Hz,20,51,360,6,6,0,0.9096094338279427,-0.17724745340488313,1.086856887232826,77966.54064570728,281371.81474037457,203405.2740946673,60199.51052761716,228191.81494115878,167992.30441354163,nan,nan,nan,1.0,0.0,1.0,1.0,0.0,1.0,0,2,2
20260908_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,cnntf_v2_gap,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260908_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/group_mask_performance.csv,source_wav,median,freq_5000_10000Hz,frequency,5000.0,10000.0,Hz,51,102,360,6,6,0,0.9096094338279427,-0.26450308375235565,1.1741125175802982,77966.54064570728,291612.85054917453,213646.30990346725,60199.51052761716,257044.55772449216,196845.047196875,nan,nan,nan,1.0,1.0,0.0,1.0,0.5,0.5,0,0,0
20260908_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,cnntf_v2_gap,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260908_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/group_mask_performance.csv,source_wav,median,freq_10000_15000Hz,frequency,10000.0,15000.0,Hz,102,153,360,6,6,0,0.9096094338279427,-0.384077518419107,1.2936869522470498,77966.54064570728,305089.2596449421,227122.71899923484,60199.51052761716,263634.83897449216,203435.328446875,nan,nan,nan,1.0,1.0,0.0,1.0,0.5,0.5,0,0,0
20260908_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,cnntf_v2_gap,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260908_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/group_mask_performance.csv,source_wav,median,freq_15000_22000Hz,frequency,15000.0,22000.0,Hz,153,224,360,6,6,0,0.9096094338279427,-2.154100948240933,3.0637103820688756,77966.54064570728,460558.1864098724,382591.6457641651,60199.51052761716,444220.6026283724,384021.0921007552,nan,nan,nan,1.0,0.0,1.0,1.0,0.0,1.0,0,2,2
20260908_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,cnntf_v2_gap,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260908_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/group_mask_performance.csv,source_wav,median,time_1,time,0.0,0.25,s,0,56,360,6,6,0,0.9096094338279427,0.78428643885515,0.12532299497279265,77966.54064570728,120444.07372873323,42477.53308302595,60199.51052761716,109713.31233699218,49513.80180937502,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
20260908_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,cnntf_v2_gap,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260908_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/group_mask_performance.csv,source_wav,median,time_2,time,0.25,0.5,s,56,112,360,6,6,0,0.9096094338279427,0.5612308779846773,0.3483785558432654,77966.54064570728,171776.89182358648,93810.3511778792,60199.51052761716,156134.42952449215,95934.918996875,nan,nan,nan,1.0,0.5,0.5,1.0,0.6666666666666666,0.33333333333333337,0,1,1
20260908_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,cnntf_v2_gap,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260908_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/group_mask_performance.csv,source_wav,median,time_3,time,0.5,0.75,s,112,168,360,6,6,0,0.9096094338279427,0.46037834483327245,0.44923108899467024,77966.54064570728,190498.42818976814,112531.88754406085,60199.51052761716,170555.57145157547,110356.06092395831,nan,nan,nan,1.0,0.5,0.5,1.0,0.6666666666666666,0.33333333333333337,0,1,1
20260908_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,cnntf_v2_gap,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260908_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/cnntf_v2_gap/group_mask_performance.csv,source_wav,median,time_4,time,0.75,1.0,s,168,224,360,6,6,0,0.9096094338279427,0.6209243343416131,0.2886850994863296,77966.54064570728,159664.97779435964,81698.43714865236,60199.51052761716,143611.07535782552,83411.56483020837,nan,nan,nan,1.0,0.5,0.5,1.0,0.6666666666666666,0.33333333333333337,0,1,1
20260908_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,rf,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260908_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/rf/group_mask_performance.csv,source_wav,median,freq_0_256Hz,frequency,0.0,256.0,Hz,0,3,360,6,6,0,0.89224706353735,0.89224706353735,0.0,85125.81226369823,85125.81226369823,0.0,66893.37629740883,66893.37629740883,0.0,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
20260908_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,rf,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260908_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/rf/group_mask_performance.csv,source_wav,median,freq_256_512Hz,frequency,256.0,512.0,Hz,3,5,360,6,6,0,0.89224706353735,0.89224706353735,0.0,85125.81226369823,85125.81226369823,0.0,66893.37629740883,66893.37629740883,0.0,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
20260908_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,rf,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260908_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/rf/group_mask_performance.csv,source_wav,median,freq_512_1000Hz,frequency,512.0,1000.0,Hz,5,10,360,6,6,0,0.89224706353735,0.8281258444419439,0.06412121909540602,85125.81226369823,107510.77697769589,22384.96471399766,66893.37629740883,84714.29083490882,17820.914537499993,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
20260908_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,rf,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260908_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/rf/group_mask_performance.csv,source_wav,median,freq_1000_2000Hz,frequency,1000.0,2000.0,Hz,10,20,360,6,6,0,0.89224706353735,0.7557042964334195,0.13654276710393043,85125.81226369823,128175.38374135547,43049.57147765724,66893.37629740883,104351.71922032548,37458.34292291665,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
20260908_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,rf,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260908_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/rf/group_mask_performance.csv,source_wav,median,freq_2000_5000Hz,frequency,2000.0,5000.0,Hz,20,51,360,6,6,0,0.89224706353735,0.5576557319129214,0.33459133162442856,85125.81226369823,172475.301902017,87349.48963831877,66893.37629740883,151404.49267553384,84511.116378125,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
20260908_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,rf,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260908_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/rf/group_mask_performance.csv,source_wav,median,freq_5000_10000Hz,frequency,5000.0,10000.0,Hz,51,102,360,6,6,0,0.89224706353735,0.8929232500749612,-0.0006761865376112564,85125.81226369823,84858.29511643155,-267.51714726668433,66893.37629740883,66882.17903178383,-11.197265625,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
20260908_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,rf,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260908_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/rf/group_mask_performance.csv,source_wav,median,freq_10000_15000Hz,frequency,10000.0,15000.0,Hz,102,153,360,6,6,0,0.89224706353735,0.89224706353735,0.0,85125.81226369823,85125.81226369823,0.0,66893.37629740883,66893.37629740883,0.0,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
20260908_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,rf,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260908_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/rf/group_mask_performance.csv,source_wav,median,freq_15000_22000Hz,frequency,15000.0,22000.0,Hz,153,224,360,6,6,0,0.89224706353735,0.89224706353735,0.0,85125.81226369823,85125.81226369823,0.0,66893.37629740883,66893.37629740883,0.0,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
20260908_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,rf,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260908_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/rf/group_mask_performance.csv,source_wav,median,time_1,time,0.0,0.25,s,0,56,360,6,6,0,0.89224706353735,0.792371356747635,0.09987570678971491,85125.81226369823,118165.40418948319,33039.59192578496,66893.37629740883,98147.68343074218,31254.30713333335,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
20260908_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,rf,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260908_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/rf/group_mask_performance.csv,source_wav,median,time_2,time,0.25,0.5,s,56,112,360,6,6,0,0.89224706353735,0.8251270137054387,0.06712004983191122,85125.81226369823,108444.63592262498,23318.823658926747,66893.37629740883,85744.53369115882,18851.157393749992,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
20260908_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,rf,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260908_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/rf/group_mask_performance.csv,source_wav,median,time_3,time,0.5,0.75,s,112,168,360,6,6,0,0.89224706353735,0.8882303673938735,0.004016696143476439,85125.81226369823,86697.90905838003,1572.0967946817982,66893.37629740883,71252.84506511717,4359.468767708342,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
20260908_selected_log_architecture,2025.06.11_0.3_2,maxfreq=22kHz,no_noise,fold3,rf,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.11_0.3_2/regression_result/npy/ensemble/20260908_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold3/rf/group_mask_performance.csv,source_wav,median,time_4,time,0.75,1.0,s,168,224,360,6,6,0,0.89224706353735,0.7862374104515266,0.10600965308582333,85125.81226369823,119898.17226986213,34772.3600061639,66893.37629740883,101602.73030574218,34709.35400833335,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
20260908_selected_log_architecture,2025.06.18_0.3_3,maxfreq=22kHz,no_noise,fold1,alexnet,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/20260908_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/explainability/fold1/alexnet/group_mask_performance.csv,source_wav,median,freq_0_256Hz,frequency,0.0,256.0,Hz,0,3,360,6,6,1,0.9768589440529979,0.977217266047529,-0.0003583219945311189,38971.414577856005,38668.515816595725,-302.89876126027957,35002.94350895835,34515.04897770835,-487.89453125,68423.104475,68412.166975,-10.9375,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0
