run,experiment,maxfreq,snr,evaluation_unit,model_key,aggregation,n_wavs,claim_safe,claim_note,r2,rmse_all,mae_all,r2_high,rmse_high,mae_high,rmse_onb,mae_onb,n_onb,roc_auc_cont,pr_auc_cont,accuracy,precision,recall,f1,auc_binary,source_csv
20260903_selected_log_architecture,2025.06.18_0.3_3,maxfreq=10kHz,0,source_wav_pooled_oof,ensemble__val_fold_legacy,median,18,0,outer-validation labels were used to choose weights,0.96786837298197437,48812.444824133061,31956.682594190002,0.93418180717139132,41870.336688695279,24851.014881250012,54061.968099999998,54061.968099999998,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=0/maxfreq=10kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_0.csv
20260903_selected_log_architecture,2025.06.18_0.3_3,maxfreq=15kHz,0,source_wav_pooled_oof,rf,median,18,1,outer-fold prediction,0.93184873180214389,71088.79827059948,57731.926416689996,0.87057896451796246,58713.221684772288,47695.343349999988,57724.213899999973,57724.213899999973,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=0/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_0.csv
20260903_selected_log_architecture,2025.06.18_0.3_3,maxfreq=15kHz,0,source_wav_pooled_oof,cnntf_v2_gap,median,18,1,outer-fold prediction,0.95597972666669218,57133.465723361565,43717.269583662222,0.95790583905757354,33484.545228068615,30429.074631250005,36802.291950000043,36802.291950000043,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=0/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_0.csv
20260903_selected_log_architecture,2025.06.18_0.3_3,maxfreq=15kHz,0,source_wav_pooled_oof,alexnet,median,18,1,outer-fold prediction,0.95443152580531088,58129.480978432381,45896.399549615002,0.83236646223199162,66821.147839997429,52329.032725000005,99861.5576,99861.5576,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=0/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_0.csv
20260903_selected_log_architecture,2025.06.18_0.3_3,maxfreq=15kHz,0,source_wav_pooled_oof,ensemble__simple_equal,median,18,1,claim-safe ensemble strategy,0.96374730169021428,51848.281961689092,37503.470995023345,0.92005112233098929,46146.595064892783,30257.733968750006,68772.625349999988,68772.625349999988,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=0/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_0.csv
20260903_selected_log_architecture,2025.06.18_0.3_3,maxfreq=15kHz,0,source_wav_pooled_oof,ensemble__prediction_max,median,18,1,claim-safe ensemble strategy,0.94232530505792056,65396.853743616834,52960.868716412231,0.9306024589496068,42993.7688839162,40197.381275,32001.104499999958,32001.104499999958,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=0/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_0.csv
20260903_selected_log_architecture,2025.06.18_0.3_3,maxfreq=15kHz,0,source_wav_pooled_oof,ensemble__inner_holdout,median,18,0,legacy sample-level inner holdout; source-WAV leakage,0.96085421620325762,53877.408542492434,38715.712927245564,0.90973064818668781,49034.713066702701,30418.266093750011,66992.184899999993,66992.184899999993,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=0/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_0.csv
20260903_selected_log_architecture,2025.06.18_0.3_3,maxfreq=15kHz,0,source_wav_pooled_oof,ensemble__val_fold_legacy,median,18,0,outer-validation labels were used to choose weights,0.97133812418609788,46101.653979531191,32475.238416412212,0.93859281448816256,40442.972926067843,24216.146781249976,60544.204650000029,60544.204650000029,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=0/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_0.csv
20260903_selected_log_architecture,2025.06.18_0.3_3,maxfreq=22kHz,0,source_wav_pooled_oof,rf,median,18,1,outer-fold prediction,0.94014429348162565,66621.895131674493,53579.979567245551,0.86872938241888475,59131.274605259423,49813.544518749994,57075.8076,57075.8076,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=0/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_0.csv
20260903_selected_log_architecture,2025.06.18_0.3_3,maxfreq=22kHz,0,source_wav_pooled_oof,cnntf_v2_gap,median,18,1,outer-fold prediction,0.95117704258693381,60169.477925141269,40497.037346412224,0.94223516259300422,39225.207886376375,33633.47111875,48535.448249999958,48535.448249999958,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=0/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_0.csv
20260903_selected_log_architecture,2025.06.18_0.3_3,maxfreq=22kHz,0,source_wav_pooled_oof,alexnet,median,18,1,outer-fold prediction,0.96329330030678695,52171.92618617203,41986.785914939996,0.89227271551761855,53566.877651138595,41295.231949999994,70565.948249999958,70565.948249999958,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=0/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_0.csv
20260903_selected_log_architecture,2025.06.18_0.3_3,maxfreq=22kHz,0,source_wav_pooled_oof,ensemble__simple_equal,median,18,1,claim-safe ensemble strategy,0.96787127142910367,48810.243200772777,33694.520500578903,0.93772440354864606,40727.938120015751,26841.980331250023,54454.864899999986,54454.864899999986,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=0/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_0.csv
20260903_selected_log_architecture,2025.06.18_0.3_3,maxfreq=22kHz,0,source_wav_pooled_oof,ensemble__prediction_max,median,18,1,claim-safe ensemble strategy,0.94327732121263708,64854.86626339842,48450.437919745556,0.92263384553748207,45395.100463016206,42324.207450000002,28382.823200000043,28382.823200000043,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=0/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_0.csv
20260903_selected_log_architecture,2025.06.18_0.3_3,maxfreq=22kHz,0,source_wav_pooled_oof,ensemble__inner_holdout,median,18,0,legacy sample-level inner holdout; source-WAV leakage,0.96841642979720288,48394.366850440572,33563.478026967787,0.95101060507777779,36123.058466389964,25471.47170625002,50968.2353,50968.2353,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=0/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_0.csv
20260903_selected_log_architecture,2025.06.18_0.3_3,maxfreq=22kHz,0,source_wav_pooled_oof,ensemble__val_fold_legacy,median,18,0,outer-validation labels were used to choose weights,0.97495550418372368,43094.351367538802,29871.081597245557,0.95480785211162145,34694.846292115704,22010.442506250009,51542.772850000008,51542.772850000008,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=0/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_0.csv
20260903_selected_log_architecture,2025.06.18_0.3_3,maxfreq=3kHz,0,source_wav_pooled_oof,rf,median,18,1,outer-fold prediction,0.915109113807136,79340.463896901885,62178.401123912226,0.86308585095197732,60388.972749965433,47019.288662499988,85238.541999999958,85238.541999999958,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=0/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_0.csv
20260903_selected_log_architecture,2025.06.18_0.3_3,maxfreq=3kHz,0,source_wav_pooled_oof,cnntf_v2_gap,median,18,1,outer-fold prediction,0.95939984864717875,54869.124182828236,38337.247741134452,0.94655957482506792,37728.40354657315,29289.437912500005,2159.9013000000268,2159.9013000000268,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=0/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_0.csv
20260903_selected_log_architecture,2025.06.18_0.3_3,maxfreq=3kHz,0,source_wav_pooled_oof,alexnet,median,18,1,outer-fold prediction,0.96260657199134236,52657.694679432141,43723.731519828892,0.89324560220749905,53324.447432250367,47421.686500000003,42408.948200000043,42408.948200000043,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=0/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_0.csv
20260903_selected_log_architecture,2025.06.18_0.3_3,maxfreq=3kHz,0,source_wav_pooled_oof,ensemble__simple_equal,median,18,1,claim-safe ensemble strategy,0.96309481630877802,52312.790548344645,37826.182681412232,0.93862509616656176,40432.34111919158,29538.989293750019,39302.849250000028,39302.849250000028,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=0/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_0.csv
20260903_selected_log_architecture,2025.06.18_0.3_3,maxfreq=3kHz,0,source_wav_pooled_oof,ensemble__prediction_max,median,18,1,claim-safe ensemble strategy,0.92525140056570232,74450.176491461563,56727.634554467782,0.91054789469796016,48812.242423302756,41525.629318750005,436.10445000004256,436.10445000004256,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=0/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_0.csv
20260903_selected_log_architecture,2025.06.18_0.3_3,maxfreq=3kHz,0,source_wav_pooled_oof,ensemble__inner_holdout,median,18,0,legacy sample-level inner holdout; source-WAV leakage,0.96168859306732479,53300.128044672158,40436.719576412244,0.93979485582619293,40045.182449518143,30886.732037500027,33582.415399999998,33582.415399999998,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=0/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_0.csv
20260903_selected_log_architecture,2025.06.18_0.3_3,maxfreq=3kHz,0,source_wav_pooled_oof,ensemble__val_fold_legacy,median,18,0,outer-validation labels were used to choose weights,0.96706410614391158,49419.566208984594,35357.650068078896,0.94617422055307665,37864.187328222368,26962.774081250005,19736.43465000001,19736.43465000001,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=0/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_0.csv
20260903_selected_log_architecture,2025.06.18_0.3_3,maxfreq=5kHz,0,source_wav_pooled_oof,rf,median,18,1,outer-fold prediction,0.91983781462451375,77099.040979361424,61466.999215578893,0.86661811258707233,59604.892028840281,47806.394131249988,65616.323249999958,65616.323249999958,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=0/maxfreq=5kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_0.csv
20260903_selected_log_architecture,2025.06.18_0.3_3,maxfreq=5kHz,0,source_wav_pooled_oof,cnntf_v2_gap,median,18,1,outer-fold prediction,0.96146189810654992,53457.588315666253,39394.980700856671,0.94988971920518661,36533.972243567048,30562.566818750005,54309.83885,54309.83885,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=0/maxfreq=5kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_0.csv
20260903_selected_log_architecture,2025.06.18_0.3_3,maxfreq=5kHz,0,source_wav_pooled_oof,alexnet,median,18,1,outer-fold prediction,0.94455912561511401,64117.892251213976,54061.12307269001,0.85647793551198492,61829.084039738918,53653.474118750019,71192.354450000043,71192.354450000043,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=0/maxfreq=5kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_0.csv
20260903_selected_log_architecture,2025.06.18_0.3_3,maxfreq=5kHz,0,source_wav_pooled_oof,ensemble__simple_equal,median,18,1,claim-safe ensemble strategy,0.95757527478630744,56088.486462636451,40720.687385301135,0.93013729930170952,43137.618115033205,28679.954393750035,57102.791999999958,57102.791999999958,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=0/maxfreq=5kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_0.csv
20260903_selected_log_architecture,2025.06.18_0.3_3,maxfreq=5kHz,0,source_wav_pooled_oof,ensemble__prediction_max,median,18,1,claim-safe ensemble strategy,0.93236940048390782,70816.722060946151,55104.376093356666,0.92507178303681148,44674.137371322802,40559.523856249994,24567.073249999958,24567.073249999958,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=0/maxfreq=5kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_0.csv
20260903_selected_log_architecture,2025.06.18_0.3_3,maxfreq=5kHz,0,source_wav_pooled_oof,ensemble__inner_holdout,median,18,0,legacy sample-level inner holdout; source-WAV leakage,0.95939655341116858,54871.350813016426,40913.468346690002,0.93880823014663117,40371.973877321703,28229.395256249998,56020.100199999986,56020.100199999986,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=0/maxfreq=5kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_0.csv
20260903_selected_log_architecture,2025.06.18_0.3_3,maxfreq=5kHz,0,source_wav_pooled_oof,ensemble__val_fold_legacy,median,18,0,outer-validation labels were used to choose weights,0.96294428064429538,52419.373496806591,37868.726050023346,0.94540350620653901,38134.306500710431,25711.257418750021,53681.287500000035,53681.287500000035,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=0/maxfreq=5kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_0.csv
20260908_selected_log_architecture,2025.06.18_0.3_3,maxfreq=22kHz,no_noise,source_wav_pooled_oof,rf,median,18,1,outer_GroupKFold_OOF,0.93451700353931699,69683.262210489818,56270.477831065007,0.85289621790602199,62595.829032217065,52485.441003124994,76180.4951,76180.4951,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_no_noise.csv
20260908_selected_log_architecture,2025.06.18_0.3_3,maxfreq=22kHz,no_noise,source_wav_pooled_oof,cnntf_v2_gap,median,18,1,outer_GroupKFold_OOF,0.96880347340466855,48096.92630027316,33187.011162775074,0.95345630681231175,35209.827457681531,24197.632840625003,62790.916975,62790.916975,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_no_noise.csv
20260908_selected_log_architecture,2025.06.18_0.3_3,maxfreq=22kHz,no_noise,source_wav_pooled_oof,alexnet,median,18,1,outer_GroupKFold_OOF,0.96706101347625473,49421.886393568071,40195.403901045473,0.88733313315381457,54781.205490543784,43425.448740625005,68423.104475,68423.104475,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_no_noise.csv
20260908_selected_log_architecture,2025.06.18_0.3_3,maxfreq=22kHz,no_noise,source_wav_pooled_oof,ensemble__simple_equal,median,18,1,no_outer_validation_labels_used_for_weights,0.96808335459200967,48648.877173197943,35924.927022913238,0.92072811384933273,45950.799506289615,31143.926680208337,70527.906558333372,70527.906558333372,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_no_noise.csv
20260908_selected_log_architecture,2025.06.18_0.3_3,maxfreq=22kHz,no_noise,source_wav_pooled_oof,ensemble__prediction_max,median,18,1,no_outer_validation_labels_used_for_weights,0.94702422917439089,62676.226898155976,45725.425894606669,0.92822672665894057,43723.493329283127,35454.18205625,45181.104475,45181.104475,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_no_noise.csv
20260908_selected_log_architecture,2025.06.18_0.3_3,maxfreq=22kHz,no_noise,source_wav_pooled_oof,ensemble__inner_holdout,median,18,1,no_outer_validation_labels_used_for_weights,0.96955575649738823,47513.475065142513,34851.030429267412,0.92442144245753843,44867.593423665705,30479.925671571327,70951.894747114449,70951.894747114449,1,1,1,0.94444444444444442,1,0.875,0.93333333333333335,0.9375,Pool_boiling/Subcooling_20_degrees/0.3/2025.06.18_0.3_3/regression_result/npy/ensemble/202609/08_selected_log_architecture/heatflux_no_noise/maxfreq=22kHz/e300_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_no_noise.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=10kHz,no_noise,source_wav_pooled_oof,rf,median,13,1,outer-fold prediction,0.47538272833973338,210067.6375879377,151689.20741053444,0.16650857893240123,135876.38175959254,105352.60375059498,94788.026832006522,94788.026832006522,1,0.83333333333333337,0.8806122448979592,0.69230769230769229,0.80000000000000004,0.5714285714285714,0.66666666666666663,0.70238095238095233,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_no_noise/maxfreq=10kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_no_noise.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=10kHz,no_noise,source_wav_pooled_oof,cnntf_v2_gap,median,13,1,outer-fold prediction,0.5789766399733427,188187.57918045984,133758.92023676418,0.27045393358281344,127121.72181613131,95625.899655735979,46936.629467993393,46936.629467993393,1,0.90476190476190477,0.93673469387755093,0.84615384615384615,1,0.7142857142857143,0.83333333333333337,0.85714285714285721,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_no_noise/maxfreq=10kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_no_noise.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=10kHz,no_noise,source_wav_pooled_oof,alexnet,median,13,1,outer-fold prediction,0.56289801294373287,191747.29655603747,143419.04155300272,-0.03382271801702097,151327.00690118779,118236.89728803615,24224.316967993393,24224.316967993393,1,0.88095238095238104,0.90873015873015861,0.76923076923076927,1,0.5714285714285714,0.72727272727272729,0.7857142857142857,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_no_noise/maxfreq=10kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_no_noise.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=10kHz,no_noise,source_wav_pooled_oof,ensemble__simple_equal,median,13,1,claim-safe ensemble strategy,0.54336968698429799,195983.82447751678,138238.90873784208,0.14948987648121281,137256.57264781758,97680.689314880685,3018.0424320065649,3018.0424320065649,1,0.88095238095238093,0.9129251700680272,0.69230769230769229,1,0.42857142857142855,0.59999999999999998,0.7142857142857143,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_no_noise/maxfreq=10kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_no_noise.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=10kHz,no_noise,source_wav_pooled_oof,ensemble__prediction_max,median,13,1,claim-safe ensemble strategy,0.51672293383743872,201621.08721152868,131912.7566160245,0.48453254661438749,106854.79884333363,79472.879570021687,49139.723217993393,49139.723217993393,1,0.9285714285714286,0.947845804988662,0.76923076923076927,0.75,0.8571428571428571,0.80000000000000004,0.76190476190476208,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_no_noise/maxfreq=10kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_no_noise.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=10kHz,no_noise,source_wav_pooled_oof,ensemble__inner_holdout,median,13,0,legacy sample-level inner holdout; source-WAV leakage,0.55618697409451023,193213.68408755068,137152.6526136873,0.18643389161183144,134242.43795891516,97900.684120021688,25348.739167993423,25348.739167993423,1,0.90476190476190488,0.92403628117913827,0.76923076923076927,1,0.5714285714285714,0.72727272727272729,0.7857142857142857,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_no_noise/maxfreq=10kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_no_noise.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=10kHz,no_noise,source_wav_pooled_oof,ensemble__val_fold_legacy,median,13,0,outer-validation labels were used to choose weights,0.54646677371473174,195318.06533296424,137220.5601175334,0.16722947348224482,135817.60866981064,95819.287377164554,508.73476799344644,508.73476799344644,1,0.90476190476190488,0.92403628117913827,0.76923076923076927,1,0.5714285714285714,0.72727272727272729,0.7857142857142857,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_no_noise/maxfreq=10kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/wav_metrics_no_noise.csv
