snr,model,source_wav_id,y_true,prediction,error,fraction_total_squared_error
-16,ensemble__simple_equal,index=14.5.54E+05,554196.3218,534031.7083333333,-20164.61346666678,0.006106882624845393
-16,ensemble__simple_equal,index=15.6.24E+05,624442.5514,614708.2604166665,-9734.290983333485,0.0014231425986811041
-16,ensemble__simple_equal,index=16.6.98E+05,698421.296,693619.25,-4802.045999999973,0.00034633182532987276
-16,ensemble__simple_equal,index=17.7.77E+05,776647.2223,724504.0729166665,-52143.14938333351,0.040835162380251894
-16,ensemble__simple_equal,index=18.8.59E+05,859343.9142,773260.9166666665,-86082.99753333349,0.11129471267180038
-16,ensemble__inner_holdout,index=1.3.28E-04,0.0003280469999999,118841.66465665636,118841.66432860936,0.22266865278433454
-16,ensemble__inner_holdout,index=2.2.36E+03,2355.33535,23559.367321368645,21204.031971368644,0.007088568356351566
-16,ensemble__inner_holdout,index=3.2.10E+04,20979.71604,90552.12699399021,69572.41095399021,0.07631250999069944
-16,ensemble__inner_holdout,index=4.5.76E+04,57593.31665,103150.98197596824,45557.66532596824,0.03272235490612462
-16,ensemble__inner_holdout,index=5.1.11E+05,111264.7017,44608.06228023766,-66656.63941976234,0.07005005161997153
-16,ensemble__inner_holdout,index=6.1.44E+05,144324.2618,99540.42901208656,-44783.832787913445,0.031620166328453075
-16,ensemble__inner_holdout,index=7.1.81E+05,181378.003,92408.26590423204,-88969.73709576795,0.12479760343541851
-16,ensemble__inner_holdout,index=8.2.22E+05,221505.1102,107413.17963841118,-114091.93056158882,0.20522557861963864
-16,ensemble__inner_holdout,index=9.2.67E+05,266907.6965,245045.3323651701,-21862.364134829928,0.007535566001242099
-16,ensemble__inner_holdout,index=10.3.15E+05,315466.1173,251949.53641312735,-63516.58088687263,0.06360567336638977
-16,ensemble__inner_holdout,index=11.3.69E+05,368978.105,353397.5001748025,-15580.604825197486,0.0038272801777442973
-16,ensemble__inner_holdout,index=12.4.27E+05,427276.195,414466.2363069604,-12809.958693039604,0.0025871230752763995
-16,ensemble__inner_holdout,index=13.4.89E+05,489453.9981,495636.547909606,6182.549809605989,0.0006026385074306314
-16,ensemble__inner_holdout,index=14.5.54E+05,554196.3218,534355.988984823,-19840.33281517704,0.00620611097221449
-16,ensemble__inner_holdout,index=15.6.24E+05,624442.5514,617461.2296108252,-6981.321789174806,0.0007684169633016291
-16,ensemble__inner_holdout,index=16.6.98E+05,698421.296,698847.0243916293,425.7283916292945,2.8575040790203456e-06
-16,ensemble__inner_holdout,index=17.7.77E+05,776647.2223,727938.4320424116,-48708.79025758838,0.03740557351427035
-16,ensemble__inner_holdout,index=18.8.59E+05,859343.9142,776972.4419652072,-82371.47223479277,0.10697327387705953
-20,rf,index=1.3.28E-04,0.0003280469999999,135497.5625,135497.562171953,0.1805637841277773
-20,rf,index=2.2.36E+03,2355.33535,135371.7734375,133016.4380875,0.17401164510410716
-20,rf,index=3.2.10E+04,20979.71604,99634.8671875,78655.1511475,0.06084459778335371
-20,rf,index=4.5.76E+04,57593.31665,76484.26953125,18890.95288125,0.003509743789126013
-20,rf,index=5.1.11E+05,111264.7017,135467.9140625,24203.212362499995,0.005761210020311949
-20,rf,index=6.1.44E+05,144324.2618,99664.4609375,-44659.80086250001,0.01961558429273195
-20,rf,index=7.1.81E+05,181378.003,75981.24609375,-105396.75690625,0.10925018473285321
-20,rf,index=8.2.22E+05,221505.1102,75541.3828125,-145963.7273875,0.20953548175049821
-20,rf,index=9.2.67E+05,266907.6965,303928.734375,37021.03787499998,0.013479223189787781
-20,rf,index=10.3.15E+05,315466.1173,286283.234375,-29182.882924999984,0.008375757026005539
-20,rf,index=11.3.69E+05,368978.105,362134.5625,-6843.542499999981,0.0004606060329075197
-20,rf,index=12.4.27E+05,427276.195,394124.21875,-33151.97625000001,0.010809025211492004
-20,rf,index=13.4.89E+05,489453.9981,559051.8125,69597.81439999997,0.04763858878193231
-20,rf,index=14.5.54E+05,554196.3218,575561.25,21364.928199999966,0.004489216597292291
-20,rf,index=15.6.24E+05,624442.5514,622687.40625,-1755.1451499999966,3.029659080471297e-05
-20,rf,index=16.6.98E+05,698421.296,678151.25,-20270.045999999973,0.004040891161007807
-20,rf,index=17.7.77E+05,776647.2223,731046.625,-45600.59730000002,0.020450726809077738
-20,rf,index=18.8.59E+05,859343.9142,745647.6875,-113696.2267,0.12713343699893268
-20,cnntf_v2_gap,index=1.3.28E-04,0.0003280469999999,157836.1171875,157836.116859453,0.2753292298340955
-20,cnntf_v2_gap,index=2.2.36E+03,2355.33535,111157.09375,108801.7584,0.13083121453471847
-20,cnntf_v2_gap,index=3.2.10E+04,20979.71604,88106.87109375,67127.15505375,0.049800766549240275
-20,cnntf_v2_gap,index=4.5.76E+04,57593.31665,86380.7890625,28787.4724125,0.00915896952726621
-20,cnntf_v2_gap,index=5.1.11E+05,111264.7017,119087.0859375,7822.384237499995,0.0006762664371870602
-20,cnntf_v2_gap,index=6.1.44E+05,144324.2618,90636.98828125,-53687.27351875001,0.031855339848636775
-20,cnntf_v2_gap,index=7.1.81E+05,181378.003,90053.6875,-91324.3155,0.09217484076226685
-20,cnntf_v2_gap,index=8.2.22E+05,221505.1102,88212.30078125,-133292.80941875,0.19635998394788368
-20,cnntf_v2_gap,index=9.2.67E+05,266907.6965,190227.0546875,-76680.64181250002,0.0649846857298545
-20,cnntf_v2_gap,index=10.3.15E+05,315466.1173,268877.765625,-46588.35167499998,0.023988010747229293
-20,cnntf_v2_gap,index=11.3.69E+05,368978.105,340382.84375,-28595.26124999998,0.00903707074036525
-20,cnntf_v2_gap,index=12.4.27E+05,427276.195,417747.09375,-9529.101250000007,0.00100356019570464
-20,cnntf_v2_gap,index=13.4.89E+05,489453.9981,490242.796875,788.7987749999738,6.8765720778432626e-06
-20,cnntf_v2_gap,index=14.5.54E+05,554196.3218,532716.40625,-21479.915550000034,0.005099230968191777
-20,cnntf_v2_gap,index=15.6.24E+05,624442.5514,607364.46875,-17078.082649999997,0.0032234264598145646
-20,cnntf_v2_gap,index=16.6.98E+05,698421.296,718473.84375,20052.547750000027,0.004444047199554707
-20,cnntf_v2_gap,index=17.7.77E+05,776647.2223,739096.90625,-37550.31605000002,0.015583562168633087
-20,cnntf_v2_gap,index=18.8.59E+05,859343.9142,770904.6875,-88439.2267,0.08644291777727946
-20,alexnet,index=1.3.28E-04,0.0003280469999999,76528.3125,76528.312171953,0.05079582373988303
-20,alexnet,index=2.2.36E+03,2355.33535,37277.708984375,34922.373634375,0.010577700020568053
-20,alexnet,index=3.2.10E+04,20979.71604,84390.25390625,63410.53786625,0.03487438931106845
-20,alexnet,index=4.5.76E+04,57593.31665,43836.974609375,-13756.342040625,0.0016413064216943957
-20,alexnet,index=5.1.11E+05,111264.7017,39094.37890625,-72170.32279375,0.045175298705807256
-20,alexnet,index=6.1.44E+05,144324.2618,95603.0859375,-48721.17586250001,0.020588241782292988
-20,alexnet,index=7.1.81E+05,181378.003,33076.451171875,-148301.551828125,0.19075464775109097
-20,alexnet,index=8.2.22E+05,221505.1102,43622.6640625,-177882.4461375,0.2744415878141232
-20,alexnet,index=9.2.67E+05,266907.6965,156506.8203125,-110400.87618750002,0.10571309247850845
-20,alexnet,index=10.3.15E+05,315466.1173,246050.1328125,-69415.98448749998,0.04179291966456292
-20,alexnet,index=11.3.69E+05,368978.105,296010.4375,-72967.66749999998,0.04617901496124317
-20,alexnet,index=12.4.27E+05,427276.195,399664.09375,-27612.101250000007,0.006612758338105119
-20,alexnet,index=13.4.89E+05,489453.9981,488255.890625,-1198.1074750000262,1.2450170324374367e-05
-20,alexnet,index=14.5.54E+05,554196.3218,507080.0625,-47116.259300000034,0.019254194019924255
-20,alexnet,index=15.6.24E+05,624442.5514,589980.40625,-34462.14515,0.010300738259266607
-20,alexnet,index=16.6.98E+05,698421.296,681666.8125,-16754.483499999973,0.0024347020735379725
-20,alexnet,index=17.7.77E+05,776647.2223,694880.78125,-81766.44105000002,0.057987438863072005
-20,alexnet,index=18.8.59E+05,859343.9142,762786.65625,-96557.25795,0.08086369562492687
-20,ensemble__simple_equal,index=1.3.28E-04,0.0003280469999999,125272.95703125,125272.956703203,0.17479804128377577
-20,ensemble__simple_equal,index=2.2.36E+03,2355.33535,98170.57389322916,95815.23854322916,0.10225653596785733
-20,ensemble__simple_equal,index=3.2.10E+04,20979.71604,93956.73046875,72977.01442875,0.05931903673583787
-20,ensemble__simple_equal,index=4.5.76E+04,57593.31665,71449.1202799479,13855.803629947906,0.0021383822736676487
-20,ensemble__simple_equal,index=5.1.11E+05,111264.7017,97928.4189453125,-13336.282754687505,0.0019810320225266066
-20,ensemble__simple_equal,index=6.1.44E+05,144324.2618,92695.32291666664,-51628.938883333365,0.029689870586780843
-20,ensemble__simple_equal,index=7.1.81E+05,181378.003,67624.021484375,-113753.981515625,0.1441302430405149
-20,ensemble__simple_equal,index=8.2.22E+05,221505.1102,67515.18815104166,-153989.92204895834,0.26412317209559877
-20,ensemble__simple_equal,index=9.2.67E+05,266907.6965,220615.03385416663,-46292.66264583339,0.023869659750329147
-20,ensemble__simple_equal,index=10.3.15E+05,315466.1173,266856.0859375,-48610.03136249998,0.026319262083738682
-20,ensemble__simple_equal,index=11.3.69E+05,368978.105,333090.64583333326,-35887.459166666726,0.014345223827859868
-20,ensemble__simple_equal,index=12.4.27E+05,427276.195,405097.16145833326,-22179.03354166675,0.005479073691981602
-20,ensemble__simple_equal,index=13.4.89E+05,489453.9981,508616.29166666657,19162.293566666543,0.004089939509007941
-20,ensemble__simple_equal,index=14.5.54E+05,554196.3218,537303.2604166665,-16893.061383333523,0.003178620108340669
-20,ensemble__simple_equal,index=15.6.24E+05,624442.5514,603106.6875,-21335.863899999997,0.00507040174030989
-20,ensemble__simple_equal,index=16.6.98E+05,698421.296,695395.5729166665,-3025.7230833334615,0.00010197184172875293
-20,ensemble__simple_equal,index=17.7.77E+05,776647.2223,726267.1770833331,-50380.045216666884,0.028270859489264447
-20,ensemble__simple_equal,index=18.8.59E+05,859343.9142,759588.90625,-99755.00795,0.11083867395087928
-20,ensemble__inner_holdout,index=1.3.28E-04,0.0003280469999999,141493.9589252854,141493.9585972384,0.2159348258823262
-20,ensemble__inner_holdout,index=2.2.36E+03,2355.33535,110227.60386975644,107872.26851975644,0.12550658724738578
-20,ensemble__inner_holdout,index=3.2.10E+04,20979.71604,92905.8267199754,71926.1106799754,0.055798182192724345
-20,ensemble__inner_holdout,index=4.5.76E+04,57593.31665,74205.54678661957,16612.230136619568,0.002976478669417035
-20,ensemble__inner_holdout,index=5.1.11E+05,111264.7017,112673.34222545705,1408.6405254570418,2.1401649821061107e-05
-20,ensemble__inner_holdout,index=6.1.44E+05,144324.2618,91572.71068163497,-52751.55111836504,0.030013549888958935
-20,ensemble__inner_holdout,index=7.1.81E+05,181378.003,73884.53568417994,-107493.46731582006,0.12462668412954948
-20,ensemble__inner_holdout,index=8.2.22E+05,221505.1102,69064.443194389,-152440.667005611,0.2506389586033897
-20,ensemble__inner_holdout,index=9.2.67E+05,266907.6965,226060.74952283036,-40846.94697716966,0.017995590413558114
-20,ensemble__inner_holdout,index=10.3.15E+05,315466.1173,270605.03669877374,-44861.08060122625,0.021706327824281026
-20,ensemble__inner_holdout,index=11.3.69E+05,368978.105,336682.55557819776,-32295.54942180222,0.011249474905653471
-20,ensemble__inner_holdout,index=12.4.27E+05,427276.195,407332.847110249,-19943.34788975102,0.00428985908843014
-20,ensemble__inner_holdout,index=13.4.89E+05,489453.9981,508664.08349014487,19210.085390144843,0.003980205425268251
-20,ensemble__inner_holdout,index=14.5.54E+05,554196.3218,539636.259615205,-14560.062184795039,0.0022865113225612587
-20,ensemble__inner_holdout,index=15.6.24E+05,624442.5514,604498.9560977953,-19943.595302204718,0.004289965527043403
-20,ensemble__inner_holdout,index=16.6.98E+05,698421.296,699666.2043543165,1244.9083543164888,1.6715588047032053e-05
-20,ensemble__inner_holdout,index=17.7.77E+05,776647.2223,728260.6966170382,-48386.5256829618,0.025251999699428873
-20,ensemble__inner_holdout,index=18.8.59E+05,859343.9142,761423.8134911372,-97920.10070886277,0.10341668194215592
