snr,fold,model,evaluation_unit,aggregation,group,axis,low,high,unit,low_index,high_index,n_chunks,n_samples,n_source_wavs,n_onb_samples,base_r2,masked_r2,r2_drop,base_rmse_all,masked_rmse_all,rmse_all_increase,base_mae_all,masked_mae_all,mae_all_increase,base_rmse_onb,masked_rmse_onb,rmse_onb_increase,base_recall,masked_recall,recall_drop,base_f1,masked_f1,f1_drop,base_false_negatives,masked_false_negatives,false_negative_increase
-8,3,rf,source_wav,median,freq_5000_10000Hz,frequency,5000.0,10000.0,Hz,51,102,360,6,6,0,0.9092693763255452,0.8360877868209308,0.0731815895046144,78113.06156499358,104991.07172580755,26878.010160813967,62727.14304845049,85727.00177240882,22999.858723958336,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-8,3,rf,source_wav,median,freq_10000_15000Hz,frequency,10000.0,15000.0,Hz,102,153,360,6,6,0,0.9092693763255452,0.9002773344218562,0.008992041903688963,78113.06156499358,81892.40981517154,3779.3482501779654,62727.14304845049,65122.69317865882,2395.5501302083285,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-8,3,rf,source_wav,median,freq_15000_22000Hz,frequency,15000.0,22000.0,Hz,153,224,360,6,6,0,0.9092693763255452,0.9029585656288783,0.006310810696666835,78113.06156499358,80783.99294083996,2670.931375846383,62727.14304845049,64603.90867345049,1876.765625,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-8,3,rf,source_wav,median,time_1,time,0.0,0.25,s,0,56,360,6,6,0,0.9092693763255452,0.8091800579862758,0.10008931833926937,78113.06156499358,113281.39580272448,35168.3342377309,62727.14304845049,97857.6027015755,35130.459653125006,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-8,3,rf,source_wav,median,time_2,time,0.25,0.5,s,56,112,360,6,6,0,0.9092693763255452,0.8338284121379567,0.0754409641875885,78113.06156499358,105712.19648945397,27599.13492446039,62727.14304845049,90809.09358699217,28081.950538541678,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-8,3,rf,source_wav,median,time_3,time,0.5,0.75,s,112,168,360,6,6,0,0.9092693763255452,0.8046558958166332,0.10461348050891195,78113.06156499358,114616.42699018207,36503.36542518849,62727.14304845049,98006.14697240882,35279.003923958335,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-8,3,rf,source_wav,median,time_4,time,0.75,1.0,s,168,224,360,6,6,0,0.9092693763255452,0.8372052586230585,0.07206411770248666,78113.06156499358,104632.57125320348,26519.509688209902,62727.14304845049,90153.5128578255,27426.369809375006,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-8,3,cnntf_v2_gap,source_wav,median,freq_0_256Hz,frequency,0.0,256.0,Hz,0,3,360,6,6,0,0.828390184475204,0.8283609098660802,2.9274609123719486e-05,107428.07013372322,107437.23272341123,9.162589688014123,70586.42263699217,70599.4571422005,13.034505208328483,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-8,3,cnntf_v2_gap,source_wav,median,freq_256_512Hz,frequency,256.0,512.0,Hz,3,5,360,6,6,0,0.828390184475204,0.901294608103972,-0.07290442362876803,107428.07013372322,81473.64574780365,-25954.42438591957,70586.42263699217,57436.04851563801,-13150.374121354158,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-8,3,cnntf_v2_gap,source_wav,median,freq_512_1000Hz,frequency,512.0,1000.0,Hz,5,10,360,6,6,0,0.828390184475204,0.4756495571542344,0.35274062732096956,107428.07013372322,187783.54408848818,80355.47395476497,70586.42263699217,157568.33573699216,86981.91309999999,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-8,3,cnntf_v2_gap,source_wav,median,freq_1000_2000Hz,frequency,1000.0,2000.0,Hz,10,20,360,6,6,0,0.828390184475204,0.073420031496919,0.754970152978285,107428.07013372322,249625.05026235044,142196.9801286272,70586.42263699217,216475.32532032547,145888.90268333332,nan,nan,nan,1.0,1.0,0.0,1.0,0.8,0.19999999999999996,0,0,0
-8,3,cnntf_v2_gap,source_wav,median,freq_2000_5000Hz,frequency,2000.0,5000.0,Hz,20,51,360,6,6,0,0.828390184475204,-0.6893132010427514,1.5177033855179554,107428.07013372322,337055.7960473136,229627.7259135904,70586.42263699217,299980.4971953255,229394.07455833332,nan,nan,nan,1.0,1.0,0.0,1.0,0.5,0.5,0,0,0
-8,3,cnntf_v2_gap,source_wav,median,freq_5000_10000Hz,frequency,5000.0,10000.0,Hz,51,102,360,6,6,0,0.828390184475204,-0.6259902999949964,1.4543804844702004,107428.07013372322,330678.2929454174,223250.2228116942,70586.42263699217,281486.7269953255,210900.3043583333,nan,nan,nan,1.0,1.0,0.0,1.0,0.5,0.5,0,0,0
-8,3,cnntf_v2_gap,source_wav,median,freq_10000_15000Hz,frequency,10000.0,15000.0,Hz,102,153,360,6,6,0,0.828390184475204,-0.1472421756489286,0.9756323601241326,107428.07013372322,277762.9167619265,170334.8466282033,70586.42263699217,241157.78028136722,170571.35764437506,nan,nan,nan,1.0,0.0,1.0,1.0,0.0,1.0,0,2,2
-8,3,cnntf_v2_gap,source_wav,median,freq_15000_22000Hz,frequency,15000.0,22000.0,Hz,153,224,360,6,6,0,0.828390184475204,0.050230994981823374,0.7781591894933806,107428.07013372322,252729.36611986655,145301.29598614335,70586.42263699217,194569.4424492399,123983.01981224773,nan,nan,nan,1.0,0.0,1.0,1.0,0.0,1.0,0,2,2
-8,3,cnntf_v2_gap,source_wav,median,time_1,time,0.0,0.25,s,0,56,360,6,6,0,0.828390184475204,0.755699882990588,0.07269030148461597,107428.07013372322,128176.54154348903,20748.471409765814,70586.42263699217,115624.25244115882,45037.82980416666,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-8,3,cnntf_v2_gap,source_wav,median,time_2,time,0.25,0.5,s,56,112,360,6,6,0,0.828390184475204,0.5423111822978927,0.2860790021773113,107428.07013372322,175441.31048429047,68013.24035056726,70586.42263699217,157631.37613907547,87044.9535020833,nan,nan,nan,1.0,0.5,0.5,1.0,0.6666666666666666,0.33333333333333337,0,1,1
-8,3,cnntf_v2_gap,source_wav,median,time_3,time,0.5,0.75,s,112,168,360,6,6,0,0.828390184475204,0.4175938379847163,0.4107963464904877,107428.07013372322,197906.33326718758,90478.26313346437,70586.42263699217,177930.34358699212,107343.92094999996,nan,nan,nan,1.0,0.0,1.0,1.0,0.0,1.0,0,2,2
-8,3,cnntf_v2_gap,source_wav,median,time_4,time,0.75,1.0,s,168,224,360,6,6,0,0.828390184475204,0.5827822391661355,0.2456079453090685,107428.07013372322,167505.1274967272,60077.05736300397,70586.42263699217,147879.87613907547,77293.4535020833,nan,nan,nan,1.0,0.5,0.5,1.0,0.6666666666666666,0.33333333333333337,0,1,1
-8,3,alexnet,source_wav,median,freq_0_256Hz,frequency,0.0,256.0,Hz,0,3,360,6,6,0,0.8758456924555328,0.8760154233921441,-0.0001697309366113231,91375.04583404835,91312.56521344093,-62.480620607413584,57551.14747397134,57332.56446615884,-218.5830078125,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-8,3,alexnet,source_wav,median,freq_256_512Hz,frequency,256.0,512.0,Hz,3,5,360,6,6,0,0.8758456924555328,0.8513441508036721,0.024501541651860692,91375.04583404835,99985.65888740937,8610.613053361027,57551.14747397134,72357.97766906251,14806.830195091177,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-8,3,alexnet,source_wav,median,freq_512_1000Hz,frequency,512.0,1000.0,Hz,5,10,360,6,6,0,0.8758456924555328,-1.3924590175871612,2.268304710042694,91375.04583404835,401115.0575360577,309740.01170200936,57551.14747397134,393080.0007244922,335528.8532505208,nan,nan,nan,1.0,1.0,0.0,1.0,0.5,0.5,0,0,0
-8,3,alexnet,source_wav,median,freq_1000_2000Hz,frequency,1000.0,2000.0,Hz,10,20,360,6,6,0,0.8758456924555328,-10.062483284301793,10.938328976757326,91375.04583404835,862527.6488229005,771152.6029888522,57551.14747397134,845630.4512453255,788079.3037713541,nan,nan,nan,1.0,1.0,0.0,1.0,0.5,0.5,0,0,0
-8,3,alexnet,source_wav,median,freq_2000_5000Hz,frequency,2000.0,5000.0,Hz,20,51,360,6,6,0,0.8758456924555328,-10.258364525144934,11.134210217600467,91375.04583404835,870130.4458842492,778755.4000502009,57551.14747397134,858972.9095786588,801421.7621046874,nan,nan,nan,1.0,1.0,0.0,1.0,0.5,0.5,0,0,0
-8,3,alexnet,source_wav,median,freq_5000_10000Hz,frequency,5000.0,10000.0,Hz,51,102,360,6,6,0,0.8758456924555328,-4.93436695393216,5.810212646387693,91375.04583404835,631733.5043784591,540358.4585444108,57551.14747397134,624386.6699953255,566835.5225213541,nan,nan,nan,1.0,1.0,0.0,1.0,0.5,0.5,0,0,0
-8,3,alexnet,source_wav,median,freq_10000_15000Hz,frequency,10000.0,15000.0,Hz,102,153,360,6,6,0,0.8758456924555328,-3.444452033590129,4.320297726045662,91375.04583404835,546708.4966638683,455333.45082981995,57551.14747397134,536771.0762453255,479219.92877135414,nan,nan,nan,1.0,1.0,0.0,1.0,0.5,0.5,0,0,0
-8,3,alexnet,source_wav,median,freq_15000_22000Hz,frequency,15000.0,22000.0,Hz,153,224,360,6,6,0,0.8758456924555328,-3.600116163443788,4.475961855899321,91375.04583404835,556200.1621839507,464825.1163499023,57551.14747397134,547363.6491619922,489812.5016880209,nan,nan,nan,1.0,1.0,0.0,1.0,0.5,0.5,0,0,0
-8,3,alexnet,source_wav,median,time_1,time,0.0,0.25,s,0,56,360,6,6,0,0.8758456924555328,-0.5116448691030231,1.3874905615585558,91375.04583404835,318839.11789930606,227464.0720652577,57551.14747397134,297817.2897869922,240266.14231302086,nan,nan,nan,1.0,1.0,0.0,1.0,0.5,0.5,0,0,0
-8,3,alexnet,source_wav,median,time_2,time,0.25,0.5,s,56,112,360,6,6,0,0.8758456924555328,-4.654025832616742,5.5298715250722745,91375.04583404835,616631.3573593495,525256.3115253012,57551.14747397134,609607.4512453255,552056.3037713541,nan,nan,nan,1.0,1.0,0.0,1.0,0.5,0.5,0,0,0
-8,3,alexnet,source_wav,median,time_3,time,0.5,0.75,s,112,168,360,6,6,0,0.8758456924555328,-2.5972935609086645,3.4731392533641974,91375.04583404835,491852.238134055,400477.19230000663,57551.14747397134,483003.9720786589,425452.8246046875,nan,nan,nan,1.0,1.0,0.0,1.0,0.5,0.5,0,0,0
-8,3,alexnet,source_wav,median,time_4,time,0.75,1.0,s,168,224,360,6,6,0,0.8758456924555328,-0.5001250823697083,1.375970774825241,91375.04583404835,317621.9063926657,226246.86055861734,57551.14747397134,306500.1439536589,248948.99647968754,nan,nan,nan,1.0,1.0,0.0,1.0,0.5714285714285714,0.4285714285714286,0,0,0
-12,1,rf,source_wav,median,freq_0_256Hz,frequency,0.0,256.0,Hz,0,3,360,6,6,1,0.9664180223663406,0.9664180223663406,0.0,46201.197693676215,46201.197693676215,0.0,39883.620324583324,39883.620324583324,0.0,1998.1206249999814,1998.1206249999814,0.0,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0
-12,1,rf,source_wav,median,freq_256_512Hz,frequency,256.0,512.0,Hz,3,5,360,6,6,1,0.9664180223663406,0.9664180223663406,0.0,46201.197693676215,46201.197693676215,0.0,39883.620324583324,39883.620324583324,0.0,1998.1206249999814,1998.1206249999814,0.0,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0
-12,1,rf,source_wav,median,freq_512_1000Hz,frequency,512.0,1000.0,Hz,5,10,360,6,6,1,0.9664180223663406,0.9604555947097697,0.005962427656570846,46201.197693676215,50135.18529165371,3933.987597977495,39883.620324583324,40112.109256874995,228.48893229167152,1998.1206249999814,2089.5893749999814,91.46875,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0
-12,1,rf,source_wav,median,freq_1000_2000Hz,frequency,1000.0,2000.0,Hz,10,20,360,6,6,1,0.9664180223663406,0.9651459397356259,0.0012720826307146549,46201.197693676215,47068.113167717944,866.9154740417289,39883.620324583324,40129.712121458324,246.091796875,1998.1206249999814,2684.4799999999814,686.359375,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0
-12,1,rf,source_wav,median,freq_2000_5000Hz,frequency,2000.0,5000.0,Hz,20,51,360,6,6,1,0.9664180223663406,0.5553249665829607,0.41109305578337985,46201.197693676215,168120.80981380964,121919.61212013342,39883.620324583324,135097.44087770834,95213.82055312503,1998.1206249999814,53593.94874999998,51595.828125,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0
-12,1,rf,source_wav,median,freq_5000_10000Hz,frequency,5000.0,10000.0,Hz,51,102,360,6,6,1,0.9664180223663406,0.9563446047277867,0.01007341763855385,46201.197693676215,52676.76092557748,6475.563231901266,39883.620324583324,40368.236209999995,484.6158854166715,1998.1206249999814,2089.5893749999814,91.46875,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0
-12,1,rf,source_wav,median,freq_10000_15000Hz,frequency,10000.0,15000.0,Hz,102,153,360,6,6,1,0.9664180223663406,0.9659147564307857,0.0005032659355548308,46201.197693676215,46546.10029461104,344.90260093482357,39883.620324583324,40052.778527708324,169.158203125,1998.1206249999814,1998.1206249999814,0.0,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0
-12,1,rf,source_wav,median,freq_15000_22000Hz,frequency,15000.0,22000.0,Hz,153,224,360,6,6,1,0.9664180223663406,0.9661149215372516,0.00030310082908890923,46201.197693676215,46409.22839928243,208.03070560621563,39883.620324583324,39956.74662666666,73.12630208333576,1998.1206249999814,1998.1206249999814,0.0,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0
-12,1,rf,source_wav,median,time_1,time,0.0,0.25,s,0,56,360,6,6,1,0.9664180223663406,0.9387079695542564,0.027710052812084163,46201.197693676215,62416.88695385959,16215.689260183375,39883.620324583324,49548.11365895834,9664.493334375016,1998.1206249999814,750.8237499999814,-1247.296875,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0
-12,1,rf,source_wav,median,time_2,time,0.25,0.5,s,56,112,360,6,6,1,0.9664180223663406,0.9381377560229672,0.028280266343373328,46201.197693676215,62706.553966271735,16505.35627259552,39883.620324583324,49506.55636729167,9622.936042708345,1998.1206249999814,2186.4487499999814,188.328125,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0
-12,1,rf,source_wav,median,time_3,time,0.5,0.75,s,112,168,360,6,6,1,0.9664180223663406,0.9412366043992813,0.025181417967059305,46201.197693676215,61115.80572712167,14914.608033445453,39883.620324583324,49187.924856875004,9304.30453229168,1998.1206249999814,1804.8706249999814,-193.25,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0
-12,1,rf,source_wav,median,time_4,time,0.75,1.0,s,168,224,360,6,6,1,0.9664180223663406,0.9429623058871168,0.02345571647922373,46201.197693676215,60211.726460530524,14010.52876685431,39883.620324583324,50072.667044375004,10189.04671979168,1998.1206249999814,7250.620624999981,5252.5,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0
-12,1,cnntf_v2_gap,source_wav,median,freq_0_256Hz,frequency,0.0,256.0,Hz,0,3,360,6,6,1,0.9806089264628675,0.979957771261303,0.0006511552015644462,35107.59071974274,35692.18269107406,584.5919713313197,27042.362752708344,28055.179158958344,1012.81640625,2607.8393749999814,2652.9174999999814,45.078125,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0
-12,1,cnntf_v2_gap,source_wav,median,freq_256_512Hz,frequency,256.0,512.0,Hz,3,5,360,6,6,1,0.9806089264628675,0.8676502409530219,0.11295868550984556,35107.59071974274,91719.49979335259,56611.90907360985,27042.362752708344,68531.10296000002,41488.740207291674,2607.8393749999814,3994.8393749999814,1387.0,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0
-12,1,cnntf_v2_gap,source_wav,median,freq_512_1000Hz,frequency,512.0,1000.0,Hz,5,10,360,6,6,1,0.9806089264628675,0.49912110553461464,0.4814878209282528,35107.59071974274,178429.42099223775,143321.83027249502,27042.362752708344,145824.39048083336,118782.02772812502,2607.8393749999814,41126.39500000002,38518.55562500004,0.6666666666666666,1.0,-0.33333333333333337,0.8,1.0,-0.19999999999999996,1,0,-1
-12,1,cnntf_v2_gap,source_wav,median,freq_1000_2000Hz,frequency,1000.0,2000.0,Hz,10,20,360,6,6,1,0.9806089264628675,-0.12373054194216326,1.1043394684050307,35107.59071974274,267258.2943839983,232150.7036642556,27042.362752708344,218738.10352666667,191695.74077395833,2607.8393749999814,112055.91062500002,109448.07125000004,0.6666666666666666,1.0,-0.33333333333333337,0.8,0.6666666666666666,0.13333333333333341,1,0,-1
-12,1,cnntf_v2_gap,source_wav,median,freq_2000_5000Hz,frequency,2000.0,5000.0,Hz,20,51,360,6,6,1,0.9806089264628675,-1.0913016442211627,2.07191057068403,35107.59071974274,364593.0951775649,329485.5044578221,27042.362752708344,316715.5879016667,289673.2251489584,2607.8393749999814,304754.27,302146.43062500004,0.6666666666666666,1.0,-0.33333333333333337,0.8,0.6666666666666666,0.13333333333333341,1,0,-1
-12,1,cnntf_v2_gap,source_wav,median,freq_5000_10000Hz,frequency,5000.0,10000.0,Hz,51,102,360,6,6,1,0.9806089264628675,-0.4429761648525996,1.423585091315467,35107.59071974274,302851.46498120256,267743.8742614598,27042.362752708344,255589.44206833336,228547.07931562501,2607.8393749999814,158353.61375000002,155745.77437500004,0.6666666666666666,1.0,-0.33333333333333337,0.8,0.6666666666666666,0.13333333333333341,1,0,-1
-12,1,cnntf_v2_gap,source_wav,median,freq_10000_15000Hz,frequency,10000.0,15000.0,Hz,102,153,360,6,6,1,0.9806089264628675,0.3179115709304168,0.6626973555324507,35107.59071974274,208219.0406635783,173111.44994383556,27042.362752708344,164113.94150166668,137071.57874895833,2607.8393749999814,83698.66749999998,81090.828125,0.6666666666666666,0.0,0.6666666666666666,0.8,0.0,0.8,1,3,2
-12,1,cnntf_v2_gap,source_wav,median,freq_15000_22000Hz,frequency,15000.0,22000.0,Hz,153,224,360,6,6,1,0.9806089264628675,-0.1185385379293935,1.099147464392261,35107.59071974274,266640.16904279566,231532.57832305293,27042.362752708344,215390.66288291666,188348.3001302083,2607.8393749999814,198235.39406249998,195627.5546875,0.6666666666666666,0.0,0.6666666666666666,0.8,0.0,0.8,1,3,2
-12,1,cnntf_v2_gap,source_wav,median,time_1,time,0.0,0.25,s,0,56,360,6,6,1,0.9806089264628675,0.8283824801042254,0.15222644635864202,35107.59071974274,104443.37827475269,69335.78755500994,27042.362752708344,81990.00921000002,54947.646457291674,2607.8393749999814,17994.83937499998,15387.0,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0
-12,1,cnntf_v2_gap,source_wav,median,time_2,time,0.25,0.5,s,56,112,360,6,6,1,0.9806089264628675,0.6595016228388227,0.3211073036240447,35107.59071974274,147115.22599952444,112007.63527978171,27042.362752708344,109084.65519958334,82042.292446875,2607.8393749999814,1761.2543750000186,-846.5849999999627,0.6666666666666666,1.0,-0.33333333333333337,0.8,1.0,-0.19999999999999996,1,0,-1
-12,1,cnntf_v2_gap,source_wav,median,time_3,time,0.5,0.75,s,112,168,360,6,6,1,0.9806089264628675,0.5400755546774003,0.44053337178546714,35107.59071974274,170979.22598357996,135871.63526383723,27042.362752708344,132482.10647041668,105439.74371770833,2607.8393749999814,12453.323749999981,9845.484375,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0
-12,1,cnntf_v2_gap,source_wav,median,time_4,time,0.75,1.0,s,168,224,360,6,6,1,0.9806089264628675,0.6739474707401909,0.30666145572267656,35107.59071974274,143960.6791517925,108853.08843204976,27042.362752708344,118620.38006416669,91578.01731145834,2607.8393749999814,17206.02000000002,14598.180625000037,0.6666666666666666,1.0,-0.33333333333333337,0.8,1.0,-0.19999999999999996,1,0,-1
-12,1,alexnet,source_wav,median,freq_0_256Hz,frequency,0.0,256.0,Hz,0,3,360,6,6,1,0.9690460288792985,0.9701160466240427,-0.001070017744744245,44356.60379866431,43583.20110148613,-773.4026971781859,42907.398885520844,42285.710408958344,-621.6884765625,35352.19874999998,35267.43312499998,-84.765625,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0
-12,1,alexnet,source_wav,median,freq_256_512Hz,frequency,256.0,512.0,Hz,3,5,360,6,6,1,0.9690460288792985,0.9298084757739971,0.039237553105301415,44356.60379866431,66794.76661656032,22438.162817896,42907.398885520844,61611.73319541668,18704.334309895836,35352.19874999998,32200.41749999998,-3151.78125,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1,1,0
-12,1,alexnet,source_wav,median,freq_512_1000Hz,frequency,512.0,1000.0,Hz,5,10,360,6,6,1,0.9690460288792985,-40.68436230977145,41.65340833865075,44356.60379866431,1627746.1660496881,1583389.5622510237,42907.398885520844,1591170.6648433332,1548263.2659578123,35352.19874999998,1562530.4575,1527178.25875,0.6666666666666666,1.0,-0.33333333333333337,0.8,0.6666666666666666,0.13333333333333341,1,0,-1
-12,1,alexnet,source_wav,median,freq_1000_2000Hz,frequency,1000.0,2000.0,Hz,10,20,360,6,6,1,0.9690460288792985,-84.90461924793814,85.87366527681745,44356.60379866431,2336729.0554697965,2292372.4516711324,42907.398885520844,2287960.7169266664,2245053.318041146,35352.19874999998,2560591.27,2525239.07125,0.6666666666666666,1.0,-0.33333333333333337,0.8,0.6666666666666666,0.13333333333333341,1,0,-1
-12,1,alexnet,source_wav,median,freq_2000_5000Hz,frequency,2000.0,5000.0,Hz,20,51,360,6,6,1,0.9690460288792985,-58.48159768626691,59.45064371514621,44356.60379866431,1944425.9689660857,1900069.3651674213,42907.398885520844,1882655.2898433332,1839747.8909578123,35352.19874999998,2126237.895,2090885.69625,0.6666666666666666,1.0,-0.33333333333333337,0.8,0.6666666666666666,0.13333333333333341,1,0,-1
-12,1,alexnet,source_wav,median,freq_5000_10000Hz,frequency,5000.0,10000.0,Hz,51,102,360,6,6,1,0.9690460288792985,-34.867287371709,35.836333400588295,44356.60379866431,1509904.106550716,1465547.5027520517,42907.398885520844,1507642.1023433332,1464734.7034578123,35352.19874999998,1450214.02,1414861.82125,0.6666666666666666,1.0,-0.33333333333333337,0.8,0.6666666666666666,0.13333333333333341,1,0,-1
-12,1,alexnet,source_wav,median,freq_10000_15000Hz,frequency,10000.0,15000.0,Hz,102,153,360,6,6,1,0.9690460288792985,-17.87119398588911,18.84024001476841,44356.60379866431,1095216.0247021785,1050859.4209035141,42907.398885520844,1084784.7898433332,1041877.3909578123,35352.19874999998,1092462.27,1057110.07125,0.6666666666666666,1.0,-0.33333333333333337,0.8,0.6666666666666666,0.13333333333333341,1,0,-1
-12,1,alexnet,source_wav,median,freq_15000_22000Hz,frequency,15000.0,22000.0,Hz,153,224,360,6,6,1,0.9690460288792985,-3.3584750402624275,4.327521069141726,44356.60379866431,526341.2187022354,481984.6149035711,42907.398885520844,516125.68046833336,473218.28158281255,35352.19874999998,571197.17625,535844.9775,0.6666666666666666,1.0,-0.33333333333333337,0.8,0.6666666666666666,0.13333333333333341,1,0,-1
-12,1,alexnet,source_wav,median,time_1,time,0.0,0.25,s,0,56,360,6,6,1,0.9690460288792985,-9.815117198675592,10.78416322755489,44356.60379866431,829116.7999587934,784760.1961601292,42907.398885520844,826096.1492183333,783188.7503328124,35352.19874999998,827388.0825,792035.88375,0.6666666666666666,1.0,-0.33333333333333337,0.8,0.6666666666666666,0.13333333333333341,1,0,-1
-12,1,alexnet,source_wav,median,time_2,time,0.25,0.5,s,56,112,360,6,6,1,0.9690460288792985,-35.30152412071341,36.27057014959271,44356.60379866431,1519016.6343377167,1474660.0305390523,42907.398885520844,1504400.6960933332,1461493.2972078123,35352.19874999998,1569877.02,1534524.82125,0.6666666666666666,1.0,-0.33333333333333337,0.8,0.6666666666666666,0.13333333333333341,1,0,-1
-12,1,alexnet,source_wav,median,time_3,time,0.5,0.75,s,112,168,360,6,6,1,0.9690460288792985,-28.32968318497465,29.29872921385395,44356.60379866431,1365380.7826792456,1321024.1788805812,42907.398885520844,1337968.7585933332,1295061.3597078123,35352.19874999998,1365320.4575,1329968.25875,0.6666666666666666,1.0,-0.33333333333333337,0.8,0.6666666666666666,0.13333333333333341,1,0,-1
-12,1,alexnet,source_wav,median,time_4,time,0.75,1.0,s,168,224,360,6,6,1,0.9690460288792985,-9.848460370414841,10.817506399294139,44356.60379866431,830393.9062694839,786037.3024708196,42907.398885520844,819238.0190099999,776330.620124479,35352.19874999998,831734.7075,796382.50875,0.6666666666666666,1.0,-0.33333333333333337,0.8,0.6666666666666666,0.13333333333333341,1,0,-1
-12,2,rf,source_wav,median,freq_0_256Hz,frequency,0.0,256.0,Hz,0,3,360,6,6,0,0.8956657243798716,0.8956657243798716,0.0,89327.8308076635,89327.8308076635,0.0,70624.84702500001,70624.84702500001,0.0,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-12,2,rf,source_wav,median,freq_256_512Hz,frequency,256.0,512.0,Hz,3,5,360,6,6,0,0.8956657243798716,0.8956657243798716,0.0,89327.8308076635,89327.8308076635,0.0,70624.84702500001,70624.84702500001,0.0,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-12,2,rf,source_wav,median,freq_512_1000Hz,frequency,512.0,1000.0,Hz,5,10,360,6,6,0,0.8956657243798716,0.9113501502781969,-0.015684425898325305,89327.8308076635,82340.27008938485,-6987.560718278648,70624.84702500001,67019.32749375001,-3605.51953125,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-12,2,rf,source_wav,median,freq_1000_2000Hz,frequency,1000.0,2000.0,Hz,10,20,360,6,6,0,0.8956657243798716,0.8981371253618388,-0.0024714009819671867,89327.8308076635,88263.52122597094,-1064.3095816925634,70624.84702500001,71419.32879583334,794.4817708333285,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-12,2,rf,source_wav,median,freq_2000_5000Hz,frequency,2000.0,5000.0,Hz,20,51,360,6,6,0,0.8956657243798716,0.3270680317337542,0.5685976926461174,89327.8308076635,226860.48986905554,137532.65906139204,70624.84702500001,178220.10809270837,107595.26106770836,nan,nan,nan,1.0,0.6666666666666666,0.33333333333333337,1.0,0.8,0.19999999999999996,0,1,1
-12,2,rf,source_wav,median,freq_5000_10000Hz,frequency,5000.0,10000.0,Hz,51,102,360,6,6,0,0.8956657243798716,0.9151016253088563,-0.01943590092898473,89327.8308076635,80579.20409467918,-8748.626712984318,70624.84702500001,67152.77931666667,-3472.067708333343,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-12,2,rf,source_wav,median,freq_10000_15000Hz,frequency,10000.0,15000.0,Hz,102,153,360,6,6,0,0.8956657243798716,0.8941276956937274,0.001538028686144166,89327.8308076635,89983.82874882562,655.9979411621171,70624.84702500001,70859.30666041667,234.45963541665697,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
-12,2,rf,source_wav,median,freq_15000_22000Hz,frequency,15000.0,22000.0,Hz,153,224,360,6,6,0,0.8956657243798716,0.8961734460796813,-0.0005077216998097267,89327.8308076635,89110.2178103033,-217.61299736020737,70624.84702500001,70475.37697291667,-149.47005208334303,nan,nan,nan,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0
